county,precinct,office,district,party,candidate,votes,provisional,election_day,mail_in
Washington,ROBINSON 3,General Assembly,15,,Write-in,1,0,1,0
Washington,SMITH 1,General Assembly,15,,Write-in,0,0,0,0
Washington,SMITH 2,General Assembly,15,,Write-in,0,0,0,0
Washington,SMITH 3,General Assembly,15,,Write-in,0,0,0,0
Washington,SMITH 4,General Assembly,15,,Write-in,0,0,0,0
Washington,SMITH 5,General Assembly,15,,Write-in,0,0,0,0
Washington,SMITH 6,General Assembly,15,,Write-in,0,0,0,0
Washington,SMITH 7,General Assembly,15,,Write-in,0,0,0,0
Washington,WEST MIDDLETOWN,General Assembly,15,,Write-in,0,0,0,0
Washington,CARROLL 1,General Assembly,39,DEM,ANGELA GIROL,67,1,44,22
Washington,CARROLL 2,General Assembly,39,DEM,ANGELA GIROL,188,1,101,86
Washington,FINLEYVILLE,General Assembly,39,DEM,ANGELA GIROL,47,0,32,15
Washington,MONONGAHELA 1,General Assembly,39,DEM,ANGELA GIROL,145,1,80,64
Washington,MONONGAHELA 2 W 1,General Assembly,39,DEM,ANGELA GIROL,151,0,103,48
Washington,MONONGAHELA 2 W 3,General Assembly,39,DEM,ANGELA GIROL,121,0,88,33
Washington,MONONGAHELA 3 W 1,General Assembly,39,DEM,ANGELA GIROL,90,0,60,30
Washington,MONONGAHELA 3 W 2,General Assembly,39,DEM,ANGELA GIROL,258,0,178,80
Washington,NEW EAGLE 1,General Assembly,39,DEM,ANGELA GIROL,195,0,130,65
Washington,NEW EAGLE 2,General Assembly,39,DEM,ANGELA GIROL,139,1,85,53
Washington,UNION 1,General Assembly,39,DEM,ANGELA GIROL,279,2,168,109
Washington,UNION 2,General Assembly,39,DEM,ANGELA GIROL,129,1,76,52
Washington,UNION 4,General Assembly,39,DEM,ANGELA GIROL,44,0,30,14
Washington,UNION 5,General Assembly,39,DEM,ANGELA GIROL,230,1,132,97
Washington,UNION 6,General Assembly,39,DEM,ANGELA GIROL,144,0,96,48
Washington,UNION 7,General Assembly,39,DEM,ANGELA GIROL,216,0,122,94
Washington,CARROLL 1,General Assembly,39,REP,ANDREW KUZMA,86,0,73,13
Washington,CARROLL 2,General Assembly,39,REP,ANDREW KUZMA,404,2,337,65
Washington,FINLEYVILLE,General Assembly,39,REP,ANDREW KUZMA,115,2,99,14
Washington,MONONGAHELA 1,General Assembly,39,REP,ANDREW KUZMA,229,0,193,36
Washington,MONONGAHELA 2 W 1,General Assembly,39,REP,ANDREW KUZMA,170,1,148,21
Washington,MONONGAHELA 2 W 3,General Assembly,39,REP,ANDREW KUZMA,222,2,182,38
Washington,MONONGAHELA 3 W 1,General Assembly,39,REP,ANDREW KUZMA,128,0,107,21
Washington,MONONGAHELA 3 W 2,General Assembly,39,REP,ANDREW KUZMA,314,0,257,57
Washington,NEW EAGLE 1,General Assembly,39,REP,ANDREW KUZMA,280,0,232,48
Washington,NEW EAGLE 2,General Assembly,39,REP,ANDREW KUZMA,312,1,271,40
Washington,UNION 1,General Assembly,39,REP,ANDREW KUZMA,563,5,459,99
Washington,UNION 2,General Assembly,39,REP,ANDREW KUZMA,286,1,252,33
Washington,UNION 4,General Assembly,39,REP,ANDREW KUZMA,145,0,136,9
Washington,UNION 5,General Assembly,39,REP,ANDREW KUZMA,455,2,362,91
Washington,UNION 6,General Assembly,39,REP,ANDREW KUZMA,298,0,251,47
Washington,UNION 7,General Assembly,39,REP,ANDREW KUZMA,301,1,227,73
Washington,CARROLL 1,General Assembly,39,,Write-in,0,0,0,0
Washington,CARROLL 2,General Assembly,39,,Write-in,2,0,1,1
Washington,FINLEYVILLE,General Assembly,39,,Write-in,0,0,0,0
Washington,MONONGAHELA 1,General Assembly,39,,Write-in,0,0,0,0
Washington,MONONGAHELA 2 W 1,General Assembly,39,,Write-in,1,0,1,0
Washington,MONONGAHELA 2 W 3,General Assembly,39,,Write-in,0,0,0,0
Washington,MONONGAHELA 3 W 1,General Assembly,39,,Write-in,0,0,0,0
Washington,MONONGAHELA 3 W 2,General Assembly,39,,Write-in,0,0,0,0
Washington,NEW EAGLE 1,General Assembly,39,,Write-in,1,0,1,0
Washington,NEW EAGLE 2,General Assembly,39,,Write-in,0,0,0,0
Washington,UNION 1,General Assembly,39,,Write-in,1,0,1,0
Washington,UNION 2,General Assembly,39,,Write-in,0,0,0,0
Washington,UNION 4,General Assembly,39,,Write-in,0,0,0,0
Washington,UNION 5,General Assembly,39,,Write-in,2,0,2,0
Washington,UNION 6,General Assembly,39,,Write-in,1,0,1,0
Washington,UNION 7,General Assembly,39,,Write-in,2,0,1,1
Washington,PETERS A 1,General Assembly,40,DEM,PETER KOHNKE,232,2,124,106
Washington,PETERS A 2,General Assembly,40,DEM,PETER KOHNKE,324,0,197,127
Washington,PETERS A 3,General Assembly,40,DEM,PETER KOHNKE,511,6,281,224
Washington,PETERS B 1,General Assembly,40,DEM,PETER KOHNKE,321,0,180,141
Washington,PETERS B 2,General Assembly,40,DEM,PETER KOHNKE,457,0,249,208
Washington,PETERS B 3,General Assembly,40,DEM,PETER KOHNKE,482,6,255,221
Washington,PETERS C 1,General Assembly,40,DEM,PETER KOHNKE,348,2,204,142
Washington,PETERS C 2,General Assembly,40,DEM,PETER KOHNKE,314,2,179,133
Washington,PETERS C 3,General Assembly,40,DEM,PETER KOHNKE,333,1,189,143
Washington,PETERS D 1,General Assembly,40,DEM,PETER KOHNKE,530,2,274,254
Washington,PETERS D 2,General Assembly,40,DEM,PETER KOHNKE,437,1,245,191
Washington,PETERS D 3,General Assembly,40,DEM,PETER KOHNKE,235,2,144,89
Washington,PETERS A 1,General Assembly,40,REP,NATALIE MIHALEK,431,2,306,123
Washington,PETERS A 2,General Assembly,40,REP,NATALIE MIHALEK,629,3,489,137
Washington,PETERS A 3,General Assembly,40,REP,NATALIE MIHALEK,891,4,672,215
Washington,PETERS B 1,General Assembly,40,REP,NATALIE MIHALEK,754,2,542,210
Washington,PETERS B 2,General Assembly,40,REP,NATALIE MIHALEK,1127,4,796,327
Washington,PETERS B 3,General Assembly,40,REP,NATALIE MIHALEK,1178,6,858,314
Washington,PETERS C 1,General Assembly,40,REP,NATALIE MIHALEK,743,4,578,161
Washington,PETERS C 2,General Assembly,40,REP,NATALIE MIHALEK,578,3,463,112
Washington,PETERS C 3,General Assembly,40,REP,NATALIE MIHALEK,653,1,476,176
Washington,PETERS D 1,General Assembly,40,REP,NATALIE MIHALEK,1262,2,913,347
Washington,PETERS D 2,General Assembly,40,REP,NATALIE MIHALEK,779,3,539,237
Washington,PETERS D 3,General Assembly,40,REP,NATALIE MIHALEK,554,1,418,135
Washington,PETERS A 1,General Assembly,40,,Write-in,0,0,0,0
Washington,PETERS A 2,General Assembly,40,,Write-in,3,0,2,1
Washington,PETERS A 3,General Assembly,40,,Write-in,1,0,1,0
Washington,PETERS B 1,General Assembly,40,,Write-in,3,0,2,1
Washington,PETERS B 2,General Assembly,40,,Write-in,1,0,1,0
Washington,PETERS B 3,General Assembly,40,,Write-in,4,0,3,1
Washington,PETERS C 1,General Assembly,40,,Write-in,3,0,2,1
Washington,PETERS C 2,General Assembly,40,,Write-in,0,0,0,0
Washington,PETERS C 3,General Assembly,40,,Write-in,4,1,3,0
Washington,PETERS D 1,General Assembly,40,,Write-in,1,0,1,0
Washington,PETERS D 2,General Assembly,40,,Write-in,1,0,1,0
Washington,PETERS D 3,General Assembly,40,,Write-in,2,0,1,1
Washington,CANONSBURG 1 W 3,General Assembly,46,DEM,ALEX TAYLOR,317,5,203,109
Washington,CANONSBURG 1 W 4,General Assembly,46,DEM,ALEX TAYLOR,451,2,259,190
Washington,CANONSBURG 2 W 1,General Assembly,46,DEM,ALEX TAYLOR,245,2,163,80
Washington,CANONSBURG 2 W 2,General Assembly,46,DEM,ALEX TAYLOR,481,2,280,199
Washington,CANONSBURG 3 W 1,General Assembly,46,DEM,ALEX TAYLOR,183,0,120,63
Washington,CANONSBURG 3 W 3,General Assembly,46,DEM,ALEX TAYLOR,298,4,201,93
Washington,CECIL 1,General Assembly,46,DEM,ALEX TAYLOR,212,2,135,75
Washington,CECIL 2,General Assembly,46,DEM,ALEX TAYLOR,183,0,102,81
Washington,CECIL 3,General Assembly,46,DEM,ALEX TAYLOR,327,0,201,126
Washington,CECIL 4,General Assembly,46,DEM,ALEX TAYLOR,293,3,146,144
Washington,CECIL 5,General Assembly,46,DEM,ALEX TAYLOR,439,3,263,173
Washington,CECIL 6,General Assembly,46,DEM,ALEX TAYLOR,788,9,380,399
Washington,CECIL 7,General Assembly,46,DEM,ALEX TAYLOR,412,2,190,220
Washington,CECIL 8,General Assembly,46,DEM,ALEX TAYLOR,311,3,188,120
Washington,CHARTIERS 1,General Assembly,46,DEM,ALEX TAYLOR,58,0,33,25
Washington,CHARTIERS 2,General Assembly,46,DEM,ALEX TAYLOR,264,2,158,104
Washington,CHARTIERS 3,General Assembly,46,DEM,ALEX TAYLOR,476,3,232,241
Washington,CHARTIERS 5,General Assembly,46,DEM,ALEX TAYLOR,121,1,72,48
Washington,CHARTIERS 6,General Assembly,46,DEM,ALEX TAYLOR,315,1,183,131
Washington,CHARTIERS 7,General Assembly,46,DEM,ALEX TAYLOR,450,0,247,203
Washington,HOUSTON,General Assembly,46,DEM,ALEX TAYLOR,164,1,99,64
Washington,MT PLEASANT 1,General Assembly,46,DEM,ALEX TAYLOR,325,1,164,160
Washington,MT PLEASANT 2,General Assembly,46,DEM,ALEX TAYLOR,64,0,39,25
Washington,MT PLEASANT 3,General Assembly,46,DEM,ALEX TAYLOR,48,0,32,16
Washington,MT PLEASANT 4,General Assembly,46,DEM,ALEX TAYLOR,28,0,17,11
Washington,MCDONALD,General Assembly,46,DEM,ALEX TAYLOR,250,0,176,74
Washington,NORTH STRABANE 6,General Assembly,46,DEM,ALEX TAYLOR,372,0,203,169
Washington,NORTH STRABANE 7,General Assembly,46,DEM,ALEX TAYLOR,460,4,260,196
Washington,NORTH STRABANE 8,General Assembly,46,DEM,ALEX TAYLOR,478,7,214,257
Washington,NORTH STRABANE 9,General Assembly,46,DEM,ALEX TAYLOR,472,2,190,280
Washington,CANONSBURG 1 W 3,General Assembly,46,REP,JASON ORTITAY,323,4,273,46
Washington,CANONSBURG 1 W 4,General Assembly,46,REP,JASON ORTITAY,671,0,538,133
Washington,CANONSBURG 2 W 1,General Assembly,46,REP,JASON ORTITAY,279,0,240,39
Washington,CANONSBURG 2 W 2,General Assembly,46,REP,JASON ORTITAY,439,3,366,70
Washington,CANONSBURG 3 W 1,General Assembly,46,REP,JASON ORTITAY,250,0,210,40
Washington,CANONSBURG 3 W 3,General Assembly,46,REP,JASON ORTITAY,280,3,241,36
Washington,CECIL 1,General Assembly,46,REP,JASON ORTITAY,545,4,432,109
Washington,CECIL 2,General Assembly,46,REP,JASON ORTITAY,414,0,333,81
Washington,CECIL 3,General Assembly,46,REP,JASON ORTITAY,718,0,578,140
Washington,CECIL 4,General Assembly,46,REP,JASON ORTITAY,653,4,509,140
Washington,CECIL 5,General Assembly,46,REP,JASON ORTITAY,883,0,676,207
Washington,CECIL 6,General Assembly,46,REP,JASON ORTITAY,1492,11,985,496
Washington,CECIL 7,General Assembly,46,REP,JASON ORTITAY,775,1,505,269
Washington,CECIL 8,General Assembly,46,REP,JASON ORTITAY,534,0,432,102
Washington,CHARTIERS 1,General Assembly,46,REP,JASON ORTITAY,182,0,141,41
Washington,CHARTIERS 2,General Assembly,46,REP,JASON ORTITAY,396,1,326,69
Washington,CHARTIERS 3,General Assembly,46,REP,JASON ORTITAY,829,0,632,197
Washington,CHARTIERS 5,General Assembly,46,REP,JASON ORTITAY,329,0,260,69
Washington,CHARTIERS 6,General Assembly,46,REP,JASON ORTITAY,511,0,418,93
Washington,CHARTIERS 7,General Assembly,46,REP,JASON ORTITAY,766,2,584,180
Washington,HOUSTON,General Assembly,46,REP,JASON ORTITAY,304,0,252,52
Washington,MT PLEASANT 1,General Assembly,46,REP,JASON ORTITAY,979,0,782,197
Washington,MT PLEASANT 2,General Assembly,46,REP,JASON ORTITAY,248,1,199,48
Washington,MT PLEASANT 3,General Assembly,46,REP,JASON ORTITAY,108,0,101,7
Washington,MT PLEASANT 4,General Assembly,46,REP,JASON ORTITAY,107,0,94,13
Washington,MCDONALD,General Assembly,46,REP,JASON ORTITAY,480,4,421,55
Washington,NORTH STRABANE 6,General Assembly,46,REP,JASON ORTITAY,476,3,353,120
Washington,NORTH STRABANE 7,General Assembly,46,REP,JASON ORTITAY,685,5,518,162
Washington,NORTH STRABANE 8,General Assembly,46,REP,JASON ORTITAY,679,6,478,195
Washington,NORTH STRABANE 9,General Assembly,46,REP,JASON ORTITAY,693,5,473,215
Washington,CANONSBURG 1 W 3,General Assembly,46,,Write-in,0,0,0,0
Washington,CANONSBURG 1 W 4,General Assembly,46,,Write-in,0,0,0,0
Washington,CANONSBURG 2 W 1,General Assembly,46,,Write-in,0,0,0,0
Washington,CANONSBURG 2 W 2,General Assembly,46,,Write-in,1,0,1,0
Washington,CANONSBURG 3 W 1,General Assembly,46,,Write-in,1,0,1,0
Washington,CANONSBURG 3 W 3,General Assembly,46,,Write-in,1,0,0,1
Washington,CECIL 1,General Assembly,46,,Write-in,0,0,0,0
Washington,CECIL 2,General Assembly,46,,Write-in,0,0,0,0
Washington,CECIL 3,General Assembly,46,,Write-in,2,0,2,0
Washington,CECIL 4,General Assembly,46,,Write-in,2,0,1,1
Washington,CECIL 5,General Assembly,46,,Write-in,1,0,1,0
Washington,CECIL 6,General Assembly,46,,Write-in,3,0,0,3
Washington,CECIL 7,General Assembly,46,,Write-in,0,0,0,0
Washington,CECIL 8,General Assembly,46,,Write-in,1,0,1,0
Washington,CHARTIERS 1,General Assembly,46,,Write-in,0,0,0,0
Washington,CHARTIERS 2,General Assembly,46,,Write-in,0,0,0,0
Washington,CHARTIERS 3,General Assembly,46,,Write-in,2,0,1,1
Washington,CHARTIERS 5,General Assembly,46,,Write-in,0,0,0,0
Washington,CHARTIERS 6,General Assembly,46,,Write-in,0,0,0,0
Washington,CHARTIERS 7,General Assembly,46,,Write-in,1,0,1,0
Washington,HOUSTON,General Assembly,46,,Write-in,0,0,0,0
Washington,MT PLEASANT 1,General Assembly,46,,Write-in,1,1,0,0
Washington,MT PLEASANT 2,General Assembly,46,,Write-in,0,0,0,0
Washington,MT PLEASANT 3,General Assembly,46,,Write-in,0,0,0,0
Washington,MT PLEASANT 4,General Assembly,46,,Write-in,0,0,0,0
Washington,MCDONALD,General Assembly,46,,Write-in,1,0,1,0
Washington,NORTH STRABANE 6,General Assembly,46,,Write-in,0,0,0,0
Washington,NORTH STRABANE 7,General Assembly,46,,Write-in,0,0,0,0
Washington,NORTH STRABANE 8,General Assembly,46,,Write-in,0,0,0,0
Washington,NORTH STRABANE 9,General Assembly,46,,Write-in,1,0,1,0
Washington,AMWELL 1,General Assembly,48,REP,TIM O'NEAL,832,3,616,213
Washington,AMWELL 2,General Assembly,48,REP,TIM O'NEAL,675,6,572,97
Washington,CARROLL 3,General Assembly,48,REP,TIM O'NEAL,372,1,291,80
Washington,CARROLL 4,General Assembly,48,REP,TIM O'NEAL,668,6,504,158
Washington,CARROLL 5,General Assembly,48,REP,TIM O'NEAL,402,1,324,77
Washington,DONORA 1,General Assembly,48,REP,TIM O'NEAL,159,3,113,43
Washington,DONORA 2,General Assembly,48,REP,TIM O'NEAL,240,2,187,51
Washington,DONORA 4,General Assembly,48,REP,TIM O'NEAL,270,2,218,50
Washington,DONORA 5,General Assembly,48,REP,TIM O'NEAL,185,2,134,49
Washington,DONORA 7,General Assembly,48,REP,TIM O'NEAL,152,1,125,26
Washington,EAST FINLEY,General Assembly,48,REP,TIM O'NEAL,474,1,409,64
Washington,EAST WASHINGTON,General Assembly,48,REP,TIM O'NEAL,581,1,442,138
Washington,FALLOWFIELD 1,General Assembly,48,REP,TIM O'NEAL,600,1,470,129
Washington,FALLOWFIELD 2,General Assembly,48,REP,TIM O'NEAL,211,0,167,44
Washington,FALLOWFIELD 3,General Assembly,48,REP,TIM O'NEAL,387,0,304,83
Washington,FALLOWFIELD 4,General Assembly,48,REP,TIM O'NEAL,451,4,358,89
Washington,GREEN HILLS,General Assembly,48,REP,TIM O'NEAL,7,0,4,3
Washington,MORRIS,General Assembly,48,REP,TIM O'NEAL,388,2,318,68
Washington,NORTH FRANKLIN 1,General Assembly,48,REP,TIM O'NEAL,823,2,595,226
Washington,NORTH FRANKLIN 2,General Assembly,48,REP,TIM O'NEAL,525,1,387,137
Washington,NORTH FRANKLIN 3,General Assembly,48,REP,TIM O'NEAL,557,5,433,119
Washington,NORTH STRABANE 1,General Assembly,48,REP,TIM O'NEAL,809,2,480,327
Washington,NORTH STRABANE 2,General Assembly,48,REP,TIM O'NEAL,1149,8,735,406
Washington,NORTH STRABANE 3,General Assembly,48,REP,TIM O'NEAL,841,1,628,212
Washington,NORTH STRABANE 4,General Assembly,48,REP,TIM O'NEAL,645,7,450,188
Washington,NORTH STRABANE 5,General Assembly,48,REP,TIM O'NEAL,812,3,569,240
Washington,NOTTINGHAM 1,General Assembly,48,REP,TIM O'NEAL,706,4,549,153
Washington,NOTTINGHAM 2,General Assembly,48,REP,TIM O'NEAL,697,5,496,196
Washington,SOMERSET 1,General Assembly,48,REP,TIM O'NEAL,466,0,371,95
Washington,SOMERSET 2,General Assembly,48,REP,TIM O'NEAL,600,3,478,119
Washington,SOUTH FRANKLIN 1,General Assembly,48,REP,TIM O'NEAL,487,1,391,95
Washington,SOUTH FRANKLIN 2,General Assembly,48,REP,TIM O'NEAL,737,1,579,157
Washington,SOUTH STRABANE 1,General Assembly,48,REP,TIM O'NEAL,541,5,385,151
Washington,SOUTH STRABANE 2,General Assembly,48,REP,TIM O'NEAL,668,6,484,178
Washington,SOUTH STRABANE 3,General Assembly,48,REP,TIM O'NEAL,699,6,452,241
Washington,SOUTH STRABANE 4,General Assembly,48,REP,TIM O'NEAL,723,1,557,165
Washington,SOUTH STRABANE 5,General Assembly,48,REP,TIM O'NEAL,727,2,522,203
Washington,SOUTH STRABANE 6,General Assembly,48,REP,TIM O'NEAL,764,1,560,203
Washington,WEST FINLEY 1,General Assembly,48,REP,TIM O'NEAL,144,0,112,32
Washington,WEST FINLEY 2,General Assembly,48,REP,TIM O'NEAL,180,0,163,17
Washington,WASHINGTON 2 W 1,General Assembly,48,REP,TIM O'NEAL,158,0,118,40
Washington,WASHINGTON 3 W 1,General Assembly,48,REP,TIM O'NEAL,106,2,66,38
Washington,WASHINGTON 4,General Assembly,48,REP,TIM O'NEAL,111,1,87,23
Washington,WASHINGTON 5 W 1,General Assembly,48,REP,TIM O'NEAL,248,2,199,47
Washington,WASHINGTON 5 W 2,General Assembly,48,REP,TIM O'NEAL,352,0,262,90
Washington,WASHINGTON 6 W 1,General Assembly,48,REP,TIM O'NEAL,269,0,200,69
Washington,WASHINGTON 6 W 3,General Assembly,48,REP,TIM O'NEAL,209,1,161,47
Washington,WASHINGTON 7 W 1,General Assembly,48,REP,TIM O'NEAL,243,0,187,56
Washington,WASHINGTON 7 W 2,General Assembly,48,REP,TIM O'NEAL,427,1,314,112
Washington,WASHINGTON 7 W 3,General Assembly,48,REP,TIM O'NEAL,382,4,287,91
Washington,WASHINGTON 8 W 1,General Assembly,48,REP,TIM O'NEAL,354,2,284,68
Washington,AMWELL 1,General Assembly,48,,Write-in,15,0,7,8
Washington,AMWELL 2,General Assembly,48,,Write-in,9,0,4,5
Washington,CARROLL 3,General Assembly,48,,Write-in,15,0,5,10
Washington,CARROLL 4,General Assembly,48,,Write-in,19,0,10,9
Washington,CARROLL 5,General Assembly,48,,Write-in,20,0,8,12
Washington,DONORA 1,General Assembly,48,,Write-in,7,0,4,3
Washington,DONORA 2,General Assembly,48,,Write-in,10,0,6,4
Washington,DONORA 4,General Assembly,48,,Write-in,10,0,6,4
Washington,DONORA 5,General Assembly,48,,Write-in,19,1,13,5
Washington,DONORA 7,General Assembly,48,,Write-in,5,0,1,4
Washington,EAST FINLEY,General Assembly,48,,Write-in,2,0,0,2
Washington,EAST WASHINGTON,General Assembly,48,,Write-in,56,1,32,23
Washington,FALLOWFIELD 1,General Assembly,48,,Write-in,25,0,16,9
Washington,FALLOWFIELD 2,General Assembly,48,,Write-in,4,0,2,2
Washington,FALLOWFIELD 3,General Assembly,48,,Write-in,16,0,8,8
Washington,FALLOWFIELD 4,General Assembly,48,,Write-in,9,0,3,6
Washington,GREEN HILLS,General Assembly,48,,Write-in,0,0,0,0
Washington,MORRIS,General Assembly,48,,Write-in,4,0,3,1
Washington,NORTH FRANKLIN 1,General Assembly,48,,Write-in,22,0,13,9
Washington,NORTH FRANKLIN 2,General Assembly,48,,Write-in,20,0,13,7
Washington,NORTH FRANKLIN 3,General Assembly,48,,Write-in,23,0,14,9
Washington,NORTH STRABANE 1,General Assembly,48,,Write-in,22,0,8,14
Washington,NORTH STRABANE 2,General Assembly,48,,Write-in,30,0,9,21
Washington,NORTH STRABANE 3,General Assembly,48,,Write-in,43,0,16,27
Washington,NORTH STRABANE 4,General Assembly,48,,Write-in,22,0,10,12
Washington,NORTH STRABANE 5,General Assembly,48,,Write-in,44,1,16,27
Washington,NOTTINGHAM 1,General Assembly,48,,Write-in,14,0,4,10
Washington,NOTTINGHAM 2,General Assembly,48,,Write-in,20,0,11,9
Washington,SOMERSET 1,General Assembly,48,,Write-in,16,0,6,10
Washington,SOMERSET 2,General Assembly,48,,Write-in,7,0,4,3
Washington,SOUTH FRANKLIN 1,General Assembly,48,,Write-in,11,0,6,5
Washington,SOUTH FRANKLIN 2,General Assembly,48,,Write-in,20,0,11,9
Washington,SOUTH STRABANE 1,General Assembly,48,,Write-in,23,0,7,16
Washington,SOUTH STRABANE 2,General Assembly,48,,Write-in,27,0,15,12
Washington,SOUTH STRABANE 3,General Assembly,48,,Write-in,24,0,9,15
Washington,SOUTH STRABANE 4,General Assembly,48,,Write-in,36,1,18,17
Washington,SOUTH STRABANE 5,General Assembly,48,,Write-in,39,0,15,24
Washington,SOUTH STRABANE 6,General Assembly,48,,Write-in,26,0,13,13
Washington,WEST FINLEY 1,General Assembly,48,,Write-in,2,0,1,1
Washington,WEST FINLEY 2,General Assembly,48,,Write-in,2,0,2,0
Washington,WASHINGTON 2 W 1,General Assembly,48,,Write-in,16,0,7,9
Washington,WASHINGTON 3 W 1,General Assembly,48,,Write-in,6,0,4,2
Washington,WASHINGTON 4,General Assembly,48,,Write-in,5,0,3,2
Washington,WASHINGTON 5 W 1,General Assembly,48,,Write-in,9,0,8,1
Washington,WASHINGTON 5 W 2,General Assembly,48,,Write-in,16,0,9,7
Washington,WASHINGTON 6 W 1,General Assembly,48,,Write-in,23,0,14,9
Washington,WASHINGTON 6 W 3,General Assembly,48,,Write-in,11,1,8,2
Washington,WASHINGTON 7 W 1,General Assembly,48,,Write-in,16,0,10,6
Washington,WASHINGTON 7 W 2,General Assembly,48,,Write-in,24,0,13,11
Washington,WASHINGTON 7 W 3,General Assembly,48,,Write-in,16,1,7,8
Washington,WASHINGTON 8 W 1,General Assembly,48,,Write-in,16,0,10,6
Washington,ALLENPORT,General Assembly,50,DEM,DREW ROSS MANKO,82,0,58,24
Washington,BEALLSVILLE,General Assembly,50,DEM,DREW ROSS MANKO,54,0,43,11
Washington,BENTLEYVILLE,General Assembly,50,DEM,DREW ROSS MANKO,335,6,194,135
Washington,CALIFORNIA 1,General Assembly,50,DEM,DREW ROSS MANKO,133,0,90,43
Washington,CALIFORNIA 2,General Assembly,50,DEM,DREW ROSS MANKO,182,0,134,48
Washington,CALIFORNIA 3,General Assembly,50,DEM,DREW ROSS MANKO,95,0,61,34
Washington,CALIFORNIA 4,General Assembly,50,DEM,DREW ROSS MANKO,217,0,144,73
Washington,CENTERVILLE 1,General Assembly,50,DEM,DREW ROSS MANKO,57,0,34,23
Washington,CENTERVILLE 2,General Assembly,50,DEM,DREW ROSS MANKO,151,1,101,49
Washington,CENTERVILLE 3,General Assembly,50,DEM,DREW ROSS MANKO,40,0,24,16
Washington,CENTERVILLE 4,General Assembly,50,DEM,DREW ROSS MANKO,143,0,100,43
Washington,CENTERVILLE 5,General Assembly,50,DEM,DREW ROSS MANKO,28,0,20,8
Washington,CENTERVILLE 6,General Assembly,50,DEM,DREW ROSS MANKO,89,1,60,28
Washington,CHARLEROI 2,General Assembly,50,DEM,DREW ROSS MANKO,145,3,89,53
Washington,CHARLEROI 3,General Assembly,50,DEM,DREW ROSS MANKO,138,5,74,59
Washington,CHARLEROI 4,General Assembly,50,DEM,DREW ROSS MANKO,96,3,59,34
Washington,CHARLEROI 6,General Assembly,50,DEM,DREW ROSS MANKO,105,0,58,47
Washington,COAL CENTER,General Assembly,50,DEM,DREW ROSS MANKO,23,0,19,4
Washington,COKEBURG,General Assembly,50,DEM,DREW ROSS MANKO,86,0,68,18
Washington,DEEMSTON,General Assembly,50,DEM,DREW ROSS MANKO,83,0,60,23
Washington,DUNLEVY,General Assembly,50,DEM,DREW ROSS MANKO,59,0,41,18
Washington,EAST BETHLEHEM 1 W,General Assembly,50,DEM,DREW ROSS MANKO,91,0,75,16
Washington,EAST BETHLEHEM 2 W,General Assembly,50,DEM,DREW ROSS MANKO,78,0,59,19
Washington,EAST BETHLEHEM 3 W,General Assembly,50,DEM,DREW ROSS MANKO,56,2,45,9
Washington,EAST BETHLEHEM 4 W,General Assembly,50,DEM,DREW ROSS MANKO,91,0,55,36
Washington,ELCO,General Assembly,50,DEM,DREW ROSS MANKO,29,0,26,3
Washington,ELLSWORTH,General Assembly,50,DEM,DREW ROSS MANKO,124,0,79,45
Washington,LONG BRANCH,General Assembly,50,DEM,DREW ROSS MANKO,61,0,35,26
Washington,MARIANNA,General Assembly,50,DEM,DREW ROSS MANKO,73,0,54,19
Washington,NORTH BETHLEHEM,General Assembly,50,DEM,DREW ROSS MANKO,254,1,141,112
Washington,NORTH CHARLEROI,General Assembly,50,DEM,DREW ROSS MANKO,209,3,140,66
Washington,ROSCOE,General Assembly,50,DEM,DREW ROSS MANKO,142,2,99,41
Washington,SPEERS,General Assembly,50,DEM,DREW ROSS MANKO,250,4,151,95
Washington,STOCKDALE,General Assembly,50,DEM,DREW ROSS MANKO,75,0,56,19
Washington,TWILIGHT,General Assembly,50,DEM,DREW ROSS MANKO,26,0,15,11
Washington,WEST BETHLEHEM,General Assembly,50,DEM,DREW ROSS MANKO,169,0,114,55
Washington,WEST BROWNSVILLE 1,General Assembly,50,DEM,DREW ROSS MANKO,70,1,50,19
