county,precinct,office,district,party,candidate,votes,mail,election_day,provisional
Delaware,NEWTOWN TWP PRECINCT 04,President,,DEM,Kamala D. Harris,267,94,172,1
Delaware,NEWTOWN TWP PRECINCT 05,President,,DEM,Kamala D. Harris,1544,882,646,16
Delaware,NEWTOWN TWP PRECINCT 06,President,,DEM,Kamala D. Harris,398,167,231,0
Delaware,NEWTOWN TWP PRECINCT 07,President,,DEM,Kamala D. Harris,472,182,289,1
Delaware,NEWTOWN TWP PRECINCT 08,President,,DEM,Kamala D. Harris,540,216,319,5
Delaware,NORWOOD BOR PRECINCT 01,President,,DEM,Kamala D. Harris,196,52,142,2
Delaware,NORWOOD BOR PRECINCT 02,President,,DEM,Kamala D. Harris,142,40,101,1
Delaware,NORWOOD BOR PRECINCT 03,President,,DEM,Kamala D. Harris,134,32,102,0
Delaware,NORWOOD BOR PRECINCT 04,President,,DEM,Kamala D. Harris,181,41,140,0
Delaware,NORWOOD BOR PRECINCT 05,President,,DEM,Kamala D. Harris,207,58,148,1
Delaware,NORWOOD BOR PRECINCT 06,President,,DEM,Kamala D. Harris,261,63,191,7
Delaware,NORWOOD BOR PRECINCT 07,President,,DEM,Kamala D. Harris,229,75,152,2
Delaware,NORWOOD BOR PRECINCT 08,President,,DEM,Kamala D. Harris,192,37,154,1
Delaware,PARKSIDE BOR,President,,DEM,Kamala D. Harris,759,220,533,6
Delaware,PROSPECT PARK BOR PRECINCT 01,President,,DEM,Kamala D. Harris,386,111,273,2
Delaware,PROSPECT PARK BOR PRECINCT 02,President,,DEM,Kamala D. Harris,400,98,293,9
Delaware,PROSPECT PARK BOR PRECINCT 03,President,,DEM,Kamala D. Harris,325,88,232,5
Delaware,PROSPECT PARK BOR PRECINCT 04,President,,DEM,Kamala D. Harris,197,64,131,2
Delaware,PROSPECT PARK BOR PRECINCT 05,President,,DEM,Kamala D. Harris,446,117,326,3
Delaware,NETHER PROVIDENCE TWP WD 01 PRECINCT 01,President,,DEM,Kamala D. Harris,374,161,210,3
Delaware,NETHER PROVIDENCE TWP WD 01 PRECINCT 02,President,,DEM,Kamala D. Harris,540,220,315,5
Delaware,NETHER PROVIDENCE TWP WD 02 PRECINCT 01,President,,DEM,Kamala D. Harris,680,303,370,7
Delaware,NETHER PROVIDENCE TWP WD 02 PRECINCT 02,President,,DEM,Kamala D. Harris,166,61,102,3
Delaware,NETHER PROVIDENCE TWP WD 03,President,,DEM,Kamala D. Harris,1227,520,700,7
Delaware,NETHER PROVIDENCE TWP WD 04 PRECINCT 01,President,,DEM,Kamala D. Harris,654,263,387,4
Delaware,NETHER PROVIDENCE TWP WD 04 PRECINCT 02,President,,DEM,Kamala D. Harris,446,197,248,1
Delaware,NETHER PROVIDENCE TWP WD 05 PRECINCT 01,President,,DEM,Kamala D. Harris,218,60,156,2
Delaware,NETHER PROVIDENCE TWP WD 05 PRECINCT 02,President,,DEM,Kamala D. Harris,397,125,269,3
Delaware,NETHER PROVIDENCE TWP WD 06 PRECINCT 01,President,,DEM,Kamala D. Harris,89,35,54,0
Delaware,NETHER PROVIDENCE TWP WD 06 PRECINCT 02,President,,DEM,Kamala D. Harris,786,360,423,3
Delaware,NETHER PROVIDENCE TWP WD 07 PRECINCT 01,President,,DEM,Kamala D. Harris,617,222,390,5
Delaware,NETHER PROVIDENCE TWP WD 07 PRECINCT 02,President,,DEM,Kamala D. Harris,244,72,170,2
Delaware,UPPER PROVIDENCE TWP DISTRICT 01,President,,DEM,Kamala D. Harris,1130,514,608,8
Delaware,UPPER PROVIDENCE TWP DISTRICT 02,President,,DEM,Kamala D. Harris,1049,495,552,2
Delaware,UPPER PROVIDENCE TWP DISTRICT 03,President,,DEM,Kamala D. Harris,924,436,483,5
Delaware,UPPER PROVIDENCE TWP DISTRICT 04,President,,DEM,Kamala D. Harris,727,262,460,5
Delaware,UPPER PROVIDENCE TWP DISTRICT 05,President,,DEM,Kamala D. Harris,841,374,464,3
Delaware,RADNOR TWP WD 01 PRECINCT 01,President,,DEM,Kamala D. Harris,806,317,485,4
Delaware,RADNOR TWP WD 01 PRECINCT 02,President,,DEM,Kamala D. Harris,596,200,392,4
Delaware,RADNOR TWP WD 02 PRECINCT 01,President,,DEM,Kamala D. Harris,827,361,453,13
Delaware,RADNOR TWP WD 02 PRECINCT 02,President,,DEM,Kamala D. Harris,918,57,838,23
Delaware,RADNOR TWP WD 03 PRECINCT 01,President,,DEM,Kamala D. Harris,794,299,489,6
Delaware,RADNOR TWP WD 03 PRECINCT 02,President,,DEM,Kamala D. Harris,837,356,474,7
Delaware,RADNOR TWP WD 04 PRECINCT 01,President,,DEM,Kamala D. Harris,837,368,468,1
Delaware,RADNOR TWP WD 04 PRECINCT 02,President,,DEM,Kamala D. Harris,1294,650,631,13
Delaware,RADNOR TWP WD 05 PRECINCT 01,President,,DEM,Kamala D. Harris,679,220,450,9
Delaware,RADNOR TWP WD 05 PRECINCT 02,President,,DEM,Kamala D. Harris,1345,625,706,14
Delaware,RADNOR TWP WD 06 PRECINCT 01,President,,DEM,Kamala D. Harris,1030,380,640,10
Delaware,RADNOR TWP WD 06 PRECINCT 02,President,,DEM,Kamala D. Harris,910,386,514,10
Delaware,RADNOR TWP WD 07 PRECINCT 01,President,,DEM,Kamala D. Harris,719,256,459,4
Delaware,RADNOR TWP WD 07 PRECINCT 02,President,,DEM,Kamala D. Harris,759,259,495,5
Delaware,RADNOR TWP WD 07 PRECINCT 03,President,,DEM,Kamala D. Harris,373,14,357,2
Delaware,RIDLEY PARK BOR PRECINCT 01,President,,DEM,Kamala D. Harris,555,186,366,3
Delaware,RIDLEY PARK BOR PRECINCT 02,President,,DEM,Kamala D. Harris,488,124,359,5
Delaware,RIDLEY PARK BOR PRECINCT 03,President,,DEM,Kamala D. Harris,583,193,386,4
Delaware,RIDLEY PARK BOR PRECINCT 04,President,,DEM,Kamala D. Harris,630,165,458,7
Delaware,RIDLEY TWP WD 01 PRECINCT 01,President,,DEM,Kamala D. Harris,303,62,236,5
Delaware,RIDLEY TWP WD 01 PRECINCT 02,President,,DEM,Kamala D. Harris,210,55,155,0
Delaware,RIDLEY TWP WD 01 PRECINCT 03,President,,DEM,Kamala D. Harris,94,23,68,3
Delaware,RIDLEY TWP WD 02 PRECINCT 01,President,,DEM,Kamala D. Harris,257,71,186,0
Delaware,RIDLEY TWP WD 02 PRECINCT 02,President,,DEM,Kamala D. Harris,245,57,183,5
Delaware,RIDLEY TWP WD 02 PRECINCT 03,President,,DEM,Kamala D. Harris,401,123,274,4
Delaware,RIDLEY TWP WD 03 PRECINCT 01,President,,DEM,Kamala D. Harris,465,149,311,5
Delaware,RIDLEY TWP WD 03 PRECINCT 02,President,,DEM,Kamala D. Harris,573,152,416,5
Delaware,RIDLEY TWP WD 04 PRECINCT 01,President,,DEM,Kamala D. Harris,529,150,370,9
Delaware,RIDLEY TWP WD 04 PRECINCT 02,President,,DEM,Kamala D. Harris,678,182,493,3
Delaware,RIDLEY TWP WD 05 PRECINCT 01,President,,DEM,Kamala D. Harris,537,123,409,5
Delaware,RIDLEY TWP WD 05 PRECINCT 02,President,,DEM,Kamala D. Harris,481,131,342,8
Delaware,RIDLEY TWP WD 06 PRECINCT 01,President,,DEM,Kamala D. Harris,592,174,412,6
Delaware,RIDLEY TWP WD 06 PRECINCT 02,President,,DEM,Kamala D. Harris,268,96,167,5
Delaware,RIDLEY TWP WD 07 PRECINCT 01,President,,DEM,Kamala D. Harris,863,265,593,5
Delaware,RIDLEY TWP WD 07 PRECINCT 02,President,,DEM,Kamala D. Harris,245,69,173,3
Delaware,RIDLEY TWP WD 08 PRECINCT 01,President,,DEM,Kamala D. Harris,483,149,324,10
Delaware,RIDLEY TWP WD 08 PRECINCT 02,President,,DEM,Kamala D. Harris,389,85,301,3
Delaware,RIDLEY TWP WD 09 PRECINCT 01,President,,DEM,Kamala D. Harris,533,163,362,8
Delaware,RIDLEY TWP WD 09 PRECINCT 02,President,,DEM,Kamala D. Harris,467,128,335,4
Delaware,ROSE VALLEY BOR,President,,DEM,Kamala D. Harris,585,218,366,1
Delaware,RUTLEDGE BOR,President,,DEM,Kamala D. Harris,364,77,284,3
Delaware,SHARON HILL BOR PRECINCT 01,President,,DEM,Kamala D. Harris,598,116,474,8
Delaware,SHARON HILL BOR PRECINCT 02,President,,DEM,Kamala D. Harris,497,101,381,15
Delaware,SHARON HILL BOR PRECINCT 03,President,,DEM,Kamala D. Harris,638,156,467,15
Delaware,SHARON HILL BOR PRECINCT 04,President,,DEM,Kamala D. Harris,557,148,397,12
Delaware,SPRINGFIELD TWP WD 01 PRECINCT 01,President,,DEM,Kamala D. Harris,436,114,321,1
Delaware,SPRINGFIELD TWP WD 01 PRECINCT 02,President,,DEM,Kamala D. Harris,333,87,245,1
Delaware,SPRINGFIELD TWP WD 01 PRECINCT 03,President,,DEM,Kamala D. Harris,484,137,346,1
Delaware,SPRINGFIELD TWP WD 02 PRECINCT 01,President,,DEM,Kamala D. Harris,396,141,254,1
Delaware,SPRINGFIELD TWP WD 02 PRECINCT 02,President,,DEM,Kamala D. Harris,396,132,264,0
Delaware,SPRINGFIELD TWP WD 02 PRECINCT 03,President,,DEM,Kamala D. Harris,351,112,239,0
Delaware,SPRINGFIELD TWP WD 03 PRECINCT 01,President,,DEM,Kamala D. Harris,434,123,310,1
Delaware,SPRINGFIELD TWP WD 03 PRECINCT 02,President,,DEM,Kamala D. Harris,422,164,256,2
Delaware,SPRINGFIELD TWP WD 03 PRECINCT 03,President,,DEM,Kamala D. Harris,424,142,280,2
Delaware,SPRINGFIELD TWP WD 04 PRECINCT 01,President,,DEM,Kamala D. Harris,372,129,241,2
Delaware,SPRINGFIELD TWP WD 04 PRECINCT 02,President,,DEM,Kamala D. Harris,472,137,333,2
Delaware,SPRINGFIELD TWP WD 04 PRECINCT 03,President,,DEM,Kamala D. Harris,387,98,286,3
Delaware,SPRINGFIELD TWP WD 05 PRECINCT 01,President,,DEM,Kamala D. Harris,315,135,180,0
Delaware,SPRINGFIELD TWP WD 05 PRECINCT 02,President,,DEM,Kamala D. Harris,491,166,325,0
Delaware,SPRINGFIELD TWP WD 05 PRECINCT 03,President,,DEM,Kamala D. Harris,294,105,187,2
Delaware,SPRINGFIELD TWP WD 06 PRECINCT 01,President,,DEM,Kamala D. Harris,277,70,206,1
Delaware,SPRINGFIELD TWP WD 06 PRECINCT 02,President,,DEM,Kamala D. Harris,250,77,171,2
Delaware,SPRINGFIELD TWP WD 06 PRECINCT 03,President,,DEM,Kamala D. Harris,321,104,213,4
Delaware,SPRINGFIELD TWP WD 06 PRECINCT 04,President,,DEM,Kamala D. Harris,327,94,232,1
Delaware,SPRINGFIELD TWP WD 07 PRECINCT 01,President,,DEM,Kamala D. Harris,291,102,188,1
Delaware,SPRINGFIELD TWP WD 07 PRECINCT 02,President,,DEM,Kamala D. Harris,544,219,322,3
Delaware,SPRINGFIELD TWP WD 07 PRECINCT 03,President,,DEM,Kamala D. Harris,433,115,317,1
Delaware,SWARTHMORE BOR PRECINCT EASTERN,President,,DEM,Kamala D. Harris,934,337,595,2
Delaware,SWARTHMORE BOR PRECINCT NORTHERN,President,,DEM,Kamala D. Harris,1618,504,1095,19
Delaware,SWARTHMORE BOR PRECINCT WESTERN,President,,DEM,Kamala D. Harris,1312,488,819,5
Delaware,THORNBURY TWP PRECINCT 01,President,,DEM,Kamala D. Harris,569,211,357,1
Delaware,THORNBURY TWP PRECINCT 02,President,,DEM,Kamala D. Harris,337,110,227,0
Delaware,THORNBURY TWP PRECINCT 03,President,,DEM,Kamala D. Harris,538,219,314,5
Delaware,THORNBURY TWP PRECINCT 04,President,,DEM,Kamala D. Harris,371,140,226,5
Delaware,THORNBURY TWP PRECINCT 05,President,,DEM,Kamala D. Harris,256,87,165,4
Delaware,TINICUM TWP WD 01,President,,DEM,Kamala D. Harris,176,46,130,0
Delaware,TINICUM TWP WD 02,President,,DEM,Kamala D. Harris,134,36,96,2
Delaware,TINICUM TWP WD 03,President,,DEM,Kamala D. Harris,118,30,84,4
Delaware,TINICUM TWP WD 04,President,,DEM,Kamala D. Harris,164,31,131,2
Delaware,TINICUM TWP WD 05,President,,DEM,Kamala D. Harris,190,51,138,1
Delaware,TRAINER BOR PRECINCT LENNOX PARK,President,,DEM,Kamala D. Harris,229,49,178,2
Delaware,TRAINER BOR PRECINCT LOWER,President,,DEM,Kamala D. Harris,176,36,138,2
Delaware,TRAINER BOR PRECINCT UPPER,President,,DEM,Kamala D. Harris,77,12,62,3
Delaware,UPLAND BOR PRECINCT 01,President,,DEM,Kamala D. Harris,273,40,229,4
Delaware,UPLAND BOR PRECINCT 02,President,,DEM,Kamala D. Harris,226,37,181,8
Delaware,UPLAND BOR PRECINCT 03,President,,DEM,Kamala D. Harris,374,85,282,7
Delaware,YEADON BOR PRECINCT 01,President,,DEM,Kamala D. Harris,925,316,602,7
Delaware,YEADON BOR PRECINCT 02,President,,DEM,Kamala D. Harris,390,123,254,13
Delaware,YEADON BOR PRECINCT 03,President,,DEM,Kamala D. Harris,821,321,489,11
Delaware,YEADON BOR PRECINCT 04,President,,DEM,Kamala D. Harris,685,216,468,1
Delaware,YEADON BOR PRECINCT 05,President,,DEM,Kamala D. Harris,592,137,437,18
Delaware,YEADON BOR PRECINCT 06,President,,DEM,Kamala D. Harris,600,135,454,11
Delaware,YEADON BOR PRECINCT 07,President,,DEM,Kamala D. Harris,676,183,486,7
Delaware,YEADON BOR PRECINCT 08,President,,DEM,Kamala D. Harris,511,160,344,7
Delaware,YEADON BOR PRECINCT 09,President,,DEM,Kamala D. Harris,498,123,371,4
Delaware,CHESTER CITY WD 01 PRECINCT 01,President,,DEM,Kamala D. Harris,660,158,497,5
Delaware,CHESTER CITY WD 01 PRECINCT 02,President,,DEM,Kamala D. Harris,425,112,312,1
Delaware,CHESTER CITY WD 01 PRECINCT 03,President,,DEM,Kamala D. Harris,256,58,194,4
Delaware,CHESTER CITY WD 01 PRECINCT 04,President,,DEM,Kamala D. Harris,651,139,479,33
Delaware,CHESTER CITY WD 01 PRECINCT 05,President,,DEM,Kamala D. Harris,379,74,300,5
Delaware,CHESTER CITY WD 01 PRECINCT 06,President,,DEM,Kamala D. Harris,339,72,264,3
Delaware,CHESTER CITY WD 01 PRECINCT 07,President,,DEM,Kamala D. Harris,327,83,243,1
Delaware,CHESTER CITY WD 01 PRECINCT 08,President,,DEM,Kamala D. Harris,408,87,321,0
Delaware,CHESTER CITY WD 02 PRECINCT 01,President,,DEM,Kamala D. Harris,230,59,149,22
Delaware,CHESTER CITY WD 02 PRECINCT 02,President,,DEM,Kamala D. Harris,280,37,241,2
Delaware,CHESTER CITY WD 02 PRECINCT 03,President,,DEM,Kamala D. Harris,199,49,145,5
Delaware,CHESTER CITY WD 02 PRECINCT 04,President,,DEM,Kamala D. Harris,168,29,138,1
Delaware,CHESTER CITY WD 03,President,,DEM,Kamala D. Harris,169,30,129,10
Delaware,CHESTER CITY WD 04,President,,DEM,Kamala D. Harris,360,63,290,7
Delaware,CHESTER CITY WD 05 PRECINCT 01,President,,DEM,Kamala D. Harris,162,24,135,3
Delaware,CHESTER CITY WD 05 PRECINCT 02,President,,DEM,Kamala D. Harris,122,22,98,2
Delaware,CHESTER CITY WD 06 PRECINCT 01,President,,DEM,Kamala D. Harris,137,25,111,1
Delaware,CHESTER CITY WD 06 PRECINCT 02,President,,DEM,Kamala D. Harris,198,37,153,8
Delaware,CHESTER CITY WD 07 PRECINCT 01,President,,DEM,Kamala D. Harris,237,54,176,7
Delaware,CHESTER CITY WD 07 PRECINCT 02,President,,DEM,Kamala D. Harris,248,60,185,3
Delaware,CHESTER CITY WD 07 PRECINCT 03,President,,DEM,Kamala D. Harris,330,89,237,4
Delaware,CHESTER CITY WD 07 PRECINCT 04,President,,DEM,Kamala D. Harris,298,76,222,0
Delaware,CHESTER CITY WD 08 PRECINCT 01,President,,DEM,Kamala D. Harris,336,60,271,5
Delaware,CHESTER CITY WD 08 PRECINCT 02,President,,DEM,Kamala D. Harris,371,60,297,14
Delaware,CHESTER CITY WD 09 PRECINCT 01,President,,DEM,Kamala D. Harris,346,69,274,3
Delaware,CHESTER CITY WD 09 PRECINCT 02,President,,DEM,Kamala D. Harris,195,41,154,0
Delaware,CHESTER CITY WD 09 PRECINCT 03,President,,DEM,Kamala D. Harris,286,35,237,14
Delaware,CHESTER CITY WD 10 PRECINCT 01,President,,DEM,Kamala D. Harris,352,66,286,0
Delaware,CHESTER CITY WD 10 PRECINCT 02,President,,DEM,Kamala D. Harris,270,42,221,7
Delaware,CHESTER CITY WD 10 PRECINCT 03,President,,DEM,Kamala D. Harris,108,20,86,2
Delaware,CHESTER CITY WD 11 PRECINCT 01,President,,DEM,Kamala D. Harris,250,41,207,2
Delaware,CHESTER CITY WD 11 PRECINCT 02,President,,DEM,Kamala D. Harris,504,75,424,5
Delaware,CHESTER CITY WD 11 PRECINCT 03,President,,DEM,Kamala D. Harris,189,36,152,1
Delaware,CHESTER CITY WD 11 PRECINCT 04,President,,DEM,Kamala D. Harris,356,97,251,8
Delaware,CHESTER CITY WD 11 PRECINCT 05,President,,DEM,Kamala D. Harris,325,57,260,8
Delaware,CHESTER CITY WD 11 PRECINCT 06,President,,DEM,Kamala D. Harris,331,37,292,2
Delaware,ALDAN BOR PRECINCT EASTERN,President,,REP,Donald J. Trump,380,68,307,5
Delaware,ALDAN BOR PRECINCT WESTERN,President,,REP,Donald J. Trump,374,66,308,0
Delaware,ASTON TWP WD 01,President,,REP,Donald J. Trump,683,123,553,7
Delaware,ASTON TWP WD 02,President,,REP,Donald J. Trump,1082,253,816,13
Delaware,ASTON TWP WD 03,President,,REP,Donald J. Trump,857,128,728,1
Delaware,ASTON TWP WD 04,President,,REP,Donald J. Trump,791,127,661,3
Delaware,ASTON TWP WD 05,President,,REP,Donald J. Trump,721,127,583,11
Delaware,ASTON TWP WD 06,President,,REP,Donald J. Trump,921,205,700,16
Delaware,ASTON TWP WD 07,President,,REP,Donald J. Trump,806,146,652,8
Delaware,BETHEL TWP PRECINCT 01,President,,REP,Donald J. Trump,582,115,465,2
Delaware,BETHEL TWP PRECINCT 02,President,,REP,Donald J. Trump,592,97,494,1
Delaware,BETHEL TWP PRECINCT 03,President,,REP,Donald J. Trump,612,97,512,3
Delaware,BETHEL TWP PRECINCT 04,President,,REP,Donald J. Trump,474,133,340,1
Delaware,BETHEL TWP PRECINCT 05,President,,REP,Donald J. Trump,525,110,412,3
Delaware,BETHEL TWP PRECINCT 06,President,,REP,Donald J. Trump,378,64,311,3
Delaware,CHADDS FORD TWP PRECINCT NORTHEAST,President,,REP,Donald J. Trump,613,158,451,4
Delaware,CHADDS FORD TWP PRECINCT SOUTHWEST,President,,REP,Donald J. Trump,566,152,410,4
Delaware,BROOKHAVEN BOR PRECINCT 01,President,,REP,Donald J. Trump,664,123,540,1
Delaware,BROOKHAVEN BOR PRECINCT 02,President,,REP,Donald J. Trump,392,49,340,3
Delaware,BROOKHAVEN BOR PRECINCT 03,President,,REP,Donald J. Trump,421,50,369,2
Delaware,BROOKHAVEN BOR PRECINCT 04,President,,REP,Donald J. Trump,514,77,435,2
Delaware,BROOKHAVEN BOR PRECINCT 05,President,,REP,Donald J. Trump,333,42,287,4
Delaware,BROOKHAVEN BOR PRECINCT 06,President,,REP,Donald J. Trump,391,65,321,5
Delaware,CHESTER HEIGHTS BOR,President,,REP,Donald J. Trump,909,211,686,12
Delaware,CHESTER TWP PRECINCT 01,President,,REP,Donald J. Trump,27,0,25,2
Delaware,CHESTER TWP PRECINCT 02,President,,REP,Donald J. Trump,55,10,44,1
Delaware,CHESTER TWP PRECINCT 03,President,,REP,Donald J. Trump,63,13,50,0
Delaware,CHESTER TWP PRECINCT 04,President,,REP,Donald J. Trump,51,12,39,0
Delaware,CHESTER TWP PRECINCT 05,President,,REP,Donald J. Trump,31,9,21,1
Delaware,LOWER CHICHESTER TWP PRECINCT 01,President,,REP,Donald J. Trump,426,26,393,7
Delaware,LOWER CHICHESTER TWP PRECINCT 02,President,,REP,Donald J. Trump,265,35,227,3
Delaware,UPPER CHICHESTER TWP WD 01 PRECINCT 01,President,,REP,Donald J. Trump,342,38,299,5
Delaware,UPPER CHICHESTER TWP WD 01 PRECINCT 02,President,,REP,Donald J. Trump,494,42,450,2
Delaware,UPPER CHICHESTER TWP WD 02 PRECINCT 01,President,,REP,Donald J. Trump,363,56,306,1
Delaware,UPPER CHICHESTER TWP WD 02 PRECINCT 02,President,,REP,Donald J. Trump,300,27,265,8
Delaware,UPPER CHICHESTER TWP WD 03 PRECINCT 01,President,,REP,Donald J. Trump,440,60,380,0
Delaware,UPPER CHICHESTER TWP WD 03 PRECINCT 02,President,,REP,Donald J. Trump,527,121,400,6
Delaware,UPPER CHICHESTER TWP WD 04 PRECINCT 01,President,,REP,Donald J. Trump,988,244,733,11
Delaware,UPPER CHICHESTER TWP WD 04 PRECINCT 02,President,,REP,Donald J. Trump,642,131,507,4
Delaware,UPPER CHICHESTER TWP WD 05 PRECINCT 01,President,,REP,Donald J. Trump,518,72,445,1
Delaware,UPPER CHICHESTER TWP WD 05 PRECINCT 02,President,,REP,Donald J. Trump,294,41,249,4
Delaware,CLIFTON HEIGHTS BOR WD 01,President,,REP,Donald J. Trump,181,23,155,3
Delaware,CLIFTON HEIGHTS BOR WD 02,President,,REP,Donald J. Trump,316,30,282,4
Delaware,CLIFTON HEIGHTS BOR WD 03 PRECINCT 01,President,,REP,Donald J. Trump,125,22,100,3
Delaware,CLIFTON HEIGHTS BOR WD 03 PRECINCT 02,President,,REP,Donald J. Trump,148,19,129,0
Delaware,CLIFTON HEIGHTS BOR WD 04,President,,REP,Donald J. Trump,476,70,403,3
Delaware,COLLINGDALE BOR PRECINCT 01,President,,REP,Donald J. Trump,90,17,73,0
Delaware,COLLINGDALE BOR PRECINCT 02,President,,REP,Donald J. Trump,85,17,63,5
Delaware,COLLINGDALE BOR PRECINCT 03,President,,REP,Donald J. Trump,148,21,122,5
Delaware,COLLINGDALE BOR PRECINCT 04,President,,REP,Donald J. Trump,142,10,129,3
Delaware,COLLINGDALE BOR PRECINCT 05,President,,REP,Donald J. Trump,151,32,117,2
Delaware,COLLINGDALE BOR PRECINCT 06,President,,REP,Donald J. Trump,245,38,204,3
Delaware,COLLINGDALE BOR PRECINCT 07,President,,REP,Donald J. Trump,147,28,119,0
Delaware,COLWYN BOR PRECINCT 01,President,,REP,Donald J. Trump,63,10,52,1
Delaware,COLWYN BOR PRECINCT 02,President,,REP,Donald J. Trump,52,12,39,1
Delaware,CONCORD TWP PRECINCT 01,President,,REP,Donald J. Trump,515,116,394,5
Delaware,CONCORD TWP PRECINCT 02,President,,REP,Donald J. Trump,656,125,520,11
Delaware,CONCORD TWP PRECINCT 03,President,,REP,Donald J. Trump,336,77,253,6
Delaware,CONCORD TWP PRECINCT 04,President,,REP,Donald J. Trump,296,95,194,7
Delaware,CONCORD TWP PRECINCT 05,President,,REP,Donald J. Trump,212,62,143,7
Delaware,CONCORD TWP PRECINCT 06,President,,REP,Donald J. Trump,788,206,574,8
Delaware,CONCORD TWP PRECINCT 07,President,,REP,Donald J. Trump,505,118,381,6
Delaware,CONCORD TWP PRECINCT 08,President,,REP,Donald J. Trump,466,78,385,3
Delaware,CONCORD TWP PRECINCT 09,President,,REP,Donald J. Trump,629,147,479,3
Delaware,CONCORD TWP PRECINCT 10,President,,REP,Donald J. Trump,380,74,306,0
Delaware,CONCORD TWP PRECINCT 11,President,,REP,Donald J. Trump,642,150,489,3
Delaware,DARBY BOR WD 01 PRECINCT 01,President,,REP,Donald J. Trump,102,53,47,2
Delaware,DARBY BOR WD 01 PRECINCT 02,President,,REP,Donald J. Trump,69,6,62,1
Delaware,DARBY BOR WD 02 PRECINCT 01,President,,REP,Donald J. Trump,72,19,52,1
Delaware,DARBY BOR WD 02 PRECINCT 02,President,,REP,Donald J. Trump,40,4,36,0
Delaware,DARBY BOR WD 03 PRECINCT 01,President,,REP,Donald J. Trump,72,8,64,0
Delaware,DARBY BOR WD 03 PRECINCT 02,President,,REP,Donald J. Trump,33,11,21,1
Delaware,DARBY TWP WD 01,President,,REP,Donald J. Trump,46,7,37,2
Delaware,DARBY TWP WD 02,President,,REP,Donald J. Trump,34,8,25,1
Delaware,DARBY TWP WD 03 PRECINCT 01,President,,REP,Donald J. Trump,85,9,76,0
Delaware,DARBY TWP WD 03 PRECINCT 02,President,,REP,Donald J. Trump,322,29,289,4
Delaware,DARBY TWP WD 04,President,,REP,Donald J. Trump,570,74,491,5
Delaware,DARBY TWP WD 05 PRECINCT 01,President,,REP,Donald J. Trump,347,28,313,6
Delaware,DARBY TWP WD 05 PRECINCT 02,President,,REP,Donald J. Trump,141,25,116,0
Delaware,UPPER DARBY TWP DISTRICT 01 PRECINCT 01,President,,REP,Donald J. Trump,361,85,274,2
Delaware,UPPER DARBY TWP DISTRICT 01 PRECINCT 02,President,,REP,Donald J. Trump,263,15,246,2
Delaware,UPPER DARBY TWP DISTRICT 01 PRECINCT 03,President,,REP,Donald J. Trump,325,50,273,2
Delaware,UPPER DARBY TWP DISTRICT 01 PRECINCT 04,President,,REP,Donald J. Trump,186,39,143,4
Delaware,UPPER DARBY TWP DISTRICT 01 PRECINCT 05,President,,REP,Donald J. Trump,320,60,257,3
Delaware,UPPER DARBY TWP DISTRICT 01 PRECINCT 06,President,,REP,Donald J. Trump,220,30,189,1
Delaware,UPPER DARBY TWP DISTRICT 01 PRECINCT 07,President,,REP,Donald J. Trump,167,28,137,2
Delaware,UPPER DARBY TWP DISTRICT 01 PRECINCT 08,President,,REP,Donald J. Trump,260,51,206,3
Delaware,UPPER DARBY TWP DISTRICT 01 PRECINCT 09,President,,REP,Donald J. Trump,155,25,130,0
Delaware,UPPER DARBY TWP DISTRICT 02 PRECINCT 01,President,,REP,Donald J. Trump,275,66,205,4
Delaware,UPPER DARBY TWP DISTRICT 02 PRECINCT 02,President,,REP,Donald J. Trump,273,36,230,7
Delaware,UPPER DARBY TWP DISTRICT 02 PRECINCT 03,President,,REP,Donald J. Trump,372,42,326,4
Delaware,UPPER DARBY TWP DISTRICT 02 PRECINCT 04,President,,REP,Donald J. Trump,363,35,327,1
Delaware,UPPER DARBY TWP DISTRICT 02 PRECINCT 05,President,,REP,Donald J. Trump,237,27,208,2
Delaware,UPPER DARBY TWP DISTRICT 02 PRECINCT 06,President,,REP,Donald J. Trump,408,87,318,3
Delaware,UPPER DARBY TWP DISTRICT 02 PRECINCT 07,President,,REP,Donald J. Trump,414,77,334,3
