county,precinct,precinct_name,party,office,district,candidate,votes
Centre,54,54 HAINES,,REPRESENTATIVE IN CONGRESS 12TH CONGRESSIONAL,,WRITE-IN,1
Centre,54,54 HAINES,DEMOCRATIC,SENATOR IN THE GENERAL ASSEMBLY 34TH SENATORIAL,,EZRA NANES,177
Centre,54,54 HAINES,REPUBLICAN,SENATOR IN THE GENERAL ASSEMBLY 34TH SENATORIAL,,JACOB D CORMAN III,318
Centre,54,54 HAINES,,SENATOR IN THE GENERAL ASSEMBLY 34TH SENATORIAL,,WRITE-IN,1
Centre,54,54 HAINES,DEMOCRATIC,REPRESENTATIVE IN THE GENERAL ASSEMBLY 76TH LEGISLATIVE,,MIKE HANNA,243
Centre,54,54 HAINES,REPUBLICAN,REPRESENTATIVE IN THE GENERAL ASSEMBLY 76TH LEGISLATIVE,,STEPHANIE BOROWICZ,248
Centre,54,54 HAINES,,REPRESENTATIVE IN THE GENERAL ASSEMBLY 76TH LEGISLATIVE,,WRITE-IN,1
Centre,55,55 HALFMOON PROPER,,REGISTERED VOTERS - TOTAL,,,830
Centre,55,55 HALFMOON PROPER,,BALLOTS CAST - TOTAL,,,584
Centre,55,55 HALFMOON PROPER,,VOTER TURNOUT - TOTAL,,,
Centre,55,55 HALFMOON PROPER,DEMOCRATIC,STRAIGHT PARTY,,DEMOCRATIC,124
Centre,55,55 HALFMOON PROPER,REPUBLICAN,STRAIGHT PARTY,,REPUBLICAN,185
Centre,55,55 HALFMOON PROPER,GREEN,STRAIGHT PARTY,,GREEN,0
Centre,55,55 HALFMOON PROPER,LIBERTARIAN,STRAIGHT PARTY,,LIBERTARIAN,1
Centre,55,55 HALFMOON PROPER,DEMOCRATIC,UNITED STATES SENATOR,,BOB CASEY JR,276
Centre,55,55 HALFMOON PROPER,REPUBLICAN,UNITED STATES SENATOR,,LOU BARLETTA,292
Centre,55,55 HALFMOON PROPER,GREEN,UNITED STATES SENATOR,,NEAL GALE,3
Centre,55,55 HALFMOON PROPER,LIBERTARIAN,UNITED STATES SENATOR,,DALE R KERNS JR,12
Centre,55,55 HALFMOON PROPER,,UNITED STATES SENATOR,,WRITE-IN,0
Centre,55,55 HALFMOON PROPER,DEMOCRATIC,GOVERNOR AND LIEUTENANT GOVERNOR,,TOM WOLF,280
Centre,55,55 HALFMOON PROPER,REPUBLICAN,GOVERNOR AND LIEUTENANT GOVERNOR,,SCOTT R WAGNER,288
Centre,55,55 HALFMOON PROPER,GREEN,GOVERNOR AND LIEUTENANT GOVERNOR,,PAUL GLOVER,6
Centre,55,55 HALFMOON PROPER,LIBERTARIAN,GOVERNOR AND LIEUTENANT GOVERNOR,,KEN V KRAWCHUK,8
Centre,55,55 HALFMOON PROPER,,GOVERNOR AND LIEUTENANT GOVERNOR,,WRITE-IN,0
Centre,55,55 HALFMOON PROPER,DEMOCRATIC,REPRESENTATIVE IN CONGRESS 12TH CONGRESSIONAL,,MARC FRIEDENBERG,185
Centre,55,55 HALFMOON PROPER,REPUBLICAN,REPRESENTATIVE IN CONGRESS 12TH CONGRESSIONAL,,TOM MARINO,201
Centre,55,55 HALFMOON PROPER,,REPRESENTATIVE IN CONGRESS 12TH CONGRESSIONAL,,WRITE-IN,0
Centre,55,55 HALFMOON PROPER,DEMOCRATIC,REPRESENTATIVE IN CONGRESS 15TH CONGRESSIONAL,,SUSAN BOSER,74
Centre,55,55 HALFMOON PROPER,REPUBLICAN,REPRESENTATIVE IN CONGRESS 15TH CONGRESSIONAL,,GLENN GT THOMPSON,120
Centre,55,55 HALFMOON PROPER,,REPRESENTATIVE IN CONGRESS 15TH CONGRESSIONAL,,WRITE-IN,0
Centre,55,55 HALFMOON PROPER,DEMOCRATIC,SENATOR IN THE GENERAL ASSEMBLY 34TH SENATORIAL,,EZRA NANES,244
Centre,55,55 HALFMOON PROPER,REPUBLICAN,SENATOR IN THE GENERAL ASSEMBLY 34TH SENATORIAL,,JACOB D CORMAN III,335
Centre,55,55 HALFMOON PROPER,,SENATOR IN THE GENERAL ASSEMBLY 34TH SENATORIAL,,WRITE-IN,0
Centre,55,55 HALFMOON PROPER,DEMOCRATIC,REPRESENTATIVE IN THE GENERAL ASSEMBLY 81ST LEGISLATIVE,,RICK ROGERS,232
Centre,55,55 HALFMOON PROPER,REPUBLICAN,REPRESENTATIVE IN THE GENERAL ASSEMBLY 81ST LEGISLATIVE,,RICH IRVIN,314
Centre,55,55 HALFMOON PROPER,LIBERTARIAN,REPRESENTATIVE IN THE GENERAL ASSEMBLY 81ST LEGISLATIVE,,JOSEPH P SOLOSKI,33
Centre,55,55 HALFMOON PROPER,,REPRESENTATIVE IN THE GENERAL ASSEMBLY 81ST LEGISLATIVE,,WRITE-IN,1
Centre,56,56 HARRIS EAST,,REGISTERED VOTERS - TOTAL,,,2538
Centre,56,56 HARRIS EAST,,BALLOTS CAST - TOTAL,,,1664
Centre,56,56 HARRIS EAST,,VOTER TURNOUT - TOTAL,,,
Centre,56,56 HARRIS EAST,DEMOCRATIC,STRAIGHT PARTY,,DEMOCRATIC,514
Centre,56,56 HARRIS EAST,REPUBLICAN,STRAIGHT PARTY,,REPUBLICAN,376
Centre,56,56 HARRIS EAST,GREEN,STRAIGHT PARTY,,GREEN,1
Centre,56,56 HARRIS EAST,LIBERTARIAN,STRAIGHT PARTY,,LIBERTARIAN,1
Centre,56,56 HARRIS EAST,DEMOCRATIC,UNITED STATES SENATOR,,BOB CASEY JR,960
Centre,56,56 HARRIS EAST,REPUBLICAN,UNITED STATES SENATOR,,LOU BARLETTA,660
Centre,56,56 HARRIS EAST,GREEN,UNITED STATES SENATOR,,NEAL GALE,12
Centre,56,56 HARRIS EAST,LIBERTARIAN,UNITED STATES SENATOR,,DALE R KERNS JR,20
Centre,56,56 HARRIS EAST,,UNITED STATES SENATOR,,WRITE-IN,0
Centre,56,56 HARRIS EAST,DEMOCRATIC,GOVERNOR AND LIEUTENANT GOVERNOR,,TOM WOLF,993
Centre,56,56 HARRIS EAST,REPUBLICAN,GOVERNOR AND LIEUTENANT GOVERNOR,,SCOTT R WAGNER,627
Centre,56,56 HARRIS EAST,GREEN,GOVERNOR AND LIEUTENANT GOVERNOR,,PAUL GLOVER,12
Centre,56,56 HARRIS EAST,LIBERTARIAN,GOVERNOR AND LIEUTENANT GOVERNOR,,KEN V KRAWCHUK,20
Centre,56,56 HARRIS EAST,,GOVERNOR AND LIEUTENANT GOVERNOR,,WRITE-IN,1
Centre,56,56 HARRIS EAST,DEMOCRATIC,REPRESENTATIVE IN CONGRESS 12TH CONGRESSIONAL,,MARC FRIEDENBERG,948
Centre,56,56 HARRIS EAST,REPUBLICAN,REPRESENTATIVE IN CONGRESS 12TH CONGRESSIONAL,,TOM MARINO,707
Centre,56,56 HARRIS EAST,,REPRESENTATIVE IN CONGRESS 12TH CONGRESSIONAL,,WRITE-IN,4
Centre,56,56 HARRIS EAST,DEMOCRATIC,SENATOR IN THE GENERAL ASSEMBLY 34TH SENATORIAL,,EZRA NANES,887
Centre,56,56 HARRIS EAST,REPUBLICAN,SENATOR IN THE GENERAL ASSEMBLY 34TH SENATORIAL,,JACOB D CORMAN III,762
Centre,56,56 HARRIS EAST,,SENATOR IN THE GENERAL ASSEMBLY 34TH SENATORIAL,,WRITE-IN,2
Centre,56,56 HARRIS EAST,DEMOCRATIC,REPRESENTATIVE IN THE GENERAL ASSEMBLY 171ST LEGISLATIVE,,ERIN MCCRACKEN,860
Centre,56,56 HARRIS EAST,REPUBLICAN,REPRESENTATIVE IN THE GENERAL ASSEMBLY 171ST LEGISLATIVE,,KERRY A BENNINGHOFF,796
Centre,56,56 HARRIS EAST,,REPRESENTATIVE IN THE GENERAL ASSEMBLY 171ST LEGISLATIVE,,WRITE-IN,0
Centre,57,57 HARRIS WEST,,REGISTERED VOTERS - TOTAL,,,2142
Centre,57,57 HARRIS WEST,,BALLOTS CAST - TOTAL,,,1540
Centre,57,57 HARRIS WEST,,VOTER TURNOUT - TOTAL,,,
Centre,57,57 HARRIS WEST,DEMOCRATIC,STRAIGHT PARTY,,DEMOCRATIC,477
Centre,57,57 HARRIS WEST,REPUBLICAN,STRAIGHT PARTY,,REPUBLICAN,343
Centre,57,57 HARRIS WEST,GREEN,STRAIGHT PARTY,,GREEN,2
Centre,57,57 HARRIS WEST,LIBERTARIAN,STRAIGHT PARTY,,LIBERTARIAN,1
Centre,57,57 HARRIS WEST,DEMOCRATIC,UNITED STATES SENATOR,,BOB CASEY JR,926
Centre,57,57 HARRIS WEST,REPUBLICAN,UNITED STATES SENATOR,,LOU BARLETTA,567
Centre,57,57 HARRIS WEST,GREEN,UNITED STATES SENATOR,,NEAL GALE,17
Centre,57,57 HARRIS WEST,LIBERTARIAN,UNITED STATES SENATOR,,DALE R KERNS JR,16
Centre,57,57 HARRIS WEST,,UNITED STATES SENATOR,,WRITE-IN,1
Centre,57,57 HARRIS WEST,DEMOCRATIC,GOVERNOR AND LIEUTENANT GOVERNOR,,TOM WOLF,938
Centre,57,57 HARRIS WEST,REPUBLICAN,GOVERNOR AND LIEUTENANT GOVERNOR,,SCOTT R WAGNER,564
Centre,57,57 HARRIS WEST,GREEN,GOVERNOR AND LIEUTENANT GOVERNOR,,PAUL GLOVER,17
Centre,57,57 HARRIS WEST,LIBERTARIAN,GOVERNOR AND LIEUTENANT GOVERNOR,,KEN V KRAWCHUK,12
Centre,57,57 HARRIS WEST,,GOVERNOR AND LIEUTENANT GOVERNOR,,WRITE-IN,1
Centre,57,57 HARRIS WEST,DEMOCRATIC,REPRESENTATIVE IN CONGRESS 12TH CONGRESSIONAL,,MARC FRIEDENBERG,914
Centre,57,57 HARRIS WEST,REPUBLICAN,REPRESENTATIVE IN CONGRESS 12TH CONGRESSIONAL,,TOM MARINO,616
Centre,57,57 HARRIS WEST,,REPRESENTATIVE IN CONGRESS 12TH CONGRESSIONAL,,WRITE-IN,3
Centre,57,57 HARRIS WEST,DEMOCRATIC,SENATOR IN THE GENERAL ASSEMBLY 34TH SENATORIAL,,EZRA NANES,866
Centre,57,57 HARRIS WEST,REPUBLICAN,SENATOR IN THE GENERAL ASSEMBLY 34TH SENATORIAL,,JACOB D CORMAN III,656
Centre,57,57 HARRIS WEST,,SENATOR IN THE GENERAL ASSEMBLY 34TH SENATORIAL,,WRITE-IN,1
Centre,57,57 HARRIS WEST,DEMOCRATIC,REPRESENTATIVE IN THE GENERAL ASSEMBLY 171ST LEGISLATIVE,,ERIN MCCRACKEN,831
Centre,57,57 HARRIS WEST,REPUBLICAN,REPRESENTATIVE IN THE GENERAL ASSEMBLY 171ST LEGISLATIVE,,KERRY A BENNINGHOFF,700
Centre,57,57 HARRIS WEST,,REPRESENTATIVE IN THE GENERAL ASSEMBLY 171ST LEGISLATIVE,,WRITE-IN,1
Centre,58,58 HOWARD TWP,,REGISTERED VOTERS - TOTAL,,,580
Centre,58,58 HOWARD TWP,,BALLOTS CAST - TOTAL,,,400
Centre,58,58 HOWARD TWP,,VOTER TURNOUT - TOTAL,,,
Centre,58,58 HOWARD TWP,DEMOCRATIC,STRAIGHT PARTY,,DEMOCRATIC,53
Centre,58,58 HOWARD TWP,REPUBLICAN,STRAIGHT PARTY,,REPUBLICAN,148
Centre,58,58 HOWARD TWP,GREEN,STRAIGHT PARTY,,GREEN,0
Centre,58,58 HOWARD TWP,LIBERTARIAN,STRAIGHT PARTY,,LIBERTARIAN,1
Centre,58,58 HOWARD TWP,DEMOCRATIC,UNITED STATES SENATOR,,BOB CASEY JR,136
Centre,58,58 HOWARD TWP,REPUBLICAN,UNITED STATES SENATOR,,LOU BARLETTA,253
Centre,58,58 HOWARD TWP,GREEN,UNITED STATES SENATOR,,NEAL GALE,0
Centre,58,58 HOWARD TWP,LIBERTARIAN,UNITED STATES SENATOR,,DALE R KERNS JR,6
Centre,58,58 HOWARD TWP,,UNITED STATES SENATOR,,WRITE-IN,0
Centre,58,58 HOWARD TWP,DEMOCRATIC,GOVERNOR AND LIEUTENANT GOVERNOR,,TOM WOLF,134
Centre,58,58 HOWARD TWP,REPUBLICAN,GOVERNOR AND LIEUTENANT GOVERNOR,,SCOTT R WAGNER,260
Centre,58,58 HOWARD TWP,GREEN,GOVERNOR AND LIEUTENANT GOVERNOR,,PAUL GLOVER,2
Centre,58,58 HOWARD TWP,LIBERTARIAN,GOVERNOR AND LIEUTENANT GOVERNOR,,KEN V KRAWCHUK,2
Centre,58,58 HOWARD TWP,,GOVERNOR AND LIEUTENANT GOVERNOR,,WRITE-IN,0
Centre,58,58 HOWARD TWP,DEMOCRATIC,REPRESENTATIVE IN CONGRESS 15TH CONGRESSIONAL,,SUSAN BOSER,102
Centre,58,58 HOWARD TWP,REPUBLICAN,REPRESENTATIVE IN CONGRESS 15TH CONGRESSIONAL,,GLENN GT THOMPSON,296
Centre,58,58 HOWARD TWP,,REPRESENTATIVE IN CONGRESS 15TH CONGRESSIONAL,,WRITE-IN,0
Centre,58,58 HOWARD TWP,DEMOCRATIC,SENATOR IN THE GENERAL ASSEMBLY 34TH SENATORIAL,,EZRA NANES,102
Centre,58,58 HOWARD TWP,REPUBLICAN,SENATOR IN THE GENERAL ASSEMBLY 34TH SENATORIAL,,JACOB D CORMAN III,292
Centre,58,58 HOWARD TWP,,SENATOR IN THE GENERAL ASSEMBLY 34TH SENATORIAL,,WRITE-IN,0
Centre,58,58 HOWARD TWP,DEMOCRATIC,REPRESENTATIVE IN THE GENERAL ASSEMBLY 76TH LEGISLATIVE,,MIKE HANNA,157
Centre,58,58 HOWARD TWP,REPUBLICAN,REPRESENTATIVE IN THE GENERAL ASSEMBLY 76TH LEGISLATIVE,,STEPHANIE BOROWICZ,237
Centre,58,58 HOWARD TWP,,REPRESENTATIVE IN THE GENERAL ASSEMBLY 76TH LEGISLATIVE,,WRITE-IN,0
Centre,59,59 HUSTON,,REGISTERED VOTERS - TOTAL,,,929
Centre,59,59 HUSTON,,BALLOTS CAST - TOTAL,,,608
Centre,59,59 HUSTON,,VOTER TURNOUT - TOTAL,,,
Centre,59,59 HUSTON,DEMOCRATIC,STRAIGHT PARTY,,DEMOCRATIC,83
Centre,59,59 HUSTON,REPUBLICAN,STRAIGHT PARTY,,REPUBLICAN,226
Centre,59,59 HUSTON,GREEN,STRAIGHT PARTY,,GREEN,1
Centre,59,59 HUSTON,LIBERTARIAN,STRAIGHT PARTY,,LIBERTARIAN,4
Centre,59,59 HUSTON,DEMOCRATIC,UNITED STATES SENATOR,,BOB CASEY JR,205
Centre,59,59 HUSTON,REPUBLICAN,UNITED STATES SENATOR,,LOU BARLETTA,382
Centre,59,59 HUSTON,GREEN,UNITED STATES SENATOR,,NEAL GALE,6
Centre,59,59 HUSTON,LIBERTARIAN,UNITED STATES SENATOR,,DALE R KERNS JR,12
Centre,59,59 HUSTON,,UNITED STATES SENATOR,,WRITE-IN,1
Centre,59,59 HUSTON,DEMOCRATIC,GOVERNOR AND LIEUTENANT GOVERNOR,,TOM WOLF,201
Centre,59,59 HUSTON,REPUBLICAN,GOVERNOR AND LIEUTENANT GOVERNOR,,SCOTT R WAGNER,387
Centre,59,59 HUSTON,GREEN,GOVERNOR AND LIEUTENANT GOVERNOR,,PAUL GLOVER,8
Centre,59,59 HUSTON,LIBERTARIAN,GOVERNOR AND LIEUTENANT GOVERNOR,,KEN V KRAWCHUK,9
Centre,59,59 HUSTON,,GOVERNOR AND LIEUTENANT GOVERNOR,,WRITE-IN,2
Centre,59,59 HUSTON,DEMOCRATIC,REPRESENTATIVE IN CONGRESS 15TH CONGRESSIONAL,,SUSAN BOSER,169
Centre,59,59 HUSTON,REPUBLICAN,REPRESENTATIVE IN CONGRESS 15TH CONGRESSIONAL,,GLENN GT THOMPSON,436
Centre,59,59 HUSTON,,REPRESENTATIVE IN CONGRESS 15TH CONGRESSIONAL,,WRITE-IN,1
Centre,59,59 HUSTON,DEMOCRATIC,SENATOR IN THE GENERAL ASSEMBLY 34TH SENATORIAL,,EZRA NANES,172
Centre,59,59 HUSTON,REPUBLICAN,SENATOR IN THE GENERAL ASSEMBLY 34TH SENATORIAL,,JACOB D CORMAN III,429
Centre,59,59 HUSTON,,SENATOR IN THE GENERAL ASSEMBLY 34TH SENATORIAL,,WRITE-IN,1
Centre,59,59 HUSTON,DEMOCRATIC,REPRESENTATIVE IN THE GENERAL ASSEMBLY 77TH LEGISLATIVE,,H SCOTT CONKLIN,331
Centre,59,59 HUSTON,,REPRESENTATIVE IN THE GENERAL ASSEMBLY 77TH LEGISLATIVE,,WRITE-IN,24
Centre,60,60 LIBERTY,,REGISTERED VOTERS - TOTAL,,,1050
Centre,60,60 LIBERTY,,BALLOTS CAST - TOTAL,,,650
Centre,60,60 LIBERTY,,VOTER TURNOUT - TOTAL,,,
Centre,60,60 LIBERTY,DEMOCRATIC,STRAIGHT PARTY,,DEMOCRATIC,98
Centre,60,60 LIBERTY,REPUBLICAN,STRAIGHT PARTY,,REPUBLICAN,213
Centre,60,60 LIBERTY,GREEN,STRAIGHT PARTY,,GREEN,1
Centre,60,60 LIBERTY,LIBERTARIAN,STRAIGHT PARTY,,LIBERTARIAN,0
Centre,60,60 LIBERTY,DEMOCRATIC,UNITED STATES SENATOR,,BOB CASEY JR,255
Centre,60,60 LIBERTY,REPUBLICAN,UNITED STATES SENATOR,,LOU BARLETTA,372
Centre,60,60 LIBERTY,GREEN,UNITED STATES SENATOR,,NEAL GALE,10
Centre,60,60 LIBERTY,LIBERTARIAN,UNITED STATES SENATOR,,DALE R KERNS JR,4
Centre,60,60 LIBERTY,,UNITED STATES SENATOR,,WRITE-IN,0
Centre,60,60 LIBERTY,DEMOCRATIC,GOVERNOR AND LIEUTENANT GOVERNOR,,TOM WOLF,255
Centre,60,60 LIBERTY,REPUBLICAN,GOVERNOR AND LIEUTENANT GOVERNOR,,SCOTT R WAGNER,372
Centre,60,60 LIBERTY,GREEN,GOVERNOR AND LIEUTENANT GOVERNOR,,PAUL GLOVER,7
Centre,60,60 LIBERTY,LIBERTARIAN,GOVERNOR AND LIEUTENANT GOVERNOR,,KEN V KRAWCHUK,7
Centre,60,60 LIBERTY,,GOVERNOR AND LIEUTENANT GOVERNOR,,WRITE-IN,0
Centre,60,60 LIBERTY,DEMOCRATIC,REPRESENTATIVE IN CONGRESS 15TH CONGRESSIONAL,,SUSAN BOSER,160
Centre,60,60 LIBERTY,REPUBLICAN,REPRESENTATIVE IN CONGRESS 15TH CONGRESSIONAL,,GLENN GT THOMPSON,483
Centre,60,60 LIBERTY,,REPRESENTATIVE IN CONGRESS 15TH CONGRESSIONAL,,WRITE-IN,1
Centre,60,60 LIBERTY,DEMOCRATIC,SENATOR IN THE GENERAL ASSEMBLY 34TH SENATORIAL,,EZRA NANES,163
Centre,60,60 LIBERTY,REPUBLICAN,SENATOR IN THE GENERAL ASSEMBLY 34TH SENATORIAL,,JACOB D CORMAN III,468
Centre,60,60 LIBERTY,,SENATOR IN THE GENERAL ASSEMBLY 34TH SENATORIAL,,WRITE-IN,0
Centre,60,60 LIBERTY,DEMOCRATIC,REPRESENTATIVE IN THE GENERAL ASSEMBLY 76TH LEGISLATIVE,,MIKE HANNA,283
Centre,60,60 LIBERTY,REPUBLICAN,REPRESENTATIVE IN THE GENERAL ASSEMBLY 76TH LEGISLATIVE,,STEPHANIE BOROWICZ,359
Centre,60,60 LIBERTY,,REPRESENTATIVE IN THE GENERAL ASSEMBLY 76TH LEGISLATIVE,,WRITE-IN,1
Centre,61,61 MARION,,REGISTERED VOTERS - TOTAL,,,665
Centre,61,61 MARION,,BALLOTS CAST - TOTAL,,,415
Centre,61,61 MARION,,VOTER TURNOUT - TOTAL,,,
Centre,61,61 MARION,DEMOCRATIC,STRAIGHT PARTY,,DEMOCRATIC,49
Centre,61,61 MARION,REPUBLICAN,STRAIGHT PARTY,,REPUBLICAN,136
Centre,61,61 MARION,GREEN,STRAIGHT PARTY,,GREEN,0
Centre,61,61 MARION,LIBERTARIAN,STRAIGHT PARTY,,LIBERTARIAN,2
Centre,61,61 MARION,DEMOCRATIC,UNITED STATES SENATOR,,BOB CASEY JR,140
Centre,61,61 MARION,REPUBLICAN,UNITED STATES SENATOR,,LOU BARLETTA,261
Centre,61,61 MARION,GREEN,UNITED STATES SENATOR,,NEAL GALE,2
Centre,61,61 MARION,LIBERTARIAN,UNITED STATES SENATOR,,DALE R KERNS JR,8
Centre,61,61 MARION,,UNITED STATES SENATOR,,WRITE-IN,0
Centre,61,61 MARION,DEMOCRATIC,GOVERNOR AND LIEUTENANT GOVERNOR,,TOM WOLF,142
Centre,61,61 MARION,REPUBLICAN,GOVERNOR AND LIEUTENANT GOVERNOR,,SCOTT R WAGNER,262
Centre,61,61 MARION,GREEN,GOVERNOR AND LIEUTENANT GOVERNOR,,PAUL GLOVER,1
Centre,61,61 MARION,LIBERTARIAN,GOVERNOR AND LIEUTENANT GOVERNOR,,KEN V KRAWCHUK,8
Centre,61,61 MARION,,GOVERNOR AND LIEUTENANT GOVERNOR,,WRITE-IN,0
Centre,61,61 MARION,DEMOCRATIC,REPRESENTATIVE IN CONGRESS 15TH CONGRESSIONAL,,SUSAN BOSER,101
Centre,61,61 MARION,REPUBLICAN,REPRESENTATIVE IN CONGRESS 15TH CONGRESSIONAL,,GLENN GT THOMPSON,308
Centre,61,61 MARION,,REPRESENTATIVE IN CONGRESS 15TH CONGRESSIONAL,,WRITE-IN,0
Centre,61,61 MARION,DEMOCRATIC,SENATOR IN THE GENERAL ASSEMBLY 34TH SENATORIAL,,EZRA NANES,99
Centre,61,61 MARION,REPUBLICAN,SENATOR IN THE GENERAL ASSEMBLY 34TH SENATORIAL,,JACOB D CORMAN III,303
Centre,61,61 MARION,,SENATOR IN THE GENERAL ASSEMBLY 34TH SENATORIAL,,WRITE-IN,1
Centre,61,61 MARION,DEMOCRATIC,REPRESENTATIVE IN THE GENERAL ASSEMBLY 76TH LEGISLATIVE,,MIKE HANNA,164
Centre,61,61 MARION,REPUBLICAN,REPRESENTATIVE IN THE GENERAL ASSEMBLY 76TH LEGISLATIVE,,STEPHANIE BOROWICZ,246
Centre,61,61 MARION,,REPRESENTATIVE IN THE GENERAL ASSEMBLY 76TH LEGISLATIVE,,WRITE-IN,0
Centre,62,62 MILES EAST,,REGISTERED VOTERS - TOTAL,,,458
Centre,62,62 MILES EAST,,BALLOTS CAST - TOTAL,,,297
Centre,62,62 MILES EAST,,VOTER TURNOUT - TOTAL,,,
Centre,62,62 MILES EAST,DEMOCRATIC,STRAIGHT PARTY,,DEMOCRATIC,49
Centre,62,62 MILES EAST,REPUBLICAN,STRAIGHT PARTY,,REPUBLICAN,95
Centre,62,62 MILES EAST,GREEN,STRAIGHT PARTY,,GREEN,0
Centre,62,62 MILES EAST,LIBERTARIAN,STRAIGHT PARTY,,LIBERTARIAN,0
Centre,62,62 MILES EAST,DEMOCRATIC,UNITED STATES SENATOR,,BOB CASEY JR,135
Centre,62,62 MILES EAST,REPUBLICAN,UNITED STATES SENATOR,,LOU BARLETTA,157
Centre,62,62 MILES EAST,GREEN,UNITED STATES SENATOR,,NEAL GALE,0
Centre,62,62 MILES EAST,LIBERTARIAN,UNITED STATES SENATOR,,DALE R KERNS JR,2
Centre,62,62 MILES EAST,,UNITED STATES SENATOR,,WRITE-IN,0
Centre,62,62 MILES EAST,DEMOCRATIC,GOVERNOR AND LIEUTENANT GOVERNOR,,TOM WOLF,125
Centre,62,62 MILES EAST,REPUBLICAN,GOVERNOR AND LIEUTENANT GOVERNOR,,SCOTT R WAGNER,167
Centre,62,62 MILES EAST,GREEN,GOVERNOR AND LIEUTENANT GOVERNOR,,PAUL GLOVER,3
Centre,62,62 MILES EAST,LIBERTARIAN,GOVERNOR AND LIEUTENANT GOVERNOR,,KEN V KRAWCHUK,0
Centre,62,62 MILES EAST,,GOVERNOR AND LIEUTENANT GOVERNOR,,WRITE-IN,1
Centre,62,62 MILES EAST,DEMOCRATIC,REPRESENTATIVE IN CONGRESS 12TH CONGRESSIONAL,,MARC FRIEDENBERG,109
Centre,62,62 MILES EAST,REPUBLICAN,REPRESENTATIVE IN CONGRESS 12TH CONGRESSIONAL,,TOM MARINO,184
Centre,62,62 MILES EAST,,REPRESENTATIVE IN CONGRESS 12TH CONGRESSIONAL,,WRITE-IN,0
Centre,62,62 MILES EAST,DEMOCRATIC,SENATOR IN THE GENERAL ASSEMBLY 34TH SENATORIAL,,EZRA NANES,99
Centre,62,62 MILES EAST,REPUBLICAN,SENATOR IN THE GENERAL ASSEMBLY 34TH SENATORIAL,,JACOB D CORMAN III,193
Centre,62,62 MILES EAST,,SENATOR IN THE GENERAL ASSEMBLY 34TH SENATORIAL,,WRITE-IN,0
Centre,62,62 MILES EAST,DEMOCRATIC,REPRESENTATIVE IN THE GENERAL ASSEMBLY 76TH LEGISLATIVE,,MIKE HANNA,135
Centre,62,62 MILES EAST,REPUBLICAN,REPRESENTATIVE IN THE GENERAL ASSEMBLY 76TH LEGISLATIVE,,STEPHANIE BOROWICZ,159
Centre,62,62 MILES EAST,,REPRESENTATIVE IN THE GENERAL ASSEMBLY 76TH LEGISLATIVE,,WRITE-IN,0
Centre,63,63 MILES WEST,,REGISTERED VOTERS - TOTAL,,,199
Centre,63,63 MILES WEST,,BALLOTS CAST - TOTAL,,,130
Centre,63,63 MILES WEST,,VOTER TURNOUT - TOTAL,,,
Centre,63,63 MILES WEST,DEMOCRATIC,STRAIGHT PARTY,,DEMOCRATIC,26
Centre,63,63 MILES WEST,REPUBLICAN,STRAIGHT PARTY,,REPUBLICAN,49
Centre,63,63 MILES WEST,GREEN,STRAIGHT PARTY,,GREEN,0
Centre,63,63 MILES WEST,LIBERTARIAN,STRAIGHT PARTY,,LIBERTARIAN,0
Centre,63,63 MILES WEST,DEMOCRATIC,UNITED STATES SENATOR,,BOB CASEY JR,49
Centre,63,63 MILES WEST,REPUBLICAN,UNITED STATES SENATOR,,LOU BARLETTA,79
Centre,63,63 MILES WEST,GREEN,UNITED STATES SENATOR,,NEAL GALE,0
Centre,63,63 MILES WEST,LIBERTARIAN,UNITED STATES SENATOR,,DALE R KERNS JR,0
Centre,63,63 MILES WEST,,UNITED STATES SENATOR,,WRITE-IN,0
Centre,63,63 MILES WEST,DEMOCRATIC,GOVERNOR AND LIEUTENANT GOVERNOR,,TOM WOLF,45
Centre,63,63 MILES WEST,REPUBLICAN,GOVERNOR AND LIEUTENANT GOVERNOR,,SCOTT R WAGNER,84
Centre,63,63 MILES WEST,GREEN,GOVERNOR AND LIEUTENANT GOVERNOR,,PAUL GLOVER,0
Centre,63,63 MILES WEST,LIBERTARIAN,GOVERNOR AND LIEUTENANT GOVERNOR,,KEN V KRAWCHUK,1
Centre,63,63 MILES WEST,,GOVERNOR AND LIEUTENANT GOVERNOR,,WRITE-IN,0
Centre,63,63 MILES WEST,DEMOCRATIC,REPRESENTATIVE IN CONGRESS 12TH CONGRESSIONAL,,MARC FRIEDENBERG,42
Centre,63,63 MILES WEST,REPUBLICAN,REPRESENTATIVE IN CONGRESS 12TH CONGRESSIONAL,,TOM MARINO,86
Centre,63,63 MILES WEST,,REPRESENTATIVE IN CONGRESS 12TH CONGRESSIONAL,,WRITE-IN,0
Centre,63,63 MILES WEST,DEMOCRATIC,SENATOR IN THE GENERAL ASSEMBLY 34TH SENATORIAL,,EZRA NANES,42
Centre,63,63 MILES WEST,REPUBLICAN,SENATOR IN THE GENERAL ASSEMBLY 34TH SENATORIAL,,JACOB D CORMAN III,86
Centre,63,63 MILES WEST,,SENATOR IN THE GENERAL ASSEMBLY 34TH SENATORIAL,,WRITE-IN,0
Centre,63,63 MILES WEST,DEMOCRATIC,REPRESENTATIVE IN THE GENERAL ASSEMBLY 76TH LEGISLATIVE,,MIKE HANNA,59
