county,precinct,office,district,candidate,party,votes,absentee,election_day,emergency,provisional,federal
Westmoreland,4123 N HUNTINGDON TWP - 2-3,U.S. Senate,,Neal Gale,GRN,0,0,0,0,0,0
Westmoreland,4123 N HUNTINGDON TWP - 2-3,U.S. Senate,,Dale R Kerns Jr,LIB,2,0,2,0,0,0
Westmoreland,4123 N HUNTINGDON TWP - 2-3,U.S. Senate,,Write-ins,,0,0,0,0,0,0
Westmoreland,4123 N HUNTINGDON TWP - 2-3,Governor,,Tom Wolf,DEM,179,3,175,1,0,0
Westmoreland,4123 N HUNTINGDON TWP - 2-3,Governor,,Scott R Wagner,REP,217,10,207,0,0,0
Westmoreland,4123 N HUNTINGDON TWP - 2-3,Governor,,Paul Glover,GRN,1,0,1,0,0,0
Westmoreland,4123 N HUNTINGDON TWP - 2-3,Governor,,Ken V Krawchuk,LIB,3,1,2,0,0,0
Westmoreland,4123 N HUNTINGDON TWP - 2-3,Governor,,Write-ins,,0,0,0,0,0,0
Westmoreland,4123 N HUNTINGDON TWP - 2-3,U.S. House,14,Bibiana Boerio,DEM,147,4,142,1,0,0
Westmoreland,4123 N HUNTINGDON TWP - 2-3,U.S. House,14,Guy Reschenthaler,REP,255,10,245,0,0,0
Westmoreland,4123 N HUNTINGDON TWP - 2-3,U.S. House,14,Write-ins,,0,0,0,0,0,0
Westmoreland,4123 N HUNTINGDON TWP - 2-3,State House,56,Doug Hunt,DEM,144,4,139,1,0,0
Westmoreland,4123 N HUNTINGDON TWP - 2-3,State House,56,George Dunbar,REP,255,10,245,0,0,0
Westmoreland,4123 N HUNTINGDON TWP - 2-3,State House,56,Write-ins,,0,0,0,0,0,0
Westmoreland,4131 N HUNTINGDON TWP - 3-1,,,Registered Voters,,1911,,,,,
Westmoreland,4131 N HUNTINGDON TWP - 3-1,,,Ballots Cast,,1232,56,1176,0,0,0
Westmoreland,4131 N HUNTINGDON TWP - 3-1,Straight Party,,Democratic,DEM,263,16,247,0,0,0
Westmoreland,4131 N HUNTINGDON TWP - 3-1,Straight Party,,Republican,REP,391,24,367,0,0,0
Westmoreland,4131 N HUNTINGDON TWP - 3-1,Straight Party,,Green Party,GRN,1,0,1,0,0,0
Westmoreland,4131 N HUNTINGDON TWP - 3-1,Straight Party,,Libertarian,LIB,2,0,2,0,0,0
Westmoreland,4131 N HUNTINGDON TWP - 3-1,U.S. Senate,,Bob Casey Jr,DEM,557,26,531,0,0,0
Westmoreland,4131 N HUNTINGDON TWP - 3-1,U.S. Senate,,Lou Barletta,REP,648,29,619,0,0,0
Westmoreland,4131 N HUNTINGDON TWP - 3-1,U.S. Senate,,Neal Gale,GRN,3,0,3,0,0,0
Westmoreland,4131 N HUNTINGDON TWP - 3-1,U.S. Senate,,Dale R Kerns Jr,LIB,11,1,10,0,0,0
Westmoreland,4131 N HUNTINGDON TWP - 3-1,U.S. Senate,,Write-ins,,0,0,0,0,0,0
Westmoreland,4131 N HUNTINGDON TWP - 3-1,Governor,,Tom Wolf,DEM,604,26,578,0,0,0
Westmoreland,4131 N HUNTINGDON TWP - 3-1,Governor,,Scott R Wagner,REP,613,30,583,0,0,0
Westmoreland,4131 N HUNTINGDON TWP - 3-1,Governor,,Paul Glover,GRN,2,0,2,0,0,0
Westmoreland,4131 N HUNTINGDON TWP - 3-1,Governor,,Ken V Krawchuk,LIB,11,0,11,0,0,0
Westmoreland,4131 N HUNTINGDON TWP - 3-1,Governor,,Write-ins,,0,0,0,0,0,0
Westmoreland,4131 N HUNTINGDON TWP - 3-1,U.S. House,14,Bibiana Boerio,DEM,532,24,508,0,0,0
Westmoreland,4131 N HUNTINGDON TWP - 3-1,U.S. House,14,Guy Reschenthaler,REP,687,32,655,0,0,0
Westmoreland,4131 N HUNTINGDON TWP - 3-1,U.S. House,14,Write-ins,,1,0,1,0,0,0
Westmoreland,4131 N HUNTINGDON TWP - 3-1,State House,56,Doug Hunt,DEM,488,24,464,0,0,0
Westmoreland,4131 N HUNTINGDON TWP - 3-1,State House,56,George Dunbar,REP,731,31,700,0,0,0
Westmoreland,4131 N HUNTINGDON TWP - 3-1,State House,56,Write-ins,,0,0,0,0,0,0
Westmoreland,4132 N HUNTINGDON TWP - 3-2,,,Registered Voters,,2163,,,,,
Westmoreland,4132 N HUNTINGDON TWP - 3-2,,,Ballots Cast,,1396,42,1354,0,0,0
Westmoreland,4132 N HUNTINGDON TWP - 3-2,Straight Party,,Democratic,DEM,343,13,330,0,0,0
Westmoreland,4132 N HUNTINGDON TWP - 3-2,Straight Party,,Republican,REP,475,12,463,0,0,0
Westmoreland,4132 N HUNTINGDON TWP - 3-2,Straight Party,,Green Party,GRN,1,0,1,0,0,0
Westmoreland,4132 N HUNTINGDON TWP - 3-2,Straight Party,,Libertarian,LIB,2,0,2,0,0,0
Westmoreland,4132 N HUNTINGDON TWP - 3-2,U.S. Senate,,Bob Casey Jr,DEM,615,21,594,0,0,0
Westmoreland,4132 N HUNTINGDON TWP - 3-2,U.S. Senate,,Lou Barletta,REP,735,18,717,0,0,0
Westmoreland,4132 N HUNTINGDON TWP - 3-2,U.S. Senate,,Neal Gale,GRN,7,0,7,0,0,0
Westmoreland,4132 N HUNTINGDON TWP - 3-2,U.S. Senate,,Dale R Kerns Jr,LIB,14,2,12,0,0,0
Westmoreland,4132 N HUNTINGDON TWP - 3-2,U.S. Senate,,Write-ins,,0,0,0,0,0,0
Westmoreland,4132 N HUNTINGDON TWP - 3-2,Governor,,Tom Wolf,DEM,655,20,635,0,0,0
Westmoreland,4132 N HUNTINGDON TWP - 3-2,Governor,,Scott R Wagner,REP,713,19,694,0,0,0
Westmoreland,4132 N HUNTINGDON TWP - 3-2,Governor,,Paul Glover,GRN,5,0,5,0,0,0
Westmoreland,4132 N HUNTINGDON TWP - 3-2,Governor,,Ken V Krawchuk,LIB,17,2,15,0,0,0
Westmoreland,4132 N HUNTINGDON TWP - 3-2,Governor,,Write-ins,,0,0,0,0,0,0
Westmoreland,4132 N HUNTINGDON TWP - 3-2,U.S. House,14,Bibiana Boerio,DEM,591,17,574,0,0,0
Westmoreland,4132 N HUNTINGDON TWP - 3-2,U.S. House,14,Guy Reschenthaler,REP,794,25,769,0,0,0
Westmoreland,4132 N HUNTINGDON TWP - 3-2,U.S. House,14,Write-ins,,0,0,0,0,0,0
Westmoreland,4132 N HUNTINGDON TWP - 3-2,State House,56,Doug Hunt,DEM,579,17,562,0,0,0
Westmoreland,4132 N HUNTINGDON TWP - 3-2,State House,56,George Dunbar,REP,802,25,777,0,0,0
Westmoreland,4132 N HUNTINGDON TWP - 3-2,State House,56,Write-ins,,0,0,0,0,0,0
Westmoreland,4141 N HUNTINGDON TWP - 4-1,,,Registered Voters,,930,,,,,
Westmoreland,4141 N HUNTINGDON TWP - 4-1,,,Ballots Cast,,615,16,599,0,0,0
Westmoreland,4141 N HUNTINGDON TWP - 4-1,Straight Party,,Democratic,DEM,124,6,118,0,0,0
Westmoreland,4141 N HUNTINGDON TWP - 4-1,Straight Party,,Republican,REP,202,4,198,0,0,0
Westmoreland,4141 N HUNTINGDON TWP - 4-1,Straight Party,,Green Party,GRN,0,0,0,0,0,0
Westmoreland,4141 N HUNTINGDON TWP - 4-1,Straight Party,,Libertarian,LIB,3,0,3,0,0,0
Westmoreland,4141 N HUNTINGDON TWP - 4-1,U.S. Senate,,Bob Casey Jr,DEM,253,9,244,0,0,0
Westmoreland,4141 N HUNTINGDON TWP - 4-1,U.S. Senate,,Lou Barletta,REP,344,7,337,0,0,0
Westmoreland,4141 N HUNTINGDON TWP - 4-1,U.S. Senate,,Neal Gale,GRN,3,0,3,0,0,0
Westmoreland,4141 N HUNTINGDON TWP - 4-1,U.S. Senate,,Dale R Kerns Jr,LIB,10,0,10,0,0,0
Westmoreland,4141 N HUNTINGDON TWP - 4-1,U.S. Senate,,Write-ins,,0,0,0,0,0,0
Westmoreland,4141 N HUNTINGDON TWP - 4-1,Governor,,Tom Wolf,DEM,261,10,251,0,0,0
Westmoreland,4141 N HUNTINGDON TWP - 4-1,Governor,,Scott R Wagner,REP,333,6,327,0,0,0
Westmoreland,4141 N HUNTINGDON TWP - 4-1,Governor,,Paul Glover,GRN,1,0,1,0,0,0
Westmoreland,4141 N HUNTINGDON TWP - 4-1,Governor,,Ken V Krawchuk,LIB,14,0,14,0,0,0
Westmoreland,4141 N HUNTINGDON TWP - 4-1,Governor,,Write-ins,,2,0,2,0,0,0
Westmoreland,4141 N HUNTINGDON TWP - 4-1,U.S. House,14,Bibiana Boerio,DEM,232,9,223,0,0,0
Westmoreland,4141 N HUNTINGDON TWP - 4-1,U.S. House,14,Guy Reschenthaler,REP,376,7,369,0,0,0
Westmoreland,4141 N HUNTINGDON TWP - 4-1,U.S. House,14,Write-ins,,0,0,0,0,0,0
Westmoreland,4141 N HUNTINGDON TWP - 4-1,State House,56,Doug Hunt,DEM,220,9,211,0,0,0
Westmoreland,4141 N HUNTINGDON TWP - 4-1,State House,56,George Dunbar,REP,390,7,383,0,0,0
Westmoreland,4141 N HUNTINGDON TWP - 4-1,State House,56,Write-ins,,0,0,0,0,0,0
Westmoreland,4142 N HUNTINGDON TWP - 4-2,,,Registered Voters,,1580,,,,,
Westmoreland,4142 N HUNTINGDON TWP - 4-2,,,Ballots Cast,,1092,36,1056,0,0,0
Westmoreland,4142 N HUNTINGDON TWP - 4-2,Straight Party,,Democratic,DEM,198,11,187,0,0,0
Westmoreland,4142 N HUNTINGDON TWP - 4-2,Straight Party,,Republican,REP,412,15,397,0,0,0
Westmoreland,4142 N HUNTINGDON TWP - 4-2,Straight Party,,Green Party,GRN,2,0,2,0,0,0
Westmoreland,4142 N HUNTINGDON TWP - 4-2,Straight Party,,Libertarian,LIB,2,1,1,0,0,0
Westmoreland,4142 N HUNTINGDON TWP - 4-2,U.S. Senate,,Bob Casey Jr,DEM,414,14,400,0,0,0
Westmoreland,4142 N HUNTINGDON TWP - 4-2,U.S. Senate,,Lou Barletta,REP,644,21,623,0,0,0
Westmoreland,4142 N HUNTINGDON TWP - 4-2,U.S. Senate,,Neal Gale,GRN,9,0,9,0,0,0
Westmoreland,4142 N HUNTINGDON TWP - 4-2,U.S. Senate,,Dale R Kerns Jr,LIB,14,1,13,0,0,0
Westmoreland,4142 N HUNTINGDON TWP - 4-2,U.S. Senate,,Write-ins,,0,0,0,0,0,0
Westmoreland,4142 N HUNTINGDON TWP - 4-2,Governor,,Tom Wolf,DEM,474,15,459,0,0,0
Westmoreland,4142 N HUNTINGDON TWP - 4-2,Governor,,Scott R Wagner,REP,599,20,579,0,0,0
Westmoreland,4142 N HUNTINGDON TWP - 4-2,Governor,,Paul Glover,GRN,5,0,5,0,0,0
Westmoreland,4142 N HUNTINGDON TWP - 4-2,Governor,,Ken V Krawchuk,LIB,11,1,10,0,0,0
Westmoreland,4142 N HUNTINGDON TWP - 4-2,Governor,,Write-ins,,0,0,0,0,0,0
Westmoreland,4142 N HUNTINGDON TWP - 4-2,U.S. House,14,Bibiana Boerio,DEM,391,14,377,0,0,0
Westmoreland,4142 N HUNTINGDON TWP - 4-2,U.S. House,14,Guy Reschenthaler,REP,693,21,672,0,0,0
Westmoreland,4142 N HUNTINGDON TWP - 4-2,U.S. House,14,Write-ins,,0,0,0,0,0,0
Westmoreland,4142 N HUNTINGDON TWP - 4-2,State House,56,Doug Hunt,DEM,388,12,376,0,0,0
Westmoreland,4142 N HUNTINGDON TWP - 4-2,State House,56,George Dunbar,REP,698,23,675,0,0,0
Westmoreland,4142 N HUNTINGDON TWP - 4-2,State House,56,Write-ins,,0,0,0,0,0,0
Westmoreland,4143 N HUNTINGDON TWP - 4-3,,,Registered Voters,,521,,,,,
Westmoreland,4143 N HUNTINGDON TWP - 4-3,,,Ballots Cast,,365,17,348,0,0,0
Westmoreland,4143 N HUNTINGDON TWP - 4-3,Straight Party,,Democratic,DEM,75,4,71,0,0,0
Westmoreland,4143 N HUNTINGDON TWP - 4-3,Straight Party,,Republican,REP,121,8,113,0,0,0
Westmoreland,4143 N HUNTINGDON TWP - 4-3,Straight Party,,Green Party,GRN,0,0,0,0,0,0
Westmoreland,4143 N HUNTINGDON TWP - 4-3,Straight Party,,Libertarian,LIB,1,0,1,0,0,0
Westmoreland,4143 N HUNTINGDON TWP - 4-3,U.S. Senate,,Bob Casey Jr,DEM,153,7,146,0,0,0
Westmoreland,4143 N HUNTINGDON TWP - 4-3,U.S. Senate,,Lou Barletta,REP,196,9,187,0,0,0
Westmoreland,4143 N HUNTINGDON TWP - 4-3,U.S. Senate,,Neal Gale,GRN,2,1,1,0,0,0
Westmoreland,4143 N HUNTINGDON TWP - 4-3,U.S. Senate,,Dale R Kerns Jr,LIB,3,0,3,0,0,0
Westmoreland,4143 N HUNTINGDON TWP - 4-3,U.S. Senate,,Write-ins,,0,0,0,0,0,0
Westmoreland,4143 N HUNTINGDON TWP - 4-3,Governor,,Tom Wolf,DEM,167,8,159,0,0,0
Westmoreland,4143 N HUNTINGDON TWP - 4-3,Governor,,Scott R Wagner,REP,190,9,181,0,0,0
Westmoreland,4143 N HUNTINGDON TWP - 4-3,Governor,,Paul Glover,GRN,2,0,2,0,0,0
Westmoreland,4143 N HUNTINGDON TWP - 4-3,Governor,,Ken V Krawchuk,LIB,3,0,3,0,0,0
Westmoreland,4143 N HUNTINGDON TWP - 4-3,Governor,,Write-ins,,0,0,0,0,0,0
Westmoreland,4143 N HUNTINGDON TWP - 4-3,U.S. House,14,Bibiana Boerio,DEM,149,7,142,0,0,0
Westmoreland,4143 N HUNTINGDON TWP - 4-3,U.S. House,14,Guy Reschenthaler,REP,214,9,205,0,0,0
Westmoreland,4143 N HUNTINGDON TWP - 4-3,U.S. House,14,Write-ins,,0,0,0,0,0,0
Westmoreland,4143 N HUNTINGDON TWP - 4-3,State House,56,Doug Hunt,DEM,141,8,133,0,0,0
Westmoreland,4143 N HUNTINGDON TWP - 4-3,State House,56,George Dunbar,REP,222,8,214,0,0,0
Westmoreland,4143 N HUNTINGDON TWP - 4-3,State House,56,Write-ins,,1,1,0,0,0,0
Westmoreland,4144 N HUNTINGDON TWP - 4-4,,,Registered Voters,,238,,,,,
Westmoreland,4144 N HUNTINGDON TWP - 4-4,,,Ballots Cast,,150,5,145,0,0,0
Westmoreland,4144 N HUNTINGDON TWP - 4-4,Straight Party,,Democratic,DEM,20,2,18,0,0,0
Westmoreland,4144 N HUNTINGDON TWP - 4-4,Straight Party,,Republican,REP,55,0,55,0,0,0
Westmoreland,4144 N HUNTINGDON TWP - 4-4,Straight Party,,Green Party,GRN,0,0,0,0,0,0
Westmoreland,4144 N HUNTINGDON TWP - 4-4,Straight Party,,Libertarian,LIB,0,0,0,0,0,0
Westmoreland,4144 N HUNTINGDON TWP - 4-4,U.S. Senate,,Bob Casey Jr,DEM,58,4,54,0,0,0
Westmoreland,4144 N HUNTINGDON TWP - 4-4,U.S. Senate,,Lou Barletta,REP,88,1,87,0,0,0
Westmoreland,4144 N HUNTINGDON TWP - 4-4,U.S. Senate,,Neal Gale,GRN,0,0,0,0,0,0
Westmoreland,4144 N HUNTINGDON TWP - 4-4,U.S. Senate,,Dale R Kerns Jr,LIB,3,0,3,0,0,0
Westmoreland,4144 N HUNTINGDON TWP - 4-4,U.S. Senate,,Write-ins,,0,0,0,0,0,0
Westmoreland,4144 N HUNTINGDON TWP - 4-4,Governor,,Tom Wolf,DEM,56,4,52,0,0,0
Westmoreland,4144 N HUNTINGDON TWP - 4-4,Governor,,Scott R Wagner,REP,90,1,89,0,0,0
Westmoreland,4144 N HUNTINGDON TWP - 4-4,Governor,,Paul Glover,GRN,0,0,0,0,0,0
Westmoreland,4144 N HUNTINGDON TWP - 4-4,Governor,,Ken V Krawchuk,LIB,1,0,1,0,0,0
Westmoreland,4144 N HUNTINGDON TWP - 4-4,Governor,,Write-ins,,0,0,0,0,0,0
Westmoreland,4144 N HUNTINGDON TWP - 4-4,U.S. House,14,Bibiana Boerio,DEM,53,4,49,0,0,0
Westmoreland,4144 N HUNTINGDON TWP - 4-4,U.S. House,14,Guy Reschenthaler,REP,96,1,95,0,0,0
Westmoreland,4144 N HUNTINGDON TWP - 4-4,U.S. House,14,Write-ins,,0,0,0,0,0,0
Westmoreland,4144 N HUNTINGDON TWP - 4-4,State House,56,Doug Hunt,DEM,45,3,42,0,0,0
Westmoreland,4144 N HUNTINGDON TWP - 4-4,State House,56,George Dunbar,REP,104,2,102,0,0,0
Westmoreland,4144 N HUNTINGDON TWP - 4-4,State House,56,Write-ins,,0,0,0,0,0,0
Westmoreland,4151 N HUNTINGDON TWP - 5-1,,,Registered Voters,,483,,,,,
Westmoreland,4151 N HUNTINGDON TWP - 5-1,,,Ballots Cast,,330,16,314,0,0,0
Westmoreland,4151 N HUNTINGDON TWP - 5-1,Straight Party,,Democratic,DEM,45,1,44,0,0,0
Westmoreland,4151 N HUNTINGDON TWP - 5-1,Straight Party,,Republican,REP,119,3,116,0,0,0
Westmoreland,4151 N HUNTINGDON TWP - 5-1,Straight Party,,Green Party,GRN,0,0,0,0,0,0
Westmoreland,4151 N HUNTINGDON TWP - 5-1,Straight Party,,Libertarian,LIB,0,0,0,0,0,0
Westmoreland,4151 N HUNTINGDON TWP - 5-1,U.S. Senate,,Bob Casey Jr,DEM,114,4,110,0,0,0
Westmoreland,4151 N HUNTINGDON TWP - 5-1,U.S. Senate,,Lou Barletta,REP,203,12,191,0,0,0
Westmoreland,4151 N HUNTINGDON TWP - 5-1,U.S. Senate,,Neal Gale,GRN,2,0,2,0,0,0
Westmoreland,4151 N HUNTINGDON TWP - 5-1,U.S. Senate,,Dale R Kerns Jr,LIB,5,0,5,0,0,0
Westmoreland,4151 N HUNTINGDON TWP - 5-1,U.S. Senate,,Write-ins,,0,0,0,0,0,0
Westmoreland,4151 N HUNTINGDON TWP - 5-1,Governor,,Tom Wolf,DEM,135,6,129,0,0,0
Westmoreland,4151 N HUNTINGDON TWP - 5-1,Governor,,Scott R Wagner,REP,189,10,179,0,0,0
Westmoreland,4151 N HUNTINGDON TWP - 5-1,Governor,,Paul Glover,GRN,1,0,1,0,0,0
Westmoreland,4151 N HUNTINGDON TWP - 5-1,Governor,,Ken V Krawchuk,LIB,4,0,4,0,0,0
Westmoreland,4151 N HUNTINGDON TWP - 5-1,Governor,,Write-ins,,0,0,0,0,0,0
Westmoreland,4151 N HUNTINGDON TWP - 5-1,U.S. House,14,Bibiana Boerio,DEM,109,4,105,0,0,0
Westmoreland,4151 N HUNTINGDON TWP - 5-1,U.S. House,14,Guy Reschenthaler,REP,218,12,206,0,0,0
Westmoreland,4151 N HUNTINGDON TWP - 5-1,U.S. House,14,Write-ins,,0,0,0,0,0,0
Westmoreland,4151 N HUNTINGDON TWP - 5-1,State House,56,Doug Hunt,DEM,122,4,118,0,0,0
Westmoreland,4151 N HUNTINGDON TWP - 5-1,State House,56,George Dunbar,REP,206,12,194,0,0,0
Westmoreland,4151 N HUNTINGDON TWP - 5-1,State House,56,Write-ins,,0,0,0,0,0,0
Westmoreland,4152 N HUNTINGDON TWP - 5-2,,,Registered Voters,,1445,,,,,
Westmoreland,4152 N HUNTINGDON TWP - 5-2,,,Ballots Cast,,976,33,943,0,0,0
Westmoreland,4152 N HUNTINGDON TWP - 5-2,Straight Party,,Democratic,DEM,204,9,195,0,0,0
Westmoreland,4152 N HUNTINGDON TWP - 5-2,Straight Party,,Republican,REP,313,13,300,0,0,0
Westmoreland,4152 N HUNTINGDON TWP - 5-2,Straight Party,,Green Party,GRN,0,0,0,0,0,0
Westmoreland,4152 N HUNTINGDON TWP - 5-2,Straight Party,,Libertarian,LIB,1,0,1,0,0,0
Westmoreland,4152 N HUNTINGDON TWP - 5-2,U.S. Senate,,Bob Casey Jr,DEM,424,14,410,0,0,0
Westmoreland,4152 N HUNTINGDON TWP - 5-2,U.S. Senate,,Lou Barletta,REP,520,19,501,0,0,0
Westmoreland,4152 N HUNTINGDON TWP - 5-2,U.S. Senate,,Neal Gale,GRN,4,0,4,0,0,0
Westmoreland,4152 N HUNTINGDON TWP - 5-2,U.S. Senate,,Dale R Kerns Jr,LIB,9,0,9,0,0,0
Westmoreland,4152 N HUNTINGDON TWP - 5-2,U.S. Senate,,Write-ins,,0,0,0,0,0,0
Westmoreland,4152 N HUNTINGDON TWP - 5-2,Governor,,Tom Wolf,DEM,456,13,443,0,0,0
Westmoreland,4152 N HUNTINGDON TWP - 5-2,Governor,,Scott R Wagner,REP,498,19,479,0,0,0
Westmoreland,4152 N HUNTINGDON TWP - 5-2,Governor,,Paul Glover,GRN,3,0,3,0,0,0
Westmoreland,4152 N HUNTINGDON TWP - 5-2,Governor,,Ken V Krawchuk,LIB,13,1,12,0,0,0
Westmoreland,4152 N HUNTINGDON TWP - 5-2,Governor,,Write-ins,,0,0,0,0,0,0
Westmoreland,4152 N HUNTINGDON TWP - 5-2,U.S. House,14,Bibiana Boerio,DEM,379,14,365,0,0,0
Westmoreland,4152 N HUNTINGDON TWP - 5-2,U.S. House,14,Guy Reschenthaler,REP,588,19,569,0,0,0
Westmoreland,4152 N HUNTINGDON TWP - 5-2,U.S. House,14,Write-ins,,1,0,1,0,0,0
Westmoreland,4152 N HUNTINGDON TWP - 5-2,State House,56,Doug Hunt,DEM,381,12,369,0,0,0
Westmoreland,4152 N HUNTINGDON TWP - 5-2,State House,56,George Dunbar,REP,591,21,570,0,0,0
Westmoreland,4152 N HUNTINGDON TWP - 5-2,State House,56,Write-ins,,0,0,0,0,0,0
Westmoreland,4153 N HUNTINGDON TWP - 5-3,,,Registered Voters,,1006,,,,,
Westmoreland,4153 N HUNTINGDON TWP - 5-3,,,Ballots Cast,,652,35,616,0,0,1
Westmoreland,4153 N HUNTINGDON TWP - 5-3,Straight Party,,Democratic,DEM,149,16,133,0,0,0
Westmoreland,4153 N HUNTINGDON TWP - 5-3,Straight Party,,Republican,REP,177,10,166,0,0,1
Westmoreland,4153 N HUNTINGDON TWP - 5-3,Straight Party,,Green Party,GRN,1,0,1,0,0,0
Westmoreland,4153 N HUNTINGDON TWP - 5-3,Straight Party,,Libertarian,LIB,0,0,0,0,0,0
Westmoreland,4153 N HUNTINGDON TWP - 5-3,U.S. Senate,,Bob Casey Jr,DEM,289,21,268,0,0,0
Westmoreland,4153 N HUNTINGDON TWP - 5-3,U.S. Senate,,Lou Barletta,REP,342,14,327,0,0,1
Westmoreland,4153 N HUNTINGDON TWP - 5-3,U.S. Senate,,Neal Gale,GRN,1,0,1,0,0,0
Westmoreland,4153 N HUNTINGDON TWP - 5-3,U.S. Senate,,Dale R Kerns Jr,LIB,10,0,10,0,0,0
Westmoreland,4153 N HUNTINGDON TWP - 5-3,U.S. Senate,,Write-ins,,0,0,0,0,0,0
Westmoreland,4153 N HUNTINGDON TWP - 5-3,Governor,,Tom Wolf,DEM,324,22,302,0,0,0
Westmoreland,4153 N HUNTINGDON TWP - 5-3,Governor,,Scott R Wagner,REP,311,12,299,0,0,0
Westmoreland,4153 N HUNTINGDON TWP - 5-3,Governor,,Paul Glover,GRN,3,0,3,0,0,0
Westmoreland,4153 N HUNTINGDON TWP - 5-3,Governor,,Ken V Krawchuk,LIB,9,1,8,0,0,0
Westmoreland,4153 N HUNTINGDON TWP - 5-3,Governor,,Write-ins,,2,0,2,0,0,0
Westmoreland,4153 N HUNTINGDON TWP - 5-3,U.S. House,14,Bibiana Boerio,DEM,264,18,246,0,0,0
Westmoreland,4153 N HUNTINGDON TWP - 5-3,U.S. House,14,Guy Reschenthaler,REP,381,15,365,0,0,1
Westmoreland,4153 N HUNTINGDON TWP - 5-3,U.S. House,14,Write-ins,,1,1,0,0,0,0
Westmoreland,4153 N HUNTINGDON TWP - 5-3,State House,56,Doug Hunt,DEM,264,20,244,0,0,0
Westmoreland,4153 N HUNTINGDON TWP - 5-3,State House,56,George Dunbar,REP,384,15,369,0,0,0
Westmoreland,4153 N HUNTINGDON TWP - 5-3,State House,56,Write-ins,,0,0,0,0,0,0
Westmoreland,4161 N HUNTINGDON TWP - 6-1,,,Registered Voters,,372,,,,,
Westmoreland,4161 N HUNTINGDON TWP - 6-1,,,Ballots Cast,,259,9,250,0,0,0
Westmoreland,4161 N HUNTINGDON TWP - 6-1,Straight Party,,Democratic,DEM,65,1,64,0,0,0
Westmoreland,4161 N HUNTINGDON TWP - 6-1,Straight Party,,Republican,REP,99,2,97,0,0,0
Westmoreland,4161 N HUNTINGDON TWP - 6-1,Straight Party,,Green Party,GRN,0,0,0,0,0,0
Westmoreland,4161 N HUNTINGDON TWP - 6-1,Straight Party,,Libertarian,LIB,0,0,0,0,0,0
Westmoreland,4161 N HUNTINGDON TWP - 6-1,U.S. Senate,,Bob Casey Jr,DEM,113,4,109,0,0,0
Westmoreland,4161 N HUNTINGDON TWP - 6-1,U.S. Senate,,Lou Barletta,REP,138,5,133,0,0,0
Westmoreland,4161 N HUNTINGDON TWP - 6-1,U.S. Senate,,Neal Gale,GRN,3,0,3,0,0,0
Westmoreland,4161 N HUNTINGDON TWP - 6-1,U.S. Senate,,Dale R Kerns Jr,LIB,2,0,2,0,0,0
Westmoreland,4161 N HUNTINGDON TWP - 6-1,U.S. Senate,,Write-ins,,0,0,0,0,0,0
Westmoreland,4161 N HUNTINGDON TWP - 6-1,Governor,,Tom Wolf,DEM,115,4,111,0,0,0
Westmoreland,4161 N HUNTINGDON TWP - 6-1,Governor,,Scott R Wagner,REP,136,5,131,0,0,0
Westmoreland,4161 N HUNTINGDON TWP - 6-1,Governor,,Paul Glover,GRN,0,0,0,0,0,0
Westmoreland,4161 N HUNTINGDON TWP - 6-1,Governor,,Ken V Krawchuk,LIB,5,0,5,0,0,0
Westmoreland,4161 N HUNTINGDON TWP - 6-1,Governor,,Write-ins,,0,0,0,0,0,0
Westmoreland,4161 N HUNTINGDON TWP - 6-1,U.S. House,14,Bibiana Boerio,DEM,106,3,103,0,0,0
Westmoreland,4161 N HUNTINGDON TWP - 6-1,U.S. House,14,Guy Reschenthaler,REP,147,6,141,0,0,0
Westmoreland,4161 N HUNTINGDON TWP - 6-1,U.S. House,14,Write-ins,,1,0,1,0,0,0
Westmoreland,4161 N HUNTINGDON TWP - 6-1,State House,56,Doug Hunt,DEM,98,4,94,0,0,0
Westmoreland,4161 N HUNTINGDON TWP - 6-1,State House,56,George Dunbar,REP,156,5,151,0,0,0
Westmoreland,4161 N HUNTINGDON TWP - 6-1,State House,56,Write-ins,,1,0,1,0,0,0
Westmoreland,4162 N HUNTINGDON TWP - 6-2,,,Registered Voters,,609,,,,,
Westmoreland,4162 N HUNTINGDON TWP - 6-2,,,Ballots Cast,,387,11,376,0,0,0
Westmoreland,4162 N HUNTINGDON TWP - 6-2,Straight Party,,Democratic,DEM,83,3,80,0,0,0
Westmoreland,4162 N HUNTINGDON TWP - 6-2,Straight Party,,Republican,REP,129,3,126,0,0,0
Westmoreland,4162 N HUNTINGDON TWP - 6-2,Straight Party,,Green Party,GRN,0,0,0,0,0,0
Westmoreland,4162 N HUNTINGDON TWP - 6-2,Straight Party,,Libertarian,LIB,2,0,2,0,0,0
Westmoreland,4162 N HUNTINGDON TWP - 6-2,U.S. Senate,,Bob Casey Jr,DEM,160,4,156,0,0,0
Westmoreland,4162 N HUNTINGDON TWP - 6-2,U.S. Senate,,Lou Barletta,REP,216,6,210,0,0,0
Westmoreland,4162 N HUNTINGDON TWP - 6-2,U.S. Senate,,Neal Gale,GRN,1,0,1,0,0,0
Westmoreland,4162 N HUNTINGDON TWP - 6-2,U.S. Senate,,Dale R Kerns Jr,LIB,6,0,6,0,0,0
Westmoreland,4162 N HUNTINGDON TWP - 6-2,U.S. Senate,,Write-ins,,1,0,1,0,0,0
