county,precinct,precinct_name,party,office,district,candidate,votes
Centre,63,63 MILES WEST,DEM,Governor,,TOM WOLF,45.0
Centre,63,63 MILES WEST,REP,Governor,,SCOTT R WAGNER,84.0
Centre,63,63 MILES WEST,GRN,Governor,,PAUL GLOVER,0.0
Centre,63,63 MILES WEST,LIB,Governor,,KEN V KRAWCHUK,1.0
Centre,63,63 MILES WEST,,Governor,,WRITE-INS,0.0
Centre,63,63 MILES WEST,DEM,U.S. House,12.0,MARC FRIEDENBERG,42.0
Centre,63,63 MILES WEST,REP,U.S. House,12.0,TOM MARINO,86.0
Centre,63,63 MILES WEST,,U.S. House,12.0,WRITE-INS,0.0
Centre,63,63 MILES WEST,DEM,State Senate,34.0,EZRA NANES,42.0
Centre,63,63 MILES WEST,REP,State Senate,34.0,JACOB D CORMAN III,86.0
Centre,63,63 MILES WEST,,State Senate,34.0,WRITE-INS,0.0
Centre,63,63 MILES WEST,DEM,State House,76.0,MIKE HANNA,59.0
Centre,63,63 MILES WEST,REP,State House,76.0,STEPHANIE BOROWICZ,71.0
Centre,63,63 MILES WEST,,State House,76.0,WRITE-INS,0.0
Centre,64,64 PATTON NORTH 1,,Registered Voters,,,2906.0
Centre,64,64 PATTON NORTH 1,,Ballots Cast,,,1499.0
Centre,64,64 PATTON NORTH 1,,VOTER TURNOUT - TOTAL,,,
Centre,64,64 PATTON NORTH 1,DEM,STRAIGHT PARTY,,DEMOCRATIC,549.0
Centre,64,64 PATTON NORTH 1,REP,STRAIGHT PARTY,,REPUBLICAN,274.0
Centre,64,64 PATTON NORTH 1,GRN,STRAIGHT PARTY,,GREEN,1.0
Centre,64,64 PATTON NORTH 1,LIB,STRAIGHT PARTY,,LIBERTARIAN,1.0
Centre,64,64 PATTON NORTH 1,DEM,U.S. Senate,,"BOB CASEY, JR",1011.0
Centre,64,64 PATTON NORTH 1,REP,U.S. Senate,,LOU BARLETTA,444.0
Centre,64,64 PATTON NORTH 1,GRN,U.S. Senate,,NEAL GALE,7.0
Centre,64,64 PATTON NORTH 1,LIB,U.S. Senate,,"DALE R KERNS, JR",25.0
Centre,64,64 PATTON NORTH 1,,U.S. Senate,,WRITE-INS,1.0
Centre,64,64 PATTON NORTH 1,DEM,Governor,,TOM WOLF,1023.0
Centre,64,64 PATTON NORTH 1,REP,Governor,,SCOTT R WAGNER,431.0
Centre,64,64 PATTON NORTH 1,GRN,Governor,,PAUL GLOVER,6.0
Centre,64,64 PATTON NORTH 1,LIB,Governor,,KEN V KRAWCHUK,25.0
Centre,64,64 PATTON NORTH 1,,Governor,,WRITE-INS,3.0
Centre,64,64 PATTON NORTH 1,DEM,U.S. House,15.0,SUSAN BOSER,967.0
Centre,64,64 PATTON NORTH 1,REP,U.S. House,15.0,GLENN GT THOMPSON,527.0
Centre,64,64 PATTON NORTH 1,,U.S. House,15.0,WRITE-INS,0.0
Centre,64,64 PATTON NORTH 1,DEM,State Senate,34.0,EZRA NANES,920.0
Centre,64,64 PATTON NORTH 1,REP,State Senate,34.0,JACOB D CORMAN III,567.0
Centre,64,64 PATTON NORTH 1,,State Senate,34.0,WRITE-INS,0.0
Centre,64,64 PATTON NORTH 1,DEM,State House,77.0,H SCOTT CONKLIN,1121.0
Centre,64,64 PATTON NORTH 1,,State House,77.0,WRITE-INS,28.0
Centre,65,65 PATTON NORTH 2,,Registered Voters,,,2355.0
Centre,65,65 PATTON NORTH 2,,Ballots Cast,,,1606.0
Centre,65,65 PATTON NORTH 2,,VOTER TURNOUT - TOTAL,,,
Centre,65,65 PATTON NORTH 2,DEM,STRAIGHT PARTY,,DEMOCRATIC,480.0
Centre,65,65 PATTON NORTH 2,REP,STRAIGHT PARTY,,REPUBLICAN,400.0
Centre,65,65 PATTON NORTH 2,GRN,STRAIGHT PARTY,,GREEN,0.0
Centre,65,65 PATTON NORTH 2,LIB,STRAIGHT PARTY,,LIBERTARIAN,3.0
Centre,65,65 PATTON NORTH 2,DEM,U.S. Senate,,"BOB CASEY, JR",909.0
Centre,65,65 PATTON NORTH 2,REP,U.S. Senate,,LOU BARLETTA,664.0
Centre,65,65 PATTON NORTH 2,GRN,U.S. Senate,,NEAL GALE,8.0
Centre,65,65 PATTON NORTH 2,LIB,U.S. Senate,,"DALE R KERNS, JR",23.0
Centre,65,65 PATTON NORTH 2,,U.S. Senate,,WRITE-INS,0.0
Centre,65,65 PATTON NORTH 2,DEM,Governor,,TOM WOLF,928.0
Centre,65,65 PATTON NORTH 2,REP,Governor,,SCOTT R WAGNER,627.0
Centre,65,65 PATTON NORTH 2,GRN,Governor,,PAUL GLOVER,9.0
Centre,65,65 PATTON NORTH 2,LIB,Governor,,KEN V KRAWCHUK,30.0
Centre,65,65 PATTON NORTH 2,,Governor,,WRITE-INS,0.0
Centre,65,65 PATTON NORTH 2,DEM,U.S. House,15.0,SUSAN BOSER,848.0
Centre,65,65 PATTON NORTH 2,REP,U.S. House,15.0,GLENN GT THOMPSON,742.0
Centre,65,65 PATTON NORTH 2,,U.S. House,15.0,WRITE-INS,0.0
Centre,65,65 PATTON NORTH 2,DEM,State Senate,34.0,EZRA NANES,858.0
Centre,65,65 PATTON NORTH 2,REP,State Senate,34.0,JACOB D CORMAN III,728.0
Centre,65,65 PATTON NORTH 2,,State Senate,34.0,WRITE-INS,1.0
Centre,65,65 PATTON NORTH 2,DEM,State House,81.0,RICK ROGERS,812.0
Centre,65,65 PATTON NORTH 2,REP,State House,81.0,RICH IRVIN,682.0
Centre,65,65 PATTON NORTH 2,LIB,State House,81.0,JOSEPH P SOLOSKI,85.0
Centre,65,65 PATTON NORTH 2,,State House,81.0,WRITE-INS,1.0
Centre,66,66 PATTON SOUTH 1,,Registered Voters,,,949.0
Centre,66,66 PATTON SOUTH 1,,Ballots Cast,,,665.0
Centre,66,66 PATTON SOUTH 1,,VOTER TURNOUT - TOTAL,,,
Centre,66,66 PATTON SOUTH 1,DEM,STRAIGHT PARTY,,DEMOCRATIC,269.0
Centre,66,66 PATTON SOUTH 1,REP,STRAIGHT PARTY,,REPUBLICAN,112.0
Centre,66,66 PATTON SOUTH 1,GRN,STRAIGHT PARTY,,GREEN,1.0
Centre,66,66 PATTON SOUTH 1,LIB,STRAIGHT PARTY,,LIBERTARIAN,3.0
Centre,66,66 PATTON SOUTH 1,DEM,U.S. Senate,,"BOB CASEY, JR",468.0
Centre,66,66 PATTON SOUTH 1,REP,U.S. Senate,,LOU BARLETTA,183.0
Centre,66,66 PATTON SOUTH 1,GRN,U.S. Senate,,NEAL GALE,2.0
Centre,66,66 PATTON SOUTH 1,LIB,U.S. Senate,,"DALE R KERNS, JR",10.0
Centre,66,66 PATTON SOUTH 1,,U.S. Senate,,WRITE-INS,0.0
Centre,66,66 PATTON SOUTH 1,DEM,Governor,,TOM WOLF,468.0
Centre,66,66 PATTON SOUTH 1,REP,Governor,,SCOTT R WAGNER,179.0
Centre,66,66 PATTON SOUTH 1,GRN,Governor,,PAUL GLOVER,3.0
Centre,66,66 PATTON SOUTH 1,LIB,Governor,,KEN V KRAWCHUK,13.0
Centre,66,66 PATTON SOUTH 1,,Governor,,WRITE-INS,0.0
Centre,66,66 PATTON SOUTH 1,DEM,U.S. House,15.0,SUSAN BOSER,453.0
Centre,66,66 PATTON SOUTH 1,REP,U.S. House,15.0,GLENN GT THOMPSON,208.0
Centre,66,66 PATTON SOUTH 1,,U.S. House,15.0,WRITE-INS,0.0
Centre,66,66 PATTON SOUTH 1,DEM,State Senate,34.0,EZRA NANES,448.0
Centre,66,66 PATTON SOUTH 1,REP,State Senate,34.0,JACOB D CORMAN III,212.0
Centre,66,66 PATTON SOUTH 1,,State Senate,34.0,WRITE-INS,0.0
Centre,66,66 PATTON SOUTH 1,DEM,State House,81.0,RICK ROGERS,449.0
Centre,66,66 PATTON SOUTH 1,REP,State House,81.0,RICH IRVIN,192.0
Centre,66,66 PATTON SOUTH 1,LIB,State House,81.0,JOSEPH P SOLOSKI,20.0
Centre,66,66 PATTON SOUTH 1,,State House,81.0,WRITE-INS,0.0
Centre,67,67 PATTON SOUTH 2,,Registered Voters,,,2430.0
Centre,67,67 PATTON SOUTH 2,,Ballots Cast,,,931.0
Centre,67,67 PATTON SOUTH 2,,VOTER TURNOUT - TOTAL,,,
Centre,67,67 PATTON SOUTH 2,DEM,STRAIGHT PARTY,,DEMOCRATIC,395.0
Centre,67,67 PATTON SOUTH 2,REP,STRAIGHT PARTY,,REPUBLICAN,125.0
Centre,67,67 PATTON SOUTH 2,GRN,STRAIGHT PARTY,,GREEN,1.0
Centre,67,67 PATTON SOUTH 2,LIB,STRAIGHT PARTY,,LIBERTARIAN,0.0
Centre,67,67 PATTON SOUTH 2,DEM,U.S. Senate,,"BOB CASEY, JR",668.0
Centre,67,67 PATTON SOUTH 2,REP,U.S. Senate,,LOU BARLETTA,211.0
Centre,67,67 PATTON SOUTH 2,GRN,U.S. Senate,,NEAL GALE,26.0
Centre,67,67 PATTON SOUTH 2,LIB,U.S. Senate,,"DALE R KERNS, JR",21.0
Centre,67,67 PATTON SOUTH 2,,U.S. Senate,,WRITE-INS,1.0
Centre,67,67 PATTON SOUTH 2,DEM,Governor,,TOM WOLF,678.0
Centre,67,67 PATTON SOUTH 2,REP,Governor,,SCOTT R WAGNER,220.0
Centre,67,67 PATTON SOUTH 2,GRN,Governor,,PAUL GLOVER,10.0
Centre,67,67 PATTON SOUTH 2,LIB,Governor,,KEN V KRAWCHUK,18.0
Centre,67,67 PATTON SOUTH 2,,Governor,,WRITE-INS,0.0
Centre,67,67 PATTON SOUTH 2,DEM,U.S. House,15.0,SUSAN BOSER,671.0
Centre,67,67 PATTON SOUTH 2,REP,U.S. House,15.0,GLENN GT THOMPSON,250.0
Centre,67,67 PATTON SOUTH 2,,U.S. House,15.0,WRITE-INS,3.0
Centre,67,67 PATTON SOUTH 2,DEM,State Senate,34.0,EZRA NANES,679.0
Centre,67,67 PATTON SOUTH 2,REP,State Senate,34.0,JACOB D CORMAN III,243.0
Centre,67,67 PATTON SOUTH 2,,State Senate,34.0,WRITE-INS,0.0
Centre,67,67 PATTON SOUTH 2,DEM,State House,77.0,H SCOTT CONKLIN,767.0
Centre,67,67 PATTON SOUTH 2,,State House,77.0,WRITE-INS,17.0
Centre,68,68 PATTON SOUTH 3,,Registered Voters,,,2084.0
Centre,68,68 PATTON SOUTH 3,,Ballots Cast,,,1453.0
Centre,68,68 PATTON SOUTH 3,,VOTER TURNOUT - TOTAL,,,
Centre,68,68 PATTON SOUTH 3,DEM,STRAIGHT PARTY,,DEMOCRATIC,548.0
Centre,68,68 PATTON SOUTH 3,REP,STRAIGHT PARTY,,REPUBLICAN,234.0
Centre,68,68 PATTON SOUTH 3,GRN,STRAIGHT PARTY,,GREEN,3.0
Centre,68,68 PATTON SOUTH 3,LIB,STRAIGHT PARTY,,LIBERTARIAN,3.0
Centre,68,68 PATTON SOUTH 3,DEM,U.S. Senate,,"BOB CASEY, JR",1000.0
Centre,68,68 PATTON SOUTH 3,REP,U.S. Senate,,LOU BARLETTA,417.0
Centre,68,68 PATTON SOUTH 3,GRN,U.S. Senate,,NEAL GALE,10.0
Centre,68,68 PATTON SOUTH 3,LIB,U.S. Senate,,"DALE R KERNS, JR",23.0
Centre,68,68 PATTON SOUTH 3,,U.S. Senate,,WRITE-INS,0.0
Centre,68,68 PATTON SOUTH 3,DEM,Governor,,TOM WOLF,1012.0
Centre,68,68 PATTON SOUTH 3,REP,Governor,,SCOTT R WAGNER,406.0
Centre,68,68 PATTON SOUTH 3,GRN,Governor,,PAUL GLOVER,9.0
Centre,68,68 PATTON SOUTH 3,LIB,Governor,,KEN V KRAWCHUK,20.0
Centre,68,68 PATTON SOUTH 3,,Governor,,WRITE-INS,0.0
Centre,68,68 PATTON SOUTH 3,DEM,U.S. House,15.0,SUSAN BOSER,946.0
Centre,68,68 PATTON SOUTH 3,REP,U.S. House,15.0,GLENN GT THOMPSON,500.0
Centre,68,68 PATTON SOUTH 3,,U.S. House,15.0,WRITE-INS,0.0
Centre,68,68 PATTON SOUTH 3,DEM,State Senate,34.0,EZRA NANES,943.0
Centre,68,68 PATTON SOUTH 3,REP,State Senate,34.0,JACOB D CORMAN III,502.0
Centre,68,68 PATTON SOUTH 3,,State Senate,34.0,WRITE-INS,0.0
Centre,68,68 PATTON SOUTH 3,DEM,State House,81.0,RICK ROGERS,942.0
Centre,68,68 PATTON SOUTH 3,REP,State House,81.0,RICH IRVIN,444.0
Centre,68,68 PATTON SOUTH 3,LIB,State House,81.0,JOSEPH P SOLOSKI,54.0
Centre,68,68 PATTON SOUTH 3,,State House,81.0,WRITE-INS,2.0
Centre,69,69 PENN,,Registered Voters,,,628.0
Centre,69,69 PENN,,Ballots Cast,,,443.0
Centre,69,69 PENN,,VOTER TURNOUT - TOTAL,,,
Centre,69,69 PENN,DEM,STRAIGHT PARTY,,DEMOCRATIC,69.0
Centre,69,69 PENN,REP,STRAIGHT PARTY,,REPUBLICAN,158.0
Centre,69,69 PENN,GRN,STRAIGHT PARTY,,GREEN,0.0
Centre,69,69 PENN,LIB,STRAIGHT PARTY,,LIBERTARIAN,2.0
Centre,69,69 PENN,DEM,U.S. Senate,,"BOB CASEY, JR",187.0
Centre,69,69 PENN,REP,U.S. Senate,,LOU BARLETTA,250.0
Centre,69,69 PENN,GRN,U.S. Senate,,NEAL GALE,3.0
Centre,69,69 PENN,LIB,U.S. Senate,,"DALE R KERNS, JR",3.0
Centre,69,69 PENN,,U.S. Senate,,WRITE-INS,0.0
Centre,69,69 PENN,DEM,Governor,,TOM WOLF,184.0
Centre,69,69 PENN,REP,Governor,,SCOTT R WAGNER,251.0
Centre,69,69 PENN,GRN,Governor,,PAUL GLOVER,2.0
Centre,69,69 PENN,LIB,Governor,,KEN V KRAWCHUK,3.0
Centre,69,69 PENN,,Governor,,WRITE-INS,0.0
Centre,69,69 PENN,DEM,U.S. House,12.0,MARC FRIEDENBERG,159.0
Centre,69,69 PENN,REP,U.S. House,12.0,TOM MARINO,283.0
Centre,69,69 PENN,,U.S. House,12.0,WRITE-INS,0.0
Centre,69,69 PENN,DEM,State Senate,34.0,EZRA NANES,147.0
Centre,69,69 PENN,REP,State Senate,34.0,JACOB D CORMAN III,292.0
Centre,69,69 PENN,,State Senate,34.0,WRITE-INS,0.0
Centre,69,69 PENN,DEM,State House,171.0,ERIN MCCRACKEN,127.0
Centre,69,69 PENN,REP,State House,171.0,KERRY A BENNINGHOFF,314.0
Centre,69,69 PENN,,State House,171.0,WRITE-INS,0.0
Centre,70,70 POTTER NORTH,,Registered Voters,,,1026.0
Centre,70,70 POTTER NORTH,,Ballots Cast,,,711.0
Centre,70,70 POTTER NORTH,,VOTER TURNOUT - TOTAL,,,
Centre,70,70 POTTER NORTH,DEM,STRAIGHT PARTY,,DEMOCRATIC,98.0
Centre,70,70 POTTER NORTH,REP,STRAIGHT PARTY,,REPUBLICAN,251.0
Centre,70,70 POTTER NORTH,GRN,STRAIGHT PARTY,,GREEN,1.0
Centre,70,70 POTTER NORTH,LIB,STRAIGHT PARTY,,LIBERTARIAN,2.0
Centre,70,70 POTTER NORTH,DEM,U.S. Senate,,"BOB CASEY, JR",287.0
Centre,70,70 POTTER NORTH,REP,U.S. Senate,,LOU BARLETTA,394.0
Centre,70,70 POTTER NORTH,GRN,U.S. Senate,,NEAL GALE,6.0
Centre,70,70 POTTER NORTH,LIB,U.S. Senate,,"DALE R KERNS, JR",10.0
Centre,70,70 POTTER NORTH,,U.S. Senate,,WRITE-INS,1.0
Centre,70,70 POTTER NORTH,DEM,Governor,,TOM WOLF,287.0
Centre,70,70 POTTER NORTH,REP,Governor,,SCOTT R WAGNER,405.0
Centre,70,70 POTTER NORTH,GRN,Governor,,PAUL GLOVER,6.0
Centre,70,70 POTTER NORTH,LIB,Governor,,KEN V KRAWCHUK,9.0
Centre,70,70 POTTER NORTH,,Governor,,WRITE-INS,1.0
Centre,70,70 POTTER NORTH,DEM,U.S. House,12.0,MARC FRIEDENBERG,248.0
Centre,70,70 POTTER NORTH,REP,U.S. House,12.0,TOM MARINO,450.0
Centre,70,70 POTTER NORTH,,U.S. House,12.0,WRITE-INS,1.0
Centre,70,70 POTTER NORTH,DEM,State Senate,34.0,EZRA NANES,217.0
Centre,70,70 POTTER NORTH,REP,State Senate,34.0,JACOB D CORMAN III,484.0
Centre,70,70 POTTER NORTH,,State Senate,34.0,WRITE-INS,0.0
Centre,70,70 POTTER NORTH,DEM,State House,171.0,ERIN MCCRACKEN,186.0
Centre,70,70 POTTER NORTH,REP,State House,171.0,KERRY A BENNINGHOFF,521.0
Centre,70,70 POTTER NORTH,,State House,171.0,WRITE-INS,0.0
Centre,71,71 POTTER SOUTH,,Registered Voters,,,1509.0
Centre,71,71 POTTER SOUTH,,Ballots Cast,,,1055.0
Centre,71,71 POTTER SOUTH,,VOTER TURNOUT - TOTAL,,,
Centre,71,71 POTTER SOUTH,DEM,STRAIGHT PARTY,,DEMOCRATIC,186.0
Centre,71,71 POTTER SOUTH,REP,STRAIGHT PARTY,,REPUBLICAN,347.0
Centre,71,71 POTTER SOUTH,GRN,STRAIGHT PARTY,,GREEN,0.0
Centre,71,71 POTTER SOUTH,LIB,STRAIGHT PARTY,,LIBERTARIAN,1.0
Centre,71,71 POTTER SOUTH,DEM,U.S. Senate,,"BOB CASEY, JR",450.0
Centre,71,71 POTTER SOUTH,REP,U.S. Senate,,LOU BARLETTA,571.0
Centre,71,71 POTTER SOUTH,GRN,U.S. Senate,,NEAL GALE,5.0
Centre,71,71 POTTER SOUTH,LIB,U.S. Senate,,"DALE R KERNS, JR",23.0
Centre,71,71 POTTER SOUTH,,U.S. Senate,,WRITE-INS,1.0
Centre,71,71 POTTER SOUTH,DEM,Governor,,TOM WOLF,452.0
Centre,71,71 POTTER SOUTH,REP,Governor,,SCOTT R WAGNER,577.0
Centre,71,71 POTTER SOUTH,GRN,Governor,,PAUL GLOVER,4.0
Centre,71,71 POTTER SOUTH,LIB,Governor,,KEN V KRAWCHUK,15.0
Centre,71,71 POTTER SOUTH,,Governor,,WRITE-INS,1.0
Centre,71,71 POTTER SOUTH,DEM,U.S. House,12.0,MARC FRIEDENBERG,413.0
Centre,71,71 POTTER SOUTH,REP,U.S. House,12.0,TOM MARINO,627.0
Centre,71,71 POTTER SOUTH,,U.S. House,12.0,WRITE-INS,0.0
Centre,71,71 POTTER SOUTH,DEM,State Senate,34.0,EZRA NANES,375.0
Centre,71,71 POTTER SOUTH,REP,State Senate,34.0,JACOB D CORMAN III,666.0
Centre,71,71 POTTER SOUTH,,State Senate,34.0,WRITE-INS,0.0
Centre,71,71 POTTER SOUTH,DEM,State House,171.0,ERIN MCCRACKEN,337.0
Centre,71,71 POTTER SOUTH,REP,State House,171.0,KERRY A BENNINGHOFF,713.0
Centre,71,71 POTTER SOUTH,,State House,171.0,WRITE-INS,1.0
Centre,72,72 RUSH NORTH,,Registered Voters,,,1282.0
Centre,72,72 RUSH NORTH,,Ballots Cast,,,776.0
Centre,72,72 RUSH NORTH,,VOTER TURNOUT - TOTAL,,,
Centre,72,72 RUSH NORTH,DEM,STRAIGHT PARTY,,DEMOCRATIC,122.0
Centre,72,72 RUSH NORTH,REP,STRAIGHT PARTY,,REPUBLICAN,238.0
Centre,72,72 RUSH NORTH,GRN,STRAIGHT PARTY,,GREEN,0.0
Centre,72,72 RUSH NORTH,LIB,STRAIGHT PARTY,,LIBERTARIAN,0.0
Centre,72,72 RUSH NORTH,DEM,U.S. Senate,,"BOB CASEY, JR",309.0
Centre,72,72 RUSH NORTH,REP,U.S. Senate,,LOU BARLETTA,444.0
Centre,72,72 RUSH NORTH,GRN,U.S. Senate,,NEAL GALE,3.0
Centre,72,72 RUSH NORTH,LIB,U.S. Senate,,"DALE R KERNS, JR",13.0
Centre,72,72 RUSH NORTH,,U.S. Senate,,WRITE-INS,1.0
Centre,72,72 RUSH NORTH,DEM,Governor,,TOM WOLF,315.0
Centre,72,72 RUSH NORTH,REP,Governor,,SCOTT R WAGNER,437.0
Centre,72,72 RUSH NORTH,GRN,Governor,,PAUL GLOVER,6.0
Centre,72,72 RUSH NORTH,LIB,Governor,,KEN V KRAWCHUK,9.0
Centre,72,72 RUSH NORTH,,Governor,,WRITE-INS,3.0
Centre,72,72 RUSH NORTH,DEM,U.S. House,15.0,SUSAN BOSER,231.0
Centre,72,72 RUSH NORTH,REP,U.S. House,15.0,GLENN GT THOMPSON,542.0
Centre,72,72 RUSH NORTH,,U.S. House,15.0,WRITE-INS,1.0
Centre,72,72 RUSH NORTH,DEM,State Senate,34.0,EZRA NANES,229.0
Centre,72,72 RUSH NORTH,REP,State Senate,34.0,JACOB D CORMAN III,542.0
Centre,72,72 RUSH NORTH,,State Senate,34.0,WRITE-INS,0.0
Centre,72,72 RUSH NORTH,DEM,State House,77.0,H SCOTT CONKLIN,521.0
Centre,72,72 RUSH NORTH,,State House,77.0,WRITE-INS,22.0
Centre,73,73 RUSH SOUTH,,Registered Voters,,,255.0
Centre,73,73 RUSH SOUTH,,Ballots Cast,,,169.0
Centre,73,73 RUSH SOUTH,,VOTER TURNOUT - TOTAL,,,
Centre,73,73 RUSH SOUTH,DEM,STRAIGHT PARTY,,DEMOCRATIC,23.0
Centre,73,73 RUSH SOUTH,REP,STRAIGHT PARTY,,REPUBLICAN,64.0
Centre,73,73 RUSH SOUTH,GRN,STRAIGHT PARTY,,GREEN,0.0
Centre,73,73 RUSH SOUTH,LIB,STRAIGHT PARTY,,LIBERTARIAN,1.0
Centre,73,73 RUSH SOUTH,DEM,U.S. Senate,,"BOB CASEY, JR",63.0
Centre,73,73 RUSH SOUTH,REP,U.S. Senate,,LOU BARLETTA,102.0
Centre,73,73 RUSH SOUTH,GRN,U.S. Senate,,NEAL GALE,1.0
Centre,73,73 RUSH SOUTH,LIB,U.S. Senate,,"DALE R KERNS, JR",2.0
Centre,73,73 RUSH SOUTH,,U.S. Senate,,WRITE-INS,0.0
Centre,73,73 RUSH SOUTH,DEM,Governor,,TOM WOLF,59.0
Centre,73,73 RUSH SOUTH,REP,Governor,,SCOTT R WAGNER,106.0
Centre,73,73 RUSH SOUTH,GRN,Governor,,PAUL GLOVER,1.0
Centre,73,73 RUSH SOUTH,LIB,Governor,,KEN V KRAWCHUK,2.0
Centre,73,73 RUSH SOUTH,,Governor,,WRITE-INS,0.0
Centre,73,73 RUSH SOUTH,DEM,U.S. House,15.0,SUSAN BOSER,44.0
Centre,73,73 RUSH SOUTH,REP,U.S. House,15.0,GLENN GT THOMPSON,123.0
Centre,73,73 RUSH SOUTH,,U.S. House,15.0,WRITE-INS,0.0
Centre,73,73 RUSH SOUTH,DEM,State Senate,34.0,EZRA NANES,48.0
Centre,73,73 RUSH SOUTH,REP,State Senate,34.0,JACOB D CORMAN III,118.0
Centre,73,73 RUSH SOUTH,,State Senate,34.0,WRITE-INS,1.0
Centre,73,73 RUSH SOUTH,DEM,State House,77.0,H SCOTT CONKLIN,104.0
Centre,73,73 RUSH SOUTH,,State House,77.0,WRITE-INS,4.0
Centre,74,74 RUSH EAST,,Registered Voters,,,124.0
Centre,74,74 RUSH EAST,,Ballots Cast,,,77.0
Centre,74,74 RUSH EAST,,VOTER TURNOUT - TOTAL,,,
Centre,74,74 RUSH EAST,DEM,STRAIGHT PARTY,,DEMOCRATIC,14.0
Centre,74,74 RUSH EAST,REP,STRAIGHT PARTY,,REPUBLICAN,30.0
Centre,74,74 RUSH EAST,GRN,STRAIGHT PARTY,,GREEN,0.0
Centre,74,74 RUSH EAST,LIB,STRAIGHT PARTY,,LIBERTARIAN,0.0
Centre,74,74 RUSH EAST,DEM,U.S. Senate,,"BOB CASEY, JR",30.0
Centre,74,74 RUSH EAST,REP,U.S. Senate,,LOU BARLETTA,44.0
Centre,74,74 RUSH EAST,GRN,U.S. Senate,,NEAL GALE,1.0
Centre,74,74 RUSH EAST,LIB,U.S. Senate,,"DALE R KERNS, JR",1.0
Centre,74,74 RUSH EAST,,U.S. Senate,,WRITE-INS,0.0
Centre,74,74 RUSH EAST,DEM,Governor,,TOM WOLF,31.0
Centre,74,74 RUSH EAST,REP,Governor,,SCOTT R WAGNER,45.0
Centre,74,74 RUSH EAST,GRN,Governor,,PAUL GLOVER,1.0
Centre,74,74 RUSH EAST,LIB,Governor,,KEN V KRAWCHUK,0.0
Centre,74,74 RUSH EAST,,Governor,,WRITE-INS,0.0
Centre,74,74 RUSH EAST,DEM,U.S. House,15.0,SUSAN BOSER,29.0
Centre,74,74 RUSH EAST,REP,U.S. House,15.0,GLENN GT THOMPSON,47.0
Centre,74,74 RUSH EAST,,U.S. House,15.0,WRITE-INS,0.0
Centre,74,74 RUSH EAST,DEM,State Senate,34.0,EZRA NANES,26.0
Centre,74,74 RUSH EAST,REP,State Senate,34.0,JACOB D CORMAN III,50.0
Centre,74,74 RUSH EAST,,State Senate,34.0,WRITE-INS,0.0
Centre,74,74 RUSH EAST,DEM,State House,77.0,H SCOTT CONKLIN,49.0
Centre,74,74 RUSH EAST,,State House,77.0,WRITE-INS,3.0
Centre,75,75 RUSH WEST,,Registered Voters,,,474.0
Centre,75,75 RUSH WEST,,Ballots Cast,,,294.0
Centre,75,75 RUSH WEST,,VOTER TURNOUT - TOTAL,,,
Centre,75,75 RUSH WEST,DEM,STRAIGHT PARTY,,DEMOCRATIC,42.0
Centre,75,75 RUSH WEST,REP,STRAIGHT PARTY,,REPUBLICAN,103.0
Centre,75,75 RUSH WEST,GRN,STRAIGHT PARTY,,GREEN,0.0
Centre,75,75 RUSH WEST,LIB,STRAIGHT PARTY,,LIBERTARIAN,0.0
Centre,75,75 RUSH WEST,DEM,U.S. Senate,,"BOB CASEY, JR",108.0
Centre,75,75 RUSH WEST,REP,U.S. Senate,,LOU BARLETTA,181.0
Centre,75,75 RUSH WEST,GRN,U.S. Senate,,NEAL GALE,2.0
Centre,75,75 RUSH WEST,LIB,U.S. Senate,,"DALE R KERNS, JR",0.0
Centre,75,75 RUSH WEST,,U.S. Senate,,WRITE-INS,0.0
Centre,75,75 RUSH WEST,DEM,Governor,,TOM WOLF,98.0
Centre,75,75 RUSH WEST,REP,Governor,,SCOTT R WAGNER,193.0
Centre,75,75 RUSH WEST,GRN,Governor,,PAUL GLOVER,1.0
Centre,75,75 RUSH WEST,LIB,Governor,,KEN V KRAWCHUK,1.0
Centre,75,75 RUSH WEST,,Governor,,WRITE-INS,0.0
Centre,75,75 RUSH WEST,DEM,U.S. House,15.0,SUSAN BOSER,83.0
Centre,75,75 RUSH WEST,REP,U.S. House,15.0,GLENN GT THOMPSON,209.0
Centre,75,75 RUSH WEST,,U.S. House,15.0,WRITE-INS,0.0
Centre,75,75 RUSH WEST,DEM,State Senate,34.0,EZRA NANES,77.0
Centre,75,75 RUSH WEST,REP,State Senate,34.0,JACOB D CORMAN III,214.0
Centre,75,75 RUSH WEST,,State Senate,34.0,WRITE-INS,0.0
Centre,75,75 RUSH WEST,DEM,State House,77.0,H SCOTT CONKLIN,189.0
Centre,75,75 RUSH WEST,,State House,77.0,WRITE-INS,7.0
Centre,76,76 SNOW SHOE EAST,,Registered Voters,,,718.0
Centre,76,76 SNOW SHOE EAST,,Ballots Cast,,,464.0
Centre,76,76 SNOW SHOE EAST,,VOTER TURNOUT - TOTAL,,,
Centre,76,76 SNOW SHOE EAST,DEM,STRAIGHT PARTY,,DEMOCRATIC,72.0
Centre,76,76 SNOW SHOE EAST,REP,STRAIGHT PARTY,,REPUBLICAN,142.0
Centre,76,76 SNOW SHOE EAST,GRN,STRAIGHT PARTY,,GREEN,1.0
Centre,76,76 SNOW SHOE EAST,LIB,STRAIGHT PARTY,,LIBERTARIAN,1.0
