county,precinct,office,district,party,candidate,election_day,absentee,mail_in,provisional,votes
Bedford,3401 Woodbury Borough,State Senate,35,REP,Write-in,,,,,0
Bedford,3601 South Woodbury Township,State Senate,35,REP,Wayne Langerholc Jr,,,,,382
Bedford,3601 South Woodbury Township,State Senate,35,REP,Write-in,,,,,1
Bedford,0101 Bedford Borough East Ward,General Assembly,78,DEM,Write-in,,,,,9
Bedford,0102 Bedford Borough West Ward,General Assembly,78,DEM,Write-in,,,,,4
Bedford,0201 Bedford Township No 1,General Assembly,78,DEM,Write-in,,,,,11
Bedford,0202 Bedford Township No 2,General Assembly,78,DEM,Write-in,,,,,17
Bedford,0301 Bloomfield Township,General Assembly,78,DEM,Write-in,,,,,0
Bedford,0401 Broad Top Township,General Assembly,78,DEM,Write-in,,,,,4
Bedford,0501 Coaldale Borough,General Assembly,78,DEM,Write-in,,,,,0
Bedford,0601 Colerain Township,General Assembly,78,DEM,Write-in,,,,,3
Bedford,0801 Everett Borough,General Assembly,78,DEM,Write-in,,,,,4
Bedford,1001 Hopewell Borough,General Assembly,78,DEM,Write-in,,,,,1
Bedford,1101 Hopewell Township,General Assembly,78,DEM,Write-in,,,,,3
Bedford,1401 Kimmel Township,General Assembly,78,DEM,Write-in,,,,,9
Bedford,1601 Liberty Township,General Assembly,78,DEM,Write-in,,,,,7
Bedford,1901 Mann Township,General Assembly,78,DEM,Write-in,,,,,2
Bedford,2101 Monroe Township,General Assembly,78,DEM,Write-in,,,,,3
Bedford,2501 East Providence Township,General Assembly,78,DEM,Write-in,,,,,2
Bedford,2502 West Providence Township,General Assembly,78,DEM,Write-in,,,,,14
Bedford,2601 Rainsburg Borough,General Assembly,78,DEM,Write-in,,,,,3
Bedford,2701 Saxton Borough,General Assembly,78,DEM,Write-in,,,,,1
Bedford,2901 Snake Spring Township,General Assembly,78,DEM,Write-in,,,,,13
Bedford,3003 Southampton Township,General Assembly,78,DEM,Write-in,,,,,3
Bedford,3101 St. Clairsville Borough,General Assembly,78,DEM,Write-in,,,,,0
Bedford,3201 East St. Clair Township,General Assembly,78,DEM,Write-in,,,,,6
Bedford,3301 Pavia Township,General Assembly,78,DEM,Write-in,,,,,0
Bedford,3501 Woodbury Township,General Assembly,78,DEM,Write-in,,,,,1
Bedford,3401 Woodbury Borough,General Assembly,78,DEM,Write-in,,,,,0
Bedford,3601 South Woodbury Township,General Assembly,78,DEM,Write-in,,,,,2
Bedford,0101 Bedford Borough East Ward,General Assembly,78,REP,Jesse Topper,,,,,253
Bedford,0101 Bedford Borough East Ward,General Assembly,78,REP,Write-in,,,,,4
Bedford,0102 Bedford Borough West Ward,General Assembly,78,REP,Jesse Topper,,,,,261
Bedford,0102 Bedford Borough West Ward,General Assembly,78,REP,Write-in,,,,,4
Bedford,0201 Bedford Township No 1,General Assembly,78,REP,Jesse Topper,,,,,481
Bedford,0201 Bedford Township No 1,General Assembly,78,REP,Write-in,,,,,0
Bedford,0202 Bedford Township No 2,General Assembly,78,REP,Jesse Topper,,,,,506
Bedford,0202 Bedford Township No 2,General Assembly,78,REP,Write-in,,,,,7
Bedford,0301 Bloomfield Township,General Assembly,78,REP,Jesse Topper,,,,,207
Bedford,0301 Bloomfield Township,General Assembly,78,REP,Write-in,,,,,0
Bedford,0401 Broad Top Township,General Assembly,78,REP,Jesse Topper,,,,,168
Bedford,0401 Broad Top Township,General Assembly,78,REP,Write-in,,,,,0
Bedford,0501 Coaldale Borough,General Assembly,78,REP,Jesse Topper,,,,,17
Bedford,0501 Coaldale Borough,General Assembly,78,REP,Write-in,,,,,0
Bedford,0601 Colerain Township,General Assembly,78,REP,Jesse Topper,,,,,235
Bedford,0601 Colerain Township,General Assembly,78,REP,Write-in,,,,,2
Bedford,0801 Everett Borough,General Assembly,78,REP,Jesse Topper,,,,,213
Bedford,0801 Everett Borough,General Assembly,78,REP,Write-in,,,,,0
Bedford,1001 Hopewell Borough,General Assembly,78,REP,Jesse Topper,,,,,15
Bedford,1001 Hopewell Borough,General Assembly,78,REP,Write-in,,,,,0
Bedford,1101 Hopewell Township,General Assembly,78,REP,Jesse Topper,,,,,365
Bedford,1101 Hopewell Township,General Assembly,78,REP,Write-in,,,,,0
Bedford,1401 Kimmel Township,General Assembly,78,REP,Jesse Topper,,,,,243
Bedford,1401 Kimmel Township,General Assembly,78,REP,Write-in,,,,,0
Bedford,1601 Liberty Township,General Assembly,78,REP,Jesse Topper,,,,,228
Bedford,1601 Liberty Township,General Assembly,78,REP,Write-in,,,,,2
Bedford,1901 Mann Township,General Assembly,78,REP,Jesse Topper,,,,,90
Bedford,1901 Mann Township,General Assembly,78,REP,Write-in,,,,,0
Bedford,2101 Monroe Township,General Assembly,78,REP,Jesse Topper,,,,,227
Bedford,2101 Monroe Township,General Assembly,78,REP,Write-in,,,,,1
Bedford,2501 East Providence Township,General Assembly,78,REP,Jesse Topper,,,,,372
Bedford,2501 East Providence Township,General Assembly,78,REP,Write-in,,,,,3
Bedford,2502 West Providence Township,General Assembly,78,REP,Jesse Topper,,,,,571
Bedford,2502 West Providence Township,General Assembly,78,REP,Write-in,,,,,3
Bedford,2601 Rainsburg Borough,General Assembly,78,REP,Jesse Topper,,,,,16
Bedford,2601 Rainsburg Borough,General Assembly,78,REP,Write-in,,,,,0
Bedford,2701 Saxton Borough,General Assembly,78,REP,Jesse Topper,,,,,71
Bedford,2701 Saxton Borough,General Assembly,78,REP,Write-in,,,,,0
Bedford,2901 Snake Spring Township,General Assembly,78,REP,Jesse Topper,,,,,374
Bedford,2901 Snake Spring Township,General Assembly,78,REP,Write-in,,,,,1
Bedford,3003 Southampton Township,General Assembly,78,REP,Jesse Topper,,,,,130
Bedford,3003 Southampton Township,General Assembly,78,REP,Write-in,,,,,1
Bedford,3101 St. Clairsville Borough,General Assembly,78,REP,Jesse Topper,,,,,10
Bedford,3101 St. Clairsville Borough,General Assembly,78,REP,Write-in,,,,,0
Bedford,3201 East St. Clair Township,General Assembly,78,REP,Jesse Topper,,,,,519
Bedford,3201 East St. Clair Township,General Assembly,78,REP,Write-in,,,,,4
Bedford,3301 Pavia Township,General Assembly,78,REP,Jesse Topper,,,,,62
Bedford,3301 Pavia Township,General Assembly,78,REP,Write-in,,,,,1
Bedford,3501 Woodbury Township,General Assembly,78,REP,Jesse Topper,,,,,201
Bedford,3501 Woodbury Township,General Assembly,78,REP,Write-in,,,,,0
Bedford,3401 Woodbury Borough,General Assembly,78,REP,Jesse Topper,,,,,55
Bedford,3401 Woodbury Borough,General Assembly,78,REP,Write-in,,,,,0
Bedford,3601 South Woodbury Township,General Assembly,78,REP,Jesse Topper,,,,,400
Bedford,3601 South Woodbury Township,General Assembly,78,REP,Write-in,,,,,1
Bedford,0701 Cumberland Valley Township,General Assembly,69,DEM,Write-in,,,,,3
Bedford,0901 Harrison Township,General Assembly,69,DEM,Write-in,,,,,3
Bedford,1201 Hyndman Borough,General Assembly,69,DEM,Write-in,,,,,1
Bedford,1301 Juniata Township,General Assembly,69,DEM,Write-in,,,,,7
Bedford,1501 King Township,General Assembly,69,DEM,Write-in,,,,,0
Bedford,1701 Lincoln Township,General Assembly,69,DEM,Write-in,,,,,3
Bedford,1801 Londonderry Township,General Assembly,69,DEM,Write-in,,,,,1
Bedford,2001 Manns Choice Borough,General Assembly,69,DEM,Write-in,,,,,3
Bedford,2201 Napier Township,General Assembly,69,DEM,Write-in,,,,,10
Bedford,2301 New Paris Borough,General Assembly,69,DEM,Write-in,,,,,0
Bedford,2401 Pleasantville Borough,General Assembly,69,DEM,Write-in,,,,,0
Bedford,2801 Schellsburg Borough,General Assembly,69,DEM,Write-in,,,,,2
Bedford,3202 West St. Clair Township,General Assembly,69,DEM,Write-in,,,,,1
Bedford,0701 Cumberland Valley Township,General Assembly,69,REP,Carl Walker Metzgar,,,,,212
Bedford,0701 Cumberland Valley Township,General Assembly,69,REP,Write-in,,,,,0
Bedford,0901 Harrison Township,General Assembly,69,REP,Carl Walker Metzgar,,,,,172
Bedford,0901 Harrison Township,General Assembly,69,REP,Write-in,,,,,1
Bedford,1201 Hyndman Borough,General Assembly,69,REP,Carl Walker Metzgar,,,,,133
Bedford,1201 Hyndman Borough,General Assembly,69,REP,Write-in,,,,,0
Bedford,1301 Juniata Township,General Assembly,69,REP,Carl Walker Metzgar,,,,,177
Bedford,1301 Juniata Township,General Assembly,69,REP,Write-in,,,,,0
Bedford,1501 King Township,General Assembly,69,REP,Carl Walker Metzgar,,,,,187
Bedford,1501 King Township,General Assembly,69,REP,Write-in,,,,,0
Bedford,1701 Lincoln Township,General Assembly,69,REP,Carl Walker Metzgar,,,,,95
Bedford,1701 Lincoln Township,General Assembly,69,REP,Write-in,,,,,0
Bedford,1801 Londonderry Township,General Assembly,69,REP,Carl Walker Metzgar,,,,,262
Bedford,1801 Londonderry Township,General Assembly,69,REP,Write-in,,,,,0
Bedford,2001 Manns Choice Borough,General Assembly,69,REP,Carl Walker Metzgar,,,,,31
Bedford,2001 Manns Choice Borough,General Assembly,69,REP,Write-in,,,,,0
Bedford,2201 Napier Township,General Assembly,69,REP,Carl Walker Metzgar,,,,,427
Bedford,2201 Napier Township,General Assembly,69,REP,Write-in,,,,,4
Bedford,2301 New Paris Borough,General Assembly,69,REP,Carl Walker Metzgar,,,,,25
Bedford,2301 New Paris Borough,General Assembly,69,REP,Write-in,,,,,0
Bedford,2401 Pleasantville Borough,General Assembly,69,REP,Carl Walker Metzgar,,,,,27
Bedford,2401 Pleasantville Borough,General Assembly,69,REP,Write-in,,,,,0
Bedford,2801 Schellsburg Borough,General Assembly,69,REP,Carl Walker Metzgar,,,,,73
Bedford,2801 Schellsburg Borough,General Assembly,69,REP,Write-in,,,,,0
Bedford,3202 West St. Clair Township,General Assembly,69,REP,Carl Walker Metzgar,,,,,319
Bedford,3202 West St. Clair Township,General Assembly,69,REP,Write-in,,,,,0
