county,precinct,office,district,party,candidate,election_day,mail_in,votes
Delaware,DARBY BORO 2W 2P,Auditor General,,DEM,Nina Ahmad,156,37,193
Delaware,DARBY BORO 2W 2P,Auditor General,,DEM,Christina M. Hartman,7,4,11
Delaware,DARBY BORO 2W 2P,Auditor General,,DEM,Write-in,1,0,1
Delaware,DARBY BORO 2W 2P,Auditor General,,REP,Timothy Defoor,3,0,3
Delaware,DARBY BORO 2W 2P,Auditor General,,REP,Write-in,0,0,0
Delaware,DARBY BORO 2W 2P,State Treasurer,,DEM,Joe Torsella,170,45,215
Delaware,DARBY BORO 2W 2P,State Treasurer,,DEM,Write-in,5,0,5
Delaware,DARBY BORO 2W 2P,State Treasurer,,REP,Stacy L. Garrity,3,0,3
Delaware,DARBY BORO 2W 2P,State Treasurer,,REP,Write-in,0,0,0
Delaware,DARBY BORO 2W 2P,U.S. House,5,DEM,Mary Gay Scanlon,212,51,263
Delaware,DARBY BORO 2W 2P,U.S. House,5,DEM,Write-in,1,0,1
Delaware,DARBY BORO 2W 2P,U.S. House,5,REP,Rob Jordan,1,0,1
Delaware,DARBY BORO 2W 2P,U.S. House,5,REP,Dasha Pruett,3,0,3
Delaware,DARBY BORO 2W 2P,U.S. House,5,REP,Write-in,0,0,0
Delaware,DARBY BORO 2W 2P,General Assembly,191,DEM,Joanna E. Mcclinton,211,51,262
Delaware,DARBY BORO 2W 2P,General Assembly,191,DEM,Write-in,3,0,3
Delaware,DARBY BORO 2W 2P,General Assembly,191,REP,Write-in,0,0,0
Delaware,DARBY BORO 3W 1P,President,,DEM,Bernie Sanders,44,3,47
Delaware,DARBY BORO 3W 1P,President,,DEM,Joseph R. Biden,240,50,290
Delaware,DARBY BORO 3W 1P,President,,DEM,Tulsi Gabbard,0,0,0
Delaware,DARBY BORO 3W 1P,President,,DEM,Write-in,0,0,0
Delaware,DARBY BORO 3W 1P,President,,REP,Donald J. Trump,7,6,13
Delaware,DARBY BORO 3W 1P,President,,REP,Roque Rocky De La Fuente,0,1,1
Delaware,DARBY BORO 3W 1P,President,,REP,Billy Weld,1,3,4
Delaware,DARBY BORO 3W 1P,President,,REP,Write-in,0,2,2
Delaware,DARBY BORO 3W 1P,Attorney General,,DEM,Josh Shapiro,229,45,274
Delaware,DARBY BORO 3W 1P,Attorney General,,DEM,Write-in,0,0,0
Delaware,DARBY BORO 3W 1P,Attorney General,,REP,Heather Heidelbaugh,8,12,20
Delaware,DARBY BORO 3W 1P,Attorney General,,REP,Write-in,0,1,1
Delaware,DARBY BORO 3W 1P,Auditor General,,DEM,H. Scott Conklin,15,0,15
Delaware,DARBY BORO 3W 1P,Auditor General,,DEM,Michael Lamb,8,3,11
Delaware,DARBY BORO 3W 1P,Auditor General,,DEM,Tracie Fountain,11,5,16
Delaware,DARBY BORO 3W 1P,Auditor General,,DEM,Rose Rosie Marie Davis,14,2,16
Delaware,DARBY BORO 3W 1P,Auditor General,,DEM,Nina Ahmad,178,39,217
Delaware,DARBY BORO 3W 1P,Auditor General,,DEM,Christina M. Hartman,9,1,10
Delaware,DARBY BORO 3W 1P,Auditor General,,DEM,Write-in,0,0,0
Delaware,DARBY BORO 3W 1P,Auditor General,,REP,Timothy Defoor,9,12,21
Delaware,DARBY BORO 3W 1P,Auditor General,,REP,Write-in,0,1,1
Delaware,DARBY BORO 3W 1P,State Treasurer,,DEM,Joe Torsella,215,40,255
Delaware,DARBY BORO 3W 1P,State Treasurer,,DEM,Write-in,1,0,1
Delaware,DARBY BORO 3W 1P,State Treasurer,,REP,Stacy L. Garrity,8,12,20
Delaware,DARBY BORO 3W 1P,State Treasurer,,REP,Write-in,0,1,1
Delaware,DARBY BORO 3W 1P,U.S. House,5,DEM,Mary Gay Scanlon,233,50,283
Delaware,DARBY BORO 3W 1P,U.S. House,5,DEM,Write-in,3,0,3
Delaware,DARBY BORO 3W 1P,U.S. House,5,REP,Rob Jordan,3,3,6
Delaware,DARBY BORO 3W 1P,U.S. House,5,REP,Dasha Pruett,5,10,15
Delaware,DARBY BORO 3W 1P,U.S. House,5,REP,Write-in,0,0,0
Delaware,DARBY BORO 3W 1P,General Assembly,191,DEM,Joanna E. Mcclinton,229,51,280
Delaware,DARBY BORO 3W 1P,General Assembly,191,DEM,Write-in,4,0,4
Delaware,DARBY BORO 3W 1P,General Assembly,191,REP,Write-in,0,0,0
Delaware,DARBY BORO 3W 2P,President,,DEM,Bernie Sanders,22,4,26
Delaware,DARBY BORO 3W 2P,President,,DEM,Joseph R. Biden,159,36,195
Delaware,DARBY BORO 3W 2P,President,,DEM,Tulsi Gabbard,2,2,4
Delaware,DARBY BORO 3W 2P,President,,DEM,Write-in,1,0,1
Delaware,DARBY BORO 3W 2P,President,,REP,Donald J. Trump,3,2,5
Delaware,DARBY BORO 3W 2P,President,,REP,Roque Rocky De La Fuente,0,0,0
Delaware,DARBY BORO 3W 2P,President,,REP,Billy Weld,0,0,0
Delaware,DARBY BORO 3W 2P,President,,REP,Write-in,1,0,1
Delaware,DARBY BORO 3W 2P,Attorney General,,DEM,Josh Shapiro,123,31,154
Delaware,DARBY BORO 3W 2P,Attorney General,,DEM,Write-in,0,0,0
Delaware,DARBY BORO 3W 2P,Attorney General,,REP,Heather Heidelbaugh,2,2,4
Delaware,DARBY BORO 3W 2P,Attorney General,,REP,Write-in,1,0,1
Delaware,DARBY BORO 3W 2P,Auditor General,,DEM,H. Scott Conklin,8,2,10
Delaware,DARBY BORO 3W 2P,Auditor General,,DEM,Michael Lamb,4,2,6
Delaware,DARBY BORO 3W 2P,Auditor General,,DEM,Tracie Fountain,9,3,12
Delaware,DARBY BORO 3W 2P,Auditor General,,DEM,Rose Rosie Marie Davis,4,1,5
Delaware,DARBY BORO 3W 2P,Auditor General,,DEM,Nina Ahmad,130,28,158
Delaware,DARBY BORO 3W 2P,Auditor General,,DEM,Christina M. Hartman,2,0,2
Delaware,DARBY BORO 3W 2P,Auditor General,,DEM,Write-in,0,0,0
Delaware,DARBY BORO 3W 2P,Auditor General,,REP,Timothy Defoor,2,2,4
Delaware,DARBY BORO 3W 2P,Auditor General,,REP,Write-in,1,0,1
Delaware,DARBY BORO 3W 2P,State Treasurer,,DEM,Joe Torsella,128,30,158
Delaware,DARBY BORO 3W 2P,State Treasurer,,DEM,Write-in,1,0,1
Delaware,DARBY BORO 3W 2P,State Treasurer,,REP,Stacy L. Garrity,2,2,4
Delaware,DARBY BORO 3W 2P,State Treasurer,,REP,Write-in,1,0,1
Delaware,DARBY BORO 3W 2P,U.S. House,5,DEM,Mary Gay Scanlon,147,36,183
Delaware,DARBY BORO 3W 2P,U.S. House,5,DEM,Write-in,1,0,1
Delaware,DARBY BORO 3W 2P,U.S. House,5,REP,Rob Jordan,1,1,2
Delaware,DARBY BORO 3W 2P,U.S. House,5,REP,Dasha Pruett,1,1,2
Delaware,DARBY BORO 3W 2P,U.S. House,5,REP,Write-in,1,0,1
Delaware,DARBY BORO 3W 2P,General Assembly,191,DEM,Joanna E. Mcclinton,148,34,182
Delaware,DARBY BORO 3W 2P,General Assembly,191,DEM,Write-in,0,2,2
Delaware,DARBY BORO 3W 2P,General Assembly,191,REP,Write-in,0,0,0
Delaware,DARBY TWP 1W,President,,DEM,Bernie Sanders,51,5,56
Delaware,DARBY TWP 1W,President,,DEM,Joseph R. Biden,356,156,512
Delaware,DARBY TWP 1W,President,,DEM,Tulsi Gabbard,1,0,1
Delaware,DARBY TWP 1W,President,,DEM,Write-in,1,0,1
Delaware,DARBY TWP 1W,President,,REP,Donald J. Trump,2,0,2
Delaware,DARBY TWP 1W,President,,REP,Roque Rocky De La Fuente,1,0,1
Delaware,DARBY TWP 1W,President,,REP,Billy Weld,1,0,1
Delaware,DARBY TWP 1W,President,,REP,Write-in,0,1,1
Delaware,DARBY TWP 1W,Attorney General,,DEM,Josh Shapiro,325,138,463
Delaware,DARBY TWP 1W,Attorney General,,DEM,Write-in,2,0,2
Delaware,DARBY TWP 1W,Attorney General,,REP,Heather Heidelbaugh,4,0,4
Delaware,DARBY TWP 1W,Attorney General,,REP,Write-in,1,1,2
Delaware,DARBY TWP 1W,Auditor General,,DEM,H. Scott Conklin,10,4,14
Delaware,DARBY TWP 1W,Auditor General,,DEM,Michael Lamb,8,3,11
Delaware,DARBY TWP 1W,Auditor General,,DEM,Tracie Fountain,8,7,15
Delaware,DARBY TWP 1W,Auditor General,,DEM,Rose Rosie Marie Davis,11,3,14
Delaware,DARBY TWP 1W,Auditor General,,DEM,Nina Ahmad,325,127,452
Delaware,DARBY TWP 1W,Auditor General,,DEM,Christina M. Hartman,5,3,8
Delaware,DARBY TWP 1W,Auditor General,,DEM,Write-in,1,0,1
Delaware,DARBY TWP 1W,Auditor General,,REP,Timothy Defoor,4,0,4
Delaware,DARBY TWP 1W,Auditor General,,REP,Write-in,1,0,1
Delaware,DARBY TWP 1W,State Treasurer,,DEM,Joe Torsella,314,136,450
Delaware,DARBY TWP 1W,State Treasurer,,DEM,Write-in,3,0,3
Delaware,DARBY TWP 1W,State Treasurer,,REP,Stacy L. Garrity,3,0,3
Delaware,DARBY TWP 1W,State Treasurer,,REP,Write-in,1,1,2
Delaware,DARBY TWP 1W,U.S. House,5,DEM,Mary Gay Scanlon,359,152,511
Delaware,DARBY TWP 1W,U.S. House,5,DEM,Write-in,4,0,4
Delaware,DARBY TWP 1W,U.S. House,5,REP,Rob Jordan,1,0,1
Delaware,DARBY TWP 1W,U.S. House,5,REP,Dasha Pruett,3,0,3
Delaware,DARBY TWP 1W,U.S. House,5,REP,Write-in,0,1,1
Delaware,DARBY TWP 1W,General Assembly,185,DEM,Maria P. Donatucci,203,96,299
Delaware,DARBY TWP 1W,General Assembly,185,DEM,Regina Young,215,64,279
Delaware,DARBY TWP 1W,General Assembly,185,DEM,Write-in,0,0,0
Delaware,DARBY TWP 1W,General Assembly,185,REP,Write-in,0,0,0
Delaware,DARBY TWP 2W,President,,DEM,Bernie Sanders,34,3,37
Delaware,DARBY TWP 2W,President,,DEM,Joseph R. Biden,259,102,361
Delaware,DARBY TWP 2W,President,,DEM,Tulsi Gabbard,0,1,1
Delaware,DARBY TWP 2W,President,,DEM,Write-in,1,0,1
Delaware,DARBY TWP 2W,President,,REP,Donald J. Trump,0,1,1
Delaware,DARBY TWP 2W,President,,REP,Roque Rocky De La Fuente,1,0,1
Delaware,DARBY TWP 2W,President,,REP,Billy Weld,2,3,5
Delaware,DARBY TWP 2W,President,,REP,Write-in,0,0,0
Delaware,DARBY TWP 2W,Attorney General,,DEM,Josh Shapiro,247,91,338
Delaware,DARBY TWP 2W,Attorney General,,DEM,Write-in,4,0,4
Delaware,DARBY TWP 2W,Attorney General,,REP,Heather Heidelbaugh,2,3,5
Delaware,DARBY TWP 2W,Attorney General,,REP,Write-in,0,0,0
Delaware,DARBY TWP 2W,Auditor General,,DEM,H. Scott Conklin,6,2,8
Delaware,DARBY TWP 2W,Auditor General,,DEM,Michael Lamb,3,0,3
Delaware,DARBY TWP 2W,Auditor General,,DEM,Tracie Fountain,1,4,5
Delaware,DARBY TWP 2W,Auditor General,,DEM,Rose Rosie Marie Davis,7,3,10
Delaware,DARBY TWP 2W,Auditor General,,DEM,Nina Ahmad,247,87,334
Delaware,DARBY TWP 2W,Auditor General,,DEM,Christina M. Hartman,3,3,6
Delaware,DARBY TWP 2W,Auditor General,,DEM,Write-in,1,0,1
Delaware,DARBY TWP 2W,Auditor General,,REP,Timothy Defoor,3,4,7
Delaware,DARBY TWP 2W,Auditor General,,REP,Write-in,1,0,1
Delaware,DARBY TWP 2W,State Treasurer,,DEM,Joe Torsella,231,84,315
Delaware,DARBY TWP 2W,State Treasurer,,DEM,Write-in,1,0,1
Delaware,DARBY TWP 2W,State Treasurer,,REP,Stacy L. Garrity,3,3,6
Delaware,DARBY TWP 2W,State Treasurer,,REP,Write-in,0,0,0
Delaware,DARBY TWP 2W,U.S. House,5,DEM,Mary Gay Scanlon,261,100,361
Delaware,DARBY TWP 2W,U.S. House,5,DEM,Write-in,3,0,3
Delaware,DARBY TWP 2W,U.S. House,5,REP,Rob Jordan,2,0,2
Delaware,DARBY TWP 2W,U.S. House,5,REP,Dasha Pruett,1,3,4
Delaware,DARBY TWP 2W,U.S. House,5,REP,Write-in,0,0,0
Delaware,DARBY TWP 2W,General Assembly,185,DEM,Maria P. Donatucci,150,61,211
Delaware,DARBY TWP 2W,General Assembly,185,DEM,Regina Young,148,46,194
Delaware,DARBY TWP 2W,General Assembly,185,DEM,Write-in,0,0,0
Delaware,DARBY TWP 2W,General Assembly,185,REP,Write-in,0,0,0
Delaware,DARBY TWP 3W 1P,President,,DEM,Bernie Sanders,8,3,11
Delaware,DARBY TWP 3W 1P,President,,DEM,Joseph R. Biden,56,24,80
Delaware,DARBY TWP 3W 1P,President,,DEM,Tulsi Gabbard,0,1,1
Delaware,DARBY TWP 3W 1P,President,,DEM,Write-in,1,0,1
Delaware,DARBY TWP 3W 1P,President,,REP,Donald J. Trump,29,5,34
Delaware,DARBY TWP 3W 1P,President,,REP,Roque Rocky De La Fuente,0,1,1
Delaware,DARBY TWP 3W 1P,President,,REP,Billy Weld,3,1,4
Delaware,DARBY TWP 3W 1P,President,,REP,Write-in,2,1,3
Delaware,DARBY TWP 3W 1P,Attorney General,,DEM,Josh Shapiro,50,27,77
Delaware,DARBY TWP 3W 1P,Attorney General,,DEM,Write-in,1,0,1
Delaware,DARBY TWP 3W 1P,Attorney General,,REP,Heather Heidelbaugh,29,6,35
Delaware,DARBY TWP 3W 1P,Attorney General,,REP,Write-in,1,1,2
Delaware,DARBY TWP 3W 1P,Auditor General,,DEM,H. Scott Conklin,3,1,4
Delaware,DARBY TWP 3W 1P,Auditor General,,DEM,Michael Lamb,4,2,6
Delaware,DARBY TWP 3W 1P,Auditor General,,DEM,Tracie Fountain,2,1,3
Delaware,DARBY TWP 3W 1P,Auditor General,,DEM,Rose Rosie Marie Davis,3,2,5
Delaware,DARBY TWP 3W 1P,Auditor General,,DEM,Nina Ahmad,42,20,62
Delaware,DARBY TWP 3W 1P,Auditor General,,DEM,Christina M. Hartman,3,2,5
Delaware,DARBY TWP 3W 1P,Auditor General,,DEM,Write-in,0,0,0
Delaware,DARBY TWP 3W 1P,Auditor General,,REP,Timothy Defoor,27,6,33
Delaware,DARBY TWP 3W 1P,Auditor General,,REP,Write-in,1,1,2
Delaware,DARBY TWP 3W 1P,State Treasurer,,DEM,Joe Torsella,46,26,72
Delaware,DARBY TWP 3W 1P,State Treasurer,,DEM,Write-in,0,0,0
Delaware,DARBY TWP 3W 1P,State Treasurer,,REP,Stacy L. Garrity,29,6,35
Delaware,DARBY TWP 3W 1P,State Treasurer,,REP,Write-in,1,1,2
Delaware,DARBY TWP 3W 1P,U.S. House,5,DEM,Mary Gay Scanlon,58,28,86
Delaware,DARBY TWP 3W 1P,U.S. House,5,DEM,Write-in,1,0,1
Delaware,DARBY TWP 3W 1P,U.S. House,5,REP,Rob Jordan,7,1,8
Delaware,DARBY TWP 3W 1P,U.S. House,5,REP,Dasha Pruett,23,6,29
Delaware,DARBY TWP 3W 1P,U.S. House,5,REP,Write-in,1,1,2
Delaware,DARBY TWP 3W 1P,General Assembly,162,DEM,Dave Delloso,47,24,71
Delaware,DARBY TWP 3W 1P,General Assembly,162,DEM,Write-in,0,0,0
Delaware,DARBY TWP 3W 1P,General Assembly,162,REP,Pete Gaglio,28,6,34
Delaware,DARBY TWP 3W 1P,General Assembly,162,REP,Write-in,2,1,3
Delaware,DARBY TWP 3W 2P,President,,DEM,Bernie Sanders,8,7,15
Delaware,DARBY TWP 3W 2P,President,,DEM,Joseph R. Biden,68,25,93
Delaware,DARBY TWP 3W 2P,President,,DEM,Tulsi Gabbard,1,0,1
Delaware,DARBY TWP 3W 2P,President,,DEM,Write-in,1,0,1
Delaware,DARBY TWP 3W 2P,President,,REP,Donald J. Trump,127,25,152
Delaware,DARBY TWP 3W 2P,President,,REP,Roque Rocky De La Fuente,6,1,7
Delaware,DARBY TWP 3W 2P,President,,REP,Billy Weld,9,5,14
Delaware,DARBY TWP 3W 2P,President,,REP,Write-in,4,1,5
Delaware,DARBY TWP 3W 2P,Attorney General,,DEM,Josh Shapiro,68,26,94
Delaware,DARBY TWP 3W 2P,Attorney General,,DEM,Write-in,0,0,0
Delaware,DARBY TWP 3W 2P,Attorney General,,REP,Heather Heidelbaugh,137,31,168
Delaware,DARBY TWP 3W 2P,Attorney General,,REP,Write-in,1,1,2
Delaware,DARBY TWP 3W 2P,Auditor General,,DEM,H. Scott Conklin,4,1,5
Delaware,DARBY TWP 3W 2P,Auditor General,,DEM,Michael Lamb,9,2,11
Delaware,DARBY TWP 3W 2P,Auditor General,,DEM,Tracie Fountain,2,1,3
Delaware,DARBY TWP 3W 2P,Auditor General,,DEM,Rose Rosie Marie Davis,2,0,2
Delaware,DARBY TWP 3W 2P,Auditor General,,DEM,Nina Ahmad,47,17,64
Delaware,DARBY TWP 3W 2P,Auditor General,,DEM,Christina M. Hartman,5,4,9
Delaware,DARBY TWP 3W 2P,Auditor General,,DEM,Write-in,0,0,0
Delaware,DARBY TWP 3W 2P,Auditor General,,REP,Timothy Defoor,138,31,169
Delaware,DARBY TWP 3W 2P,Auditor General,,REP,Write-in,1,1,2
Delaware,DARBY TWP 3W 2P,State Treasurer,,DEM,Joe Torsella,63,25,88
Delaware,DARBY TWP 3W 2P,State Treasurer,,DEM,Write-in,0,0,0
Delaware,DARBY TWP 3W 2P,State Treasurer,,REP,Stacy L. Garrity,137,32,169
Delaware,DARBY TWP 3W 2P,State Treasurer,,REP,Write-in,1,1,2
Delaware,DARBY TWP 3W 2P,U.S. House,5,DEM,Mary Gay Scanlon,73,31,104
Delaware,DARBY TWP 3W 2P,U.S. House,5,DEM,Write-in,0,0,0
Delaware,DARBY TWP 3W 2P,U.S. House,5,REP,Rob Jordan,36,9,45
Delaware,DARBY TWP 3W 2P,U.S. House,5,REP,Dasha Pruett,111,22,133
Delaware,DARBY TWP 3W 2P,U.S. House,5,REP,Write-in,0,1,1
Delaware,DARBY TWP 3W 2P,General Assembly,162,DEM,Dave Delloso,75,29,104
Delaware,DARBY TWP 3W 2P,General Assembly,162,DEM,Write-in,0,0,0
Delaware,DARBY TWP 3W 2P,General Assembly,162,REP,Pete Gaglio,138,30,168
Delaware,DARBY TWP 3W 2P,General Assembly,162,REP,Write-in,0,2,2
Delaware,DARBY TWP 4W,President,,DEM,Bernie Sanders,38,9,47
Delaware,DARBY TWP 4W,President,,DEM,Joseph R. Biden,83,64,147
Delaware,DARBY TWP 4W,President,,DEM,Tulsi Gabbard,2,0,2
Delaware,DARBY TWP 4W,President,,DEM,Write-in,0,0,0
Delaware,DARBY TWP 4W,President,,REP,Donald J. Trump,186,29,215
Delaware,DARBY TWP 4W,President,,REP,Roque Rocky De La Fuente,8,1,9
Delaware,DARBY TWP 4W,President,,REP,Billy Weld,14,4,18
Delaware,DARBY TWP 4W,President,,REP,Write-in,5,3,8
Delaware,DARBY TWP 4W,Attorney General,,DEM,Josh Shapiro,103,67,170
Delaware,DARBY TWP 4W,Attorney General,,DEM,Write-in,1,0,1
Delaware,DARBY TWP 4W,Attorney General,,REP,Heather Heidelbaugh,207,34,241
Delaware,DARBY TWP 4W,Attorney General,,REP,Write-in,0,1,1
Delaware,DARBY TWP 4W,Auditor General,,DEM,H. Scott Conklin,11,6,17
Delaware,DARBY TWP 4W,Auditor General,,DEM,Michael Lamb,7,1,8
Delaware,DARBY TWP 4W,Auditor General,,DEM,Tracie Fountain,6,9,15
Delaware,DARBY TWP 4W,Auditor General,,DEM,Rose Rosie Marie Davis,6,2,8
Delaware,DARBY TWP 4W,Auditor General,,DEM,Nina Ahmad,68,46,114
Delaware,DARBY TWP 4W,Auditor General,,DEM,Christina M. Hartman,6,5,11
Delaware,DARBY TWP 4W,Auditor General,,DEM,Write-in,0,0,0
Delaware,DARBY TWP 4W,Auditor General,,REP,Timothy Defoor,202,35,237
Delaware,DARBY TWP 4W,Auditor General,,REP,Write-in,0,1,1
Delaware,DARBY TWP 4W,State Treasurer,,DEM,Joe Torsella,96,64,160
Delaware,DARBY TWP 4W,State Treasurer,,DEM,Write-in,0,0,0
Delaware,DARBY TWP 4W,State Treasurer,,REP,Stacy L. Garrity,202,35,237
Delaware,DARBY TWP 4W,State Treasurer,,REP,Write-in,0,1,1
Delaware,DARBY TWP 4W,U.S. House,5,DEM,Mary Gay Scanlon,112,68,180
Delaware,DARBY TWP 4W,U.S. House,5,DEM,Write-in,0,0,0
Delaware,DARBY TWP 4W,U.S. House,5,REP,Rob Jordan,49,9,58
Delaware,DARBY TWP 4W,U.S. House,5,REP,Dasha Pruett,161,28,189
Delaware,DARBY TWP 4W,U.S. House,5,REP,Write-in,0,2,2
Delaware,DARBY TWP 4W,General Assembly,162,DEM,Dave Delloso,109,70,179
Delaware,DARBY TWP 4W,General Assembly,162,DEM,Write-in,0,0,0
Delaware,DARBY TWP 4W,General Assembly,162,REP,Pete Gaglio,198,36,234
Delaware,DARBY TWP 4W,General Assembly,162,REP,Write-in,0,1,1
Delaware,DARBY TWP 5W 1P,President,,DEM,Bernie Sanders,18,6,24
Delaware,DARBY TWP 5W 1P,President,,DEM,Joseph R. Biden,72,69,141
Delaware,DARBY TWP 5W 1P,President,,DEM,Tulsi Gabbard,4,0,4
Delaware,DARBY TWP 5W 1P,President,,DEM,Write-in,1,2,3
Delaware,DARBY TWP 5W 1P,President,,REP,Donald J. Trump,123,26,149
Delaware,DARBY TWP 5W 1P,President,,REP,Roque Rocky De La Fuente,8,2,10
Delaware,DARBY TWP 5W 1P,President,,REP,Billy Weld,3,7,10
Delaware,DARBY TWP 5W 1P,President,,REP,Write-in,4,1,5
Delaware,DARBY TWP 5W 1P,Attorney General,,DEM,Josh Shapiro,82,68,150
Delaware,DARBY TWP 5W 1P,Attorney General,,DEM,Write-in,0,0,0
Delaware,DARBY TWP 5W 1P,Attorney General,,REP,Heather Heidelbaugh,130,39,169
Delaware,DARBY TWP 5W 1P,Attorney General,,REP,Write-in,0,0,0
Delaware,DARBY TWP 5W 1P,Auditor General,,DEM,H. Scott Conklin,9,2,11
Delaware,DARBY TWP 5W 1P,Auditor General,,DEM,Michael Lamb,4,7,11
Delaware,DARBY TWP 5W 1P,Auditor General,,DEM,Tracie Fountain,6,3,9
Delaware,DARBY TWP 5W 1P,Auditor General,,DEM,Rose Rosie Marie Davis,6,3,9
Delaware,DARBY TWP 5W 1P,Auditor General,,DEM,Nina Ahmad,51,47,98
Delaware,DARBY TWP 5W 1P,Auditor General,,DEM,Christina M. Hartman,8,6,14
Delaware,DARBY TWP 5W 1P,Auditor General,,DEM,Write-in,0,0,0
Delaware,DARBY TWP 5W 1P,Auditor General,,REP,Timothy Defoor,127,38,165
Delaware,DARBY TWP 5W 1P,Auditor General,,REP,Write-in,0,0,0
Delaware,DARBY TWP 5W 1P,State Treasurer,,DEM,Joe Torsella,81,64,145
Delaware,DARBY TWP 5W 1P,State Treasurer,,DEM,Write-in,0,0,0
Delaware,DARBY TWP 5W 1P,State Treasurer,,REP,Stacy L. Garrity,128,39,167
Delaware,DARBY TWP 5W 1P,State Treasurer,,REP,Write-in,0,0,0
Delaware,DARBY TWP 5W 1P,U.S. House,5,DEM,Mary Gay Scanlon,83,74,157
Delaware,DARBY TWP 5W 1P,U.S. House,5,DEM,Write-in,0,0,0
Delaware,DARBY TWP 5W 1P,U.S. House,5,REP,Rob Jordan,28,15,43
Delaware,DARBY TWP 5W 1P,U.S. House,5,REP,Dasha Pruett,108,25,133
Delaware,DARBY TWP 5W 1P,U.S. House,5,REP,Write-in,0,0,0
Delaware,DARBY TWP 5W 1P,General Assembly,162,DEM,Dave Delloso,82,69,151
Delaware,DARBY TWP 5W 1P,General Assembly,162,DEM,Write-in,1,0,1
Delaware,DARBY TWP 5W 1P,General Assembly,162,REP,Pete Gaglio,128,40,168
Delaware,DARBY TWP 5W 1P,General Assembly,162,REP,Write-in,0,0,0
Delaware,DARBY TWP 5W 2P,President,,DEM,Bernie Sanders,9,4,13
Delaware,DARBY TWP 5W 2P,President,,DEM,Joseph R. Biden,31,26,57
Delaware,DARBY TWP 5W 2P,President,,DEM,Tulsi Gabbard,0,0,0
Delaware,DARBY TWP 5W 2P,President,,DEM,Write-in,0,0,0
Delaware,DARBY TWP 5W 2P,President,,REP,Donald J. Trump,60,8,68
Delaware,DARBY TWP 5W 2P,President,,REP,Roque Rocky De La Fuente,3,0,3
Delaware,DARBY TWP 5W 2P,President,,REP,Billy Weld,0,0,0
Delaware,DARBY TWP 5W 2P,President,,REP,Write-in,0,0,0
Delaware,DARBY TWP 5W 2P,Attorney General,,DEM,Josh Shapiro,38,27,65
Delaware,DARBY TWP 5W 2P,Attorney General,,DEM,Write-in,0,0,0
Delaware,DARBY TWP 5W 2P,Attorney General,,REP,Heather Heidelbaugh,61,7,68
Delaware,DARBY TWP 5W 2P,Attorney General,,REP,Write-in,0,0,0
Delaware,DARBY TWP 5W 2P,Auditor General,,DEM,H. Scott Conklin,2,1,3
Delaware,DARBY TWP 5W 2P,Auditor General,,DEM,Michael Lamb,5,1,6
Delaware,DARBY TWP 5W 2P,Auditor General,,DEM,Tracie Fountain,0,4,4
Delaware,DARBY TWP 5W 2P,Auditor General,,DEM,Rose Rosie Marie Davis,1,0,1
Delaware,DARBY TWP 5W 2P,Auditor General,,DEM,Nina Ahmad,23,16,39
Delaware,DARBY TWP 5W 2P,Auditor General,,DEM,Christina M. Hartman,7,4,11
Delaware,DARBY TWP 5W 2P,Auditor General,,DEM,Write-in,0,0,0
Delaware,DARBY TWP 5W 2P,Auditor General,,REP,Timothy Defoor,60,7,67
Delaware,DARBY TWP 5W 2P,Auditor General,,REP,Write-in,0,0,0
Delaware,DARBY TWP 5W 2P,State Treasurer,,DEM,Joe Torsella,36,27,63
Delaware,DARBY TWP 5W 2P,State Treasurer,,DEM,Write-in,0,0,0
Delaware,DARBY TWP 5W 2P,State Treasurer,,REP,Stacy L. Garrity,57,7,64
Delaware,DARBY TWP 5W 2P,State Treasurer,,REP,Write-in,0,0,0
Delaware,DARBY TWP 5W 2P,U.S. House,5,DEM,Mary Gay Scanlon,37,29,66
Delaware,DARBY TWP 5W 2P,U.S. House,5,DEM,Write-in,1,0,1
Delaware,DARBY TWP 5W 2P,U.S. House,5,REP,Rob Jordan,19,2,21
Delaware,DARBY TWP 5W 2P,U.S. House,5,REP,Dasha Pruett,43,6,49
Delaware,DARBY TWP 5W 2P,U.S. House,5,REP,Write-in,0,0,0
Delaware,DARBY TWP 5W 2P,General Assembly,162,DEM,Dave Delloso,37,29,66
Delaware,DARBY TWP 5W 2P,General Assembly,162,DEM,Write-in,0,0,0
Delaware,DARBY TWP 5W 2P,General Assembly,162,REP,Pete Gaglio,58,7,65
Delaware,DARBY TWP 5W 2P,General Assembly,162,REP,Write-in,0,0,0
Delaware,UPPER DARBY 1D 1P,President,,DEM,Bernie Sanders,16,16,32
Delaware,UPPER DARBY 1D 1P,President,,DEM,Joseph R. Biden,67,71,138
Delaware,UPPER DARBY 1D 1P,President,,DEM,Tulsi Gabbard,3,0,3
Delaware,UPPER DARBY 1D 1P,President,,DEM,Write-in,1,0,1
Delaware,UPPER DARBY 1D 1P,President,,REP,Donald J. Trump,136,30,166
Delaware,UPPER DARBY 1D 1P,President,,REP,Roque Rocky De La Fuente,3,3,6
Delaware,UPPER DARBY 1D 1P,President,,REP,Billy Weld,10,9,19
Delaware,UPPER DARBY 1D 1P,President,,REP,Write-in,2,6,8
Delaware,UPPER DARBY 1D 1P,Attorney General,,DEM,Josh Shapiro,70,75,145
Delaware,UPPER DARBY 1D 1P,Attorney General,,DEM,Write-in,3,0,3
