county,precinct,office,district,candidate,party,votes,election_day,absentee,provisional,military
Columbia,FISHINGCREEK TWP,Auditor General,,TIMOTHY DEFOOR,REP,587,511,70,6,0
Columbia,FISHINGCREEK TWP,Auditor General,,JENNIFER MOORE,LIB,30,27,3,0,0
Columbia,FISHINGCREEK TWP,Auditor General,,OLIVIA FAISON,GRN,10,8,2,0,0
Columbia,FISHINGCREEK TWP,Auditor General,,Write-ins,,0,0,0,0,0
Columbia,FISHINGCREEK TWP,Auditor General,,Under Votes,,22,17,4,1,0
Columbia,FISHINGCREEK TWP,Auditor General,,Overvote,,0,0,0,0,0
Columbia,FISHINGCREEK TWP,State Treasurer,,JOE TORSELLA,DEM,271,152,116,3,0
Columbia,FISHINGCREEK TWP,State Treasurer,,STACY L GARRITY,REP,555,490,59,6,0
Columbia,FISHINGCREEK TWP,State Treasurer,,JOE SOLOSKI,LIB,17,12,5,0,0
Columbia,FISHINGCREEK TWP,State Treasurer,,TIMOTHY RUNKLE,GRN,8,6,1,1,0
Columbia,FISHINGCREEK TWP,State Treasurer,,Write-ins,,0,0,0,0,0
Columbia,FISHINGCREEK TWP,State Treasurer,,Under Votes,,18,13,4,1,0
Columbia,FISHINGCREEK TWP,State Treasurer,,Overvote,,0,0,0,0,0
Columbia,FISHINGCREEK TWP,U.S. House,9,GARY WEGMAN,DEM,204,101,102,1,0
Columbia,FISHINGCREEK TWP,U.S. House,9,DAN MEUSER,REP,646,556,81,9,0
Columbia,FISHINGCREEK TWP,U.S. House,9,Write-ins,,0,0,0,0,0
Columbia,FISHINGCREEK TWP,U.S. House,9,Under Votes,,19,16,2,1,0
Columbia,FISHINGCREEK TWP,U.S. House,9,Overvote,,0,0,0,0,0
Columbia,FISHINGCREEK TWP,State Senate,27,MICHELLE SIEGEL,DEM,180,89,89,2,0
Columbia,FISHINGCREEK TWP,State Senate,27,JOHN R GORDNER,REP,672,569,95,8,0
Columbia,FISHINGCREEK TWP,State Senate,27,Write-ins,,1,1,0,0,0
Columbia,FISHINGCREEK TWP,State Senate,27,Under Votes,,16,14,1,1,0
Columbia,FISHINGCREEK TWP,State Senate,27,Overvote,,0,0,0,0,0
Columbia,FISHINGCREEK TWP,State House,109,BILL MONAHAN,DEM,170,79,91,0,0
Columbia,FISHINGCREEK TWP,State House,109,DAVID MILLARD,REP,628,538,82,8,0
Columbia,FISHINGCREEK TWP,State House,109,ROGER W NUSS,IND,59,46,11,2,0
Columbia,FISHINGCREEK TWP,State House,109,Write-ins,,0,0,0,0,0
Columbia,FISHINGCREEK TWP,State House,109,Under Votes,,12,10,1,1,0
Columbia,FISHINGCREEK TWP,State House,109,Overvote,,0,0,0,0,0
Columbia,FRANKLIN TWP,Registered Voters,,,,392,,,,
Columbia,FRANKLIN TWP,Ballots Cast,,,,345,,,,
Columbia,FRANKLIN TWP,President,,Joseph R. Biden,DEM,101,56,45,0,0
Columbia,FRANKLIN TWP,President,,Donald J. Trump,REP,236,201,34,1,0
Columbia,FRANKLIN TWP,President,,Jo Jorgensen,LIB,7,7,0,0,0
Columbia,FRANKLIN TWP,President,,Write-In (W),,0,0,0,0,0
Columbia,FRANKLIN TWP,President,,R19 Boddie (W),,0,0,0,0,0
Columbia,FRANKLIN TWP,President,,Brian Carroll (W),,0,0,0,0,0
Columbia,FRANKLIN TWP,President,,Derrek Irving Collins (W),,0,0,0,0,0
Columbia,FRANKLIN TWP,President,,Ryan Ehrenreich (W),,0,0,0,0,0
Columbia,FRANKLIN TWP,President,,Howie Hawkins,,0,0,0,0,0
Columbia,FRANKLIN TWP,President,,Juliette Jenner (W),,0,0,0,0,0
Columbia,FRANKLIN TWP,President,,Joe McHugh (W),,0,0,0,0,0
Columbia,FRANKLIN TWP,President,,John Manimas Medeiros (W),,0,0,0,0,0
Columbia,FRANKLIN TWP,President,,James Ogle (W),,0,0,0,0,0
Columbia,FRANKLIN TWP,President,,Brock Pierce (W),,0,0,0,0,0
Columbia,FRANKLIN TWP,President,,Albert Raley (W),,0,0,0,0,0
Columbia,FRANKLIN TWP,President,,Deborah Rouse (W),,0,0,0,0,0
Columbia,FRANKLIN TWP,President,,Jade Simmons (W),,0,0,0,0,0
Columbia,FRANKLIN TWP,President,,Mary Ruth Caro Simmons (W),,0,0,0,0,0
Columbia,FRANKLIN TWP,President,,Ronald Bryan Smith (W),,0,0,0,0,0
Columbia,FRANKLIN TWP,President,,Silvia Stagg (W),,0,0,0,0,0
Columbia,FRANKLIN TWP,President,,Christopher Stried (W),,0,0,0,0,0
Columbia,FRANKLIN TWP,President,,Sheila Samm Tittle (W),,0,0,0,0,0
Columbia,FRANKLIN TWP,President,,Ann Yeager (W),,0,0,0,0,0
Columbia,FRANKLIN TWP,President,,Write-ins,,1,1,0,0,0
Columbia,FRANKLIN TWP,President,,Under Votes,,0,0,0,0,0
Columbia,FRANKLIN TWP,President,,Overvote,,0,0,0,0,0
Columbia,FRANKLIN TWP,Attorney General,,JOSH SHAPIRO,DEM,110,67,43,0,0
Columbia,FRANKLIN TWP,Attorney General,,HEATHER HEIDELBAUGH,REP,218,184,33,1,0
Columbia,FRANKLIN TWP,Attorney General,,DANIEL WASSMER,LIB,6,6,0,0,0
Columbia,FRANKLIN TWP,Attorney General,,RICHARD L WEISS,GRN,3,3,0,0,0
Columbia,FRANKLIN TWP,Attorney General,,Write-ins,,1,1,0,0,0
Columbia,FRANKLIN TWP,Attorney General,,Under Votes,,7,4,3,0,0
Columbia,FRANKLIN TWP,Attorney General,,Overvote,,0,0,0,0,0
Columbia,FRANKLIN TWP,Auditor General,,NINA AHMAD,DEM,91,59,32,0,0
Columbia,FRANKLIN TWP,Auditor General,,TIMOTHY DEFOOR,REP,228,185,42,1,0
Columbia,FRANKLIN TWP,Auditor General,,JENNIFER MOORE,LIB,16,15,1,0,0
Columbia,FRANKLIN TWP,Auditor General,,OLIVIA FAISON,GRN,1,1,0,0,0
Columbia,FRANKLIN TWP,Auditor General,,Write-ins,,1,1,0,0,0
Columbia,FRANKLIN TWP,Auditor General,,Under Votes,,8,4,4,0,0
Columbia,FRANKLIN TWP,Auditor General,,Overvote,,0,0,0,0,0
Columbia,FRANKLIN TWP,State Treasurer,,JOE TORSELLA,DEM,97,62,35,0,0
Columbia,FRANKLIN TWP,State Treasurer,,STACY L GARRITY,REP,222,182,39,1,0
Columbia,FRANKLIN TWP,State Treasurer,,JOE SOLOSKI,LIB,13,12,1,0,0
Columbia,FRANKLIN TWP,State Treasurer,,TIMOTHY RUNKLE,GRN,4,4,0,0,0
Columbia,FRANKLIN TWP,State Treasurer,,Write-ins,,1,1,0,0,0
Columbia,FRANKLIN TWP,State Treasurer,,Under Votes,,8,4,4,0,0
Columbia,FRANKLIN TWP,State Treasurer,,Overvote,,0,0,0,0,0
Columbia,FRANKLIN TWP,U.S. House,9,GARY WEGMAN,DEM,86,54,32,0,0
Columbia,FRANKLIN TWP,U.S. House,9,DAN MEUSER,REP,252,206,45,1,0
Columbia,FRANKLIN TWP,U.S. House,9,Write-ins,,2,2,0,0,0
Columbia,FRANKLIN TWP,U.S. House,9,Under Votes,,5,3,2,0,0
Columbia,FRANKLIN TWP,U.S. House,9,Overvote,,0,0,0,0,0
Columbia,FRANKLIN TWP,State Senate,27,MICHELLE SIEGEL,DEM,80,52,28,0,0
Columbia,FRANKLIN TWP,State Senate,27,JOHN R GORDNER,REP,259,210,48,1,0
Columbia,FRANKLIN TWP,State Senate,27,Write-ins,,0,0,0,0,0
Columbia,FRANKLIN TWP,State Senate,27,Under Votes,,6,3,3,0,0
Columbia,FRANKLIN TWP,State Senate,27,Overvote,,0,0,0,0,0
Columbia,FRANKLIN TWP,State House,107,KURT A MASSER,REP,282,225,56,1,0
Columbia,FRANKLIN TWP,State House,107,RYAN BOURINSKI,LIB,47,33,14,0,0
Columbia,FRANKLIN TWP,State House,107,Write-ins,,2,0,2,0,0
Columbia,FRANKLIN TWP,State House,107,Under Votes,,14,7,7,0,0
Columbia,FRANKLIN TWP,State House,107,Overvote,,0,0,0,0,0
Columbia,GREENWOOD TWP,Registered Voters,,,,1191,,,,
Columbia,GREENWOOD TWP,Ballots Cast,,,,1009,,,,
Columbia,GREENWOOD TWP,President,,Joseph R. Biden,DEM,262,118,143,1,0
Columbia,GREENWOOD TWP,President,,Donald J. Trump,REP,720,605,108,7,0
Columbia,GREENWOOD TWP,President,,Jo Jorgensen,LIB,13,8,4,1,0
Columbia,GREENWOOD TWP,President,,Write-In (W),,0,0,0,0,0
Columbia,GREENWOOD TWP,President,,R19 Boddie (W),,0,0,0,0,0
Columbia,GREENWOOD TWP,President,,Brian Carroll (W),,1,1,0,0,0
Columbia,GREENWOOD TWP,President,,Derrek Irving Collins (W),,0,0,0,0,0
Columbia,GREENWOOD TWP,President,,Ryan Ehrenreich (W),,0,0,0,0,0
Columbia,GREENWOOD TWP,President,,Howie Hawkins,,0,0,0,0,0
Columbia,GREENWOOD TWP,President,,Juliette Jenner (W),,0,0,0,0,0
Columbia,GREENWOOD TWP,President,,Joe McHugh (W),,0,0,0,0,0
Columbia,GREENWOOD TWP,President,,John Manimas Medeiros (W),,0,0,0,0,0
Columbia,GREENWOOD TWP,President,,James Ogle (W),,0,0,0,0,0
Columbia,GREENWOOD TWP,President,,Brock Pierce (W),,0,0,0,0,0
Columbia,GREENWOOD TWP,President,,Albert Raley (W),,0,0,0,0,0
Columbia,GREENWOOD TWP,President,,Deborah Rouse (W),,0,0,0,0,0
Columbia,GREENWOOD TWP,President,,Jade Simmons (W),,0,0,0,0,0
Columbia,GREENWOOD TWP,President,,Mary Ruth Caro Simmons (W),,0,0,0,0,0
Columbia,GREENWOOD TWP,President,,Ronald Bryan Smith (W),,0,0,0,0,0
Columbia,GREENWOOD TWP,President,,Silvia Stagg (W),,0,0,0,0,0
Columbia,GREENWOOD TWP,President,,Christopher Stried (W),,0,0,0,0,0
Columbia,GREENWOOD TWP,President,,Sheila Samm Tittle (W),,0,0,0,0,0
Columbia,GREENWOOD TWP,President,,Ann Yeager (W),,0,0,0,0,0
Columbia,GREENWOOD TWP,President,,Write-ins,,3,3,0,0,0
Columbia,GREENWOOD TWP,President,,Under Votes,,10,7,3,0,0
Columbia,GREENWOOD TWP,President,,Overvote,,0,0,0,0,0
Columbia,GREENWOOD TWP,Attorney General,,JOSH SHAPIRO,DEM,305,152,150,3,0
Columbia,GREENWOOD TWP,Attorney General,,HEATHER HEIDELBAUGH,REP,649,550,94,5,0
Columbia,GREENWOOD TWP,Attorney General,,DANIEL WASSMER,LIB,21,15,5,1,0
Columbia,GREENWOOD TWP,Attorney General,,RICHARD L WEISS,GRN,12,8,4,0,0
Columbia,GREENWOOD TWP,Attorney General,,Write-ins,,1,0,1,0,0
Columbia,GREENWOOD TWP,Attorney General,,Under Votes,,21,17,4,0,0
Columbia,GREENWOOD TWP,Attorney General,,Overvote,,0,0,0,0,0
Columbia,GREENWOOD TWP,Auditor General,,NINA AHMAD,DEM,229,104,123,2,0
Columbia,GREENWOOD TWP,Auditor General,,TIMOTHY DEFOOR,REP,682,574,103,5,0
Columbia,GREENWOOD TWP,Auditor General,,JENNIFER MOORE,LIB,40,25,14,1,0
Columbia,GREENWOOD TWP,Auditor General,,OLIVIA FAISON,GRN,17,10,6,1,0
Columbia,GREENWOOD TWP,Auditor General,,Write-ins,,3,1,2,0,0
Columbia,GREENWOOD TWP,Auditor General,,Under Votes,,38,28,10,0,0
Columbia,GREENWOOD TWP,Auditor General,,Overvote,,0,0,0,0,0
Columbia,GREENWOOD TWP,State Treasurer,,JOE TORSELLA,DEM,269,125,142,2,0
Columbia,GREENWOOD TWP,State Treasurer,,STACY L GARRITY,REP,671,569,97,5,0
Columbia,GREENWOOD TWP,State Treasurer,,JOE SOLOSKI,LIB,29,22,6,1,0
Columbia,GREENWOOD TWP,State Treasurer,,TIMOTHY RUNKLE,GRN,12,7,4,1,0
Columbia,GREENWOOD TWP,State Treasurer,,Write-ins,,3,0,3,0,0
Columbia,GREENWOOD TWP,State Treasurer,,Under Votes,,25,19,6,0,0
Columbia,GREENWOOD TWP,State Treasurer,,Overvote,,0,0,0,0,0
Columbia,GREENWOOD TWP,U.S. House,9,GARY WEGMAN,DEM,242,115,126,1,0
Columbia,GREENWOOD TWP,U.S. House,9,DAN MEUSER,REP,749,615,126,8,0
Columbia,GREENWOOD TWP,U.S. House,9,Write-ins,,2,0,2,0,0
Columbia,GREENWOOD TWP,U.S. House,9,Under Votes,,16,12,4,0,0
Columbia,GREENWOOD TWP,U.S. House,9,Overvote,,0,0,0,0,0
Columbia,GREENWOOD TWP,State Senate,27,MICHELLE SIEGEL,DEM,222,105,117,0,0
Columbia,GREENWOOD TWP,State Senate,27,JOHN R GORDNER,REP,773,624,140,9,0
Columbia,GREENWOOD TWP,State Senate,27,Write-ins,,0,0,0,0,0
Columbia,GREENWOOD TWP,State Senate,27,Under Votes,,14,13,1,0,0
Columbia,GREENWOOD TWP,State Senate,27,Overvote,,0,0,0,0,0
Columbia,GREENWOOD TWP,State House,109,BILL MONAHAN,DEM,179,78,100,1,0
Columbia,GREENWOOD TWP,State House,109,DAVID MILLARD,REP,766,625,134,7,0
Columbia,GREENWOOD TWP,State House,109,ROGER W NUSS,IND,54,31,22,1,0
Columbia,GREENWOOD TWP,State House,109,Write-ins,,0,0,0,0,0
Columbia,GREENWOOD TWP,State House,109,Under Votes,,10,8,2,0,0
Columbia,GREENWOOD TWP,State House,109,Overvote,,0,0,0,0,0
Columbia,HEMLOCK TWP,Registered Voters,,,,1592,,,,
Columbia,HEMLOCK TWP,Ballots Cast,,,,1351,,,,
Columbia,HEMLOCK TWP,President,,Joseph R. Biden,DEM,502,227,272,3,0
Columbia,HEMLOCK TWP,President,,Donald J. Trump,REP,814,685,121,8,0
Columbia,HEMLOCK TWP,President,,Jo Jorgensen,LIB,21,13,8,0,0
Columbia,HEMLOCK TWP,President,,Write-In (W),,0,0,0,0,0
Columbia,HEMLOCK TWP,President,,R19 Boddie (W),,0,0,0,0,0
Columbia,HEMLOCK TWP,President,,Brian Carroll (W),,0,0,0,0,0
Columbia,HEMLOCK TWP,President,,Derrek Irving Collins (W),,0,0,0,0,0
Columbia,HEMLOCK TWP,President,,Ryan Ehrenreich (W),,0,0,0,0,0
Columbia,HEMLOCK TWP,President,,Howie Hawkins,,3,1,2,0,0
Columbia,HEMLOCK TWP,President,,Juliette Jenner (W),,0,0,0,0,0
Columbia,HEMLOCK TWP,President,,Joe McHugh (W),,0,0,0,0,0
Columbia,HEMLOCK TWP,President,,John Manimas Medeiros (W),,0,0,0,0,0
Columbia,HEMLOCK TWP,President,,James Ogle (W),,0,0,0,0,0
Columbia,HEMLOCK TWP,President,,Brock Pierce (W),,0,0,0,0,0
Columbia,HEMLOCK TWP,President,,Albert Raley (W),,0,0,0,0,0
Columbia,HEMLOCK TWP,President,,Deborah Rouse (W),,0,0,0,0,0
Columbia,HEMLOCK TWP,President,,Jade Simmons (W),,0,0,0,0,0
Columbia,HEMLOCK TWP,President,,Mary Ruth Caro Simmons (W),,0,0,0,0,0
Columbia,HEMLOCK TWP,President,,Ronald Bryan Smith (W),,0,0,0,0,0
Columbia,HEMLOCK TWP,President,,Silvia Stagg (W),,0,0,0,0,0
Columbia,HEMLOCK TWP,President,,Christopher Stried (W),,0,0,0,0,0
Columbia,HEMLOCK TWP,President,,Sheila Samm Tittle (W),,0,0,0,0,0
Columbia,HEMLOCK TWP,President,,Ann Yeager (W),,0,0,0,0,0
Columbia,HEMLOCK TWP,President,,Write-ins,,6,4,2,0,0
Columbia,HEMLOCK TWP,President,,Under Votes,,5,4,1,0,0
Columbia,HEMLOCK TWP,President,,Overvote,,0,0,0,0,0
Columbia,HEMLOCK TWP,Attorney General,,JOSH SHAPIRO,DEM,533,252,279,2,0
Columbia,HEMLOCK TWP,Attorney General,,HEATHER HEIDELBAUGH,REP,751,636,106,9,0
Columbia,HEMLOCK TWP,Attorney General,,DANIEL WASSMER,LIB,24,17,7,0,0
Columbia,HEMLOCK TWP,Attorney General,,RICHARD L WEISS,GRN,16,9,7,0,0
Columbia,HEMLOCK TWP,Attorney General,,Write-ins,,0,0,0,0,0
Columbia,HEMLOCK TWP,Attorney General,,Under Votes,,27,20,7,0,0
Columbia,HEMLOCK TWP,Attorney General,,Overvote,,0,0,0,0,0
Columbia,HEMLOCK TWP,Auditor General,,NINA AHMAD,DEM,460,209,249,2,0
Columbia,HEMLOCK TWP,Auditor General,,TIMOTHY DEFOOR,REP,800,663,129,8,0
Columbia,HEMLOCK TWP,Auditor General,,JENNIFER MOORE,LIB,43,29,14,0,0
Columbia,HEMLOCK TWP,Auditor General,,OLIVIA FAISON,GRN,15,9,6,0,0
Columbia,HEMLOCK TWP,Auditor General,,Write-ins,,0,0,0,0,0
Columbia,HEMLOCK TWP,Auditor General,,Under Votes,,33,24,8,1,0
Columbia,HEMLOCK TWP,Auditor General,,Overvote,,0,0,0,0,0
Columbia,HEMLOCK TWP,State Treasurer,,JOE TORSELLA,DEM,497,223,271,3,0
Columbia,HEMLOCK TWP,State Treasurer,,STACY L GARRITY,REP,766,648,111,7,0
Columbia,HEMLOCK TWP,State Treasurer,,JOE SOLOSKI,LIB,38,27,11,0,0
Columbia,HEMLOCK TWP,State Treasurer,,TIMOTHY RUNKLE,GRN,18,12,6,0,0
Columbia,HEMLOCK TWP,State Treasurer,,Write-ins,,0,0,0,0,0
Columbia,HEMLOCK TWP,State Treasurer,,Under Votes,,32,24,7,1,0
Columbia,HEMLOCK TWP,State Treasurer,,Overvote,,0,0,0,0,0
Columbia,HEMLOCK TWP,U.S. House,9,GARY WEGMAN,DEM,458,200,256,2,0
Columbia,HEMLOCK TWP,U.S. House,9,DAN MEUSER,REP,861,710,143,8,0
Columbia,HEMLOCK TWP,U.S. House,9,Write-ins,,1,1,0,0,0
Columbia,HEMLOCK TWP,U.S. House,9,Under Votes,,31,23,7,1,0
Columbia,HEMLOCK TWP,U.S. House,9,Overvote,,0,0,0,0,0
Columbia,HEMLOCK TWP,State Senate,27,MICHELLE SIEGEL,DEM,414,176,236,2,0
Columbia,HEMLOCK TWP,State Senate,27,JOHN R GORDNER,REP,907,737,161,9,0
Columbia,HEMLOCK TWP,State Senate,27,Write-ins,,4,1,3,0,0
Columbia,HEMLOCK TWP,State Senate,27,Under Votes,,26,20,6,0,0
Columbia,HEMLOCK TWP,State Senate,27,Overvote,,0,0,0,0,0
Columbia,HEMLOCK TWP,State House,109,BILL MONAHAN,DEM,372,157,213,2,0
Columbia,HEMLOCK TWP,State House,109,DAVID MILLARD,REP,857,683,165,9,0
Columbia,HEMLOCK TWP,State House,109,ROGER W NUSS,IND,96,75,21,0,0
Columbia,HEMLOCK TWP,State House,109,Write-ins,,3,1,2,0,0
Columbia,HEMLOCK TWP,State House,109,Under Votes,,23,18,5,0,0
Columbia,HEMLOCK TWP,State House,109,Overvote,,0,0,0,0,0
Columbia,JACKSON TWP,Registered Voters,,,,440,,,,
Columbia,JACKSON TWP,Ballots Cast,,,,366,,,,
Columbia,JACKSON TWP,President,,Joseph R. Biden,DEM,62,28,33,1,0
Columbia,JACKSON TWP,President,,Donald J. Trump,REP,298,266,30,2,0
Columbia,JACKSON TWP,President,,Jo Jorgensen,LIB,5,5,0,0,0
Columbia,JACKSON TWP,President,,Write-In (W),,0,0,0,0,0
Columbia,JACKSON TWP,President,,R19 Boddie (W),,0,0,0,0,0
Columbia,JACKSON TWP,President,,Brian Carroll (W),,0,0,0,0,0
Columbia,JACKSON TWP,President,,Derrek Irving Collins (W),,0,0,0,0,0
Columbia,JACKSON TWP,President,,Ryan Ehrenreich (W),,0,0,0,0,0
Columbia,JACKSON TWP,President,,Howie Hawkins,,0,0,0,0,0
Columbia,JACKSON TWP,President,,Juliette Jenner (W),,0,0,0,0,0
Columbia,JACKSON TWP,President,,Joe McHugh (W),,0,0,0,0,0
Columbia,JACKSON TWP,President,,John Manimas Medeiros (W),,0,0,0,0,0
Columbia,JACKSON TWP,President,,James Ogle (W),,0,0,0,0,0
Columbia,JACKSON TWP,President,,Brock Pierce (W),,0,0,0,0,0
Columbia,JACKSON TWP,President,,Albert Raley (W),,0,0,0,0,0
Columbia,JACKSON TWP,President,,Deborah Rouse (W),,0,0,0,0,0
Columbia,JACKSON TWP,President,,Jade Simmons (W),,0,0,0,0,0
Columbia,JACKSON TWP,President,,Mary Ruth Caro Simmons (W),,0,0,0,0,0
Columbia,JACKSON TWP,President,,Ronald Bryan Smith (W),,0,0,0,0,0
Columbia,JACKSON TWP,President,,Silvia Stagg (W),,0,0,0,0,0
Columbia,JACKSON TWP,President,,Christopher Stried (W),,0,0,0,0,0
Columbia,JACKSON TWP,President,,Sheila Samm Tittle (W),,0,0,0,0,0
Columbia,JACKSON TWP,President,,Ann Yeager (W),,0,0,0,0,0
Columbia,JACKSON TWP,President,,Write-ins,,0,0,0,0,0
Columbia,JACKSON TWP,President,,Under Votes,,1,1,0,0,0
Columbia,JACKSON TWP,President,,Overvote,,0,0,0,0,0
Columbia,JACKSON TWP,Attorney General,,JOSH SHAPIRO,DEM,82,44,38,0,0
Columbia,JACKSON TWP,Attorney General,,HEATHER HEIDELBAUGH,REP,264,240,22,2,0
Columbia,JACKSON TWP,Attorney General,,DANIEL WASSMER,LIB,7,6,0,1,0
Columbia,JACKSON TWP,Attorney General,,RICHARD L WEISS,GRN,5,3,2,0,0
Columbia,JACKSON TWP,Attorney General,,Write-ins,,1,0,1,0,0
Columbia,JACKSON TWP,Attorney General,,Under Votes,,7,7,0,0,0
Columbia,JACKSON TWP,Attorney General,,Overvote,,0,0,0,0,0
Columbia,JACKSON TWP,Auditor General,,NINA AHMAD,DEM,59,29,30,0,0
Columbia,JACKSON TWP,Auditor General,,TIMOTHY DEFOOR,REP,279,250,27,2,0
Columbia,JACKSON TWP,Auditor General,,JENNIFER MOORE,LIB,13,11,2,0,0
Columbia,JACKSON TWP,Auditor General,,OLIVIA FAISON,GRN,5,3,1,1,0
Columbia,JACKSON TWP,Auditor General,,Write-ins,,1,0,1,0,0
Columbia,JACKSON TWP,Auditor General,,Under Votes,,9,7,2,0,0
Columbia,JACKSON TWP,Auditor General,,Overvote,,0,0,0,0,0
Columbia,JACKSON TWP,State Treasurer,,JOE TORSELLA,DEM,66,33,33,0,0
Columbia,JACKSON TWP,State Treasurer,,STACY L GARRITY,REP,273,246,25,2,0
Columbia,JACKSON TWP,State Treasurer,,JOE SOLOSKI,LIB,11,8,2,1,0
Columbia,JACKSON TWP,State Treasurer,,TIMOTHY RUNKLE,GRN,8,6,2,0,0
Columbia,JACKSON TWP,State Treasurer,,Write-ins,,2,1,1,0,0
Columbia,JACKSON TWP,State Treasurer,,Under Votes,,6,6,0,0,0
Columbia,JACKSON TWP,State Treasurer,,Overvote,,0,0,0,0,0
Columbia,JACKSON TWP,U.S. House,9,GARY WEGMAN,DEM,60,28,31,1,0
Columbia,JACKSON TWP,U.S. House,9,DAN MEUSER,REP,300,266,32,2,0
Columbia,JACKSON TWP,U.S. House,9,Write-ins,,2,2,0,0,0
Columbia,JACKSON TWP,U.S. House,9,Under Votes,,4,4,0,0,0
Columbia,JACKSON TWP,U.S. House,9,Overvote,,0,0,0,0,0
Columbia,JACKSON TWP,State Senate,27,MICHELLE SIEGEL,DEM,63,33,29,1,0
Columbia,JACKSON TWP,State Senate,27,JOHN R GORDNER,REP,296,260,34,2,0
Columbia,JACKSON TWP,State Senate,27,Write-ins,,0,0,0,0,0
Columbia,JACKSON TWP,State Senate,27,Under Votes,,7,7,0,0,0
Columbia,JACKSON TWP,State Senate,27,Overvote,,0,0,0,0,0
Columbia,JACKSON TWP,State House,109,BILL MONAHAN,DEM,45,19,25,1,0
Columbia,JACKSON TWP,State House,109,DAVID MILLARD,REP,287,248,37,2,0
Columbia,JACKSON TWP,State House,109,ROGER W NUSS,IND,29,28,1,0,0
Columbia,JACKSON TWP,State House,109,Write-ins,,0,0,0,0,0
Columbia,JACKSON TWP,State House,109,Under Votes,,5,5,0,0,0
Columbia,JACKSON TWP,State House,109,Overvote,,0,0,0,0,0
Columbia,LOCUST TWP,Registered Voters,,,,970,,,,
Columbia,LOCUST TWP,Ballots Cast,,,,831,,,,
Columbia,LOCUST TWP,President,,Joseph R. Biden,DEM,252,130,122,0,0
Columbia,LOCUST TWP,President,,Donald J. Trump,REP,564,493,68,3,0
Columbia,LOCUST TWP,President,,Jo Jorgensen,LIB,10,10,0,0,0
Columbia,LOCUST TWP,President,,Write-In (W),,0,0,0,0,0
Columbia,LOCUST TWP,President,,R19 Boddie (W),,0,0,0,0,0
Columbia,LOCUST TWP,President,,Brian Carroll (W),,0,0,0,0,0
Columbia,LOCUST TWP,President,,Derrek Irving Collins (W),,0,0,0,0,0
Columbia,LOCUST TWP,President,,Ryan Ehrenreich (W),,0,0,0,0,0
Columbia,LOCUST TWP,President,,Howie Hawkins,,0,0,0,0,0
Columbia,LOCUST TWP,President,,Juliette Jenner (W),,0,0,0,0,0
Columbia,LOCUST TWP,President,,Joe McHugh (W),,0,0,0,0,0
Columbia,LOCUST TWP,President,,John Manimas Medeiros (W),,0,0,0,0,0
Columbia,LOCUST TWP,President,,James Ogle (W),,0,0,0,0,0
Columbia,LOCUST TWP,President,,Brock Pierce (W),,0,0,0,0,0
Columbia,LOCUST TWP,President,,Albert Raley (W),,0,0,0,0,0
Columbia,LOCUST TWP,President,,Deborah Rouse (W),,0,0,0,0,0
Columbia,LOCUST TWP,President,,Jade Simmons (W),,0,0,0,0,0
Columbia,LOCUST TWP,President,,Mary Ruth Caro Simmons (W),,0,0,0,0,0
Columbia,LOCUST TWP,President,,Ronald Bryan Smith (W),,0,0,0,0,0
Columbia,LOCUST TWP,President,,Silvia Stagg (W),,0,0,0,0,0
Columbia,LOCUST TWP,President,,Christopher Stried (W),,0,0,0,0,0
Columbia,LOCUST TWP,President,,Sheila Samm Tittle (W),,0,0,0,0,0
Columbia,LOCUST TWP,President,,Ann Yeager (W),,0,0,0,0,0
Columbia,LOCUST TWP,President,,Write-ins,,1,0,1,0,0
Columbia,LOCUST TWP,President,,Under Votes,,4,4,0,0,0
Columbia,LOCUST TWP,President,,Overvote,,0,0,0,0,0
Columbia,LOCUST TWP,Attorney General,,JOSH SHAPIRO,DEM,285,159,126,0,0
Columbia,LOCUST TWP,Attorney General,,HEATHER HEIDELBAUGH,REP,509,449,57,3,0
Columbia,LOCUST TWP,Attorney General,,DANIEL WASSMER,LIB,16,12,4,0,0
Columbia,LOCUST TWP,Attorney General,,RICHARD L WEISS,GRN,10,8,2,0,0
Columbia,LOCUST TWP,Attorney General,,Write-ins,,0,0,0,0,0
Columbia,LOCUST TWP,Attorney General,,Under Votes,,11,9,2,0,0
Columbia,LOCUST TWP,Attorney General,,Overvote,,0,0,0,0,0
Columbia,LOCUST TWP,Auditor General,,NINA AHMAD,DEM,229,119,110,0,0
Columbia,LOCUST TWP,Auditor General,,TIMOTHY DEFOOR,REP,540,473,65,2,0
Columbia,LOCUST TWP,Auditor General,,JENNIFER MOORE,LIB,31,21,9,1,0
Columbia,LOCUST TWP,Auditor General,,OLIVIA FAISON,GRN,10,6,4,0,0
Columbia,LOCUST TWP,Auditor General,,Write-ins,,0,0,0,0,0
Columbia,LOCUST TWP,Auditor General,,Under Votes,,21,18,3,0,0
Columbia,LOCUST TWP,Auditor General,,Overvote,,0,0,0,0,0
Columbia,LOCUST TWP,State Treasurer,,JOE TORSELLA,DEM,258,143,115,0,0
Columbia,LOCUST TWP,State Treasurer,,STACY L GARRITY,REP,534,466,65,3,0
Columbia,LOCUST TWP,State Treasurer,,JOE SOLOSKI,LIB,17,12,5,0,0
