county,precinct,office,district,party,candidate,election_day,absentee,provisional,votes
BUCKS,Ben Twp Lower East 7,U.S. House,1,REP,Andy Meehan,51,9,2,62
BUCKS,Ben Twp Lower East 7,U.S. House,1,REP,Brian Fitzpatrick,130,46,1,177
BUCKS,Ben Twp Lower East 7,U.S. House,1,REP,Write-ins,1,0,0,1
BUCKS,Ben Twp Lower East 7,General Assembly,18,REP,Kathleen Kc Tomlinson,178,52,3,233
BUCKS,Ben Twp Lower East 7,General Assembly,18,REP,Write-ins,2,1,0,3
BUCKS,Ben Twp Lower East 8,President,,DEM,Bernie Sanders,10,18,0,28
BUCKS,Ben Twp Lower East 8,President,,DEM,Joseph R. Biden,45,97,5,147
BUCKS,Ben Twp Lower East 8,President,,DEM,Tulsi Gabbard,2,3,1,6
BUCKS,Ben Twp Lower East 8,President,,DEM,Write-ins,0,1,0,1
BUCKS,Ben Twp Lower East 8,Attorney General,,DEM,Josh Shapiro,56,107,6,169
BUCKS,Ben Twp Lower East 8,Attorney General,,DEM,Write-ins,0,1,0,1
BUCKS,Ben Twp Lower East 8,Auditor General,,DEM,H. Scott Conklin,1,3,0,4
BUCKS,Ben Twp Lower East 8,Auditor General,,DEM,Michael Lamb,1,10,1,12
BUCKS,Ben Twp Lower East 8,Auditor General,,DEM,Tracie Fountain,2,8,1,11
BUCKS,Ben Twp Lower East 8,Auditor General,,DEM,Rose Rosie Marie Davis,6,5,0,11
BUCKS,Ben Twp Lower East 8,Auditor General,,DEM,Nina Ahmad,38,58,3,99
BUCKS,Ben Twp Lower East 8,Auditor General,,DEM,Christina Hartman,8,23,1,32
BUCKS,Ben Twp Lower East 8,Auditor General,,DEM,Write-ins,0,0,0,0
BUCKS,Ben Twp Lower East 8,State Treasurer,,DEM,Joe Torsella,55,102,5,162
BUCKS,Ben Twp Lower East 8,State Treasurer,,DEM,Write-ins,0,0,0,0
BUCKS,Ben Twp Lower East 8,U.S. House,1,DEM,Christina Finello,45,89,2,136
BUCKS,Ben Twp Lower East 8,U.S. House,1,DEM,Skylar D. Hurwitz,12,24,3,39
BUCKS,Ben Twp Lower East 8,U.S. House,1,DEM,Write-ins,0,0,0,0
BUCKS,Ben Twp Lower East 8,General Assembly,18,DEM,Harold Hayes,58,105,5,168
BUCKS,Ben Twp Lower East 8,General Assembly,18,DEM,Write-ins,0,4,0,4
BUCKS,Ben Twp Lower East 8,President,,REP,Donald J. Trump,87,28,5,120
BUCKS,Ben Twp Lower East 8,President,,REP,Roque Rocky De La Fuente,1,0,0,1
BUCKS,Ben Twp Lower East 8,President,,REP,Bill Weld,2,6,0,8
BUCKS,Ben Twp Lower East 8,President,,REP,Write-ins,2,3,1,6
BUCKS,Ben Twp Lower East 8,Attorney General,,REP,Heather Heidelbaugh,82,33,6,121
BUCKS,Ben Twp Lower East 8,Attorney General,,REP,Write-ins,0,2,0,2
BUCKS,Ben Twp Lower East 8,Auditor General,,REP,Timothy Defoor,83,34,6,123
BUCKS,Ben Twp Lower East 8,Auditor General,,REP,Write-ins,1,2,0,3
BUCKS,Ben Twp Lower East 8,State Treasurer,,REP,Stacy L. Garrity,80,34,6,120
BUCKS,Ben Twp Lower East 8,State Treasurer,,REP,Write-ins,0,2,0,2
BUCKS,Ben Twp Lower East 8,U.S. House,1,REP,Andy Meehan,38,6,1,45
BUCKS,Ben Twp Lower East 8,U.S. House,1,REP,Brian Fitzpatrick,55,30,5,90
BUCKS,Ben Twp Lower East 8,U.S. House,1,REP,Write-ins,0,2,0,2
BUCKS,Ben Twp Lower East 8,General Assembly,18,REP,Kathleen Kc Tomlinson,92,35,6,133
BUCKS,Ben Twp Lower East 8,General Assembly,18,REP,Write-ins,0,3,0,3
BUCKS,Ben Twp Low Middle 1,President,,DEM,Bernie Sanders,13,24,6,43
BUCKS,Ben Twp Low Middle 1,President,,DEM,Joseph R. Biden,62,101,3,166
BUCKS,Ben Twp Low Middle 1,President,,DEM,Tulsi Gabbard,6,2,0,8
BUCKS,Ben Twp Low Middle 1,President,,DEM,Write-ins,4,1,0,5
BUCKS,Ben Twp Low Middle 1,Attorney General,,DEM,Josh Shapiro,73,115,8,196
BUCKS,Ben Twp Low Middle 1,Attorney General,,DEM,Write-ins,2,1,0,3
BUCKS,Ben Twp Low Middle 1,Auditor General,,DEM,H. Scott Conklin,3,3,1,7
BUCKS,Ben Twp Low Middle 1,Auditor General,,DEM,Michael Lamb,6,10,1,17
BUCKS,Ben Twp Low Middle 1,Auditor General,,DEM,Tracie Fountain,4,10,0,14
BUCKS,Ben Twp Low Middle 1,Auditor General,,DEM,Rose Rosie Marie Davis,5,6,1,12
BUCKS,Ben Twp Low Middle 1,Auditor General,,DEM,Nina Ahmad,58,76,5,139
BUCKS,Ben Twp Low Middle 1,Auditor General,,DEM,Christina Hartman,3,15,1,19
BUCKS,Ben Twp Low Middle 1,Auditor General,,DEM,Write-ins,2,0,0,2
BUCKS,Ben Twp Low Middle 1,State Treasurer,,DEM,Joe Torsella,66,114,8,188
BUCKS,Ben Twp Low Middle 1,State Treasurer,,DEM,Write-ins,3,1,0,4
BUCKS,Ben Twp Low Middle 1,U.S. House,1,DEM,Christina Finello,61,93,6,160
BUCKS,Ben Twp Low Middle 1,U.S. House,1,DEM,Skylar D. Hurwitz,18,25,3,46
BUCKS,Ben Twp Low Middle 1,U.S. House,1,DEM,Write-ins,3,0,0,3
BUCKS,Ben Twp Low Middle 1,General Assembly,18,DEM,Harold Hayes,77,116,7,200
BUCKS,Ben Twp Low Middle 1,General Assembly,18,DEM,Write-ins,4,5,1,10
BUCKS,Ben Twp Low Middle 1,President,,REP,Donald J. Trump,178,22,3,203
BUCKS,Ben Twp Low Middle 1,President,,REP,Roque Rocky De La Fuente,0,4,0,4
BUCKS,Ben Twp Low Middle 1,President,,REP,Bill Weld,9,9,0,18
BUCKS,Ben Twp Low Middle 1,President,,REP,Write-ins,2,2,0,4
BUCKS,Ben Twp Low Middle 1,Attorney General,,REP,Heather Heidelbaugh,171,32,2,205
BUCKS,Ben Twp Low Middle 1,Attorney General,,REP,Write-ins,1,0,0,1
BUCKS,Ben Twp Low Middle 1,Auditor General,,REP,Timothy Defoor,170,33,3,206
BUCKS,Ben Twp Low Middle 1,Auditor General,,REP,Write-ins,1,0,0,1
BUCKS,Ben Twp Low Middle 1,State Treasurer,,REP,Stacy L. Garrity,170,32,3,205
BUCKS,Ben Twp Low Middle 1,State Treasurer,,REP,Write-ins,0,0,0,0
BUCKS,Ben Twp Low Middle 1,U.S. House,1,REP,Andy Meehan,84,10,0,94
BUCKS,Ben Twp Low Middle 1,U.S. House,1,REP,Brian Fitzpatrick,106,28,2,136
BUCKS,Ben Twp Low Middle 1,U.S. House,1,REP,Write-ins,0,0,0,0
BUCKS,Ben Twp Low Middle 1,General Assembly,18,REP,Kathleen Kc Tomlinson,184,34,3,221
BUCKS,Ben Twp Low Middle 1,General Assembly,18,REP,Write-ins,1,1,0,2
BUCKS,Ben Twp Low Middle 2,President,,DEM,Bernie Sanders,14,14,0,28
BUCKS,Ben Twp Low Middle 2,President,,DEM,Joseph R. Biden,49,56,4,109
BUCKS,Ben Twp Low Middle 2,President,,DEM,Tulsi Gabbard,3,1,0,4
BUCKS,Ben Twp Low Middle 2,President,,DEM,Write-ins,3,1,0,4
BUCKS,Ben Twp Low Middle 2,Attorney General,,DEM,Josh Shapiro,64,60,4,128
BUCKS,Ben Twp Low Middle 2,Attorney General,,DEM,Write-ins,0,3,0,3
BUCKS,Ben Twp Low Middle 2,Auditor General,,DEM,H. Scott Conklin,5,0,0,5
BUCKS,Ben Twp Low Middle 2,Auditor General,,DEM,Michael Lamb,5,5,0,10
BUCKS,Ben Twp Low Middle 2,Auditor General,,DEM,Tracie Fountain,3,2,0,5
BUCKS,Ben Twp Low Middle 2,Auditor General,,DEM,Rose Rosie Marie Davis,2,0,0,2
BUCKS,Ben Twp Low Middle 2,Auditor General,,DEM,Nina Ahmad,46,55,4,105
BUCKS,Ben Twp Low Middle 2,Auditor General,,DEM,Christina Hartman,5,7,0,12
BUCKS,Ben Twp Low Middle 2,Auditor General,,DEM,Write-ins,0,1,0,1
BUCKS,Ben Twp Low Middle 2,State Treasurer,,DEM,Joe Torsella,63,63,4,130
BUCKS,Ben Twp Low Middle 2,State Treasurer,,DEM,Write-ins,0,3,0,3
BUCKS,Ben Twp Low Middle 2,U.S. House,1,DEM,Christina Finello,55,54,2,111
BUCKS,Ben Twp Low Middle 2,U.S. House,1,DEM,Skylar D. Hurwitz,9,12,2,23
BUCKS,Ben Twp Low Middle 2,U.S. House,1,DEM,Write-ins,0,1,0,1
BUCKS,Ben Twp Low Middle 2,General Assembly,18,DEM,Harold Hayes,62,69,4,135
BUCKS,Ben Twp Low Middle 2,General Assembly,18,DEM,Write-ins,1,1,0,2
BUCKS,Ben Twp Low Middle 2,President,,REP,Donald J. Trump,146,24,3,173
BUCKS,Ben Twp Low Middle 2,President,,REP,Roque Rocky De La Fuente,3,2,0,5
BUCKS,Ben Twp Low Middle 2,President,,REP,Bill Weld,3,4,0,7
BUCKS,Ben Twp Low Middle 2,President,,REP,Write-ins,6,1,0,7
BUCKS,Ben Twp Low Middle 2,Attorney General,,REP,Heather Heidelbaugh,136,27,3,166
BUCKS,Ben Twp Low Middle 2,Attorney General,,REP,Write-ins,0,1,0,1
BUCKS,Ben Twp Low Middle 2,Auditor General,,REP,Timothy Defoor,134,27,3,164
BUCKS,Ben Twp Low Middle 2,Auditor General,,REP,Write-ins,1,1,0,2
BUCKS,Ben Twp Low Middle 2,State Treasurer,,REP,Stacy L. Garrity,137,27,3,167
BUCKS,Ben Twp Low Middle 2,State Treasurer,,REP,Write-ins,0,1,0,1
BUCKS,Ben Twp Low Middle 2,U.S. House,1,REP,Andy Meehan,71,2,1,74
BUCKS,Ben Twp Low Middle 2,U.S. House,1,REP,Brian Fitzpatrick,92,30,2,124
BUCKS,Ben Twp Low Middle 2,U.S. House,1,REP,Write-ins,0,1,0,1
BUCKS,Ben Twp Low Middle 2,General Assembly,18,REP,Kathleen Kc Tomlinson,161,30,2,193
BUCKS,Ben Twp Low Middle 2,General Assembly,18,REP,Write-ins,0,1,0,1
BUCKS,Ben Twp Low Middle 3,President,,DEM,Bernie Sanders,24,20,4,48
BUCKS,Ben Twp Low Middle 3,President,,DEM,Joseph R. Biden,88,126,4,218
BUCKS,Ben Twp Low Middle 3,President,,DEM,Tulsi Gabbard,1,0,1,2
BUCKS,Ben Twp Low Middle 3,President,,DEM,Write-ins,2,1,1,4
BUCKS,Ben Twp Low Middle 3,Attorney General,,DEM,Josh Shapiro,108,140,10,258
BUCKS,Ben Twp Low Middle 3,Attorney General,,DEM,Write-ins,1,1,0,2
BUCKS,Ben Twp Low Middle 3,Auditor General,,DEM,H. Scott Conklin,3,4,0,7
BUCKS,Ben Twp Low Middle 3,Auditor General,,DEM,Michael Lamb,8,9,0,17
BUCKS,Ben Twp Low Middle 3,Auditor General,,DEM,Tracie Fountain,4,1,2,7
BUCKS,Ben Twp Low Middle 3,Auditor General,,DEM,Rose Rosie Marie Davis,4,7,0,11
BUCKS,Ben Twp Low Middle 3,Auditor General,,DEM,Nina Ahmad,75,92,7,174
BUCKS,Ben Twp Low Middle 3,Auditor General,,DEM,Christina Hartman,14,28,2,44
BUCKS,Ben Twp Low Middle 3,Auditor General,,DEM,Write-ins,1,0,0,1
BUCKS,Ben Twp Low Middle 3,State Treasurer,,DEM,Joe Torsella,101,137,10,248
BUCKS,Ben Twp Low Middle 3,State Treasurer,,DEM,Write-ins,2,0,0,2
BUCKS,Ben Twp Low Middle 3,U.S. House,1,DEM,Christina Finello,90,119,8,217
BUCKS,Ben Twp Low Middle 3,U.S. House,1,DEM,Skylar D. Hurwitz,20,20,3,43
BUCKS,Ben Twp Low Middle 3,U.S. House,1,DEM,Write-ins,3,0,0,3
BUCKS,Ben Twp Low Middle 3,General Assembly,18,DEM,Harold Hayes,107,142,10,259
BUCKS,Ben Twp Low Middle 3,General Assembly,18,DEM,Write-ins,3,3,0,6
BUCKS,Ben Twp Low Middle 3,President,,REP,Donald J. Trump,258,66,11,335
BUCKS,Ben Twp Low Middle 3,President,,REP,Roque Rocky De La Fuente,3,4,0,7
BUCKS,Ben Twp Low Middle 3,President,,REP,Bill Weld,12,7,0,19
BUCKS,Ben Twp Low Middle 3,President,,REP,Write-ins,3,5,0,8
BUCKS,Ben Twp Low Middle 3,Attorney General,,REP,Heather Heidelbaugh,237,77,12,326
BUCKS,Ben Twp Low Middle 3,Attorney General,,REP,Write-ins,0,3,0,3
BUCKS,Ben Twp Low Middle 3,Auditor General,,REP,Timothy Defoor,230,78,11,319
BUCKS,Ben Twp Low Middle 3,Auditor General,,REP,Write-ins,0,3,0,3
BUCKS,Ben Twp Low Middle 3,State Treasurer,,REP,Stacy L. Garrity,235,77,10,322
BUCKS,Ben Twp Low Middle 3,State Treasurer,,REP,Write-ins,1,3,0,4
BUCKS,Ben Twp Low Middle 3,U.S. House,1,REP,Andy Meehan,126,16,8,150
BUCKS,Ben Twp Low Middle 3,U.S. House,1,REP,Brian Fitzpatrick,150,68,4,222
BUCKS,Ben Twp Low Middle 3,U.S. House,1,REP,Write-ins,0,3,0,3
BUCKS,Ben Twp Low Middle 3,General Assembly,18,REP,Kathleen Kc Tomlinson,265,78,11,354
BUCKS,Ben Twp Low Middle 3,General Assembly,18,REP,Write-ins,1,3,0,4
BUCKS,Ben Twp Low Middle 4,President,,DEM,Bernie Sanders,17,7,6,30
BUCKS,Ben Twp Low Middle 4,President,,DEM,Joseph R. Biden,51,29,17,97
BUCKS,Ben Twp Low Middle 4,President,,DEM,Tulsi Gabbard,1,0,1,2
BUCKS,Ben Twp Low Middle 4,President,,DEM,Write-ins,1,1,0,2
BUCKS,Ben Twp Low Middle 4,Attorney General,,DEM,Josh Shapiro,53,35,19,107
BUCKS,Ben Twp Low Middle 4,Attorney General,,DEM,Write-ins,1,0,0,1
BUCKS,Ben Twp Low Middle 4,Auditor General,,DEM,H. Scott Conklin,4,3,1,8
BUCKS,Ben Twp Low Middle 4,Auditor General,,DEM,Michael Lamb,4,0,2,6
BUCKS,Ben Twp Low Middle 4,Auditor General,,DEM,Tracie Fountain,4,0,1,5
BUCKS,Ben Twp Low Middle 4,Auditor General,,DEM,Rose Rosie Marie Davis,4,0,0,4
BUCKS,Ben Twp Low Middle 4,Auditor General,,DEM,Nina Ahmad,38,31,17,86
BUCKS,Ben Twp Low Middle 4,Auditor General,,DEM,Christina Hartman,4,3,2,9
BUCKS,Ben Twp Low Middle 4,Auditor General,,DEM,Write-ins,0,0,0,0
BUCKS,Ben Twp Low Middle 4,State Treasurer,,DEM,Joe Torsella,55,35,19,109
BUCKS,Ben Twp Low Middle 4,State Treasurer,,DEM,Write-ins,1,0,0,1
BUCKS,Ben Twp Low Middle 4,U.S. House,1,DEM,Christina Finello,48,25,15,88
BUCKS,Ben Twp Low Middle 4,U.S. House,1,DEM,Skylar D. Hurwitz,15,10,8,33
BUCKS,Ben Twp Low Middle 4,U.S. House,1,DEM,Write-ins,0,0,0,0
BUCKS,Ben Twp Low Middle 4,General Assembly,18,DEM,Harold Hayes,60,34,20,114
BUCKS,Ben Twp Low Middle 4,General Assembly,18,DEM,Write-ins,1,0,0,1
BUCKS,Ben Twp Low Middle 4,President,,REP,Donald J. Trump,61,11,2,74
BUCKS,Ben Twp Low Middle 4,President,,REP,Roque Rocky De La Fuente,3,2,0,5
BUCKS,Ben Twp Low Middle 4,President,,REP,Bill Weld,0,2,1,3
BUCKS,Ben Twp Low Middle 4,President,,REP,Write-ins,0,0,0,0
BUCKS,Ben Twp Low Middle 4,Attorney General,,REP,Heather Heidelbaugh,52,16,3,71
BUCKS,Ben Twp Low Middle 4,Attorney General,,REP,Write-ins,0,0,0,0
BUCKS,Ben Twp Low Middle 4,Auditor General,,REP,Timothy Defoor,51,16,3,70
BUCKS,Ben Twp Low Middle 4,Auditor General,,REP,Write-ins,0,0,0,0
BUCKS,Ben Twp Low Middle 4,State Treasurer,,REP,Stacy L. Garrity,53,16,3,72
BUCKS,Ben Twp Low Middle 4,State Treasurer,,REP,Write-ins,0,0,0,0
BUCKS,Ben Twp Low Middle 4,U.S. House,1,REP,Andy Meehan,16,3,0,19
BUCKS,Ben Twp Low Middle 4,U.S. House,1,REP,Brian Fitzpatrick,52,13,3,68
BUCKS,Ben Twp Low Middle 4,U.S. House,1,REP,Write-ins,0,0,0,0
BUCKS,Ben Twp Low Middle 4,General Assembly,18,REP,Kathleen Kc Tomlinson,66,16,3,85
BUCKS,Ben Twp Low Middle 4,General Assembly,18,REP,Write-ins,0,0,0,0
BUCKS,Ben Twp Low Middle 5,President,,DEM,Bernie Sanders,10,12,1,23
BUCKS,Ben Twp Low Middle 5,President,,DEM,Joseph R. Biden,56,51,8,115
BUCKS,Ben Twp Low Middle 5,President,,DEM,Tulsi Gabbard,2,0,0,2
BUCKS,Ben Twp Low Middle 5,President,,DEM,Write-ins,2,0,0,2
BUCKS,Ben Twp Low Middle 5,Attorney General,,DEM,Josh Shapiro,60,55,6,121
BUCKS,Ben Twp Low Middle 5,Attorney General,,DEM,Write-ins,2,0,0,2
BUCKS,Ben Twp Low Middle 5,Auditor General,,DEM,H. Scott Conklin,7,2,0,9
BUCKS,Ben Twp Low Middle 5,Auditor General,,DEM,Michael Lamb,4,3,0,7
BUCKS,Ben Twp Low Middle 5,Auditor General,,DEM,Tracie Fountain,5,8,1,14
BUCKS,Ben Twp Low Middle 5,Auditor General,,DEM,Rose Rosie Marie Davis,3,2,0,5
BUCKS,Ben Twp Low Middle 5,Auditor General,,DEM,Nina Ahmad,40,39,6,85
BUCKS,Ben Twp Low Middle 5,Auditor General,,DEM,Christina Hartman,6,4,0,10
BUCKS,Ben Twp Low Middle 5,Auditor General,,DEM,Write-ins,0,0,0,0
BUCKS,Ben Twp Low Middle 5,State Treasurer,,DEM,Joe Torsella,57,55,6,118
BUCKS,Ben Twp Low Middle 5,State Treasurer,,DEM,Write-ins,2,1,0,3
BUCKS,Ben Twp Low Middle 5,U.S. House,1,DEM,Christina Finello,50,48,5,103
BUCKS,Ben Twp Low Middle 5,U.S. House,1,DEM,Skylar D. Hurwitz,16,12,1,29
BUCKS,Ben Twp Low Middle 5,U.S. House,1,DEM,Write-ins,0,0,0,0
BUCKS,Ben Twp Low Middle 5,General Assembly,18,DEM,Harold Hayes,59,57,6,122
BUCKS,Ben Twp Low Middle 5,General Assembly,18,DEM,Write-ins,2,0,0,2
BUCKS,Ben Twp Low Middle 5,President,,REP,Donald J. Trump,50,9,1,60
BUCKS,Ben Twp Low Middle 5,President,,REP,Roque Rocky De La Fuente,0,0,0,0
BUCKS,Ben Twp Low Middle 5,President,,REP,Bill Weld,1,2,0,3
BUCKS,Ben Twp Low Middle 5,President,,REP,Write-ins,0,1,0,1
BUCKS,Ben Twp Low Middle 5,Attorney General,,REP,Heather Heidelbaugh,47,10,1,58
BUCKS,Ben Twp Low Middle 5,Attorney General,,REP,Write-ins,0,0,0,0
BUCKS,Ben Twp Low Middle 5,Auditor General,,REP,Timothy Defoor,46,9,1,56
BUCKS,Ben Twp Low Middle 5,Auditor General,,REP,Write-ins,0,0,0,0
BUCKS,Ben Twp Low Middle 5,State Treasurer,,REP,Stacy L. Garrity,47,10,1,58
BUCKS,Ben Twp Low Middle 5,State Treasurer,,REP,Write-ins,0,0,0,0
BUCKS,Ben Twp Low Middle 5,U.S. House,1,REP,Andy Meehan,12,2,1,15
BUCKS,Ben Twp Low Middle 5,U.S. House,1,REP,Brian Fitzpatrick,40,10,0,50
BUCKS,Ben Twp Low Middle 5,U.S. House,1,REP,Write-ins,0,0,0,0
BUCKS,Ben Twp Low Middle 5,General Assembly,18,REP,Kathleen Kc Tomlinson,51,11,1,63
BUCKS,Ben Twp Low Middle 5,General Assembly,18,REP,Write-ins,0,0,0,0
BUCKS,Ben Twp Lower West,President,,DEM,Bernie Sanders,19,22,7,48
BUCKS,Ben Twp Lower West,President,,DEM,Joseph R. Biden,98,92,21,211
BUCKS,Ben Twp Lower West,President,,DEM,Tulsi Gabbard,3,0,0,3
BUCKS,Ben Twp Lower West,President,,DEM,Write-ins,3,3,1,7
BUCKS,Ben Twp Lower West,Attorney General,,DEM,Josh Shapiro,95,110,24,229
BUCKS,Ben Twp Lower West,Attorney General,,DEM,Write-ins,1,2,0,3
BUCKS,Ben Twp Lower West,Auditor General,,DEM,H. Scott Conklin,6,1,1,8
BUCKS,Ben Twp Lower West,Auditor General,,DEM,Michael Lamb,7,9,2,18
BUCKS,Ben Twp Lower West,Auditor General,,DEM,Tracie Fountain,4,7,3,14
BUCKS,Ben Twp Lower West,Auditor General,,DEM,Rose Rosie Marie Davis,4,1,0,5
BUCKS,Ben Twp Lower West,Auditor General,,DEM,Nina Ahmad,76,81,16,173
BUCKS,Ben Twp Lower West,Auditor General,,DEM,Christina Hartman,13,8,2,23
BUCKS,Ben Twp Lower West,Auditor General,,DEM,Write-ins,0,0,0,0
BUCKS,Ben Twp Lower West,State Treasurer,,DEM,Joe Torsella,93,107,23,223
BUCKS,Ben Twp Lower West,State Treasurer,,DEM,Write-ins,0,2,0,2
BUCKS,Ben Twp Lower West,U.S. House,1,DEM,Christina Finello,82,73,21,176
BUCKS,Ben Twp Lower West,U.S. House,1,DEM,Skylar D. Hurwitz,30,40,6,76
BUCKS,Ben Twp Lower West,U.S. House,1,DEM,Write-ins,0,0,0,0
BUCKS,Ben Twp Lower West,General Assembly,18,DEM,Harold Hayes,105,114,25,244
BUCKS,Ben Twp Lower West,General Assembly,18,DEM,Write-ins,0,0,0,0
BUCKS,Ben Twp Lower West,President,,REP,Donald J. Trump,129,30,1,160
BUCKS,Ben Twp Lower West,President,,REP,Roque Rocky De La Fuente,4,0,0,4
BUCKS,Ben Twp Lower West,President,,REP,Bill Weld,7,9,0,16
BUCKS,Ben Twp Lower West,President,,REP,Write-ins,4,1,0,5
BUCKS,Ben Twp Lower West,Attorney General,,REP,Heather Heidelbaugh,133,37,1,171
BUCKS,Ben Twp Lower West,Attorney General,,REP,Write-ins,0,0,0,0
BUCKS,Ben Twp Lower West,Auditor General,,REP,Timothy Defoor,128,35,1,164
BUCKS,Ben Twp Lower West,Auditor General,,REP,Write-ins,0,0,0,0
BUCKS,Ben Twp Lower West,State Treasurer,,REP,Stacy L. Garrity,129,36,1,166
BUCKS,Ben Twp Lower West,State Treasurer,,REP,Write-ins,0,0,0,0
BUCKS,Ben Twp Lower West,U.S. House,1,REP,Andy Meehan,49,6,1,56
BUCKS,Ben Twp Lower West,U.S. House,1,REP,Brian Fitzpatrick,97,39,0,136
BUCKS,Ben Twp Lower West,U.S. House,1,REP,Write-ins,0,0,0,0
BUCKS,Ben Twp Lower West,General Assembly,18,REP,Kathleen Kc Tomlinson,137,42,1,180
BUCKS,Ben Twp Lower West,General Assembly,18,REP,Write-ins,1,0,0,1
BUCKS,Ben Twp Upper West,President,,DEM,Bernie Sanders,21,20,0,41
BUCKS,Ben Twp Upper West,President,,DEM,Joseph R. Biden,81,69,0,150
BUCKS,Ben Twp Upper West,President,,DEM,Tulsi Gabbard,6,0,0,6
BUCKS,Ben Twp Upper West,President,,DEM,Write-ins,6,1,0,7
BUCKS,Ben Twp Upper West,Attorney General,,DEM,Josh Shapiro,94,84,0,178
BUCKS,Ben Twp Upper West,Attorney General,,DEM,Write-ins,3,0,0,3
BUCKS,Ben Twp Upper West,Auditor General,,DEM,H. Scott Conklin,7,1,0,8
BUCKS,Ben Twp Upper West,Auditor General,,DEM,Michael Lamb,8,7,0,15
BUCKS,Ben Twp Upper West,Auditor General,,DEM,Tracie Fountain,5,10,0,15
BUCKS,Ben Twp Upper West,Auditor General,,DEM,Rose Rosie Marie Davis,3,4,0,7
BUCKS,Ben Twp Upper West,Auditor General,,DEM,Nina Ahmad,61,58,0,119
BUCKS,Ben Twp Upper West,Auditor General,,DEM,Christina Hartman,19,9,0,28
BUCKS,Ben Twp Upper West,Auditor General,,DEM,Write-ins,0,0,0,0
BUCKS,Ben Twp Upper West,State Treasurer,,DEM,Joe Torsella,93,89,0,182
BUCKS,Ben Twp Upper West,State Treasurer,,DEM,Write-ins,3,0,0,3
BUCKS,Ben Twp Upper West,U.S. House,1,DEM,Christina Finello,81,74,0,155
BUCKS,Ben Twp Upper West,U.S. House,1,DEM,Skylar D. Hurwitz,23,15,0,38
BUCKS,Ben Twp Upper West,U.S. House,1,DEM,Write-ins,1,0,0,1
BUCKS,Ben Twp Upper West,General Assembly,18,DEM,Harold Hayes,100,87,0,187
BUCKS,Ben Twp Upper West,General Assembly,18,DEM,Write-ins,2,0,0,2
BUCKS,Ben Twp Upper West,President,,REP,Donald J. Trump,185,46,0,231
BUCKS,Ben Twp Upper West,President,,REP,Roque Rocky De La Fuente,3,3,0,6
BUCKS,Ben Twp Upper West,President,,REP,Bill Weld,10,5,0,15
BUCKS,Ben Twp Upper West,President,,REP,Write-ins,3,1,0,4
BUCKS,Ben Twp Upper West,Attorney General,,REP,Heather Heidelbaugh,170,48,0,218
BUCKS,Ben Twp Upper West,Attorney General,,REP,Write-ins,1,0,0,1
BUCKS,Ben Twp Upper West,Auditor General,,REP,Timothy Defoor,165,48,0,213
BUCKS,Ben Twp Upper West,Auditor General,,REP,Write-ins,2,1,0,3
BUCKS,Ben Twp Upper West,State Treasurer,,REP,Stacy L. Garrity,166,50,0,216
BUCKS,Ben Twp Upper West,State Treasurer,,REP,Write-ins,3,1,0,4
BUCKS,Ben Twp Upper West,U.S. House,1,REP,Andy Meehan,48,8,0,56
BUCKS,Ben Twp Upper West,U.S. House,1,REP,Brian Fitzpatrick,153,48,0,201
BUCKS,Ben Twp Upper West,U.S. House,1,REP,Write-ins,0,0,0,0
BUCKS,Ben Twp Upper West,General Assembly,18,REP,Kathleen Kc Tomlinson,189,56,0,245
BUCKS,Ben Twp Upper West,General Assembly,18,REP,Write-ins,1,1,0,2
BUCKS,Bensalem Twp Upper 1,President,,DEM,Bernie Sanders,31,23,2,56
BUCKS,Bensalem Twp Upper 1,President,,DEM,Joseph R. Biden,73,129,7,209
BUCKS,Bensalem Twp Upper 1,President,,DEM,Tulsi Gabbard,8,2,0,10
BUCKS,Bensalem Twp Upper 1,President,,DEM,Write-ins,7,1,0,8
BUCKS,Bensalem Twp Upper 1,Attorney General,,DEM,Josh Shapiro,96,142,7,245
BUCKS,Bensalem Twp Upper 1,Attorney General,,DEM,Write-ins,4,0,0,4
BUCKS,Bensalem Twp Upper 1,Auditor General,,DEM,H. Scott Conklin,7,6,0,13
BUCKS,Bensalem Twp Upper 1,Auditor General,,DEM,Michael Lamb,10,15,0,25
BUCKS,Bensalem Twp Upper 1,Auditor General,,DEM,Tracie Fountain,5,11,0,16
BUCKS,Bensalem Twp Upper 1,Auditor General,,DEM,Rose Rosie Marie Davis,8,3,0,11
BUCKS,Bensalem Twp Upper 1,Auditor General,,DEM,Nina Ahmad,57,83,7,147
BUCKS,Bensalem Twp Upper 1,Auditor General,,DEM,Christina Hartman,14,23,1,38
BUCKS,Bensalem Twp Upper 1,Auditor General,,DEM,Write-ins,4,0,0,4
BUCKS,Bensalem Twp Upper 1,State Treasurer,,DEM,Joe Torsella,91,140,7,238
BUCKS,Bensalem Twp Upper 1,State Treasurer,,DEM,Write-ins,4,0,0,4
BUCKS,Bensalem Twp Upper 1,U.S. House,1,DEM,Christina Finello,77,114,7,198
BUCKS,Bensalem Twp Upper 1,U.S. House,1,DEM,Skylar D. Hurwitz,29,38,2,69
BUCKS,Bensalem Twp Upper 1,U.S. House,1,DEM,Write-ins,5,0,0,5
BUCKS,Bensalem Twp Upper 1,General Assembly,18,DEM,Harold Hayes,102,150,9,261
