county,precinct,office,district,party,candidate,votes,,,,,,,,,,,,,,,,,
York,Lower Chanceford Township 1,State Treasurer,,,Write-ins,0,,,,,,,,,,,,,,,,,
York,Lower Chanceford Township 2,State Treasurer,,,Write-ins,0,,,,,,,,,,,,,,,,,
York,Lower Windsor Township 1,State Treasurer,,,Write-ins,0,,,,,,,,,,,,,,,,,
York,Lower Windsor Township 2,State Treasurer,,,Write-ins,1,,,,,,,,,,,,,,,,,
York,Lower Windsor Township 3,State Treasurer,,,Write-ins,3,,,,,,,,,,,,,,,,,
York,Manchester Township 1,State Treasurer,,,Write-ins,0,,,,,,,,,,,,,,,,,
York,Manchester Township 2,State Treasurer,,,Write-ins,3,,,,,,,,,,,,,,,,,
York,Manchester Township 3,State Treasurer,,,Write-ins,2,,,,,,,,,,,,,,,,,
York,Manchester Township 4,State Treasurer,,,Write-ins,1,,,,,,,,,,,,,,,,,
York,Manchester Township 5,State Treasurer,,,Write-ins,2,,,,,,,,,,,,,,,,,
York,Manchester Township 6,State Treasurer,,,Write-ins,1,,,,,,,,,,,,,,,,,
York,Manchester Township 7,State Treasurer,,,Write-ins,1,,,,,,,,,,,,,,,,,
York,Manheim Township,State Treasurer,,,Write-ins,0,,,,,,,,,,,,,,,,,
York,Monaghan Township,State Treasurer,,,Write-ins,0,,,,,,,,,,,,,,,,,
York,Newberry Township 1,State Treasurer,,,Write-ins,4,,,,,,,,,,,,,,,,,
York,Newberry Township 2,State Treasurer,,,Write-ins,2,,,,,,,,,,,,,,,,,
York,Newberry Township 3,State Treasurer,,,Write-ins,0,,,,,,,,,,,,,,,,,
York,North Codorus Township 1,State Treasurer,,,Write-ins,4,,,,,,,,,,,,,,,,,
York,North Codorus Township 2,State Treasurer,,,Write-ins,0,,,,,,,,,,,,,,,,,
York,North Hopewell Township,State Treasurer,,,Write-ins,2,,,,,,,,,,,,,,,,,
York,Paradise Township,State Treasurer,,,Write-ins,0,,,,,,,,,,,,,,,,,
York,Peach Bottom Township,State Treasurer,,,Write-ins,1,,,,,,,,,,,,,,,,,
York,Penn Township 1,State Treasurer,,,Write-ins,1,,,,,,,,,,,,,,,,,
York,Penn Township 2,State Treasurer,,,Write-ins,1,,,,,,,,,,,,,,,,,
York,Penn Township 3,State Treasurer,,,Write-ins,0,,,,,,,,,,,,,,,,,
York,Penn Township 4,State Treasurer,,,Write-ins,1,,,,,,,,,,,,,,,,,
York,Shrewsbury Township 1,State Treasurer,,,Write-ins,1,,,,,,,,,,,,,,,,,
York,Shrewsbury Township 2,State Treasurer,,,Write-ins,1,,,,,,,,,,,,,,,,,
York,Springettsbury Township 1,State Treasurer,,,Write-ins,1,,,,,,,,,,,,,,,,,
York,Springettsbury Township 2,State Treasurer,,,Write-ins,1,,,,,,,,,,,,,,,,,
York,Springettsbury Township 3,State Treasurer,,,Write-ins,0,,,,,,,,,,,,,,,,,
York,Springettsbury Township 4,State Treasurer,,,Write-ins,0,,,,,,,,,,,,,,,,,
York,Springettsbury Township 5,State Treasurer,,,Write-ins,0,,,,,,,,,,,,,,,,,
York,Springettsbury Township 6,State Treasurer,,,Write-ins,0,,,,,,,,,,,,,,,,,
York,Springettsbury Township 7,State Treasurer,,,Write-ins,2,,,,,,,,,,,,,,,,,
York,Springettsbury Township 8,State Treasurer,,,Write-ins,2,,,,,,,,,,,,,,,,,
York,Springfield Township,State Treasurer,,,Write-ins,0,,,,,,,,,,,,,,,,,
York,Spring Garden Township 1,State Treasurer,,,Write-ins,1,,,,,,,,,,,,,,,,,
York,Spring Garden Township 2,State Treasurer,,,Write-ins,1,,,,,,,,,,,,,,,,,
York,Spring Garden Township 3,State Treasurer,,,Write-ins,3,,,,,,,,,,,,,,,,,
York,Spring Garden Township 4,State Treasurer,,,Write-ins,5,,,,,,,,,,,,,,,,,
York,Spring Garden Township 5,State Treasurer,,,Write-ins,2,,,,,,,,,,,,,,,,,
York,Warrington Township,State Treasurer,,,Write-ins,3,,,,,,,,,,,,,,,,,
York,Washington Township,State Treasurer,,,Write-ins,0,,,,,,,,,,,,,,,,,
York,West Manchester Township 1,State Treasurer,,,Write-ins,0,,,,,,,,,,,,,,,,,
York,West Manchester Township 2,State Treasurer,,,Write-ins,2,,,,,,,,,,,,,,,,,
York,West Manchester Township 3,State Treasurer,,,Write-ins,1,,,,,,,,,,,,,,,,,
York,West Manchester Township 4,State Treasurer,,,Write-ins,3,,,,,,,,,,,,,,,,,
York,West Manchester Township 5,State Treasurer,,,Write-ins,2,,,,,,,,,,,,,,,,,
York,West Manheim Township 1,State Treasurer,,,Write-ins,2,,,,,,,,,,,,,,,,,
York,West Manheim Township 2,State Treasurer,,,Write-ins,2,,,,,,,,,,,,,,,,,
York,West Manheim Township 3,State Treasurer,,,Write-ins,0,,,,,,,,,,,,,,,,,
York,Windsor Township 1,State Treasurer,,,Write-ins,1,,,,,,,,,,,,,,,,,
York,Windsor Township 2,State Treasurer,,,Write-ins,0,,,,,,,,,,,,,,,,,
York,Windsor Township 3,State Treasurer,,,Write-ins,3,,,,,,,,,,,,,,,,,
York,Windsor Township 4,State Treasurer,,,Write-ins,3,,,,,,,,,,,,,,,,,
York,York Township 1-1,State Treasurer,,,Write-ins,0,,,,,,,,,,,,,,,,,
York,York Township 1-2,State Treasurer,,,Write-ins,0,,,,,,,,,,,,,,,,,
York,York Township 1-3,State Treasurer,,,Write-ins,2,,,,,,,,,,,,,,,,,
York,York Township 2-1,State Treasurer,,,Write-ins,0,,,,,,,,,,,,,,,,,
York,York Township 2-2,State Treasurer,,,Write-ins,0,,,,,,,,,,,,,,,,,
York,York Township 2-3,State Treasurer,,,Write-ins,0,,,,,,,,,,,,,,,,,
York,York Township 3-1,State Treasurer,,,Write-ins,0,,,,,,,,,,,,,,,,,
York,York Township 3-2,State Treasurer,,,Write-ins,0,,,,,,,,,,,,,,,,,
York,York Township 3-3,State Treasurer,,,Write-ins,0,,,,,,,,,,,,,,,,,
York,York Township 4-1,State Treasurer,,,Write-ins,0,,,,,,,,,,,,,,,,,
York,York Township 4-2,State Treasurer,,,Write-ins,1,,,,,,,,,,,,,,,,,
York,York Township 4-3,State Treasurer,,,Write-ins,1,,,,,,,,,,,,,,,,,
York,York Township 5-1,State Treasurer,,,Write-ins,2,,,,,,,,,,,,,,,,,
York,York Township 5-2,State Treasurer,,,Write-ins,0,,,,,,,,,,,,,,,,,
York,York Township 5-3,State Treasurer,,,Write-ins,0,,,,,,,,,,,,,,,,,
York,Cross Roads Borough,State Treasurer,,,Write-ins,0,,,,,,,,,,,,,,,,,
York,Dallastown Borough 1,State Treasurer,,,Write-ins,2,,,,,,,,,,,,,,,,,
York,Dallastown Borough 2,State Treasurer,,,Write-ins,2,,,,,,,,,,,,,,,,,
York,Delta Borough,State Treasurer,,,Write-ins,0,,,,,,,,,,,,,,,,,
York,Dillsburg Borough,State Treasurer,,,Write-ins,0,,,,,,,,,,,,,,,,,
York,Dover Borough,State Treasurer,,,Write-ins,1,,,,,,,,,,,,,,,,,
York,East Prospect Borough,State Treasurer,,,Write-ins,1,,,,,,,,,,,,,,,,,
York,Fawn Grove Borough,State Treasurer,,,Write-ins,0,,,,,,,,,,,,,,,,,
York,Felton Borough,State Treasurer,,,Write-ins,1,,,,,,,,,,,,,,,,,
York,Franklintown Borough,State Treasurer,,,Write-ins,1,,,,,,,,,,,,,,,,,
York,Glen Rock Borough,State Treasurer,,,Write-ins,3,,,,,,,,,,,,,,,,,
York,Goldsboro Borough,State Treasurer,,,Write-ins,0,,,,,,,,,,,,,,,,,
York,Hallam Borough,State Treasurer,,,Write-ins,1,,,,,,,,,,,,,,,,,
York,Hanover Borough 1,State Treasurer,,,Write-ins,1,,,,,,,,,,,,,,,,,
York,Hanover Borough 2,State Treasurer,,,Write-ins,1,,,,,,,,,,,,,,,,,
York,Hanover Borough 3,State Treasurer,,,Write-ins,1,,,,,,,,,,,,,,,,,
York,Hanover Borough 4,State Treasurer,,,Write-ins,1,,,,,,,,,,,,,,,,,
York,Hanover Borough 5,State Treasurer,,,Write-ins,2,,,,,,,,,,,,,,,,,
York,Jacobus Borough,State Treasurer,,,Write-ins,0,,,,,,,,,,,,,,,,,
York,Jefferson Borough,State Treasurer,,,Write-ins,0,,,,,,,,,,,,,,,,,
York,Lewisberry Borough,State Treasurer,,,Write-ins,0,,,,,,,,,,,,,,,,,
York,Loganville Borough,State Treasurer,,,Write-ins,1,,,,,,,,,,,,,,,,,
York,Manchester Borough,State Treasurer,,,Write-ins,2,,,,,,,,,,,,,,,,,
York,Mount Wolf Borough,State Treasurer,,,Write-ins,0,,,,,,,,,,,,,,,,,
York,New Freedom Borough,State Treasurer,,,Write-ins,2,,,,,,,,,,,,,,,,,
York,New Salem Borough,State Treasurer,,,Write-ins,1,,,,,,,,,,,,,,,,,
York,North York Borough,State Treasurer,,,Write-ins,0,,,,,,,,,,,,,,,,,
York,Railroad Borough,State Treasurer,,,Write-ins,0,,,,,,,,,,,,,,,,,
York,Red Lion Borough 1,State Treasurer,,,Write-ins,1,,,,,,,,,,,,,,,,,
York,Red Lion Borough 2,State Treasurer,,,Write-ins,0,,,,,,,,,,,,,,,,,
York,Red Lion Borough 3,State Treasurer,,,Write-ins,1,,,,,,,,,,,,,,,,,
York,Seven Valleys Borough,State Treasurer,,,Write-ins,0,,,,,,,,,,,,,,,,,
York,Shrewsbury Borough,State Treasurer,,,Write-ins,1,,,,,,,,,,,,,,,,,
York,Spring Grove Borough,State Treasurer,,,Write-ins,1,,,,,,,,,,,,,,,,,
York,Stewartstown Borough,State Treasurer,,,Write-ins,1,,,,,,,,,,,,,,,,,
York,Wellsville Borough,State Treasurer,,,Write-ins,0,,,,,,,,,,,,,,,,,
York,West York Borough 1,State Treasurer,,,Write-ins,0,,,,,,,,,,,,,,,,,
York,West York Borough 2,State Treasurer,,,Write-ins,2,,,,,,,,,,,,,,,,,
York,Windsor Borough,State Treasurer,,,Write-ins,1,,,,,,,,,,,,,,,,,
York,Winterstown Borough,State Treasurer,,,Write-ins,1,,,,,,,,,,,,,,,,,
York,Wrightsville Borough 1,State Treasurer,,,Write-ins,0,,,,,,,,,,,,,,,,,
York,Wrightsville Borough 2,State Treasurer,,,Write-ins,0,,,,,,,,,,,,,,,,,
York,Wrightsville Borough 3,State Treasurer,,,Write-ins,1,,,,,,,,,,,,,,,,,
York,Yoe Borough,State Treasurer,,,Write-ins,2,,,,,,,,,,,,,,,,,
York,Yorkana Borough,State Treasurer,,,Write-ins,0,,,,,,,,,,,,,,,,,
York,York Haven Borough,State Treasurer,,,Write-ins,0,,,,,,,,,,,,,,,,,
York,York City 1-0,State Treasurer,,,Write-ins,3,,,,,,,,,,,,,,,,,
York,York City 5-0,State Treasurer,,,Write-ins,5,,,,,,,,,,,,,,,,,
York,York City 6-0,State Treasurer,,,Write-ins,2,,,,,,,,,,,,,,,,,
York,York City 7-0,State Treasurer,,,Write-ins,0,,,,,,,,,,,,,,,,,
York,York City 8-0,State Treasurer,,,Write-ins,2,,,,,,,,,,,,,,,,,
York,York City 9-1,State Treasurer,,,Write-ins,2,,,,,,,,,,,,,,,,,
York,York City 9-2,State Treasurer,,,Write-ins,1,,,,,,,,,,,,,,,,,
York,York City 11-0,State Treasurer,,,Write-ins,5,,,,,,,,,,,,,,,,,
York,York City 12-1,State Treasurer,,,Write-ins,0,,,,,,,,,,,,,,,,,
York,York City 12-2,State Treasurer,,,Write-ins,0,,,,,,,,,,,,,,,,,
York,York City 12-3,State Treasurer,,,Write-ins,0,,,,,,,,,,,,,,,,,
York,York City 12-4,State Treasurer,,,Write-ins,0,,,,,,,,,,,,,,,,,
York,York City 13-0,State Treasurer,,,Write-ins,1,,,,,,,,,,,,,,,,,
York,York City 14-1,State Treasurer,,,Write-ins,1,,,,,,,,,,,,,,,,,
York,York City 14-2,State Treasurer,,,Write-ins,0,,,,,,,,,,,,,,,,,
York,York City 14-3,State Treasurer,,,Write-ins,1,,,,,,,,,,,,,,,,,
York,York City 15-0,State Treasurer,,,Write-ins,1,,,,,,,,,,,,,,,,,
York,Carroll Township,U.S. House,10,DEM,Eugene DePasquale,1205,,,,,,,,,,,,,,,,,
York,Conewago Township 1,U.S. House,10,DEM,Eugene DePasquale,1006,,,,,,,,,,,,,,,,,
York,Conewago Township 2,U.S. House,10,DEM,Eugene DePasquale,573,,,,,,,,,,,,,,,,,
York,Dover Township 1,U.S. House,10,DEM,Eugene DePasquale,1191,,,,,,,,,,,,,,,,,
York,Dover Township 2,U.S. House,10,DEM,Eugene DePasquale,1076,,,,,,,,,,,,,,,,,
York,Dover Township 3,U.S. House,10,DEM,Eugene DePasquale,699,,,,,,,,,,,,,,,,,
York,Dover Township 4,U.S. House,10,DEM,Eugene DePasquale,739,,,,,,,,,,,,,,,,,
York,East Manchester Township,U.S. House,10,DEM,Eugene DePasquale,1606,,,,,,,,,,,,,,,,,
York,Fairview Township 1,U.S. House,10,DEM,Eugene DePasquale,673,,,,,,,,,,,,,,,,,
York,Fairview Township 2,U.S. House,10,DEM,Eugene DePasquale,1008,,,,,,,,,,,,,,,,,
York,Fairview Township 3,U.S. House,10,DEM,Eugene DePasquale,1562,,,,,,,,,,,,,,,,,
York,Fairview Township 4,U.S. House,10,DEM,Eugene DePasquale,680,,,,,,,,,,,,,,,,,
York,Franklin Township,U.S. House,10,DEM,Eugene DePasquale,703,,,,,,,,,,,,,,,,,
York,Manchester Township 1,U.S. House,10,DEM,Eugene DePasquale,413,,,,,,,,,,,,,,,,,
York,Manchester Township 2,U.S. House,10,DEM,Eugene DePasquale,657,,,,,,,,,,,,,,,,,
York,Manchester Township 3,U.S. House,10,DEM,Eugene DePasquale,840,,,,,,,,,,,,,,,,,
York,Manchester Township 4,U.S. House,10,DEM,Eugene DePasquale,506,,,,,,,,,,,,,,,,,
York,Manchester Township 5,U.S. House,10,DEM,Eugene DePasquale,844,,,,,,,,,,,,,,,,,
York,Manchester Township 6,U.S. House,10,DEM,Eugene DePasquale,797,,,,,,,,,,,,,,,,,
York,Manchester Township 7,U.S. House,10,DEM,Eugene DePasquale,664,,,,,,,,,,,,,,,,,
York,Monaghan Township,U.S. House,10,DEM,Eugene DePasquale,512,,,,,,,,,,,,,,,,,
York,Newberry Township 1,U.S. House,10,DEM,Eugene DePasquale,962,,,,,,,,,,,,,,,,,
York,Newberry Township 2,U.S. House,10,DEM,Eugene DePasquale,551,,,,,,,,,,,,,,,,,
York,Newberry Township 3,U.S. House,10,DEM,Eugene DePasquale,917,,,,,,,,,,,,,,,,,
York,Springettsbury Township 1,U.S. House,10,DEM,Eugene DePasquale,528,,,,,,,,,,,,,,,,,
York,Springettsbury Township 2,U.S. House,10,DEM,Eugene DePasquale,1107,,,,,,,,,,,,,,,,,
York,Springettsbury Township 3,U.S. House,10,DEM,Eugene DePasquale,1269,,,,,,,,,,,,,,,,,
York,Springettsbury Township 4,U.S. House,10,DEM,Eugene DePasquale,1169,,,,,,,,,,,,,,,,,
York,Springettsbury Township 5,U.S. House,10,DEM,Eugene DePasquale,458,,,,,,,,,,,,,,,,,
York,Springettsbury Township 6,U.S. House,10,DEM,Eugene DePasquale,525,,,,,,,,,,,,,,,,,
York,Springettsbury Township 7,U.S. House,10,DEM,Eugene DePasquale,526,,,,,,,,,,,,,,,,,
York,Springettsbury Township 8,U.S. House,10,DEM,Eugene DePasquale,1003,,,,,,,,,,,,,,,,,
York,Spring Garden Township 1,U.S. House,10,DEM,Eugene DePasquale,504,,,,,,,,,,,,,,,,,
York,Spring Garden Township 2,U.S. House,10,DEM,Eugene DePasquale,567,,,,,,,,,,,,,,,,,
York,Spring Garden Township 3,U.S. House,10,DEM,Eugene DePasquale,884,,,,,,,,,,,,,,,,,
York,Spring Garden Township 4,U.S. House,10,DEM,Eugene DePasquale,1158,,,,,,,,,,,,,,,,,
York,Spring Garden Township 5,U.S. House,10,DEM,Eugene DePasquale,842,,,,,,,,,,,,,,,,,
York,Warrington Township,U.S. House,10,DEM,Eugene DePasquale,647,,,,,,,,,,,,,,,,,
York,Washington Township,U.S. House,10,DEM,Eugene DePasquale,287,,,,,,,,,,,,,,,,,
York,West Manchester Township 1,U.S. House,10,DEM,Eugene DePasquale,712,,,,,,,,,,,,,,,,,
York,West Manchester Township 2,U.S. House,10,DEM,Eugene DePasquale,1317,,,,,,,,,,,,,,,,,
York,West Manchester Township 3,U.S. House,10,DEM,Eugene DePasquale,842,,,,,,,,,,,,,,,,,
York,West Manchester Township 4,U.S. House,10,DEM,Eugene DePasquale,371,,,,,,,,,,,,,,,,,
York,West Manchester Township 5,U.S. House,10,DEM,Eugene DePasquale,1300,,,,,,,,,,,,,,,,,
York,York Township 1-1,U.S. House,10,DEM,Eugene DePasquale,538,,,,,,,,,,,,,,,,,
York,York Township 1-2,U.S. House,10,DEM,Eugene DePasquale,350,,,,,,,,,,,,,,,,,
York,York Township 1-3,U.S. House,10,DEM,Eugene DePasquale,846,,,,,,,,,,,,,,,,,
York,York Township 3-1,U.S. House,10,DEM,Eugene DePasquale,425,,,,,,,,,,,,,,,,,
York,York Township 3-2,U.S. House,10,DEM,Eugene DePasquale,400,,,,,,,,,,,,,,,,,
York,York Township 3-3,U.S. House,10,DEM,Eugene DePasquale,361,,,,,,,,,,,,,,,,,
York,York Township 4-1,U.S. House,10,DEM,Eugene DePasquale,436,,,,,,,,,,,,,,,,,
York,York Township 4-2,U.S. House,10,DEM,Eugene DePasquale,492,,,,,,,,,,,,,,,,,
York,York Township 4-3,U.S. House,10,DEM,Eugene DePasquale,570,,,,,,,,,,,,,,,,,
York,York Township 5-1,U.S. House,10,DEM,Eugene DePasquale,511,,,,,,,,,,,,,,,,,
York,York Township 5-2,U.S. House,10,DEM,Eugene DePasquale,365,,,,,,,,,,,,,,,,,
York,York Township 5-3,U.S. House,10,DEM,Eugene DePasquale,386,,,,,,,,,,,,,,,,,
York,Dillsburg Borough,U.S. House,10,DEM,Eugene DePasquale,435,,,,,,,,,,,,,,,,,
York,Dover Borough,U.S. House,10,DEM,Eugene DePasquale,316,,,,,,,,,,,,,,,,,
York,Franklintown Borough,U.S. House,10,DEM,Eugene DePasquale,88,,,,,,,,,,,,,,,,,
York,Goldsboro Borough,U.S. House,10,DEM,Eugene DePasquale,151,,,,,,,,,,,,,,,,,
York,Lewisberry Borough,U.S. House,10,DEM,Eugene DePasquale,66,,,,,,,,,,,,,,,,,
York,Manchester Borough,U.S. House,10,DEM,Eugene DePasquale,520,,,,,,,,,,,,,,,,,
York,Mount Wolf Borough,U.S. House,10,DEM,Eugene DePasquale,293,,,,,,,,,,,,,,,,,
York,North York Borough,U.S. House,10,DEM,Eugene DePasquale,461,,,,,,,,,,,,,,,,,
York,Wellsville Borough,U.S. House,10,DEM,Eugene DePasquale,34,,,,,,,,,,,,,,,,,
York,West York Borough 1,U.S. House,10,DEM,Eugene DePasquale,350,,,,,,,,,,,,,,,,,
York,West York Borough 2,U.S. House,10,DEM,Eugene DePasquale,605,,,,,,,,,,,,,,,,,
York,Yoe Borough,U.S. House,10,DEM,Eugene DePasquale,169,,,,,,,,,,,,,,,,,
York,York Haven Borough,U.S. House,10,DEM,Eugene DePasquale,101,,,,,,,,,,,,,,,,,
York,York City 1-0,U.S. House,10,DEM,Eugene DePasquale,375,,,,,,,,,,,,,,,,,
York,York City 5-0,U.S. House,10,DEM,Eugene DePasquale,767,,,,,,,,,,,,,,,,,
York,York City 6-0,U.S. House,10,DEM,Eugene DePasquale,496,,,,,,,,,,,,,,,,,
York,York City 7-0,U.S. House,10,DEM,Eugene DePasquale,385,,,,,,,,,,,,,,,,,
York,York City 8-0,U.S. House,10,DEM,Eugene DePasquale,761,,,,,,,,,,,,,,,,,
York,York City 9-1,U.S. House,10,DEM,Eugene DePasquale,523,,,,,,,,,,,,,,,,,
York,York City 9-2,U.S. House,10,DEM,Eugene DePasquale,399,,,,,,,,,,,,,,,,,
York,York City 11-0,U.S. House,10,DEM,Eugene DePasquale,862,,,,,,,,,,,,,,,,,
York,York City 12-1,U.S. House,10,DEM,Eugene DePasquale,589,,,,,,,,,,,,,,,,,
York,York City 12-2,U.S. House,10,DEM,Eugene DePasquale,404,,,,,,,,,,,,,,,,,
York,York City 12-3,U.S. House,10,DEM,Eugene DePasquale,422,,,,,,,,,,,,,,,,,
York,York City 12-4,U.S. House,10,DEM,Eugene DePasquale,608,,,,,,,,,,,,,,,,,
York,York City 13-0,U.S. House,10,DEM,Eugene DePasquale,457,,,,,,,,,,,,,,,,,
York,York City 14-1,U.S. House,10,DEM,Eugene DePasquale,422,,,,,,,,,,,,,,,,,
York,York City 14-2,U.S. House,10,DEM,Eugene DePasquale,501,,,,,,,,,,,,,,,,,
York,York City 14-3,U.S. House,10,DEM,Eugene DePasquale,661,,,,,,,,,,,,,,,,,
York,York City 15-0,U.S. House,10,DEM,Eugene DePasquale,706,,,,,,,,,,,,,,,,,
York,Carroll Township,U.S. House,10,REP,Scott Perry,2900,,,,,,,,,,,,,,,,,
York,Conewago Township 1,U.S. House,10,REP,Scott Perry,1721,,,,,,,,,,,,,,,,,
York,Conewago Township 2,U.S. House,10,REP,Scott Perry,1029,,,,,,,,,,,,,,,,,
York,Dover Township 1,U.S. House,10,REP,Scott Perry,2335,,,,,,,,,,,,,,,,,
York,Dover Township 2,U.S. House,10,REP,Scott Perry,2545,,,,,,,,,,,,,,,,,
York,Dover Township 3,U.S. House,10,REP,Scott Perry,1779,,,,,,,,,,,,,,,,,
York,Dover Township 4,U.S. House,10,REP,Scott Perry,1301,,,,,,,,,,,,,,,,,
York,East Manchester Township,U.S. House,10,REP,Scott Perry,2505,,,,,,,,,,,,,,,,,
York,Fairview Township 1,U.S. House,10,REP,Scott Perry,1074,,,,,,,,,,,,,,,,,
York,Fairview Township 2,U.S. House,10,REP,Scott Perry,1591,,,,,,,,,,,,,,,,,
York,Fairview Township 3,U.S. House,10,REP,Scott Perry,2681,,,,,,,,,,,,,,,,,
York,Fairview Township 4,U.S. House,10,REP,Scott Perry,1471,,,,,,,,,,,,,,,,,
York,Franklin Township,U.S. House,10,REP,Scott Perry,2120,,,,,,,,,,,,,,,,,
York,Manchester Township 1,U.S. House,10,REP,Scott Perry,571,,,,,,,,,,,,,,,,,
York,Manchester Township 2,U.S. House,10,REP,Scott Perry,898,,,,,,,,,,,,,,,,,
York,Manchester Township 3,U.S. House,10,REP,Scott Perry,1190,,,,,,,,,,,,,,,,,
York,Manchester Township 4,U.S. House,10,REP,Scott Perry,850,,,,,,,,,,,,,,,,,
York,Manchester Township 5,U.S. House,10,REP,Scott Perry,1220,,,,,,,,,,,,,,,,,
York,Manchester Township 6,U.S. House,10,REP,Scott Perry,1311,,,,,,,,,,,,,,,,,
York,Manchester Township 7,U.S. House,10,REP,Scott Perry,681,,,,,,,,,,,,,,,,,
York,Monaghan Township,U.S. House,10,REP,Scott Perry,1257,,,,,,,,,,,,,,,,,
York,Newberry Township 1,U.S. House,10,REP,Scott Perry,2676,,,,,,,,,,,,,,,,,
York,Newberry Township 2,U.S. House,10,REP,Scott Perry,1338,,,,,,,,,,,,,,,,,
York,Newberry Township 3,U.S. House,10,REP,Scott Perry,1676,,,,,,,,,,,,,,,,,
York,Springettsbury Township 1,U.S. House,10,REP,Scott Perry,383,,,,,,,,,,,,,,,,,
York,Springettsbury Township 2,U.S. House,10,REP,Scott Perry,1472,,,,,,,,,,,,,,,,,
York,Springettsbury Township 3,U.S. House,10,REP,Scott Perry,1420,,,,,,,,,,,,,,,,,
York,Springettsbury Township 4,U.S. House,10,REP,Scott Perry,1095,,,,,,,,,,,,,,,,,
York,Springettsbury Township 5,U.S. House,10,REP,Scott Perry,495,,,,,,,,,,,,,,,,,
York,Springettsbury Township 6,U.S. House,10,REP,Scott Perry,572,,,,,,,,,,,,,,,,,
York,Springettsbury Township 7,U.S. House,10,REP,Scott Perry,621,,,,,,,,,,,,,,,,,
York,Springettsbury Township 8,U.S. House,10,REP,Scott Perry,1238,,,,,,,,,,,,,,,,,
York,Spring Garden Township 1,U.S. House,10,REP,Scott Perry,464,,,,,,,,,,,,,,,,,
York,Spring Garden Township 2,U.S. House,10,REP,Scott Perry,400,,,,,,,,,,,,,,,,,
York,Spring Garden Township 3,U.S. House,10,REP,Scott Perry,640,,,,,,,,,,,,,,,,,
York,Spring Garden Township 4,U.S. House,10,REP,Scott Perry,1170,,,,,,,,,,,,,,,,,
York,Spring Garden Township 5,U.S. House,10,REP,Scott Perry,700,,,,,,,,,,,,,,,,,
York,Warrington Township,U.S. House,10,REP,Scott Perry,2038,,,,,,,,,,,,,,,,,
York,Washington Township,U.S. House,10,REP,Scott Perry,1145,,,,,,,,,,,,,,,,,
York,West Manchester Township 1,U.S. House,10,REP,Scott Perry,844,,,,,,,,,,,,,,,,,
York,West Manchester Township 2,U.S. House,10,REP,Scott Perry,1951,,,,,,,,,,,,,,,,,
York,West Manchester Township 3,U.S. House,10,REP,Scott Perry,1381,,,,,,,,,,,,,,,,,
York,West Manchester Township 4,U.S. House,10,REP,Scott Perry,726,,,,,,,,,,,,,,,,,
York,West Manchester Township 5,U.S. House,10,REP,Scott Perry,1508,,,,,,,,,,,,,,,,,
York,York Township 1-1,U.S. House,10,REP,Scott Perry,729,,,,,,,,,,,,,,,,,
York,York Township 1-2,U.S. House,10,REP,Scott Perry,348,,,,,,,,,,,,,,,,,
York,York Township 1-3,U.S. House,10,REP,Scott Perry,1002,,,,,,,,,,,,,,,,,
York,York Township 3-1,U.S. House,10,REP,Scott Perry,524,,,,,,,,,,,,,,,,,
York,York Township 3-2,U.S. House,10,REP,Scott Perry,644,,,,,,,,,,,,,,,,,
York,York Township 3-3,U.S. House,10,REP,Scott Perry,530,,,,,,,,,,,,,,,,,
York,York Township 4-1,U.S. House,10,REP,Scott Perry,404,,,,,,,,,,,,,,,,,
York,York Township 4-2,U.S. House,10,REP,Scott Perry,514,,,,,,,,,,,,,,,,,
York,York Township 4-3,U.S. House,10,REP,Scott Perry,675,,,,,,,,,,,,,,,,,
York,York Township 5-1,U.S. House,10,REP,Scott Perry,685,,,,,,,,,,,,,,,,,
York,York Township 5-2,U.S. House,10,REP,Scott Perry,500,,,,,,,,,,,,,,,,,
York,York Township 5-3,U.S. House,10,REP,Scott Perry,675,,,,,,,,,,,,,,,,,
York,Dillsburg Borough,U.S. House,10,REP,Scott Perry,971,,,,,,,,,,,,,,,,,
York,Dover Borough,U.S. House,10,REP,Scott Perry,618,,,,,,,,,,,,,,,,,
York,Franklintown Borough,U.S. House,10,REP,Scott Perry,222,,,,,,,,,,,,,,,,,
York,Goldsboro Borough,U.S. House,10,REP,Scott Perry,362,,,,,,,,,,,,,,,,,
York,Lewisberry Borough,U.S. House,10,REP,Scott Perry,120,,,,,,,,,,,,,,,,,
York,Manchester Borough,U.S. House,10,REP,Scott Perry,789,,,,,,,,,,,,,,,,,
York,Mount Wolf Borough,U.S. House,10,REP,Scott Perry,418,,,,,,,,,,,,,,,,,
York,North York Borough,U.S. House,10,REP,Scott Perry,343,,,,,,,,,,,,,,,,,
York,Wellsville Borough,U.S. House,10,REP,Scott Perry,120,,,,,,,,,,,,,,,,,
York,West York Borough 1,U.S. House,10,REP,Scott Perry,343,,,,,,,,,,,,,,,,,
York,West York Borough 2,U.S. House,10,REP,Scott Perry,425,,,,,,,,,,,,,,,,,
York,Yoe Borough,U.S. House,10,REP,Scott Perry,287,,,,,,,,,,,,,,,,,
York,York Haven Borough,U.S. House,10,REP,Scott Perry,170,,,,,,,,,,,,,,,,,
York,York City 1-0,U.S. House,10,REP,Scott Perry,113,,,,,,,,,,,,,,,,,
York,York City 5-0,U.S. House,10,REP,Scott Perry,237,,,,,,,,,,,,,,,,,
