county,precinct,office,district,party,candidate,election_day,absentee,provisional,military,votes
Washington,CALIFORNIA 1,General Assembly,49,REP,Bud Cook,13,3,0,0,16
Washington,CALIFORNIA 1,General Assembly,49,REP,Tony Bottino,8,2,0,0,10
Washington,CALIFORNIA 1,General Assembly,49,REP,Write-In,0,0,0,0,0
Washington,CALIFORNIA 2,Registered Voters,,,,,,,,779
Washington,CALIFORNIA 2,Registered Voters,,DEM,,,,,,520
Washington,CALIFORNIA 2,Registered Voters,,REP,,,,,,259
Washington,CALIFORNIA 2,Ballots Cast,,,,88,80,1,0,169
Washington,CALIFORNIA 2,Ballots Cast,,DEM,,52,67,1,0,120
Washington,CALIFORNIA 2,Ballots Cast,,REP,,36,12,0,0,48
Washington,CALIFORNIA 2,President,,DEM,Bernie Sanders,10,8,0,0,18
Washington,CALIFORNIA 2,President,,DEM,Joseph R Biden,32,53,1,0,86
Washington,CALIFORNIA 2,President,,DEM,Tulsi Gabbard,4,0,0,0,4
Washington,CALIFORNIA 2,President,,DEM,Write-In,3,3,0,0,6
Washington,CALIFORNIA 2,Attorney General,,DEM,Josh Shapiro,43,56,1,0,100
Washington,CALIFORNIA 2,Attorney General,,DEM,Write-In,0,1,0,0,1
Washington,CALIFORNIA 2,Auditor General,,DEM,H Scott Conklin,2,1,0,0,3
Washington,CALIFORNIA 2,Auditor General,,DEM,Michael Lamb,31,44,0,0,75
Washington,CALIFORNIA 2,Auditor General,,DEM,Tracie Fountain,2,3,0,0,5
Washington,CALIFORNIA 2,Auditor General,,DEM,Rose Rosie Marie Davis,3,2,0,0,5
Washington,CALIFORNIA 2,Auditor General,,DEM,Nina Ahmad,5,2,1,0,8
Washington,CALIFORNIA 2,Auditor General,,DEM,Christina M Hartman,2,6,0,0,8
Washington,CALIFORNIA 2,Auditor General,,DEM,Write-In,0,0,0,0,0
Washington,CALIFORNIA 2,State Treasurer,,DEM,Joe Torsella,39,57,1,0,97
Washington,CALIFORNIA 2,State Treasurer,,DEM,Write-In,0,2,0,0,2
Washington,CALIFORNIA 2,U.S. House,14,DEM,Bill Marx,44,49,1,0,94
Washington,CALIFORNIA 2,U.S. House,14,DEM,Write-In,0,0,0,0,0
Washington,CALIFORNIA 2,General Assembly,49,DEM,Randy J Barli,36,36,1,0,73
Washington,CALIFORNIA 2,General Assembly,49,DEM,Write-In,5,9,0,0,14
Washington,CALIFORNIA 2,President,,REP,Donald J Trump,35,8,0,0,43
Washington,CALIFORNIA 2,President,,REP,Roque Rocky De La Fuente,0,2,0,0,2
Washington,CALIFORNIA 2,President,,REP,Bill Weld,0,0,0,0,0
Washington,CALIFORNIA 2,President,,REP,Write-In,0,0,0,0,0
Washington,CALIFORNIA 2,Attorney General,,REP,Heather Heidelbaugh,32,7,0,0,39
Washington,CALIFORNIA 2,Attorney General,,REP,Write-In,1,1,0,0,2
Washington,CALIFORNIA 2,Auditor General,,REP,Timothy Defoor,31,8,0,0,39
Washington,CALIFORNIA 2,Auditor General,,REP,Write-In,1,0,0,0,1
Washington,CALIFORNIA 2,State Treasurer,,REP,Stacy L Garrity,31,8,0,0,39
Washington,CALIFORNIA 2,State Treasurer,,REP,Write-In,1,0,0,0,1
Washington,CALIFORNIA 2,U.S. House,14,REP,Guy Reschenthaler,33,7,0,0,40
Washington,CALIFORNIA 2,U.S. House,14,REP,Write-In,1,1,0,0,2
Washington,CALIFORNIA 2,General Assembly,49,REP,Bud Cook,26,5,0,0,31
Washington,CALIFORNIA 2,General Assembly,49,REP,Tony Bottino,10,6,0,0,16
Washington,CALIFORNIA 2,General Assembly,49,REP,Write-In,0,0,0,0,0
Washington,CALIFORNIA 3,Registered Voters,,,,,,,,397
Washington,CALIFORNIA 3,Registered Voters,,DEM,,,,,,224
Washington,CALIFORNIA 3,Registered Voters,,REP,,,,,,173
Washington,CALIFORNIA 3,Ballots Cast,,,,113,62,4,0,179
Washington,CALIFORNIA 3,Ballots Cast,,DEM,,39,52,2,0,93
Washington,CALIFORNIA 3,Ballots Cast,,REP,,74,9,2,0,85
Washington,CALIFORNIA 3,President,,DEM,Bernie Sanders,6,3,1,0,10
Washington,CALIFORNIA 3,President,,DEM,Joseph R Biden,19,43,1,0,63
Washington,CALIFORNIA 3,President,,DEM,Tulsi Gabbard,6,2,0,0,8
Washington,CALIFORNIA 3,President,,DEM,Write-In,6,3,0,0,9
Washington,CALIFORNIA 3,Attorney General,,DEM,Josh Shapiro,31,49,2,0,82
Washington,CALIFORNIA 3,Attorney General,,DEM,Write-In,2,0,0,0,2
Washington,CALIFORNIA 3,Auditor General,,DEM,H Scott Conklin,2,3,0,0,5
Washington,CALIFORNIA 3,Auditor General,,DEM,Michael Lamb,16,41,1,0,58
Washington,CALIFORNIA 3,Auditor General,,DEM,Tracie Fountain,0,1,0,0,1
Washington,CALIFORNIA 3,Auditor General,,DEM,Rose Rosie Marie Davis,4,2,0,0,6
Washington,CALIFORNIA 3,Auditor General,,DEM,Nina Ahmad,8,2,0,0,10
Washington,CALIFORNIA 3,Auditor General,,DEM,Christina M Hartman,5,1,1,0,7
Washington,CALIFORNIA 3,Auditor General,,DEM,Write-In,3,0,0,0,3
Washington,CALIFORNIA 3,State Treasurer,,DEM,Joe Torsella,32,48,1,0,81
Washington,CALIFORNIA 3,State Treasurer,,DEM,Write-In,3,0,0,0,3
Washington,CALIFORNIA 3,U.S. House,14,DEM,Bill Marx,32,45,2,0,79
Washington,CALIFORNIA 3,U.S. House,14,DEM,Write-In,2,0,0,0,2
Washington,CALIFORNIA 3,General Assembly,49,DEM,Randy J Barli,31,38,1,0,70
Washington,CALIFORNIA 3,General Assembly,49,DEM,Write-In,3,1,0,0,4
Washington,CALIFORNIA 3,President,,REP,Donald J Trump,68,9,2,0,79
Washington,CALIFORNIA 3,President,,REP,Roque Rocky De La Fuente,0,0,0,0,0
Washington,CALIFORNIA 3,President,,REP,Bill Weld,1,0,0,0,1
Washington,CALIFORNIA 3,President,,REP,Write-In,1,0,0,0,1
Washington,CALIFORNIA 3,Attorney General,,REP,Heather Heidelbaugh,60,5,2,0,67
Washington,CALIFORNIA 3,Attorney General,,REP,Write-In,0,0,0,0,0
Washington,CALIFORNIA 3,Auditor General,,REP,Timothy Defoor,56,5,2,0,63
Washington,CALIFORNIA 3,Auditor General,,REP,Write-In,0,0,0,0,0
Washington,CALIFORNIA 3,State Treasurer,,REP,Stacy L Garrity,57,5,2,0,64
Washington,CALIFORNIA 3,State Treasurer,,REP,Write-In,0,0,0,0,0
Washington,CALIFORNIA 3,U.S. House,14,REP,Guy Reschenthaler,66,7,2,0,75
Washington,CALIFORNIA 3,U.S. House,14,REP,Write-In,0,0,0,0,0
Washington,CALIFORNIA 3,General Assembly,49,REP,Bud Cook,40,4,0,0,44
Washington,CALIFORNIA 3,General Assembly,49,REP,Tony Bottino,30,5,2,0,37
Washington,CALIFORNIA 3,General Assembly,49,REP,Write-In,0,0,0,0,0
Washington,CALIFORNIA 4,Registered Voters,,,,,,,,859
Washington,CALIFORNIA 4,Registered Voters,,DEM,,,,,,535
Washington,CALIFORNIA 4,Registered Voters,,REP,,,,,,324
Washington,CALIFORNIA 4,Ballots Cast,,,,202,157,0,0,359
Washington,CALIFORNIA 4,Ballots Cast,,DEM,,86,129,0,0,215
Washington,CALIFORNIA 4,Ballots Cast,,REP,,116,26,0,0,142
Washington,CALIFORNIA 4,President,,DEM,Bernie Sanders,17,8,0,0,25
Washington,CALIFORNIA 4,President,,DEM,Joseph R Biden,39,108,0,0,147
Washington,CALIFORNIA 4,President,,DEM,Tulsi Gabbard,10,3,0,0,13
Washington,CALIFORNIA 4,President,,DEM,Write-In,10,6,0,0,16
Washington,CALIFORNIA 4,Attorney General,,DEM,Josh Shapiro,68,115,0,0,183
Washington,CALIFORNIA 4,Attorney General,,DEM,Write-In,3,0,0,0,3
Washington,CALIFORNIA 4,Auditor General,,DEM,H Scott Conklin,0,2,0,0,2
Washington,CALIFORNIA 4,Auditor General,,DEM,Michael Lamb,58,91,0,0,149
Washington,CALIFORNIA 4,Auditor General,,DEM,Tracie Fountain,4,4,0,0,8
Washington,CALIFORNIA 4,Auditor General,,DEM,Rose Rosie Marie Davis,0,1,0,0,1
Washington,CALIFORNIA 4,Auditor General,,DEM,Nina Ahmad,6,22,0,0,28
Washington,CALIFORNIA 4,Auditor General,,DEM,Christina M Hartman,6,3,0,0,9
Washington,CALIFORNIA 4,Auditor General,,DEM,Write-In,3,0,0,0,3
Washington,CALIFORNIA 4,State Treasurer,,DEM,Joe Torsella,64,115,0,0,179
Washington,CALIFORNIA 4,State Treasurer,,DEM,Write-In,3,0,0,0,3
Washington,CALIFORNIA 4,U.S. House,14,DEM,Bill Marx,64,115,0,0,179
Washington,CALIFORNIA 4,U.S. House,14,DEM,Write-In,4,0,0,0,4
Washington,CALIFORNIA 4,General Assembly,49,DEM,Randy J Barli,60,98,0,0,158
Washington,CALIFORNIA 4,General Assembly,49,DEM,Write-In,6,10,0,0,16
Washington,CALIFORNIA 4,President,,REP,Donald J Trump,113,21,0,0,134
Washington,CALIFORNIA 4,President,,REP,Roque Rocky De La Fuente,0,0,0,0,0
Washington,CALIFORNIA 4,President,,REP,Bill Weld,0,4,0,0,4
Washington,CALIFORNIA 4,President,,REP,Write-In,0,0,0,0,0
Washington,CALIFORNIA 4,Attorney General,,REP,Heather Heidelbaugh,104,20,0,0,124
Washington,CALIFORNIA 4,Attorney General,,REP,Write-In,0,0,0,0,0
Washington,CALIFORNIA 4,Auditor General,,REP,Timothy Defoor,104,21,0,0,125
Washington,CALIFORNIA 4,Auditor General,,REP,Write-In,0,0,0,0,0
Washington,CALIFORNIA 4,State Treasurer,,REP,Stacy L Garrity,101,22,0,0,123
Washington,CALIFORNIA 4,State Treasurer,,REP,Write-In,0,0,0,0,0
Washington,CALIFORNIA 4,U.S. House,14,REP,Guy Reschenthaler,113,23,0,0,136
Washington,CALIFORNIA 4,U.S. House,14,REP,Write-In,0,0,0,0,0
Washington,CALIFORNIA 4,General Assembly,49,REP,Bud Cook,70,14,0,0,84
Washington,CALIFORNIA 4,General Assembly,49,REP,Tony Bottino,45,10,0,0,55
Washington,CALIFORNIA 4,General Assembly,49,REP,Write-In,0,0,0,0,0
Washington,CANONSBURG 1-3,Registered Voters,,,,,,,,897
Washington,CANONSBURG 1-3,Registered Voters,,DEM,,,,,,590
Washington,CANONSBURG 1-3,Registered Voters,,REP,,,,,,307
Washington,CANONSBURG 1-3,Ballots Cast,,,,142,127,2,0,271
Washington,CANONSBURG 1-3,Ballots Cast,,DEM,,91,108,2,0,201
Washington,CANONSBURG 1-3,Ballots Cast,,REP,,51,19,0,0,70
Washington,CANONSBURG 1-3,President,,DEM,Bernie Sanders,16,18,0,0,34
Washington,CANONSBURG 1-3,President,,DEM,Joseph R Biden,56,87,1,0,144
Washington,CANONSBURG 1-3,President,,DEM,Tulsi Gabbard,8,0,0,0,8
Washington,CANONSBURG 1-3,President,,DEM,Write-In,8,2,1,0,11
Washington,CANONSBURG 1-3,Attorney General,,DEM,Josh Shapiro,83,91,2,0,176
Washington,CANONSBURG 1-3,Attorney General,,DEM,Write-In,3,1,0,0,4
Washington,CANONSBURG 1-3,Auditor General,,DEM,H Scott Conklin,4,0,0,0,4
Washington,CANONSBURG 1-3,Auditor General,,DEM,Michael Lamb,62,73,2,0,137
Washington,CANONSBURG 1-3,Auditor General,,DEM,Tracie Fountain,3,3,0,0,6
Washington,CANONSBURG 1-3,Auditor General,,DEM,Rose Rosie Marie Davis,4,3,0,0,7
Washington,CANONSBURG 1-3,Auditor General,,DEM,Nina Ahmad,7,16,0,0,23
Washington,CANONSBURG 1-3,Auditor General,,DEM,Christina M Hartman,7,4,0,0,11
Washington,CANONSBURG 1-3,Auditor General,,DEM,Write-In,0,0,0,0,0
Washington,CANONSBURG 1-3,State Treasurer,,DEM,Joe Torsella,77,86,2,0,165
Washington,CANONSBURG 1-3,State Treasurer,,DEM,Write-In,3,1,0,0,4
Washington,CANONSBURG 1-3,U.S. House,14,DEM,Bill Marx,77,81,2,0,160
Washington,CANONSBURG 1-3,U.S. House,14,DEM,Write-In,1,0,0,0,1
Washington,CANONSBURG 1-3,General Assembly,48,DEM,Harlan Shober,78,89,2,0,169
Washington,CANONSBURG 1-3,General Assembly,48,DEM,Write-In,2,1,0,0,3
Washington,CANONSBURG 1-3,President,,REP,Donald J Trump,48,15,0,0,63
Washington,CANONSBURG 1-3,President,,REP,Roque Rocky De La Fuente,1,0,0,0,1
Washington,CANONSBURG 1-3,President,,REP,Bill Weld,1,3,0,0,4
Washington,CANONSBURG 1-3,President,,REP,Write-In,1,0,0,0,1
Washington,CANONSBURG 1-3,Attorney General,,REP,Heather Heidelbaugh,45,17,0,0,62
Washington,CANONSBURG 1-3,Attorney General,,REP,Write-In,1,0,0,0,1
Washington,CANONSBURG 1-3,Auditor General,,REP,Timothy Defoor,42,17,0,0,59
Washington,CANONSBURG 1-3,Auditor General,,REP,Write-In,2,0,0,0,2
Washington,CANONSBURG 1-3,State Treasurer,,REP,Stacy L Garrity,46,17,0,0,63
Washington,CANONSBURG 1-3,State Treasurer,,REP,Write-In,0,0,0,0,0
Washington,CANONSBURG 1-3,U.S. House,14,REP,Guy Reschenthaler,48,17,0,0,65
Washington,CANONSBURG 1-3,U.S. House,14,REP,Write-In,0,0,0,0,0
Washington,CANONSBURG 1-3,General Assembly,48,REP,Tim O'Neal,48,18,0,0,66
Washington,CANONSBURG 1-3,General Assembly,48,REP,Write-In,0,0,0,0,0
Washington,CANONSBURG 1-4,Registered Voters,,,,,,,,1251
Washington,CANONSBURG 1-4,Registered Voters,,DEM,,,,,,711
Washington,CANONSBURG 1-4,Registered Voters,,REP,,,,,,540
Washington,CANONSBURG 1-4,Ballots Cast,,,,230,220,1,0,451
Washington,CANONSBURG 1-4,Ballots Cast,,DEM,,108,181,1,0,290
Washington,CANONSBURG 1-4,Ballots Cast,,REP,,122,39,0,0,161
Washington,CANONSBURG 1-4,President,,DEM,Bernie Sanders,21,20,0,0,41
Washington,CANONSBURG 1-4,President,,DEM,Joseph R Biden,65,143,1,0,209
Washington,CANONSBURG 1-4,President,,DEM,Tulsi Gabbard,9,7,0,0,16
Washington,CANONSBURG 1-4,President,,DEM,Write-In,9,5,0,0,14
Washington,CANONSBURG 1-4,Attorney General,,DEM,Josh Shapiro,94,160,1,0,255
Washington,CANONSBURG 1-4,Attorney General,,DEM,Write-In,3,1,0,0,4
Washington,CANONSBURG 1-4,Auditor General,,DEM,H Scott Conklin,3,1,0,0,4
Washington,CANONSBURG 1-4,Auditor General,,DEM,Michael Lamb,76,133,0,0,209
Washington,CANONSBURG 1-4,Auditor General,,DEM,Tracie Fountain,4,4,0,0,8
Washington,CANONSBURG 1-4,Auditor General,,DEM,Rose Rosie Marie Davis,3,2,0,0,5
Washington,CANONSBURG 1-4,Auditor General,,DEM,Nina Ahmad,6,19,1,0,26
Washington,CANONSBURG 1-4,Auditor General,,DEM,Christina M Hartman,5,13,0,0,18
Washington,CANONSBURG 1-4,Auditor General,,DEM,Write-In,2,0,0,0,2
Washington,CANONSBURG 1-4,State Treasurer,,DEM,Joe Torsella,91,156,1,0,248
Washington,CANONSBURG 1-4,State Treasurer,,DEM,Write-In,2,0,0,0,2
Washington,CANONSBURG 1-4,U.S. House,14,DEM,Bill Marx,86,149,1,0,236
Washington,CANONSBURG 1-4,U.S. House,14,DEM,Write-In,2,0,0,0,2
Washington,CANONSBURG 1-4,General Assembly,48,DEM,Harlan Shober,98,164,1,0,263
Washington,CANONSBURG 1-4,General Assembly,48,DEM,Write-In,2,1,0,0,3
Washington,CANONSBURG 1-4,President,,REP,Donald J Trump,120,32,0,0,152
Washington,CANONSBURG 1-4,President,,REP,Roque Rocky De La Fuente,0,1,0,0,1
Washington,CANONSBURG 1-4,President,,REP,Bill Weld,0,3,0,0,3
Washington,CANONSBURG 1-4,President,,REP,Write-In,2,1,0,0,3
Washington,CANONSBURG 1-4,Attorney General,,REP,Heather Heidelbaugh,113,35,0,0,148
Washington,CANONSBURG 1-4,Attorney General,,REP,Write-In,1,0,0,0,1
Washington,CANONSBURG 1-4,Auditor General,,REP,Timothy Defoor,110,36,0,0,146
Washington,CANONSBURG 1-4,Auditor General,,REP,Write-In,1,0,0,0,1
Washington,CANONSBURG 1-4,State Treasurer,,REP,Stacy L Garrity,110,36,0,0,146
Washington,CANONSBURG 1-4,State Treasurer,,REP,Write-In,2,0,0,0,2
Washington,CANONSBURG 1-4,U.S. House,14,REP,Guy Reschenthaler,119,38,0,0,157
Washington,CANONSBURG 1-4,U.S. House,14,REP,Write-In,0,0,0,0,0
Washington,CANONSBURG 1-4,General Assembly,48,REP,Tim O'Neal,116,38,0,0,154
Washington,CANONSBURG 1-4,General Assembly,48,REP,Write-In,1,0,0,0,1
Washington,CANONSBURG 2-1,Registered Voters,,,,,,,,678
Washington,CANONSBURG 2-1,Registered Voters,,DEM,,,,,,418
Washington,CANONSBURG 2-1,Registered Voters,,REP,,,,,,260
Washington,CANONSBURG 2-1,Ballots Cast,,,,154,98,0,0,252
Washington,CANONSBURG 2-1,Ballots Cast,,DEM,,92,80,0,0,172
Washington,CANONSBURG 2-1,Ballots Cast,,REP,,62,18,0,0,80
Washington,CANONSBURG 2-1,President,,DEM,Bernie Sanders,18,14,0,0,32
Washington,CANONSBURG 2-1,President,,DEM,Joseph R Biden,55,59,0,0,114
Washington,CANONSBURG 2-1,President,,DEM,Tulsi Gabbard,6,4,0,0,10
Washington,CANONSBURG 2-1,President,,DEM,Write-In,5,0,0,0,5
Washington,CANONSBURG 2-1,Attorney General,,DEM,Josh Shapiro,79,77,0,0,156
Washington,CANONSBURG 2-1,Attorney General,,DEM,Write-In,2,0,0,0,2
Washington,CANONSBURG 2-1,Auditor General,,DEM,H Scott Conklin,2,1,0,0,3
Washington,CANONSBURG 2-1,Auditor General,,DEM,Michael Lamb,61,67,0,0,128
Washington,CANONSBURG 2-1,Auditor General,,DEM,Tracie Fountain,2,3,0,0,5
Washington,CANONSBURG 2-1,Auditor General,,DEM,Rose Rosie Marie Davis,2,2,0,0,4
Washington,CANONSBURG 2-1,Auditor General,,DEM,Nina Ahmad,11,2,0,0,13
Washington,CANONSBURG 2-1,Auditor General,,DEM,Christina M Hartman,8,4,0,0,12
Washington,CANONSBURG 2-1,Auditor General,,DEM,Write-In,0,0,0,0,0
Washington,CANONSBURG 2-1,State Treasurer,,DEM,Joe Torsella,76,75,0,0,151
Washington,CANONSBURG 2-1,State Treasurer,,DEM,Write-In,2,0,0,0,2
Washington,CANONSBURG 2-1,U.S. House,14,DEM,Bill Marx,79,73,0,0,152
Washington,CANONSBURG 2-1,U.S. House,14,DEM,Write-In,1,0,0,0,1
Washington,CANONSBURG 2-1,General Assembly,48,DEM,Harlan Shober,81,76,0,0,157
Washington,CANONSBURG 2-1,General Assembly,48,DEM,Write-In,0,0,0,0,0
Washington,CANONSBURG 2-1,President,,REP,Donald J Trump,62,14,0,0,76
Washington,CANONSBURG 2-1,President,,REP,Roque Rocky De La Fuente,0,0,0,0,0
Washington,CANONSBURG 2-1,President,,REP,Bill Weld,0,1,0,0,1
Washington,CANONSBURG 2-1,President,,REP,Write-In,0,2,0,0,2
Washington,CANONSBURG 2-1,Attorney General,,REP,Heather Heidelbaugh,57,13,0,0,70
Washington,CANONSBURG 2-1,Attorney General,,REP,Write-In,0,0,0,0,0
Washington,CANONSBURG 2-1,Auditor General,,REP,Timothy Defoor,56,14,0,0,70
Washington,CANONSBURG 2-1,Auditor General,,REP,Write-In,0,0,0,0,0
Washington,CANONSBURG 2-1,State Treasurer,,REP,Stacy L Garrity,54,13,0,0,67
Washington,CANONSBURG 2-1,State Treasurer,,REP,Write-In,0,0,0,0,0
Washington,CANONSBURG 2-1,U.S. House,14,REP,Guy Reschenthaler,59,17,0,0,76
Washington,CANONSBURG 2-1,U.S. House,14,REP,Write-In,1,0,0,0,1
Washington,CANONSBURG 2-1,General Assembly,48,REP,Tim O'Neal,59,17,0,0,76
Washington,CANONSBURG 2-1,General Assembly,48,REP,Write-In,0,0,0,0,0
Washington,CANONSBURG 2-2,Registered Voters,,,,,,,,1202
Washington,CANONSBURG 2-2,Registered Voters,,DEM,,,,,,742
Washington,CANONSBURG 2-2,Registered Voters,,REP,,,,,,460
Washington,CANONSBURG 2-2,Ballots Cast,,,,184,248,0,0,432
Washington,CANONSBURG 2-2,Ballots Cast,,DEM,,90,206,0,0,296
Washington,CANONSBURG 2-2,Ballots Cast,,REP,,94,42,0,0,136
Washington,CANONSBURG 2-2,President,,DEM,Bernie Sanders,23,23,0,0,46
Washington,CANONSBURG 2-2,President,,DEM,Joseph R Biden,44,175,0,0,219
Washington,CANONSBURG 2-2,President,,DEM,Tulsi Gabbard,7,1,0,0,8
Washington,CANONSBURG 2-2,President,,DEM,Write-In,10,2,0,0,12
Washington,CANONSBURG 2-2,Attorney General,,DEM,Josh Shapiro,72,188,0,0,260
Washington,CANONSBURG 2-2,Attorney General,,DEM,Write-In,1,0,0,0,1
Washington,CANONSBURG 2-2,Auditor General,,DEM,H Scott Conklin,5,3,0,0,8
Washington,CANONSBURG 2-2,Auditor General,,DEM,Michael Lamb,53,148,0,0,201
Washington,CANONSBURG 2-2,Auditor General,,DEM,Tracie Fountain,0,8,0,0,8
Washington,CANONSBURG 2-2,Auditor General,,DEM,Rose Rosie Marie Davis,1,2,0,0,3
Washington,CANONSBURG 2-2,Auditor General,,DEM,Nina Ahmad,13,27,0,0,40
Washington,CANONSBURG 2-2,Auditor General,,DEM,Christina M Hartman,5,10,0,0,15
Washington,CANONSBURG 2-2,Auditor General,,DEM,Write-In,1,0,0,0,1
Washington,CANONSBURG 2-2,State Treasurer,,DEM,Joe Torsella,69,185,0,0,254
Washington,CANONSBURG 2-2,State Treasurer,,DEM,Write-In,2,1,0,0,3
Washington,CANONSBURG 2-2,U.S. House,14,DEM,Bill Marx,71,183,0,0,254
Washington,CANONSBURG 2-2,U.S. House,14,DEM,Write-In,2,0,0,0,2
Washington,CANONSBURG 2-2,General Assembly,48,DEM,Harlan Shober,82,194,0,0,276
Washington,CANONSBURG 2-2,General Assembly,48,DEM,Write-In,3,1,0,0,4
Washington,CANONSBURG 2-2,President,,REP,Donald J Trump,92,29,0,0,121
Washington,CANONSBURG 2-2,President,,REP,Roque Rocky De La Fuente,1,2,0,0,3
Washington,CANONSBURG 2-2,President,,REP,Bill Weld,0,8,0,0,8
Washington,CANONSBURG 2-2,President,,REP,Write-In,1,1,0,0,2
Washington,CANONSBURG 2-2,Attorney General,,REP,Heather Heidelbaugh,87,34,0,0,121
Washington,CANONSBURG 2-2,Attorney General,,REP,Write-In,1,0,0,0,1
Washington,CANONSBURG 2-2,Auditor General,,REP,Timothy Defoor,82,36,0,0,118
Washington,CANONSBURG 2-2,Auditor General,,REP,Write-In,0,0,0,0,0
Washington,CANONSBURG 2-2,State Treasurer,,REP,Stacy L Garrity,83,36,0,0,119
Washington,CANONSBURG 2-2,State Treasurer,,REP,Write-In,0,0,0,0,0
Washington,CANONSBURG 2-2,U.S. House,14,REP,Guy Reschenthaler,90,41,0,0,131
Washington,CANONSBURG 2-2,U.S. House,14,REP,Write-In,1,0,0,0,1
Washington,CANONSBURG 2-2,General Assembly,48,REP,Tim O'Neal,93,41,0,0,134
Washington,CANONSBURG 2-2,General Assembly,48,REP,Write-In,0,0,0,0,0
Washington,CANONSBURG 3-1,Registered Voters,,,,,,,,646
Washington,CANONSBURG 3-1,Registered Voters,,DEM,,,,,,410
Washington,CANONSBURG 3-1,Registered Voters,,REP,,,,,,236
Washington,CANONSBURG 3-1,Ballots Cast,,,,135,82,0,0,217
Washington,CANONSBURG 3-1,Ballots Cast,,DEM,,77,67,0,0,144
Washington,CANONSBURG 3-1,Ballots Cast,,REP,,58,15,0,0,73
Washington,CANONSBURG 3-1,President,,DEM,Bernie Sanders,16,9,0,0,25
Washington,CANONSBURG 3-1,President,,DEM,Joseph R Biden,45,55,0,0,100
Washington,CANONSBURG 3-1,President,,DEM,Tulsi Gabbard,5,1,0,0,6
Washington,CANONSBURG 3-1,President,,DEM,Write-In,9,1,0,0,10
Washington,CANONSBURG 3-1,Attorney General,,DEM,Josh Shapiro,68,59,0,0,127
Washington,CANONSBURG 3-1,Attorney General,,DEM,Write-In,0,1,0,0,1
Washington,CANONSBURG 3-1,Auditor General,,DEM,H Scott Conklin,4,3,0,0,7
Washington,CANONSBURG 3-1,Auditor General,,DEM,Michael Lamb,52,47,0,0,99
Washington,CANONSBURG 3-1,Auditor General,,DEM,Tracie Fountain,1,2,0,0,3
Washington,CANONSBURG 3-1,Auditor General,,DEM,Rose Rosie Marie Davis,3,1,0,0,4
Washington,CANONSBURG 3-1,Auditor General,,DEM,Nina Ahmad,7,9,0,0,16
Washington,CANONSBURG 3-1,Auditor General,,DEM,Christina M Hartman,7,2,0,0,9
Washington,CANONSBURG 3-1,Auditor General,,DEM,Write-In,0,0,0,0,0
Washington,CANONSBURG 3-1,State Treasurer,,DEM,Joe Torsella,66,54,0,0,120
Washington,CANONSBURG 3-1,State Treasurer,,DEM,Write-In,0,0,0,0,0
Washington,CANONSBURG 3-1,U.S. House,14,DEM,Bill Marx,65,52,0,0,117
Washington,CANONSBURG 3-1,U.S. House,14,DEM,Write-In,1,0,0,0,1
Washington,CANONSBURG 3-1,General Assembly,48,DEM,Harlan Shober,67,60,0,0,127
Washington,CANONSBURG 3-1,General Assembly,48,DEM,Write-In,1,0,0,0,1
Washington,CANONSBURG 3-1,President,,REP,Donald J Trump,53,14,0,0,67
Washington,CANONSBURG 3-1,President,,REP,Roque Rocky De La Fuente,1,0,0,0,1
Washington,CANONSBURG 3-1,President,,REP,Bill Weld,2,1,0,0,3
Washington,CANONSBURG 3-1,President,,REP,Write-In,1,0,0,0,1
Washington,CANONSBURG 3-1,Attorney General,,REP,Heather Heidelbaugh,52,13,0,0,65
Washington,CANONSBURG 3-1,Attorney General,,REP,Write-In,1,0,0,0,1
Washington,CANONSBURG 3-1,Auditor General,,REP,Timothy Defoor,51,12,0,0,63
Washington,CANONSBURG 3-1,Auditor General,,REP,Write-In,1,0,0,0,1
Washington,CANONSBURG 3-1,State Treasurer,,REP,Stacy L Garrity,51,13,0,0,64
Washington,CANONSBURG 3-1,State Treasurer,,REP,Write-In,1,0,0,0,1
Washington,CANONSBURG 3-1,U.S. House,14,REP,Guy Reschenthaler,54,12,0,0,66
Washington,CANONSBURG 3-1,U.S. House,14,REP,Write-In,1,0,0,0,1
Washington,CANONSBURG 3-1,General Assembly,48,REP,Tim O'Neal,53,14,0,0,67
Washington,CANONSBURG 3-1,General Assembly,48,REP,Write-In,0,0,0,0,0
Washington,CANONSBURG 3-3,Registered Voters,,,,,,,,836
Washington,CANONSBURG 3-3,Registered Voters,,DEM,,,,,,563
Washington,CANONSBURG 3-3,Registered Voters,,REP,,,,,,273
Washington,CANONSBURG 3-3,Ballots Cast,,,,129,125,3,0,257
Washington,CANONSBURG 3-3,Ballots Cast,,DEM,,74,105,2,0,181
Washington,CANONSBURG 3-3,Ballots Cast,,REP,,55,20,1,0,76
Washington,CANONSBURG 3-3,President,,DEM,Bernie Sanders,14,22,1,0,37
Washington,CANONSBURG 3-3,President,,DEM,Joseph R Biden,39,79,1,0,119
Washington,CANONSBURG 3-3,President,,DEM,Tulsi Gabbard,7,0,0,0,7
Washington,CANONSBURG 3-3,President,,DEM,Write-In,9,3,0,0,12
Washington,CANONSBURG 3-3,Attorney General,,DEM,Josh Shapiro,68,94,2,0,164
Washington,CANONSBURG 3-3,Attorney General,,DEM,Write-In,3,2,0,0,5
Washington,CANONSBURG 3-3,Auditor General,,DEM,H Scott Conklin,1,1,0,0,2
