county,precinct,office,district,party,candidate,election_day,absentee,mail_in,provisional,votes
Bradford,ATHENS BOROUGH 4TH WARD,U.S. House,12,REP,Write-In,1,0,0,0,1
Bradford,ATHENS TOWNSHIP 1ST DISTRICT,U.S. House,12,REP,Fred Keller,135,6,38,5,184
Bradford,ATHENS TOWNSHIP 1ST DISTRICT,U.S. House,12,REP,Lee Griffin,0,0,1,0,1
Bradford,ATHENS TOWNSHIP 1ST DISTRICT,U.S. House,12,REP,Doug Mclinko,0,0,0,0,0
Bradford,ATHENS TOWNSHIP 1ST DISTRICT,U.S. House,12,REP,Write-In,0,0,0,0,0
Bradford,ATHENS TOWNSHIP 2ND DISTRICT,U.S. House,12,REP,Fred Keller,173,15,77,10,275
Bradford,ATHENS TOWNSHIP 2ND DISTRICT,U.S. House,12,REP,Lee Griffin,0,0,0,0,0
Bradford,ATHENS TOWNSHIP 2ND DISTRICT,U.S. House,12,REP,Doug Mclinko,0,0,0,0,0
Bradford,ATHENS TOWNSHIP 2ND DISTRICT,U.S. House,12,REP,Write-In,2,0,0,0,2
Bradford,BURLINGTON BOROUGH,U.S. House,12,REP,Fred Keller,16,0,1,0,17
Bradford,BURLINGTON BOROUGH,U.S. House,12,REP,Lee Griffin,0,0,0,0,0
Bradford,BURLINGTON BOROUGH,U.S. House,12,REP,Doug Mclinko,0,0,0,0,0
Bradford,BURLINGTON BOROUGH,U.S. House,12,REP,Write-In,0,0,0,0,0
Bradford,BURLINGTON TOWNSHIP,U.S. House,12,REP,Fred Keller,86,2,33,3,124
Bradford,BURLINGTON TOWNSHIP,U.S. House,12,REP,Lee Griffin,0,0,1,0,1
Bradford,BURLINGTON TOWNSHIP,U.S. House,12,REP,Doug Mclinko,0,0,1,0,1
Bradford,BURLINGTON TOWNSHIP,U.S. House,12,REP,Write-In,0,0,1,0,1
Bradford,WEST BURLINGTON TOWNSHIP,U.S. House,12,REP,Fred Keller,72,1,11,2,86
Bradford,WEST BURLINGTON TOWNSHIP,U.S. House,12,REP,Lee Griffin,0,0,0,0,0
Bradford,WEST BURLINGTON TOWNSHIP,U.S. House,12,REP,Doug Mclinko,0,0,0,0,0
Bradford,WEST BURLINGTON TOWNSHIP,U.S. House,12,REP,Write-In,1,0,0,0,1
Bradford,CANTON BOROUGH,U.S. House,12,REP,Fred Keller,144,6,31,6,187
Bradford,CANTON BOROUGH,U.S. House,12,REP,Lee Griffin,0,0,0,0,0
Bradford,CANTON BOROUGH,U.S. House,12,REP,Doug Mclinko,1,0,0,0,1
Bradford,CANTON BOROUGH,U.S. House,12,REP,Write-In,0,0,0,0,0
Bradford,CANTON TOWNSHIP,U.S. House,12,REP,Fred Keller,241,8,42,11,302
Bradford,CANTON TOWNSHIP,U.S. House,12,REP,Lee Griffin,0,0,0,0,0
Bradford,CANTON TOWNSHIP,U.S. House,12,REP,Doug Mclinko,0,0,0,0,0
Bradford,CANTON TOWNSHIP,U.S. House,12,REP,Write-In,0,0,0,0,0
Bradford,COLUMBIA TOWNSHIP,U.S. House,12,REP,Fred Keller,122,1,28,4,155
Bradford,COLUMBIA TOWNSHIP,U.S. House,12,REP,Lee Griffin,0,0,0,0,0
Bradford,COLUMBIA TOWNSHIP,U.S. House,12,REP,Doug Mclinko,0,0,0,0,0
Bradford,COLUMBIA TOWNSHIP,U.S. House,12,REP,Write-In,0,0,0,0,0
Bradford,FRANKLIN TOWNSHIP,U.S. House,12,REP,Fred Keller,64,4,13,1,82
Bradford,FRANKLIN TOWNSHIP,U.S. House,12,REP,Lee Griffin,0,0,0,0,0
Bradford,FRANKLIN TOWNSHIP,U.S. House,12,REP,Doug Mclinko,0,0,0,0,0
Bradford,FRANKLIN TOWNSHIP,U.S. House,12,REP,Write-In,0,0,0,0,0
Bradford,GRANVILLE TOWNSHIP,U.S. House,12,REP,Fred Keller,92,0,19,0,111
Bradford,GRANVILLE TOWNSHIP,U.S. House,12,REP,Lee Griffin,0,0,0,0,0
Bradford,GRANVILLE TOWNSHIP,U.S. House,12,REP,Doug Mclinko,0,0,0,0,0
Bradford,GRANVILLE TOWNSHIP,U.S. House,12,REP,Write-In,0,0,0,0,0
Bradford,HERRICK TOWNSHIP,U.S. House,12,REP,Fred Keller,115,3,19,2,139
Bradford,HERRICK TOWNSHIP,U.S. House,12,REP,Lee Griffin,0,0,0,0,0
Bradford,HERRICK TOWNSHIP,U.S. House,12,REP,Doug Mclinko,0,0,0,0,0
Bradford,HERRICK TOWNSHIP,U.S. House,12,REP,Write-In,2,0,0,0,2
Bradford,LERAYSVILLE BOROUGH,U.S. House,12,REP,Fred Keller,35,2,6,0,43
Bradford,LERAYSVILLE BOROUGH,U.S. House,12,REP,Lee Griffin,0,0,0,0,0
Bradford,LERAYSVILLE BOROUGH,U.S. House,12,REP,Doug Mclinko,0,0,0,0,0
Bradford,LERAYSVILLE BOROUGH,U.S. House,12,REP,Write-In,0,0,0,0,0
Bradford,LEROY TOWNSHIP,U.S. House,12,REP,Fred Keller,95,0,21,0,116
Bradford,LEROY TOWNSHIP,U.S. House,12,REP,Lee Griffin,0,0,1,0,1
Bradford,LEROY TOWNSHIP,U.S. House,12,REP,Doug Mclinko,0,0,0,0,0
Bradford,LEROY TOWNSHIP,U.S. House,12,REP,Write-In,1,0,2,0,3
Bradford,LITCHFIELD TOWNSHIP,U.S. House,12,REP,Fred Keller,122,3,30,3,158
Bradford,LITCHFIELD TOWNSHIP,U.S. House,12,REP,Lee Griffin,0,0,0,0,0
Bradford,LITCHFIELD TOWNSHIP,U.S. House,12,REP,Doug Mclinko,1,0,0,0,1
Bradford,LITCHFIELD TOWNSHIP,U.S. House,12,REP,Write-In,0,0,0,0,0
Bradford,MONROE BOROUGH,U.S. House,12,REP,Fred Keller,57,1,8,0,66
Bradford,MONROE BOROUGH,U.S. House,12,REP,Lee Griffin,0,0,0,0,0
Bradford,MONROE BOROUGH,U.S. House,12,REP,Doug Mclinko,0,0,0,0,0
Bradford,MONROE BOROUGH,U.S. House,12,REP,Write-In,0,0,3,0,3
Bradford,MONROE TOWNSHIP,U.S. House,12,REP,Fred Keller,120,4,30,5,159
Bradford,MONROE TOWNSHIP,U.S. House,12,REP,Lee Griffin,0,0,0,1,1
Bradford,MONROE TOWNSHIP,U.S. House,12,REP,Doug Mclinko,0,0,1,0,1
Bradford,MONROE TOWNSHIP,U.S. House,12,REP,Write-In,0,0,0,0,0
Bradford,NEW ALBANY BOROUGH,U.S. House,12,REP,Fred Keller,24,0,1,0,25
Bradford,NEW ALBANY BOROUGH,U.S. House,12,REP,Lee Griffin,0,0,0,0,0
Bradford,NEW ALBANY BOROUGH,U.S. House,12,REP,Doug Mclinko,0,0,0,0,0
Bradford,NEW ALBANY BOROUGH,U.S. House,12,REP,Write-In,0,0,0,0,0
Bradford,ORWELL TOWNSHIP,U.S. House,12,REP,Fred Keller,128,8,52,2,190
Bradford,ORWELL TOWNSHIP,U.S. House,12,REP,Lee Griffin,0,0,0,0,0
Bradford,ORWELL TOWNSHIP,U.S. House,12,REP,Doug Mclinko,1,0,0,0,1
Bradford,ORWELL TOWNSHIP,U.S. House,12,REP,Write-In,0,0,0,0,0
Bradford,OVERTON TOWNSHIP,U.S. House,12,REP,Fred Keller,30,1,5,1,37
Bradford,OVERTON TOWNSHIP,U.S. House,12,REP,Lee Griffin,0,0,0,0,0
Bradford,OVERTON TOWNSHIP,U.S. House,12,REP,Doug Mclinko,0,0,0,0,0
Bradford,OVERTON TOWNSHIP,U.S. House,12,REP,Write-In,0,0,0,0,0
Bradford,PIKE TOWNSHIP,U.S. House,12,REP,Fred Keller,77,3,16,4,100
Bradford,PIKE TOWNSHIP,U.S. House,12,REP,Lee Griffin,0,0,0,0,0
Bradford,PIKE TOWNSHIP,U.S. House,12,REP,Doug Mclinko,0,0,0,0,0
Bradford,PIKE TOWNSHIP,U.S. House,12,REP,Write-In,0,0,0,0,0
Bradford,RIDGEBURY TOWNSHIP,U.S. House,12,REP,Fred Keller,171,9,19,5,204
Bradford,RIDGEBURY TOWNSHIP,U.S. House,12,REP,Lee Griffin,0,0,0,0,0
Bradford,RIDGEBURY TOWNSHIP,U.S. House,12,REP,Doug Mclinko,0,0,0,0,0
Bradford,RIDGEBURY TOWNSHIP,U.S. House,12,REP,Write-In,0,0,0,0,0
Bradford,ROME BOROUGH,U.S. House,12,REP,Fred Keller,24,3,10,0,37
Bradford,ROME BOROUGH,U.S. House,12,REP,Lee Griffin,0,0,0,0,0
Bradford,ROME BOROUGH,U.S. House,12,REP,Doug Mclinko,0,0,0,0,0
Bradford,ROME BOROUGH,U.S. House,12,REP,Write-In,0,0,0,0,0
Bradford,ROME TOWNSHIP,U.S. House,12,REP,Fred Keller,144,10,39,4,197
Bradford,ROME TOWNSHIP,U.S. House,12,REP,Lee Griffin,0,0,0,0,0
Bradford,ROME TOWNSHIP,U.S. House,12,REP,Doug Mclinko,0,0,0,0,0
Bradford,ROME TOWNSHIP,U.S. House,12,REP,Write-In,0,0,1,0,1
Bradford,SAYRE BOROUGH 1ST WARD,U.S. House,12,REP,Fred Keller,45,1,15,0,61
Bradford,SAYRE BOROUGH 1ST WARD,U.S. House,12,REP,Lee Griffin,0,0,3,0,3
Bradford,SAYRE BOROUGH 1ST WARD,U.S. House,12,REP,Doug Mclinko,0,0,0,0,0
Bradford,SAYRE BOROUGH 1ST WARD,U.S. House,12,REP,Write-In,1,0,0,0,1
Bradford,SAYRE BOROUGH 2ND WARD,U.S. House,12,REP,Fred Keller,122,3,44,3,172
Bradford,SAYRE BOROUGH 2ND WARD,U.S. House,12,REP,Lee Griffin,0,0,1,0,1
Bradford,SAYRE BOROUGH 2ND WARD,U.S. House,12,REP,Doug Mclinko,0,0,0,0,0
Bradford,SAYRE BOROUGH 2ND WARD,U.S. House,12,REP,Write-In,1,0,0,1,2
Bradford,SAYRE BOROUGH 3RD WARD,U.S. House,12,REP,Fred Keller,31,2,4,0,37
Bradford,SAYRE BOROUGH 3RD WARD,U.S. House,12,REP,Lee Griffin,0,0,0,0,0
Bradford,SAYRE BOROUGH 3RD WARD,U.S. House,12,REP,Doug Mclinko,0,0,0,0,0
Bradford,SAYRE BOROUGH 3RD WARD,U.S. House,12,REP,Write-In,0,0,0,0,0
Bradford,SAYRE BOROUGH 4TH WARD,U.S. House,12,REP,Fred Keller,68,4,16,3,91
Bradford,SAYRE BOROUGH 4TH WARD,U.S. House,12,REP,Lee Griffin,0,0,1,0,1
Bradford,SAYRE BOROUGH 4TH WARD,U.S. House,12,REP,Doug Mclinko,0,0,0,0,0
Bradford,SAYRE BOROUGH 4TH WARD,U.S. House,12,REP,Write-In,0,0,0,0,0
Bradford,SAYRE BOROUGH 5TH WARD,U.S. House,12,REP,Fred Keller,16,1,2,0,19
Bradford,SAYRE BOROUGH 5TH WARD,U.S. House,12,REP,Lee Griffin,0,0,0,0,0
Bradford,SAYRE BOROUGH 5TH WARD,U.S. House,12,REP,Doug Mclinko,0,0,0,0,0
Bradford,SAYRE BOROUGH 5TH WARD,U.S. House,12,REP,Write-In,0,0,0,0,0
Bradford,SHESHEQUIN TOWNSHIP,U.S. House,12,REP,Fred Keller,113,12,32,2,159
Bradford,SHESHEQUIN TOWNSHIP,U.S. House,12,REP,Lee Griffin,0,0,3,0,3
Bradford,SHESHEQUIN TOWNSHIP,U.S. House,12,REP,Doug Mclinko,0,0,0,0,0
Bradford,SHESHEQUIN TOWNSHIP,U.S. House,12,REP,Write-In,1,0,0,0,1
Bradford,SMITHFIELD TOWNSHIP,U.S. House,12,REP,Fred Keller,170,6,46,6,228
Bradford,SMITHFIELD TOWNSHIP,U.S. House,12,REP,Lee Griffin,0,0,1,0,1
Bradford,SMITHFIELD TOWNSHIP,U.S. House,12,REP,Doug Mclinko,0,0,0,0,0
Bradford,SMITHFIELD TOWNSHIP,U.S. House,12,REP,Write-In,1,0,0,0,1
Bradford,SOUTH CREEK TOWNSHIP,U.S. House,12,REP,Fred Keller,131,3,28,3,165
Bradford,SOUTH CREEK TOWNSHIP,U.S. House,12,REP,Lee Griffin,0,0,3,0,3
Bradford,SOUTH CREEK TOWNSHIP,U.S. House,12,REP,Doug Mclinko,0,0,0,0,0
Bradford,SOUTH CREEK TOWNSHIP,U.S. House,12,REP,Write-In,0,0,0,0,0
Bradford,SOUTH WAVERLY BOROUGH,U.S. House,12,REP,Fred Keller,75,2,27,1,105
Bradford,SOUTH WAVERLY BOROUGH,U.S. House,12,REP,Lee Griffin,0,0,0,0,0
Bradford,SOUTH WAVERLY BOROUGH,U.S. House,12,REP,Doug Mclinko,0,0,0,0,0
Bradford,SOUTH WAVERLY BOROUGH,U.S. House,12,REP,Write-In,0,0,0,0,0
Bradford,SPRINGFIELD TOWNSHIP,U.S. House,12,REP,Fred Keller,135,3,30,13,181
Bradford,SPRINGFIELD TOWNSHIP,U.S. House,12,REP,Lee Griffin,0,0,0,0,0
Bradford,SPRINGFIELD TOWNSHIP,U.S. House,12,REP,Doug Mclinko,2,0,0,0,2
Bradford,SPRINGFIELD TOWNSHIP,U.S. House,12,REP,Write-In,0,0,0,0,0
Bradford,STANDING STONE TOWNSHIP,U.S. House,12,REP,Fred Keller,52,6,20,2,80
Bradford,STANDING STONE TOWNSHIP,U.S. House,12,REP,Lee Griffin,0,0,0,0,0
Bradford,STANDING STONE TOWNSHIP,U.S. House,12,REP,Doug Mclinko,0,0,0,0,0
Bradford,STANDING STONE TOWNSHIP,U.S. House,12,REP,Write-In,0,0,0,0,0
Bradford,STEVENS TOWNSHIP,U.S. House,12,REP,Fred Keller,64,3,14,1,82
Bradford,STEVENS TOWNSHIP,U.S. House,12,REP,Lee Griffin,0,0,0,0,0
Bradford,STEVENS TOWNSHIP,U.S. House,12,REP,Doug Mclinko,0,0,0,0,0
Bradford,STEVENS TOWNSHIP,U.S. House,12,REP,Write-In,1,0,1,0,2
Bradford,SYLVANIA BOROUGH,U.S. House,12,REP,Fred Keller,28,0,8,0,36
Bradford,SYLVANIA BOROUGH,U.S. House,12,REP,Lee Griffin,0,0,0,0,0
Bradford,SYLVANIA BOROUGH,U.S. House,12,REP,Doug Mclinko,0,0,0,0,0
Bradford,SYLVANIA BOROUGH,U.S. House,12,REP,Write-In,0,0,0,0,0
Bradford,TERRY TOWNSHIP,U.S. House,12,REP,Fred Keller,120,2,24,1,147
Bradford,TERRY TOWNSHIP,U.S. House,12,REP,Lee Griffin,0,0,0,0,0
Bradford,TERRY TOWNSHIP,U.S. House,12,REP,Doug Mclinko,0,0,0,0,0
Bradford,TERRY TOWNSHIP,U.S. House,12,REP,Write-In,1,0,0,0,1
Bradford,TOWANDA BOROUGH 1ST WARD,U.S. House,12,REP,Fred Keller,60,0,13,1,74
Bradford,TOWANDA BOROUGH 1ST WARD,U.S. House,12,REP,Lee Griffin,0,0,0,0,0
Bradford,TOWANDA BOROUGH 1ST WARD,U.S. House,12,REP,Doug Mclinko,0,0,0,0,0
Bradford,TOWANDA BOROUGH 1ST WARD,U.S. House,12,REP,Write-In,1,0,0,0,1
Bradford,TOWANDA BOROUGH 2ND WARD,U.S. House,12,REP,Fred Keller,60,5,19,4,88
Bradford,TOWANDA BOROUGH 2ND WARD,U.S. House,12,REP,Lee Griffin,0,1,0,0,1
Bradford,TOWANDA BOROUGH 2ND WARD,U.S. House,12,REP,Doug Mclinko,0,0,0,0,0
Bradford,TOWANDA BOROUGH 2ND WARD,U.S. House,12,REP,Write-In,1,0,0,0,1
Bradford,TOWANDA BOROUGH 3RD WARD,U.S. House,12,REP,Fred Keller,99,4,42,1,146
Bradford,TOWANDA BOROUGH 3RD WARD,U.S. House,12,REP,Lee Griffin,0,0,0,0,0
Bradford,TOWANDA BOROUGH 3RD WARD,U.S. House,12,REP,Doug Mclinko,0,0,0,0,0
Bradford,TOWANDA BOROUGH 3RD WARD,U.S. House,12,REP,Write-In,1,0,0,0,1
Bradford,TOWANDA TOWNSHIP,U.S. House,12,REP,Fred Keller,70,9,20,0,99
Bradford,TOWANDA TOWNSHIP,U.S. House,12,REP,Lee Griffin,0,0,0,0,0
Bradford,TOWANDA TOWNSHIP,U.S. House,12,REP,Doug Mclinko,1,0,0,0,1
Bradford,TOWANDA TOWNSHIP,U.S. House,12,REP,Write-In,0,0,0,0,0
Bradford,NORTH TOWANDA TOWNSHIP,U.S. House,12,REP,Fred Keller,81,5,41,0,127
Bradford,NORTH TOWANDA TOWNSHIP,U.S. House,12,REP,Lee Griffin,0,0,0,0,0
Bradford,NORTH TOWANDA TOWNSHIP,U.S. House,12,REP,Doug Mclinko,0,0,0,0,0
Bradford,NORTH TOWANDA TOWNSHIP,U.S. House,12,REP,Write-In,0,0,0,0,0
Bradford,TROY BOROUGH,U.S. House,12,REP,Fred Keller,110,4,21,10,145
Bradford,TROY BOROUGH,U.S. House,12,REP,Lee Griffin,0,0,0,0,0
Bradford,TROY BOROUGH,U.S. House,12,REP,Doug Mclinko,0,0,0,0,0
Bradford,TROY BOROUGH,U.S. House,12,REP,Write-In,0,0,0,0,0
Bradford,TROY TOWNSHIP,U.S. House,12,REP,Fred Keller,207,8,75,7,297
Bradford,TROY TOWNSHIP,U.S. House,12,REP,Lee Griffin,0,0,0,0,0
Bradford,TROY TOWNSHIP,U.S. House,12,REP,Doug Mclinko,0,0,0,0,0
Bradford,TROY TOWNSHIP,U.S. House,12,REP,Write-In,0,0,0,0,0
Bradford,TUSCARORA TOWNSHIP,U.S. House,12,REP,Fred Keller,147,9,33,3,192
Bradford,TUSCARORA TOWNSHIP,U.S. House,12,REP,Lee Griffin,0,0,0,0,0
Bradford,TUSCARORA TOWNSHIP,U.S. House,12,REP,Doug Mclinko,0,0,0,0,0
Bradford,TUSCARORA TOWNSHIP,U.S. House,12,REP,Write-In,0,0,0,0,0
Bradford,ULSTER TOWNSHIP,U.S. House,12,REP,Fred Keller,103,10,18,0,131
Bradford,ULSTER TOWNSHIP,U.S. House,12,REP,Lee Griffin,0,0,0,0,0
Bradford,ULSTER TOWNSHIP,U.S. House,12,REP,Doug Mclinko,0,0,0,0,0
Bradford,ULSTER TOWNSHIP,U.S. House,12,REP,Write-In,0,0,0,0,0
Bradford,WARREN TOWNSHIP,U.S. House,12,REP,Fred Keller,136,5,25,4,170
Bradford,WARREN TOWNSHIP,U.S. House,12,REP,Lee Griffin,0,0,0,0,0
Bradford,WARREN TOWNSHIP,U.S. House,12,REP,Doug Mclinko,0,0,0,0,0
Bradford,WARREN TOWNSHIP,U.S. House,12,REP,Write-In,1,0,0,0,1
Bradford,WELLS TOWNSHIP,U.S. House,12,REP,Fred Keller,147,2,10,2,161
Bradford,WELLS TOWNSHIP,U.S. House,12,REP,Lee Griffin,0,0,2,0,2
Bradford,WELLS TOWNSHIP,U.S. House,12,REP,Doug Mclinko,0,0,0,0,0
Bradford,WELLS TOWNSHIP,U.S. House,12,REP,Write-In,1,0,1,0,2
Bradford,WILMOT TOWNSHIP,U.S. House,12,REP,Fred Keller,138,7,43,11,199
Bradford,WILMOT TOWNSHIP,U.S. House,12,REP,Lee Griffin,0,0,1,0,1
Bradford,WILMOT TOWNSHIP,U.S. House,12,REP,Doug Mclinko,0,0,0,0,0
Bradford,WILMOT TOWNSHIP,U.S. House,12,REP,Write-In,1,0,0,0,1
Bradford,WINDHAM TOWNSHIP,U.S. House,12,REP,Fred Keller,86,3,31,9,129
Bradford,WINDHAM TOWNSHIP,U.S. House,12,REP,Lee Griffin,0,0,0,0,0
Bradford,WINDHAM TOWNSHIP,U.S. House,12,REP,Doug Mclinko,0,0,0,0,0
Bradford,WINDHAM TOWNSHIP,U.S. House,12,REP,Write-In,0,0,0,0,0
Bradford,WYALUSING BOROUGH,U.S. House,12,REP,Fred Keller,62,1,12,6,81
Bradford,WYALUSING BOROUGH,U.S. House,12,REP,Lee Griffin,0,0,0,0,0
Bradford,WYALUSING BOROUGH,U.S. House,12,REP,Doug Mclinko,0,0,0,0,0
Bradford,WYALUSING BOROUGH,U.S. House,12,REP,Write-In,1,0,0,0,1
Bradford,WYALUSING TOWNSHIP,U.S. House,12,REP,Fred Keller,178,13,40,4,235
Bradford,WYALUSING TOWNSHIP,U.S. House,12,REP,Lee Griffin,0,0,0,0,0
Bradford,WYALUSING TOWNSHIP,U.S. House,12,REP,Doug Mclinko,0,0,0,0,0
Bradford,WYALUSING TOWNSHIP,U.S. House,12,REP,Write-In,0,0,0,0,0
Bradford,WYSOX TOWNSHIP,U.S. House,12,REP,Fred Keller,156,11,48,1,216
Bradford,WYSOX TOWNSHIP,U.S. House,12,REP,Lee Griffin,0,0,0,0,0
Bradford,WYSOX TOWNSHIP,U.S. House,12,REP,Doug Mclinko,1,0,0,0,1
Bradford,WYSOX TOWNSHIP,U.S. House,12,REP,Write-In,1,0,1,0,2
Bradford,ALBA BOROUGH,State Senate,23,REP,Gene Yaw,32,0,3,0,35
Bradford,ALBA BOROUGH,State Senate,23,REP,Jackie Baker,0,0,0,0,0
Bradford,ALBA BOROUGH,State Senate,23,REP,Write-In,1,0,0,0,1
Bradford,ALBA BOROUGH,General Assembly,68,REP,Clint Owlett,32,0,3,0,35
Bradford,ALBA BOROUGH,General Assembly,68,REP,Write-In,0,0,0,0,0
Bradford,ALBANY TOWNSHIP,State Senate,23,REP,Gene Yaw,101,4,30,5,140
Bradford,ALBANY TOWNSHIP,State Senate,23,REP,Jackie Baker,0,0,0,0,0
Bradford,ALBANY TOWNSHIP,State Senate,23,REP,Write-In,0,0,0,0,0
Bradford,ALBANY TOWNSHIP,General Assembly,68,REP,Clint Owlett,0,0,0,0,0
Bradford,ALBANY TOWNSHIP,General Assembly,68,REP,Write-In,0,0,0,0,0
Bradford,ARMENIA TOWNSHIP,State Senate,23,REP,Gene Yaw,30,0,0,0,30
Bradford,ARMENIA TOWNSHIP,State Senate,23,REP,Jackie Baker,0,0,0,0,0
Bradford,ARMENIA TOWNSHIP,State Senate,23,REP,Write-In,0,0,0,0,0
Bradford,ARMENIA TOWNSHIP,General Assembly,68,REP,Clint Owlett,32,0,1,0,33
Bradford,ARMENIA TOWNSHIP,General Assembly,68,REP,Write-In,0,0,0,0,0
Bradford,ASYLUM TOWNSHIP,State Senate,23,REP,Gene Yaw,103,6,33,2,144
Bradford,ASYLUM TOWNSHIP,State Senate,23,REP,Jackie Baker,0,0,0,0,0
Bradford,ASYLUM TOWNSHIP,State Senate,23,REP,Write-In,0,1,0,0,1
Bradford,ASYLUM TOWNSHIP,General Assembly,68,REP,Clint Owlett,0,0,0,0,0
Bradford,ASYLUM TOWNSHIP,General Assembly,68,REP,Write-In,0,0,0,0,0
Bradford,ATHENS BOROUGH 1ST WARD,State Senate,23,REP,Gene Yaw,40,3,12,1,56
Bradford,ATHENS BOROUGH 1ST WARD,State Senate,23,REP,Jackie Baker,0,0,0,0,0
Bradford,ATHENS BOROUGH 1ST WARD,State Senate,23,REP,Write-In,1,0,0,0,1
Bradford,ATHENS BOROUGH 1ST WARD,General Assembly,68,REP,Clint Owlett,0,0,0,0,0
Bradford,ATHENS BOROUGH 1ST WARD,General Assembly,68,REP,Write-In,0,0,0,0,0
Bradford,ATHENS BOROUGH 2ND WARD,State Senate,23,REP,Gene Yaw,33,3,7,0,43
Bradford,ATHENS BOROUGH 2ND WARD,State Senate,23,REP,Jackie Baker,0,0,0,0,0
Bradford,ATHENS BOROUGH 2ND WARD,State Senate,23,REP,Write-In,1,0,0,0,1
Bradford,ATHENS BOROUGH 2ND WARD,General Assembly,68,REP,Clint Owlett,0,0,0,0,0
Bradford,ATHENS BOROUGH 2ND WARD,General Assembly,68,REP,Write-In,0,0,0,0,0
Bradford,ATHENS BOROUGH 3RD WARD,State Senate,23,REP,Gene Yaw,47,0,14,2,63
Bradford,ATHENS BOROUGH 3RD WARD,State Senate,23,REP,Jackie Baker,0,0,0,0,0
Bradford,ATHENS BOROUGH 3RD WARD,State Senate,23,REP,Write-In,0,0,0,0,0
Bradford,ATHENS BOROUGH 3RD WARD,General Assembly,68,REP,Clint Owlett,0,0,0,0,0
Bradford,ATHENS BOROUGH 3RD WARD,General Assembly,68,REP,Write-In,0,0,0,0,0
Bradford,ATHENS BOROUGH 4TH WARD,State Senate,23,REP,Gene Yaw,61,3,26,3,93
Bradford,ATHENS BOROUGH 4TH WARD,State Senate,23,REP,Jackie Baker,0,0,0,0,0
Bradford,ATHENS BOROUGH 4TH WARD,State Senate,23,REP,Write-In,0,0,0,0,0
Bradford,ATHENS BOROUGH 4TH WARD,General Assembly,68,REP,Clint Owlett,0,0,0,0,0
Bradford,ATHENS BOROUGH 4TH WARD,General Assembly,68,REP,Write-In,0,0,0,0,0
Bradford,ATHENS TOWNSHIP 1ST DISTRICT,State Senate,23,REP,Gene Yaw,140,6,41,5,192
Bradford,ATHENS TOWNSHIP 1ST DISTRICT,State Senate,23,REP,Jackie Baker,0,0,1,0,1
Bradford,ATHENS TOWNSHIP 1ST DISTRICT,State Senate,23,REP,Write-In,0,0,0,0,0
Bradford,ATHENS TOWNSHIP 1ST DISTRICT,General Assembly,68,REP,Clint Owlett,0,0,0,0,0
Bradford,ATHENS TOWNSHIP 1ST DISTRICT,General Assembly,68,REP,Write-In,0,0,0,0,0
Bradford,ATHENS TOWNSHIP 2ND DISTRICT,State Senate,23,REP,Gene Yaw,173,17,77,10,277
Bradford,ATHENS TOWNSHIP 2ND DISTRICT,State Senate,23,REP,Jackie Baker,0,0,0,0,0
Bradford,ATHENS TOWNSHIP 2ND DISTRICT,State Senate,23,REP,Write-In,1,0,0,0,1
Bradford,ATHENS TOWNSHIP 2ND DISTRICT,General Assembly,68,REP,Clint Owlett,0,0,0,0,0
Bradford,ATHENS TOWNSHIP 2ND DISTRICT,General Assembly,68,REP,Write-In,0,0,0,0,0
Bradford,BURLINGTON BOROUGH,State Senate,23,REP,Gene Yaw,19,0,1,0,20
Bradford,BURLINGTON BOROUGH,State Senate,23,REP,Jackie Baker,0,0,0,0,0
Bradford,BURLINGTON BOROUGH,State Senate,23,REP,Write-In,0,0,0,0,0
Bradford,BURLINGTON BOROUGH,General Assembly,68,REP,Clint Owlett,0,0,0,0,0
Bradford,BURLINGTON BOROUGH,General Assembly,68,REP,Write-In,0,0,0,0,0
Bradford,BURLINGTON TOWNSHIP,State Senate,23,REP,Gene Yaw,83,2,31,3,119
Bradford,BURLINGTON TOWNSHIP,State Senate,23,REP,Jackie Baker,0,0,1,0,1
Bradford,BURLINGTON TOWNSHIP,State Senate,23,REP,Write-In,1,0,0,0,1
Bradford,BURLINGTON TOWNSHIP,General Assembly,68,REP,Clint Owlett,0,0,0,0,0
Bradford,BURLINGTON TOWNSHIP,General Assembly,68,REP,Write-In,0,0,0,0,0
Bradford,WEST BURLINGTON TOWNSHIP,State Senate,23,REP,Gene Yaw,73,1,10,2,86
Bradford,WEST BURLINGTON TOWNSHIP,State Senate,23,REP,Jackie Baker,0,0,0,0,0
Bradford,WEST BURLINGTON TOWNSHIP,State Senate,23,REP,Write-In,0,0,0,0,0
Bradford,WEST BURLINGTON TOWNSHIP,General Assembly,68,REP,Clint Owlett,79,1,13,2,95
Bradford,WEST BURLINGTON TOWNSHIP,General Assembly,68,REP,Write-In,0,0,0,0,0
Bradford,CANTON BOROUGH,State Senate,23,REP,Gene Yaw,150,6,33,7,196
Bradford,CANTON BOROUGH,State Senate,23,REP,Jackie Baker,0,0,0,0,0
Bradford,CANTON BOROUGH,State Senate,23,REP,Write-In,0,0,0,0,0
Bradford,CANTON BOROUGH,General Assembly,68,REP,Clint Owlett,152,6,35,7,200
Bradford,CANTON BOROUGH,General Assembly,68,REP,Write-In,0,0,0,0,0
Bradford,CANTON TOWNSHIP,State Senate,23,REP,Gene Yaw,243,8,42,11,304
