county,precinct,office,district,party,candidate,TOTAL
McKean County,Lewis Run Borough,President,,REP,Write-In Totals,1
McKean County,Liberty Township,President,,REP,Write-In Totals,0
McKean County,Mount Jewett Borough,President,,REP,Write-In Totals,0
McKean County,Norwich Township,President,,REP,Write-In Totals,2
McKean County,Otto Township- 1st Dist,President,,REP,Write-In Totals,2
McKean County,Otto Township- 2nd Dist,President,,REP,Write-In Totals,0
McKean County,Port Allegany Borough- 1st Dist,President,,REP,Write-In Totals,2
McKean County,Port Allegany Borough- 2nd Dist,President,,REP,Write-In Totals,2
McKean County,Sergeant Township,President,,REP,Write-In Totals,2
McKean County,Smethport Borough,President,,REP,Write-In Totals,3
McKean County,Wetmore Township,President,,REP,Write-In Totals,1
McKean County,Annin Township,U.S. House,15,REP,GLENN GT THOMPSON,128
McKean County,Bradford City- 1st Wd,U.S. House,15,REP,GLENN GT THOMPSON,31
McKean County,Bradford City- 2nd Wd,U.S. House,15,REP,GLENN GT THOMPSON,91
McKean County,Bradford City- 3rd Wd- 1st Dist,U.S. House,15,REP,GLENN GT THOMPSON,58
McKean County,Bradford City- 3rd Wd- 2nd Dist,U.S. House,15,REP,GLENN GT THOMPSON,94
McKean County,Bradford City- 4th Wd,U.S. House,15,REP,GLENN GT THOMPSON,103
McKean County,Bradford City- 5th Wd,U.S. House,15,REP,GLENN GT THOMPSON,29
McKean County,Bradford City- 6th Wd- 1st Dist,U.S. House,15,REP,GLENN GT THOMPSON,104
McKean County,Bradford City- 6th Wd- 2nd Dist,U.S. House,15,REP,GLENN GT THOMPSON,96
McKean County,Bradford Township- 1st Dist,U.S. House,15,REP,GLENN GT THOMPSON,191
McKean County,Bradford Township- 2nd Dist,U.S. House,15,REP,GLENN GT THOMPSON,295
McKean County,Bradford Township- 3rd Dist,U.S. House,15,REP,GLENN GT THOMPSON,114
McKean County,Ceres Township,U.S. House,15,REP,GLENN GT THOMPSON,163
McKean County,Corydon Township,U.S. House,15,REP,GLENN GT THOMPSON,41
McKean County,Eldred Borough,U.S. House,15,REP,GLENN GT THOMPSON,102
McKean County,Eldred Township,U.S. House,15,REP,GLENN GT THOMPSON,237
McKean County,Foster Township- 1st Dist,U.S. House,15,REP,GLENN GT THOMPSON,123
McKean County,Foster Township- 2nd Dist,U.S. House,15,REP,GLENN GT THOMPSON,124
McKean County,Foster Township- 3rd Dist,U.S. House,15,REP,GLENN GT THOMPSON,353
McKean County,Foster Township- 4th Dist,U.S. House,15,REP,GLENN GT THOMPSON,49
McKean County,Hamilton Township,U.S. House,15,REP,GLENN GT THOMPSON,77
McKean County,Hamlin Township- 1st Dist,U.S. House,15,REP,GLENN GT THOMPSON,66
McKean County,Hamlin Township- 2nd Dist,U.S. House,15,REP,GLENN GT THOMPSON,49
McKean County,Kane Borough- 1st Wd,U.S. House,15,REP,GLENN GT THOMPSON,150
McKean County,Kane Borough- 2nd Wd,U.S. House,15,REP,GLENN GT THOMPSON,51
McKean County,Kane Borough- 3rd Wd,U.S. House,15,REP,GLENN GT THOMPSON,140
McKean County,Kane Borough- 4th Wd,U.S. House,15,REP,GLENN GT THOMPSON,70
McKean County,Keating Township- 1st Dist,U.S. House,15,REP,GLENN GT THOMPSON,228
McKean County,Keating Township- 2nd Dist,U.S. House,15,REP,GLENN GT THOMPSON,133
McKean County,Keating Township- 3rd Dist,U.S. House,15,REP,GLENN GT THOMPSON,135
McKean County,Lafayette Township,U.S. House,15,REP,GLENN GT THOMPSON,134
McKean County,Lewis Run Borough,U.S. House,15,REP,GLENN GT THOMPSON,70
McKean County,Liberty Township,U.S. House,15,REP,GLENN GT THOMPSON,273
McKean County,Mount Jewett Borough,U.S. House,15,REP,GLENN GT THOMPSON,127
McKean County,Norwich Township,U.S. House,15,REP,GLENN GT THOMPSON,86
McKean County,Otto Township- 1st Dist,U.S. House,15,REP,GLENN GT THOMPSON,148
McKean County,Otto Township- 2nd Dist,U.S. House,15,REP,GLENN GT THOMPSON,98
McKean County,Port Allegany Borough- 1st Dist,U.S. House,15,REP,GLENN GT THOMPSON,153
McKean County,Port Allegany Borough- 2nd Dist,U.S. House,15,REP,GLENN GT THOMPSON,99
McKean County,Sergeant Township,U.S. House,15,REP,GLENN GT THOMPSON,19
McKean County,Smethport Borough,U.S. House,15,REP,GLENN GT THOMPSON,287
McKean County,Wetmore Township,U.S. House,15,REP,GLENN GT THOMPSON,299
McKean County,Annin Township,U.S. House,15,REP,Write-In Totals,0
McKean County,Bradford City- 1st Wd,U.S. House,15,REP,Write-In Totals,0
McKean County,Bradford City- 2nd Wd,U.S. House,15,REP,Write-In Totals,1
McKean County,Bradford City- 3rd Wd- 1st Dist,U.S. House,15,REP,Write-In Totals,1
McKean County,Bradford City- 3rd Wd- 2nd Dist,U.S. House,15,REP,Write-In Totals,0
McKean County,Bradford City- 4th Wd,U.S. House,15,REP,Write-In Totals,2
McKean County,Bradford City- 5th Wd,U.S. House,15,REP,Write-In Totals,0
McKean County,Bradford City- 6th Wd- 1st Dist,U.S. House,15,REP,Write-In Totals,1
McKean County,Bradford City- 6th Wd- 2nd Dist,U.S. House,15,REP,Write-In Totals,0
McKean County,Bradford Township- 1st Dist,U.S. House,15,REP,Write-In Totals,1
McKean County,Bradford Township- 2nd Dist,U.S. House,15,REP,Write-In Totals,2
McKean County,Bradford Township- 3rd Dist,U.S. House,15,REP,Write-In Totals,0
McKean County,Ceres Township,U.S. House,15,REP,Write-In Totals,0
McKean County,Corydon Township,U.S. House,15,REP,Write-In Totals,1
McKean County,Eldred Borough,U.S. House,15,REP,Write-In Totals,0
McKean County,Eldred Township,U.S. House,15,REP,Write-In Totals,1
McKean County,Foster Township- 1st Dist,U.S. House,15,REP,Write-In Totals,0
McKean County,Foster Township- 2nd Dist,U.S. House,15,REP,Write-In Totals,1
McKean County,Foster Township- 3rd Dist,U.S. House,15,REP,Write-In Totals,3
McKean County,Foster Township- 4th Dist,U.S. House,15,REP,Write-In Totals,0
McKean County,Hamilton Township,U.S. House,15,REP,Write-In Totals,1
McKean County,Hamlin Township- 1st Dist,U.S. House,15,REP,Write-In Totals,0
McKean County,Hamlin Township- 2nd Dist,U.S. House,15,REP,Write-In Totals,0
McKean County,Kane Borough- 1st Wd,U.S. House,15,REP,Write-In Totals,2
McKean County,Kane Borough- 2nd Wd,U.S. House,15,REP,Write-In Totals,1
McKean County,Kane Borough- 3rd Wd,U.S. House,15,REP,Write-In Totals,2
McKean County,Kane Borough- 4th Wd,U.S. House,15,REP,Write-In Totals,0
McKean County,Keating Township- 1st Dist,U.S. House,15,REP,Write-In Totals,1
McKean County,Keating Township- 2nd Dist,U.S. House,15,REP,Write-In Totals,1
McKean County,Keating Township- 3rd Dist,U.S. House,15,REP,Write-In Totals,1
McKean County,Lafayette Township,U.S. House,15,REP,Write-In Totals,2
McKean County,Lewis Run Borough,U.S. House,15,REP,Write-In Totals,0
McKean County,Liberty Township,U.S. House,15,REP,Write-In Totals,0
McKean County,Mount Jewett Borough,U.S. House,15,REP,Write-In Totals,0
McKean County,Norwich Township,U.S. House,15,REP,Write-In Totals,1
McKean County,Otto Township- 1st Dist,U.S. House,15,REP,Write-In Totals,1
McKean County,Otto Township- 2nd Dist,U.S. House,15,REP,Write-In Totals,0
McKean County,Port Allegany Borough- 1st Dist,U.S. House,15,REP,Write-In Totals,1
McKean County,Port Allegany Borough- 2nd Dist,U.S. House,15,REP,Write-In Totals,0
McKean County,Sergeant Township,U.S. House,15,REP,Write-In Totals,2
McKean County,Smethport Borough,U.S. House,15,REP,Write-In Totals,0
McKean County,Wetmore Township,U.S. House,15,REP,Write-In Totals,0
McKean County,Annin Township,State House,67,REP,MARTIN T CAUSER,132
McKean County,Bradford City- 1st Wd,State House,67,REP,MARTIN T CAUSER,33
McKean County,Bradford City- 2nd Wd,State House,67,REP,MARTIN T CAUSER,93
McKean County,Bradford City- 3rd Wd- 1st Dist,State House,67,REP,MARTIN T CAUSER,66
McKean County,Bradford City- 3rd Wd- 2nd Dist,State House,67,REP,MARTIN T CAUSER,105
McKean County,Bradford City- 4th Wd,State House,67,REP,MARTIN T CAUSER,107
McKean County,Bradford City- 5th Wd,State House,67,REP,MARTIN T CAUSER,33
McKean County,Bradford City- 6th Wd- 1st Dist,State House,67,REP,MARTIN T CAUSER,106
McKean County,Bradford City- 6th Wd- 2nd Dist,State House,67,REP,MARTIN T CAUSER,102
McKean County,Bradford Township- 1st Dist,State House,67,REP,MARTIN T CAUSER,197
McKean County,Bradford Township- 2nd Dist,State House,67,REP,MARTIN T CAUSER,322
McKean County,Bradford Township- 3rd Dist,State House,67,REP,MARTIN T CAUSER,123
McKean County,Ceres Township,State House,67,REP,MARTIN T CAUSER,164
McKean County,Corydon Township,State House,67,REP,MARTIN T CAUSER,50
McKean County,Eldred Borough,State House,67,REP,MARTIN T CAUSER,107
McKean County,Eldred Township,State House,67,REP,MARTIN T CAUSER,257
McKean County,Foster Township- 1st Dist,State House,67,REP,MARTIN T CAUSER,135
McKean County,Foster Township- 2nd Dist,State House,67,REP,MARTIN T CAUSER,127
McKean County,Foster Township- 3rd Dist,State House,67,REP,MARTIN T CAUSER,371
McKean County,Foster Township- 4th Dist,State House,67,REP,MARTIN T CAUSER,54
McKean County,Hamilton Township,State House,67,REP,MARTIN T CAUSER,80
McKean County,Hamlin Township- 1st Dist,State House,67,REP,MARTIN T CAUSER,66
McKean County,Hamlin Township- 2nd Dist,State House,67,REP,MARTIN T CAUSER,51
McKean County,Kane Borough- 1st Wd,State House,67,REP,MARTIN T CAUSER,156
McKean County,Kane Borough- 2nd Wd,State House,67,REP,MARTIN T CAUSER,52
McKean County,Kane Borough- 3rd Wd,State House,67,REP,MARTIN T CAUSER,141
McKean County,Kane Borough- 4th Wd,State House,67,REP,MARTIN T CAUSER,73
McKean County,Keating Township- 1st Dist,State House,67,REP,MARTIN T CAUSER,239
McKean County,Keating Township- 2nd Dist,State House,67,REP,MARTIN T CAUSER,146
McKean County,Keating Township- 3rd Dist,State House,67,REP,MARTIN T CAUSER,135
McKean County,Lafayette Township,State House,67,REP,MARTIN T CAUSER,138
McKean County,Lewis Run Borough,State House,67,REP,MARTIN T CAUSER,76
McKean County,Liberty Township,State House,67,REP,MARTIN T CAUSER,287
McKean County,Mount Jewett Borough,State House,67,REP,MARTIN T CAUSER,136
McKean County,Norwich Township,State House,67,REP,MARTIN T CAUSER,93
McKean County,Otto Township- 1st Dist,State House,67,REP,MARTIN T CAUSER,150
McKean County,Otto Township- 2nd Dist,State House,67,REP,MARTIN T CAUSER,105
McKean County,Port Allegany Borough- 1st Dist,State House,67,REP,MARTIN T CAUSER,161
McKean County,Port Allegany Borough- 2nd Dist,State House,67,REP,MARTIN T CAUSER,102
McKean County,Sergeant Township,State House,67,REP,MARTIN T CAUSER,20
McKean County,Smethport Borough,State House,67,REP,MARTIN T CAUSER,293
McKean County,Wetmore Township,State House,67,REP,MARTIN T CAUSER,308
McKean County,Annin Township,State House,67,REP,Write-In Totals,0
McKean County,Bradford City- 1st Wd,State House,67,REP,Write-In Totals,1
McKean County,Bradford City- 2nd Wd,State House,67,REP,Write-In Totals,1
McKean County,Bradford City- 3rd Wd- 1st Dist,State House,67,REP,Write-In Totals,2
McKean County,Bradford City- 3rd Wd- 2nd Dist,State House,67,REP,Write-In Totals,0
McKean County,Bradford City- 4th Wd,State House,67,REP,Write-In Totals,2
McKean County,Bradford City- 5th Wd,State House,67,REP,Write-In Totals,0
McKean County,Bradford City- 6th Wd- 1st Dist,State House,67,REP,Write-In Totals,1
McKean County,Bradford City- 6th Wd- 2nd Dist,State House,67,REP,Write-In Totals,1
McKean County,Bradford Township- 1st Dist,State House,67,REP,Write-In Totals,1
McKean County,Bradford Township- 2nd Dist,State House,67,REP,Write-In Totals,0
McKean County,Bradford Township- 3rd Dist,State House,67,REP,Write-In Totals,0
McKean County,Ceres Township,State House,67,REP,Write-In Totals,0
McKean County,Corydon Township,State House,67,REP,Write-In Totals,0
McKean County,Eldred Borough,State House,67,REP,Write-In Totals,1
McKean County,Eldred Township,State House,67,REP,Write-In Totals,0
McKean County,Foster Township- 1st Dist,State House,67,REP,Write-In Totals,0
McKean County,Foster Township- 2nd Dist,State House,67,REP,Write-In Totals,0
McKean County,Foster Township- 3rd Dist,State House,67,REP,Write-In Totals,2
McKean County,Foster Township- 4th Dist,State House,67,REP,Write-In Totals,0
McKean County,Hamilton Township,State House,67,REP,Write-In Totals,0
McKean County,Hamlin Township- 1st Dist,State House,67,REP,Write-In Totals,0
McKean County,Hamlin Township- 2nd Dist,State House,67,REP,Write-In Totals,0
McKean County,Kane Borough- 1st Wd,State House,67,REP,Write-In Totals,0
McKean County,Kane Borough- 2nd Wd,State House,67,REP,Write-In Totals,0
McKean County,Kane Borough- 3rd Wd,State House,67,REP,Write-In Totals,1
McKean County,Kane Borough- 4th Wd,State House,67,REP,Write-In Totals,1
McKean County,Keating Township- 1st Dist,State House,67,REP,Write-In Totals,2
McKean County,Keating Township- 2nd Dist,State House,67,REP,Write-In Totals,0
McKean County,Keating Township- 3rd Dist,State House,67,REP,Write-In Totals,0
McKean County,Lafayette Township,State House,67,REP,Write-In Totals,2
McKean County,Lewis Run Borough,State House,67,REP,Write-In Totals,0
McKean County,Liberty Township,State House,67,REP,Write-In Totals,0
McKean County,Mount Jewett Borough,State House,67,REP,Write-In Totals,0
McKean County,Norwich Township,State House,67,REP,Write-In Totals,0
McKean County,Otto Township- 1st Dist,State House,67,REP,Write-In Totals,1
McKean County,Otto Township- 2nd Dist,State House,67,REP,Write-In Totals,0
McKean County,Port Allegany Borough- 1st Dist,State House,67,REP,Write-In Totals,1
McKean County,Port Allegany Borough- 2nd Dist,State House,67,REP,Write-In Totals,0
McKean County,Sergeant Township,State House,67,REP,Write-In Totals,0
McKean County,Smethport Borough,State House,67,REP,Write-In Totals,2
McKean County,Wetmore Township,State House,67,REP,Write-In Totals,1
McKean County,Annin Township,State Senate,25,REP,CRIS DUSH,71
McKean County,Bradford City- 1st Wd,State Senate,25,REP,CRIS DUSH,16
McKean County,Bradford City- 2nd Wd,State Senate,25,REP,CRIS DUSH,50
McKean County,Bradford City- 3rd Wd- 1st Dist,State Senate,25,REP,CRIS DUSH,32
McKean County,Bradford City- 3rd Wd- 2nd Dist,State Senate,25,REP,CRIS DUSH,62
McKean County,Bradford City- 4th Wd,State Senate,25,REP,CRIS DUSH,49
McKean County,Bradford City- 5th Wd,State Senate,25,REP,CRIS DUSH,13
McKean County,Bradford City- 6th Wd- 1st Dist,State Senate,25,REP,CRIS DUSH,63
McKean County,Bradford City- 6th Wd- 2nd Dist,State Senate,25,REP,CRIS DUSH,43
McKean County,Bradford Township- 1st Dist,State Senate,25,REP,CRIS DUSH,109
McKean County,Bradford Township- 2nd Dist,State Senate,25,REP,CRIS DUSH,182
McKean County,Bradford Township- 3rd Dist,State Senate,25,REP,CRIS DUSH,63
McKean County,Ceres Township,State Senate,25,REP,CRIS DUSH,89
McKean County,Corydon Township,State Senate,25,REP,CRIS DUSH,37
McKean County,Eldred Borough,State Senate,25,REP,CRIS DUSH,49
McKean County,Eldred Township,State Senate,25,REP,CRIS DUSH,134
McKean County,Foster Township- 1st Dist,State Senate,25,REP,CRIS DUSH,68
McKean County,Foster Township- 2nd Dist,State Senate,25,REP,CRIS DUSH,69
McKean County,Foster Township- 3rd Dist,State Senate,25,REP,CRIS DUSH,199
McKean County,Foster Township- 4th Dist,State Senate,25,REP,CRIS DUSH,27
McKean County,Hamilton Township,State Senate,25,REP,CRIS DUSH,47
McKean County,Hamlin Township- 1st Dist,State Senate,25,REP,CRIS DUSH,44
McKean County,Hamlin Township- 2nd Dist,State Senate,25,REP,CRIS DUSH,28
McKean County,Kane Borough- 1st Wd,State Senate,25,REP,CRIS DUSH,82
McKean County,Kane Borough- 2nd Wd,State Senate,25,REP,CRIS DUSH,26
McKean County,Kane Borough- 3rd Wd,State Senate,25,REP,CRIS DUSH,68
McKean County,Kane Borough- 4th Wd,State Senate,25,REP,CRIS DUSH,49
McKean County,Keating Township- 1st Dist,State Senate,25,REP,CRIS DUSH,131
McKean County,Keating Township- 2nd Dist,State Senate,25,REP,CRIS DUSH,78
McKean County,Keating Township- 3rd Dist,State Senate,25,REP,CRIS DUSH,91
McKean County,Lafayette Township,State Senate,25,REP,CRIS DUSH,78
McKean County,Lewis Run Borough,State Senate,25,REP,CRIS DUSH,34
McKean County,Liberty Township,State Senate,25,REP,CRIS DUSH,134
McKean County,Mount Jewett Borough,State Senate,25,REP,CRIS DUSH,82
McKean County,Norwich Township,State Senate,25,REP,CRIS DUSH,46
McKean County,Otto Township- 1st Dist,State Senate,25,REP,CRIS DUSH,82
McKean County,Otto Township- 2nd Dist,State Senate,25,REP,CRIS DUSH,54
McKean County,Port Allegany Borough- 1st Dist,State Senate,25,REP,CRIS DUSH,70
McKean County,Port Allegany Borough- 2nd Dist,State Senate,25,REP,CRIS DUSH,43
McKean County,Sergeant Township,State Senate,25,REP,CRIS DUSH,12
McKean County,Smethport Borough,State Senate,25,REP,CRIS DUSH,144
McKean County,Wetmore Township,State Senate,25,REP,CRIS DUSH,202
McKean County,Annin Township,State Senate,25,REP,JIM BROWN,18
McKean County,Bradford City- 1st Wd,State Senate,25,REP,JIM BROWN,4
McKean County,Bradford City- 2nd Wd,State Senate,25,REP,JIM BROWN,11
McKean County,Bradford City- 3rd Wd- 1st Dist,State Senate,25,REP,JIM BROWN,5
McKean County,Bradford City- 3rd Wd- 2nd Dist,State Senate,25,REP,JIM BROWN,11
McKean County,Bradford City- 4th Wd,State Senate,25,REP,JIM BROWN,11
McKean County,Bradford City- 5th Wd,State Senate,25,REP,JIM BROWN,7
McKean County,Bradford City- 6th Wd- 1st Dist,State Senate,25,REP,JIM BROWN,12
McKean County,Bradford City- 6th Wd- 2nd Dist,State Senate,25,REP,JIM BROWN,17
McKean County,Bradford Township- 1st Dist,State Senate,25,REP,JIM BROWN,26
McKean County,Bradford Township- 2nd Dist,State Senate,25,REP,JIM BROWN,33
McKean County,Bradford Township- 3rd Dist,State Senate,25,REP,JIM BROWN,9
McKean County,Ceres Township,State Senate,25,REP,JIM BROWN,27
McKean County,Corydon Township,State Senate,25,REP,JIM BROWN,6
McKean County,Eldred Borough,State Senate,25,REP,JIM BROWN,26
McKean County,Eldred Township,State Senate,25,REP,JIM BROWN,41
McKean County,Foster Township- 1st Dist,State Senate,25,REP,JIM BROWN,18
McKean County,Foster Township- 2nd Dist,State Senate,25,REP,JIM BROWN,15
McKean County,Foster Township- 3rd Dist,State Senate,25,REP,JIM BROWN,38
McKean County,Foster Township- 4th Dist,State Senate,25,REP,JIM BROWN,3
McKean County,Hamilton Township,State Senate,25,REP,JIM BROWN,8
McKean County,Hamlin Township- 1st Dist,State Senate,25,REP,JIM BROWN,3
McKean County,Hamlin Township- 2nd Dist,State Senate,25,REP,JIM BROWN,7
McKean County,Kane Borough- 1st Wd,State Senate,25,REP,JIM BROWN,30
McKean County,Kane Borough- 2nd Wd,State Senate,25,REP,JIM BROWN,7
McKean County,Kane Borough- 3rd Wd,State Senate,25,REP,JIM BROWN,12
McKean County,Kane Borough- 4th Wd,State Senate,25,REP,JIM BROWN,7
McKean County,Keating Township- 1st Dist,State Senate,25,REP,JIM BROWN,31
McKean County,Keating Township- 2nd Dist,State Senate,25,REP,JIM BROWN,29
McKean County,Keating Township- 3rd Dist,State Senate,25,REP,JIM BROWN,20
McKean County,Lafayette Township,State Senate,25,REP,JIM BROWN,20
McKean County,Lewis Run Borough,State Senate,25,REP,JIM BROWN,9
McKean County,Liberty Township,State Senate,25,REP,JIM BROWN,50
McKean County,Mount Jewett Borough,State Senate,25,REP,JIM BROWN,16
McKean County,Norwich Township,State Senate,25,REP,JIM BROWN,11
McKean County,Otto Township- 1st Dist,State Senate,25,REP,JIM BROWN,24
McKean County,Otto Township- 2nd Dist,State Senate,25,REP,JIM BROWN,19
McKean County,Port Allegany Borough- 1st Dist,State Senate,25,REP,JIM BROWN,25
McKean County,Port Allegany Borough- 2nd Dist,State Senate,25,REP,JIM BROWN,16
McKean County,Sergeant Township,State Senate,25,REP,JIM BROWN,2
McKean County,Smethport Borough,State Senate,25,REP,JIM BROWN,36
McKean County,Wetmore Township,State Senate,25,REP,JIM BROWN,30
McKean County,Annin Township,State Senate,25,REP,JOHN HERM SUPLIZIO,41
McKean County,Bradford City- 1st Wd,State Senate,25,REP,JOHN HERM SUPLIZIO,13
McKean County,Bradford City- 2nd Wd,State Senate,25,REP,JOHN HERM SUPLIZIO,28
McKean County,Bradford City- 3rd Wd- 1st Dist,State Senate,25,REP,JOHN HERM SUPLIZIO,29
McKean County,Bradford City- 3rd Wd- 2nd Dist,State Senate,25,REP,JOHN HERM SUPLIZIO,32
McKean County,Bradford City- 4th Wd,State Senate,25,REP,JOHN HERM SUPLIZIO,44
McKean County,Bradford City- 5th Wd,State Senate,25,REP,JOHN HERM SUPLIZIO,10
McKean County,Bradford City- 6th Wd- 1st Dist,State Senate,25,REP,JOHN HERM SUPLIZIO,38
McKean County,Bradford City- 6th Wd- 2nd Dist,State Senate,25,REP,JOHN HERM SUPLIZIO,36
McKean County,Bradford Township- 1st Dist,State Senate,25,REP,JOHN HERM SUPLIZIO,66
McKean County,Bradford Township- 2nd Dist,State Senate,25,REP,JOHN HERM SUPLIZIO,98
McKean County,Bradford Township- 3rd Dist,State Senate,25,REP,JOHN HERM SUPLIZIO,48
McKean County,Ceres Township,State Senate,25,REP,JOHN HERM SUPLIZIO,46
McKean County,Corydon Township,State Senate,25,REP,JOHN HERM SUPLIZIO,9
McKean County,Eldred Borough,State Senate,25,REP,JOHN HERM SUPLIZIO,29
McKean County,Eldred Township,State Senate,25,REP,JOHN HERM SUPLIZIO,80
McKean County,Foster Township- 1st Dist,State Senate,25,REP,JOHN HERM SUPLIZIO,49
McKean County,Foster Township- 2nd Dist,State Senate,25,REP,JOHN HERM SUPLIZIO,43
McKean County,Foster Township- 3rd Dist,State Senate,25,REP,JOHN HERM SUPLIZIO,127
McKean County,Foster Township- 4th Dist,State Senate,25,REP,JOHN HERM SUPLIZIO,21
McKean County,Hamilton Township,State Senate,25,REP,JOHN HERM SUPLIZIO,19
McKean County,Hamlin Township- 1st Dist,State Senate,25,REP,JOHN HERM SUPLIZIO,17
McKean County,Hamlin Township- 2nd Dist,State Senate,25,REP,JOHN HERM SUPLIZIO,16
McKean County,Kane Borough- 1st Wd,State Senate,25,REP,JOHN HERM SUPLIZIO,43
McKean County,Kane Borough- 2nd Wd,State Senate,25,REP,JOHN HERM SUPLIZIO,18
McKean County,Kane Borough- 3rd Wd,State Senate,25,REP,JOHN HERM SUPLIZIO,55
McKean County,Kane Borough- 4th Wd,State Senate,25,REP,JOHN HERM SUPLIZIO,22
McKean County,Keating Township- 1st Dist,State Senate,25,REP,JOHN HERM SUPLIZIO,74
McKean County,Keating Township- 2nd Dist,State Senate,25,REP,JOHN HERM SUPLIZIO,37
McKean County,Keating Township- 3rd Dist,State Senate,25,REP,JOHN HERM SUPLIZIO,33
McKean County,Lafayette Township,State Senate,25,REP,JOHN HERM SUPLIZIO,42
McKean County,Lewis Run Borough,State Senate,25,REP,JOHN HERM SUPLIZIO,31
McKean County,Liberty Township,State Senate,25,REP,JOHN HERM SUPLIZIO,99
McKean County,Mount Jewett Borough,State Senate,25,REP,JOHN HERM SUPLIZIO,35
McKean County,Norwich Township,State Senate,25,REP,JOHN HERM SUPLIZIO,31
McKean County,Otto Township- 1st Dist,State Senate,25,REP,JOHN HERM SUPLIZIO,48
McKean County,Otto Township- 2nd Dist,State Senate,25,REP,JOHN HERM SUPLIZIO,27
McKean County,Port Allegany Borough- 1st Dist,State Senate,25,REP,JOHN HERM SUPLIZIO,69
McKean County,Port Allegany Borough- 2nd Dist,State Senate,25,REP,JOHN HERM SUPLIZIO,43
McKean County,Sergeant Township,State Senate,25,REP,JOHN HERM SUPLIZIO,5
McKean County,Smethport Borough,State Senate,25,REP,JOHN HERM SUPLIZIO,116
McKean County,Wetmore Township,State Senate,25,REP,JOHN HERM SUPLIZIO,80
McKean County,Annin Township,State Senate,25,REP,Write-In Totals,0
McKean County,Bradford City- 1st Wd,State Senate,25,REP,Write-In Totals,0
McKean County,Bradford City- 2nd Wd,State Senate,25,REP,Write-In Totals,2
McKean County,Bradford City- 3rd Wd- 1st Dist,State Senate,25,REP,Write-In Totals,1
McKean County,Bradford City- 3rd Wd- 2nd Dist,State Senate,25,REP,Write-In Totals,0
McKean County,Bradford City- 4th Wd,State Senate,25,REP,Write-In Totals,2
McKean County,Bradford City- 5th Wd,State Senate,25,REP,Write-In Totals,0
McKean County,Bradford City- 6th Wd- 1st Dist,State Senate,25,REP,Write-In Totals,0
McKean County,Bradford City- 6th Wd- 2nd Dist,State Senate,25,REP,Write-In Totals,1
McKean County,Bradford Township- 1st Dist,State Senate,25,REP,Write-In Totals,0
McKean County,Bradford Township- 2nd Dist,State Senate,25,REP,Write-In Totals,0
McKean County,Bradford Township- 3rd Dist,State Senate,25,REP,Write-In Totals,0
McKean County,Ceres Township,State Senate,25,REP,Write-In Totals,1
McKean County,Corydon Township,State Senate,25,REP,Write-In Totals,1
McKean County,Eldred Borough,State Senate,25,REP,Write-In Totals,2
McKean County,Eldred Township,State Senate,25,REP,Write-In Totals,0
McKean County,Foster Township- 1st Dist,State Senate,25,REP,Write-In Totals,0
McKean County,Foster Township- 2nd Dist,State Senate,25,REP,Write-In Totals,1
McKean County,Foster Township- 3rd Dist,State Senate,25,REP,Write-In Totals,2
McKean County,Foster Township- 4th Dist,State Senate,25,REP,Write-In Totals,0
McKean County,Hamilton Township,State Senate,25,REP,Write-In Totals,1
McKean County,Hamlin Township- 1st Dist,State Senate,25,REP,Write-In Totals,0
McKean County,Hamlin Township- 2nd Dist,State Senate,25,REP,Write-In Totals,0
McKean County,Kane Borough- 1st Wd,State Senate,25,REP,Write-In Totals,1
McKean County,Kane Borough- 2nd Wd,State Senate,25,REP,Write-In Totals,0
McKean County,Kane Borough- 3rd Wd,State Senate,25,REP,Write-In Totals,2
McKean County,Kane Borough- 4th Wd,State Senate,25,REP,Write-In Totals,0
McKean County,Keating Township- 1st Dist,State Senate,25,REP,Write-In Totals,0
McKean County,Keating Township- 2nd Dist,State Senate,25,REP,Write-In Totals,0
McKean County,Keating Township- 3rd Dist,State Senate,25,REP,Write-In Totals,0
McKean County,Lafayette Township,State Senate,25,REP,Write-In Totals,0
McKean County,Lewis Run Borough,State Senate,25,REP,Write-In Totals,2
McKean County,Liberty Township,State Senate,25,REP,Write-In Totals,0
McKean County,Mount Jewett Borough,State Senate,25,REP,Write-In Totals,0
McKean County,Norwich Township,State Senate,25,REP,Write-In Totals,1
McKean County,Otto Township- 1st Dist,State Senate,25,REP,Write-In Totals,1
McKean County,Otto Township- 2nd Dist,State Senate,25,REP,Write-In Totals,0
McKean County,Port Allegany Borough- 1st Dist,State Senate,25,REP,Write-In Totals,0
McKean County,Port Allegany Borough- 2nd Dist,State Senate,25,REP,Write-In Totals,0
McKean County,Sergeant Township,State Senate,25,REP,Write-In Totals,1
McKean County,Smethport Borough,State Senate,25,REP,Write-In Totals,0
McKean County,Wetmore Township,State Senate,25,REP,Write-In Totals,0
McKean County,Annin Township,STATE TREASURER,,REP,STACY L GARRITY,124
McKean County,Bradford City- 1st Wd,STATE TREASURER,,REP,STACY L GARRITY,29
McKean County,Bradford City- 2nd Wd,STATE TREASURER,,REP,STACY L GARRITY,85
McKean County,Bradford City- 3rd Wd- 1st Dist,STATE TREASURER,,REP,STACY L GARRITY,59
McKean County,Bradford City- 3rd Wd- 2nd Dist,STATE TREASURER,,REP,STACY L GARRITY,93
