county,precinct,office,district,party,candidate,vote_for,votes,election_day,mail,provisional
Lackawanna,Archbald W-02 P-01,SUPREME COURT RETENTION - CHRISTINE DONOHUE,,,YES,1,247,166,79,2
Lackawanna,Archbald W-02 P-01,SUPREME COURT RETENTION - CHRISTINE DONOHUE,,,NO,1,115,101,13,1
Lackawanna,Archbald W-02 P-01,SUPREME COURT RETENTION - KEVIN M. DOUGHERTY,,,YES,1,252,170,80,2
Lackawanna,Archbald W-02 P-01,SUPREME COURT RETENTION - KEVIN M. DOUGHERTY,,,NO,1,112,99,12,1
Lackawanna,Archbald W-02 P-01,SUPREME COURT RETENTION - DAVID WECHT,,,YES,1,243,161,80,2
Lackawanna,Archbald W-02 P-01,SUPREME COURT RETENTION - DAVID WECHT,,,NO,1,115,103,11,1
Lackawanna,Archbald W-02 P-01,SUPERIOR COURT RETENTION - ALICE BECK DUBOW,,,YES,1,227,148,77,2
Lackawanna,Archbald W-02 P-01,SUPERIOR COURT RETENTION - ALICE BECK DUBOW,,,NO,1,111,97,13,1
Lackawanna,Archbald W-02 P-01,COMMONWEALTH COURT RETENTION - MICHAEL H. WOJCIK,,,YES,1,224,148,74,2
Lackawanna,Archbald W-02 P-01,COMMONWEALTH COURT RETENTION - MICHAEL H. WOJCIK,,,NO,1,114,97,16,1
Lackawanna,Archbald W-02 P-01,COURT OF COMMON PLEAS RETENTION - ANDY JARBOLA,,,YES,1,236,173,61,2
Lackawanna,Archbald W-02 P-01,COURT OF COMMON PLEAS RETENTION - ANDY JARBOLA,,,NO,1,123,88,34,1
Lackawanna,Archbald W-03 P-00,,,,Registered Voters,,491,,,
Lackawanna,Archbald W-03 P-00,,,,Ballots Cast,,269,207,62,0
Lackawanna,Archbald W-03 P-00,,,,Ballots Cast - Blank,,0,0,0,0
Lackawanna,Archbald W-03 P-00,JUDGE OF THE SUPERIOR COURT,,DEM,BRANDON NEUMAN,1,123,85,38,0
Lackawanna,Archbald W-03 P-00,JUDGE OF THE SUPERIOR COURT,,REP,MARIA BATTISTA,1,99,81,18,0
Lackawanna,Archbald W-03 P-00,JUDGE OF THE SUPERIOR COURT,,LIB,DANIEL WASSMER,1,9,9,0,0
Lackawanna,Archbald W-03 P-00,JUDGE OF THE SUPERIOR COURT,,,Write-In Totals,1,0,0,0,0
Lackawanna,Archbald W-03 P-00,JUDGE OF THE COMMONWEALTH COURT,,DEM,STELLA TSAI,1,133,90,43,0
Lackawanna,Archbald W-03 P-00,JUDGE OF THE COMMONWEALTH COURT,,REP,MATT WOLFORD,1,96,83,13,0
Lackawanna,Archbald W-03 P-00,JUDGE OF THE COMMONWEALTH COURT,,,Write-In Totals,1,0,0,0,0
Lackawanna,Archbald W-03 P-00,JUDGE OF THE COURT OF COMMON PLEAS,,DNR,MARK POWELL,1,209,155,54,0
Lackawanna,Archbald W-03 P-00,JUDGE OF THE COURT OF COMMON PLEAS,,,Write-In Totals,1,2,2,0,0
Lackawanna,Archbald W-03 P-00,COUNTY COMMISSIONER TWO YEAR UNEXPIRED TERM,,DEM,THOM WELBY,1,63,42,21,0
Lackawanna,Archbald W-03 P-00,COUNTY COMMISSIONER TWO YEAR UNEXPIRED TERM,,REP,CHET MERLI,1,114,99,15,0
Lackawanna,Archbald W-03 P-00,COUNTY COMMISSIONER TWO YEAR UNEXPIRED TERM,,AAI,MICHAEL P. CAPPELLINI,1,84,60,24,0
Lackawanna,Archbald W-03 P-00,COUNTY COMMISSIONER TWO YEAR UNEXPIRED TERM,,,Write-In Totals,1,0,0,0,0
Lackawanna,Archbald W-03 P-00,CLERK OF JUDICIAL RECORDS TWO YEAR UNEXPIRED TERM,,DEM,LAUREN BIEBER MAILEN,1,87,60,27,0
Lackawanna,Archbald W-03 P-00,CLERK OF JUDICIAL RECORDS TWO YEAR UNEXPIRED TERM,,REP,SUSANNE PREAMBO GREEN,1,74,62,12,0
Lackawanna,Archbald W-03 P-00,CLERK OF JUDICIAL RECORDS TWO YEAR UNEXPIRED TERM,,,Write-In Totals,1,0,0,0,0
Lackawanna,Archbald W-03 P-00,DISTRICT ATTORNEY,,DNR,BRIAN GALLAGHER,1,218,161,57,0
Lackawanna,Archbald W-03 P-00,DISTRICT ATTORNEY,,,Write-In Totals,1,0,0,0,0
Lackawanna,Archbald W-03 P-00,SHERIFF,,DEM,MARK P. MCANDREW,1,209,154,55,0
Lackawanna,Archbald W-03 P-00,SHERIFF,,REP,GLENN CAPMAN,1,49,44,5,0
Lackawanna,Archbald W-03 P-00,SHERIFF,,,Write-In Totals,1,0,0,0,0
Lackawanna,Archbald W-03 P-00,RECORDER OF DEEDS,,DEM,EVIE RAFALKO MCNULTY,1,146,104,42,0
Lackawanna,Archbald W-03 P-00,RECORDER OF DEEDS,,REP,SHARON SOLTIS SPARANO,1,91,75,16,0
Lackawanna,Archbald W-03 P-00,RECORDER OF DEEDS,,,Write-In Totals,1,0,0,0,0
Lackawanna,Archbald W-03 P-00,REGISTER OF WILLS,,DEM,FRAN KOVALESKI,1,150,106,44,0
Lackawanna,Archbald W-03 P-00,REGISTER OF WILLS,,REP,VANESSA LIENERT,1,86,71,15,0
Lackawanna,Archbald W-03 P-00,REGISTER OF WILLS,,,Write-In Totals,1,0,0,0,0
Lackawanna,Archbald W-03 P-00,MAYOR ARCHBALD,,DEM,SHIRLEY BARRETT,1,132,91,41,0
Lackawanna,Archbald W-03 P-00,MAYOR ARCHBALD,,REP,CYNTHIA SNYDER,1,130,113,17,0
Lackawanna,Archbald W-03 P-00,MAYOR ARCHBALD,,,Write-In Totals,1,0,0,0,0
Lackawanna,Archbald W-03 P-00,TAX COLLECTOR ARCHBALD,,DNR,KATIE GROGAN NOLDY,1,227,171,56,0
Lackawanna,Archbald W-03 P-00,TAX COLLECTOR ARCHBALD,,,Write-In Totals,1,1,0,1,0
Lackawanna,Archbald W-03 P-00,COUNCIL ARCHBALD,,DEM,MARIE COOKE ANDREOLI,3,123,85,38,0
Lackawanna,Archbald W-03 P-00,COUNCIL ARCHBALD,,DNR,TOM ANISKA,3,148,106,42,0
Lackawanna,Archbald W-03 P-00,COUNCIL ARCHBALD,,DEM,FRANCIS BURKE,3,94,65,29,0
Lackawanna,Archbald W-03 P-00,COUNCIL ARCHBALD,,REP,LOUIS J. RAPOCH,3,139,118,21,0
Lackawanna,Archbald W-03 P-00,COUNCIL ARCHBALD,,REP,BRUCE WALDER,3,80,70,10,0
Lackawanna,Archbald W-03 P-00,COUNCIL ARCHBALD,,,Write-In Totals,3,28,26,2,0
Lackawanna,Archbald W-03 P-00,VALLEY VIEW SCHOOL DIRECTOR REGION 1,,DNR,JOSEPH A. FARRELL,2,115,81,34,0
Lackawanna,Archbald W-03 P-00,VALLEY VIEW SCHOOL DIRECTOR REGION 1,,DNR,TOM OWEN,2,125,94,31,0
Lackawanna,Archbald W-03 P-00,VALLEY VIEW SCHOOL DIRECTOR REGION 1,,IND,JULIE BUDD-KULENICH,2,111,90,21,0
Lackawanna,Archbald W-03 P-00,VALLEY VIEW SCHOOL DIRECTOR REGION 1,,,Write-In Totals,2,4,4,0,0
Lackawanna,Archbald W-03 P-00,JUDGE OF ELECTION Archbald W-03 P-00,,,Write-In Totals,1,5,4,1,0
Lackawanna,Archbald W-03 P-00,INSPECTOR OF ELECTION Archbald W-03 P-00,,,Write-In Totals,1,3,2,1,0
Lackawanna,Archbald W-03 P-00,SUPREME COURT RETENTION - CHRISTINE DONOHUE,,,YES,1,159,120,39,0
Lackawanna,Archbald W-03 P-00,SUPREME COURT RETENTION - CHRISTINE DONOHUE,,,NO,1,76,63,13,0
Lackawanna,Archbald W-03 P-00,SUPREME COURT RETENTION - KEVIN M. DOUGHERTY,,,YES,1,157,119,38,0
Lackawanna,Archbald W-03 P-00,SUPREME COURT RETENTION - KEVIN M. DOUGHERTY,,,NO,1,78,64,14,0
Lackawanna,Archbald W-03 P-00,SUPREME COURT RETENTION - DAVID WECHT,,,YES,1,152,118,34,0
Lackawanna,Archbald W-03 P-00,SUPREME COURT RETENTION - DAVID WECHT,,,NO,1,80,62,18,0
Lackawanna,Archbald W-03 P-00,SUPERIOR COURT RETENTION - ALICE BECK DUBOW,,,YES,1,145,104,41,0
Lackawanna,Archbald W-03 P-00,SUPERIOR COURT RETENTION - ALICE BECK DUBOW,,,NO,1,79,68,11,0
Lackawanna,Archbald W-03 P-00,COMMONWEALTH COURT RETENTION - MICHAEL H. WOJCIK,,,YES,1,140,100,40,0
Lackawanna,Archbald W-03 P-00,COMMONWEALTH COURT RETENTION - MICHAEL H. WOJCIK,,,NO,1,78,68,10,0
Lackawanna,Archbald W-03 P-00,COURT OF COMMON PLEAS RETENTION - ANDY JARBOLA,,,YES,1,161,119,42,0
Lackawanna,Archbald W-03 P-00,COURT OF COMMON PLEAS RETENTION - ANDY JARBOLA,,,NO,1,69,55,14,0
Lackawanna,Archbald W-04 P-01,,,,Registered Voters,,1510,,,
Lackawanna,Archbald W-04 P-01,,,,Ballots Cast,,839,636,201,2
Lackawanna,Archbald W-04 P-01,,,,Ballots Cast - Blank,,0,0,0,0
Lackawanna,Archbald W-04 P-01,JUDGE OF THE SUPERIOR COURT,,DEM,BRANDON NEUMAN,1,454,304,150,0
Lackawanna,Archbald W-04 P-01,JUDGE OF THE SUPERIOR COURT,,REP,MARIA BATTISTA,1,283,238,44,1
Lackawanna,Archbald W-04 P-01,JUDGE OF THE SUPERIOR COURT,,LIB,DANIEL WASSMER,1,19,16,3,0
Lackawanna,Archbald W-04 P-01,JUDGE OF THE SUPERIOR COURT,,,Write-In Totals,1,0,0,0,0
Lackawanna,Archbald W-04 P-01,JUDGE OF THE COMMONWEALTH COURT,,DEM,STELLA TSAI,1,467,314,153,0
Lackawanna,Archbald W-04 P-01,JUDGE OF THE COMMONWEALTH COURT,,REP,MATT WOLFORD,1,286,243,42,1
Lackawanna,Archbald W-04 P-01,JUDGE OF THE COMMONWEALTH COURT,,,Write-In Totals,1,1,1,0,0
Lackawanna,Archbald W-04 P-01,JUDGE OF THE COURT OF COMMON PLEAS,,DNR,MARK POWELL,1,674,492,181,1
Lackawanna,Archbald W-04 P-01,JUDGE OF THE COURT OF COMMON PLEAS,,,Write-In Totals,1,7,7,0,0
Lackawanna,Archbald W-04 P-01,COUNTY COMMISSIONER TWO YEAR UNEXPIRED TERM,,DEM,THOM WELBY,1,205,137,68,0
Lackawanna,Archbald W-04 P-01,COUNTY COMMISSIONER TWO YEAR UNEXPIRED TERM,,REP,CHET MERLI,1,299,259,40,0
Lackawanna,Archbald W-04 P-01,COUNTY COMMISSIONER TWO YEAR UNEXPIRED TERM,,AAI,MICHAEL P. CAPPELLINI,1,317,224,92,1
Lackawanna,Archbald W-04 P-01,COUNTY COMMISSIONER TWO YEAR UNEXPIRED TERM,,,Write-In Totals,1,1,1,0,0
Lackawanna,Archbald W-04 P-01,CLERK OF JUDICIAL RECORDS TWO YEAR UNEXPIRED TERM,,DEM,LAUREN BIEBER MAILEN,1,340,238,102,0
Lackawanna,Archbald W-04 P-01,CLERK OF JUDICIAL RECORDS TWO YEAR UNEXPIRED TERM,,REP,SUSANNE PREAMBO GREEN,1,244,212,32,0
Lackawanna,Archbald W-04 P-01,CLERK OF JUDICIAL RECORDS TWO YEAR UNEXPIRED TERM,,,Write-In Totals,1,2,1,1,0
Lackawanna,Archbald W-04 P-01,DISTRICT ATTORNEY,,DNR,BRIAN GALLAGHER,1,662,488,173,1
Lackawanna,Archbald W-04 P-01,DISTRICT ATTORNEY,,,Write-In Totals,1,4,2,2,0
Lackawanna,Archbald W-04 P-01,SHERIFF,,DEM,MARK P. MCANDREW,1,638,465,171,2
Lackawanna,Archbald W-04 P-01,SHERIFF,,REP,GLENN CAPMAN,1,175,148,27,0
Lackawanna,Archbald W-04 P-01,SHERIFF,,,Write-In Totals,1,1,1,0,0
Lackawanna,Archbald W-04 P-01,RECORDER OF DEEDS,,DEM,EVIE RAFALKO MCNULTY,1,557,389,167,1
Lackawanna,Archbald W-04 P-01,RECORDER OF DEEDS,,REP,SHARON SOLTIS SPARANO,1,227,197,30,0
Lackawanna,Archbald W-04 P-01,RECORDER OF DEEDS,,,Write-In Totals,1,0,0,0,0
Lackawanna,Archbald W-04 P-01,REGISTER OF WILLS,,DEM,FRAN KOVALESKI,1,535,373,161,1
Lackawanna,Archbald W-04 P-01,REGISTER OF WILLS,,REP,VANESSA LIENERT,1,228,195,33,0
Lackawanna,Archbald W-04 P-01,REGISTER OF WILLS,,,Write-In Totals,1,0,0,0,0
Lackawanna,Archbald W-04 P-01,MAYOR ARCHBALD,,DEM,SHIRLEY BARRETT,1,463,328,133,2
Lackawanna,Archbald W-04 P-01,MAYOR ARCHBALD,,REP,CYNTHIA SNYDER,1,357,293,64,0
Lackawanna,Archbald W-04 P-01,MAYOR ARCHBALD,,,Write-In Totals,1,1,1,0,0
Lackawanna,Archbald W-04 P-01,TAX COLLECTOR ARCHBALD,,DNR,KATIE GROGAN NOLDY,1,716,529,186,1
Lackawanna,Archbald W-04 P-01,TAX COLLECTOR ARCHBALD,,,Write-In Totals,1,6,4,2,0
Lackawanna,Archbald W-04 P-01,COUNCIL ARCHBALD,,DEM,MARIE COOKE ANDREOLI,3,415,290,123,2
Lackawanna,Archbald W-04 P-01,COUNCIL ARCHBALD,,DNR,TOM ANISKA,3,508,372,135,1
Lackawanna,Archbald W-04 P-01,COUNCIL ARCHBALD,,DEM,FRANCIS BURKE,3,331,217,113,1
Lackawanna,Archbald W-04 P-01,COUNCIL ARCHBALD,,REP,LOUIS J. RAPOCH,3,422,338,84,0
Lackawanna,Archbald W-04 P-01,COUNCIL ARCHBALD,,REP,BRUCE WALDER,3,242,197,45,0
Lackawanna,Archbald W-04 P-01,COUNCIL ARCHBALD,,,Write-In Totals,3,35,28,7,0
Lackawanna,Archbald W-04 P-01,VALLEY VIEW SCHOOL DIRECTOR REGION 1,,DNR,JOSEPH A. FARRELL,2,428,314,114,0
Lackawanna,Archbald W-04 P-01,VALLEY VIEW SCHOOL DIRECTOR REGION 1,,DNR,TOM OWEN,2,323,246,76,1
Lackawanna,Archbald W-04 P-01,VALLEY VIEW SCHOOL DIRECTOR REGION 1,,IND,JULIE BUDD-KULENICH,2,330,232,98,0
Lackawanna,Archbald W-04 P-01,VALLEY VIEW SCHOOL DIRECTOR REGION 1,,,Write-In Totals,2,26,19,7,0
Lackawanna,Archbald W-04 P-01,JUDGE OF ELECTION Archbald W-04 P-01,,,Write-In Totals,1,31,19,12,0
Lackawanna,Archbald W-04 P-01,INSPECTOR OF ELECTION Archbald W-04 P-01,,,Write-In Totals,1,25,17,8,0
Lackawanna,Archbald W-04 P-01,SUPREME COURT RETENTION - CHRISTINE DONOHUE,,,YES,1,492,340,151,1
Lackawanna,Archbald W-04 P-01,SUPREME COURT RETENTION - CHRISTINE DONOHUE,,,NO,1,242,209,32,1
Lackawanna,Archbald W-04 P-01,SUPREME COURT RETENTION - KEVIN M. DOUGHERTY,,,YES,1,486,336,149,1
Lackawanna,Archbald W-04 P-01,SUPREME COURT RETENTION - KEVIN M. DOUGHERTY,,,NO,1,244,212,31,1
Lackawanna,Archbald W-04 P-01,SUPREME COURT RETENTION - DAVID WECHT,,,YES,1,473,328,144,1
Lackawanna,Archbald W-04 P-01,SUPREME COURT RETENTION - DAVID WECHT,,,NO,1,245,211,33,1
Lackawanna,Archbald W-04 P-01,SUPERIOR COURT RETENTION - ALICE BECK DUBOW,,,YES,1,436,298,137,1
Lackawanna,Archbald W-04 P-01,SUPERIOR COURT RETENTION - ALICE BECK DUBOW,,,NO,1,248,211,36,1
Lackawanna,Archbald W-04 P-01,COMMONWEALTH COURT RETENTION - MICHAEL H. WOJCIK,,,YES,1,439,303,135,1
Lackawanna,Archbald W-04 P-01,COMMONWEALTH COURT RETENTION - MICHAEL H. WOJCIK,,,NO,1,243,204,38,1
Lackawanna,Archbald W-04 P-01,COURT OF COMMON PLEAS RETENTION - ANDY JARBOLA,,,YES,1,516,373,142,1
Lackawanna,Archbald W-04 P-01,COURT OF COMMON PLEAS RETENTION - ANDY JARBOLA,,,NO,1,195,156,38,1
Lackawanna,Archbald W-04 P-02,,,,Registered Voters,,239,,,
Lackawanna,Archbald W-04 P-02,,,,Ballots Cast,,109,83,26,0
Lackawanna,Archbald W-04 P-02,,,,Ballots Cast - Blank,,0,0,0,0
Lackawanna,Archbald W-04 P-02,JUDGE OF THE SUPERIOR COURT,,DEM,BRANDON NEUMAN,1,62,40,22,0
Lackawanna,Archbald W-04 P-02,JUDGE OF THE SUPERIOR COURT,,REP,MARIA BATTISTA,1,44,40,4,0
Lackawanna,Archbald W-04 P-02,JUDGE OF THE SUPERIOR COURT,,LIB,DANIEL WASSMER,1,3,3,0,0
Lackawanna,Archbald W-04 P-02,JUDGE OF THE SUPERIOR COURT,,,Write-In Totals,1,0,0,0,0
Lackawanna,Archbald W-04 P-02,JUDGE OF THE COMMONWEALTH COURT,,DEM,STELLA TSAI,1,62,41,21,0
Lackawanna,Archbald W-04 P-02,JUDGE OF THE COMMONWEALTH COURT,,REP,MATT WOLFORD,1,42,39,3,0
Lackawanna,Archbald W-04 P-02,JUDGE OF THE COMMONWEALTH COURT,,,Write-In Totals,1,0,0,0,0
Lackawanna,Archbald W-04 P-02,JUDGE OF THE COURT OF COMMON PLEAS,,DNR,MARK POWELL,1,94,72,22,0
Lackawanna,Archbald W-04 P-02,JUDGE OF THE COURT OF COMMON PLEAS,,,Write-In Totals,1,2,2,0,0
Lackawanna,Archbald W-04 P-02,COUNTY COMMISSIONER TWO YEAR UNEXPIRED TERM,,DEM,THOM WELBY,1,32,18,14,0
Lackawanna,Archbald W-04 P-02,COUNTY COMMISSIONER TWO YEAR UNEXPIRED TERM,,REP,CHET MERLI,1,48,42,6,0
Lackawanna,Archbald W-04 P-02,COUNTY COMMISSIONER TWO YEAR UNEXPIRED TERM,,AAI,MICHAEL P. CAPPELLINI,1,25,20,5,0
Lackawanna,Archbald W-04 P-02,COUNTY COMMISSIONER TWO YEAR UNEXPIRED TERM,,,Write-In Totals,1,1,1,0,0
Lackawanna,Archbald W-04 P-02,CLERK OF JUDICIAL RECORDS TWO YEAR UNEXPIRED TERM,,DEM,LAUREN BIEBER MAILEN,1,43,29,14,0
Lackawanna,Archbald W-04 P-02,CLERK OF JUDICIAL RECORDS TWO YEAR UNEXPIRED TERM,,REP,SUSANNE PREAMBO GREEN,1,35,32,3,0
Lackawanna,Archbald W-04 P-02,CLERK OF JUDICIAL RECORDS TWO YEAR UNEXPIRED TERM,,,Write-In Totals,1,0,0,0,0
Lackawanna,Archbald W-04 P-02,DISTRICT ATTORNEY,,DNR,BRIAN GALLAGHER,1,92,69,23,0
Lackawanna,Archbald W-04 P-02,DISTRICT ATTORNEY,,,Write-In Totals,1,3,3,0,0
Lackawanna,Archbald W-04 P-02,SHERIFF,,DEM,MARK P. MCANDREW,1,85,60,25,0
Lackawanna,Archbald W-04 P-02,SHERIFF,,REP,GLENN CAPMAN,1,23,22,1,0
Lackawanna,Archbald W-04 P-02,SHERIFF,,,Write-In Totals,1,0,0,0,0
Lackawanna,Archbald W-04 P-02,RECORDER OF DEEDS,,DEM,EVIE RAFALKO MCNULTY,1,73,49,24,0
Lackawanna,Archbald W-04 P-02,RECORDER OF DEEDS,,REP,SHARON SOLTIS SPARANO,1,33,31,2,0
Lackawanna,Archbald W-04 P-02,RECORDER OF DEEDS,,,Write-In Totals,1,0,0,0,0
Lackawanna,Archbald W-04 P-02,REGISTER OF WILLS,,DEM,FRAN KOVALESKI,1,68,46,22,0
Lackawanna,Archbald W-04 P-02,REGISTER OF WILLS,,REP,VANESSA LIENERT,1,33,30,3,0
Lackawanna,Archbald W-04 P-02,REGISTER OF WILLS,,,Write-In Totals,1,0,0,0,0
Lackawanna,Archbald W-04 P-02,MAYOR ARCHBALD,,DEM,SHIRLEY BARRETT,1,69,46,23,0
Lackawanna,Archbald W-04 P-02,MAYOR ARCHBALD,,REP,CYNTHIA SNYDER,1,37,34,3,0
Lackawanna,Archbald W-04 P-02,MAYOR ARCHBALD,,,Write-In Totals,1,0,0,0,0
Lackawanna,Archbald W-04 P-02,TAX COLLECTOR ARCHBALD,,DNR,KATIE GROGAN NOLDY,1,97,72,25,0
Lackawanna,Archbald W-04 P-02,TAX COLLECTOR ARCHBALD,,,Write-In Totals,1,2,2,0,0
Lackawanna,Archbald W-04 P-02,COUNCIL ARCHBALD,,DEM,MARIE COOKE ANDREOLI,3,48,30,18,0
Lackawanna,Archbald W-04 P-02,COUNCIL ARCHBALD,,DNR,TOM ANISKA,3,57,38,19,0
Lackawanna,Archbald W-04 P-02,COUNCIL ARCHBALD,,DEM,FRANCIS BURKE,3,45,32,13,0
Lackawanna,Archbald W-04 P-02,COUNCIL ARCHBALD,,REP,LOUIS J. RAPOCH,3,60,54,6,0
Lackawanna,Archbald W-04 P-02,COUNCIL ARCHBALD,,REP,BRUCE WALDER,3,37,34,3,0
Lackawanna,Archbald W-04 P-02,COUNCIL ARCHBALD,,,Write-In Totals,3,2,2,0,0
Lackawanna,Archbald W-04 P-02,VALLEY VIEW SCHOOL DIRECTOR REGION 1,,DNR,JOSEPH A. FARRELL,2,61,43,18,0
Lackawanna,Archbald W-04 P-02,VALLEY VIEW SCHOOL DIRECTOR REGION 1,,DNR,TOM OWEN,2,48,34,14,0
Lackawanna,Archbald W-04 P-02,VALLEY VIEW SCHOOL DIRECTOR REGION 1,,IND,JULIE BUDD-KULENICH,2,40,31,9,0
Lackawanna,Archbald W-04 P-02,VALLEY VIEW SCHOOL DIRECTOR REGION 1,,,Write-In Totals,2,4,4,0,0
Lackawanna,Archbald W-04 P-02,JUDGE OF ELECTION Archbald W-04 P-02,,DEM,SHARON M. DANKS,1,87,65,22,0
Lackawanna,Archbald W-04 P-02,JUDGE OF ELECTION Archbald W-04 P-02,,,Write-In Totals,1,2,2,0,0
Lackawanna,Archbald W-04 P-02,INSPECTOR OF ELECTION Archbald W-04 P-02,,DEM,PAUL DANKS,1,86,63,23,0
Lackawanna,Archbald W-04 P-02,INSPECTOR OF ELECTION Archbald W-04 P-02,,,Write-In Totals,1,2,2,0,0
Lackawanna,Archbald W-04 P-02,SUPREME COURT RETENTION - CHRISTINE DONOHUE,,,YES,1,68,46,22,0
Lackawanna,Archbald W-04 P-02,SUPREME COURT RETENTION - CHRISTINE DONOHUE,,,NO,1,36,33,3,0
Lackawanna,Archbald W-04 P-02,SUPREME COURT RETENTION - KEVIN M. DOUGHERTY,,,YES,1,67,46,21,0
Lackawanna,Archbald W-04 P-02,SUPREME COURT RETENTION - KEVIN M. DOUGHERTY,,,NO,1,37,32,5,0
Lackawanna,Archbald W-04 P-02,SUPREME COURT RETENTION - DAVID WECHT,,,YES,1,68,46,22,0
Lackawanna,Archbald W-04 P-02,SUPREME COURT RETENTION - DAVID WECHT,,,NO,1,34,31,3,0
Lackawanna,Archbald W-04 P-02,SUPERIOR COURT RETENTION - ALICE BECK DUBOW,,,YES,1,66,42,24,0
Lackawanna,Archbald W-04 P-02,SUPERIOR COURT RETENTION - ALICE BECK DUBOW,,,NO,1,34,33,1,0
Lackawanna,Archbald W-04 P-02,COMMONWEALTH COURT RETENTION - MICHAEL H. WOJCIK,,,YES,1,67,43,24,0
Lackawanna,Archbald W-04 P-02,COMMONWEALTH COURT RETENTION - MICHAEL H. WOJCIK,,,NO,1,33,32,1,0
Lackawanna,Archbald W-04 P-02,COURT OF COMMON PLEAS RETENTION - ANDY JARBOLA,,,YES,1,77,57,20,0
Lackawanna,Archbald W-04 P-02,COURT OF COMMON PLEAS RETENTION - ANDY JARBOLA,,,NO,1,25,21,4,0
Lackawanna,Benton Township W-00 P-00,,,,Registered Voters,,1435,,,
Lackawanna,Benton Township W-00 P-00,,,,Ballots Cast,,718,571,147,0
Lackawanna,Benton Township W-00 P-00,,,,Ballots Cast - Blank,,0,0,0,0
Lackawanna,Benton Township W-00 P-00,JUDGE OF THE SUPERIOR COURT,,DEM,BRANDON NEUMAN,1,290,187,103,0
Lackawanna,Benton Township W-00 P-00,JUDGE OF THE SUPERIOR COURT,,REP,MARIA BATTISTA,1,393,359,34,0
Lackawanna,Benton Township W-00 P-00,JUDGE OF THE SUPERIOR COURT,,LIB,DANIEL WASSMER,1,15,9,6,0
Lackawanna,Benton Township W-00 P-00,JUDGE OF THE SUPERIOR COURT,,,Write-In Totals,1,3,3,0,0
Lackawanna,Benton Township W-00 P-00,JUDGE OF THE COMMONWEALTH COURT,,DEM,STELLA TSAI,1,293,182,111,0
Lackawanna,Benton Township W-00 P-00,JUDGE OF THE COMMONWEALTH COURT,,REP,MATT WOLFORD,1,401,369,32,0
Lackawanna,Benton Township W-00 P-00,JUDGE OF THE COMMONWEALTH COURT,,,Write-In Totals,1,1,1,0,0
Lackawanna,Benton Township W-00 P-00,JUDGE OF THE COURT OF COMMON PLEAS,,DNR,MARK POWELL,1,589,462,127,0
Lackawanna,Benton Township W-00 P-00,JUDGE OF THE COURT OF COMMON PLEAS,,,Write-In Totals,1,8,7,1,0
Lackawanna,Benton Township W-00 P-00,COUNTY COMMISSIONER TWO YEAR UNEXPIRED TERM,,DEM,THOM WELBY,1,236,136,100,0
Lackawanna,Benton Township W-00 P-00,COUNTY COMMISSIONER TWO YEAR UNEXPIRED TERM,,REP,CHET MERLI,1,365,335,30,0
Lackawanna,Benton Township W-00 P-00,COUNTY COMMISSIONER TWO YEAR UNEXPIRED TERM,,AAI,MICHAEL P. CAPPELLINI,1,109,93,16,0
Lackawanna,Benton Township W-00 P-00,COUNTY COMMISSIONER TWO YEAR UNEXPIRED TERM,,,Write-In Totals,1,1,1,0,0
Lackawanna,Benton Township W-00 P-00,CLERK OF JUDICIAL RECORDS TWO YEAR UNEXPIRED TERM,,DEM,LAUREN BIEBER MAILEN,1,216,129,87,0
Lackawanna,Benton Township W-00 P-00,CLERK OF JUDICIAL RECORDS TWO YEAR UNEXPIRED TERM,,REP,SUSANNE PREAMBO GREEN,1,384,351,33,0
Lackawanna,Benton Township W-00 P-00,CLERK OF JUDICIAL RECORDS TWO YEAR UNEXPIRED TERM,,,Write-In Totals,1,0,0,0,0
Lackawanna,Benton Township W-00 P-00,DISTRICT ATTORNEY,,DNR,BRIAN GALLAGHER,1,586,463,123,0
Lackawanna,Benton Township W-00 P-00,DISTRICT ATTORNEY,,,Write-In Totals,1,9,8,1,0
Lackawanna,Benton Township W-00 P-00,SHERIFF,,DEM,MARK P. MCANDREW,1,351,233,118,0
Lackawanna,Benton Township W-00 P-00,SHERIFF,,REP,GLENN CAPMAN,1,352,323,29,0
Lackawanna,Benton Township W-00 P-00,SHERIFF,,,Write-In Totals,1,0,0,0,0
Lackawanna,Benton Township W-00 P-00,RECORDER OF DEEDS,,DEM,EVIE RAFALKO MCNULTY,1,324,211,113,0
Lackawanna,Benton Township W-00 P-00,RECORDER OF DEEDS,,REP,SHARON SOLTIS SPARANO,1,379,346,33,0
Lackawanna,Benton Township W-00 P-00,RECORDER OF DEEDS,,,Write-In Totals,1,1,1,0,0
Lackawanna,Benton Township W-00 P-00,REGISTER OF WILLS,,DEM,FRAN KOVALESKI,1,313,205,108,0
Lackawanna,Benton Township W-00 P-00,REGISTER OF WILLS,,REP,VANESSA LIENERT,1,371,338,33,0
Lackawanna,Benton Township W-00 P-00,REGISTER OF WILLS,,,Write-In Totals,1,0,0,0,0
Lackawanna,Benton Township W-00 P-00,SUPERVISOR BENTON,,REP,BONNIE ROSIAK,1,595,495,100,0
Lackawanna,Benton Township W-00 P-00,SUPERVISOR BENTON,,,Write-In Totals,1,19,14,5,0
Lackawanna,Benton Township W-00 P-00,TAX COLLECTOR BENTON,,REP,MEGAN JOHNSON,1,590,489,101,0
