county,office,district,party,candidate,election_day,mail,provisional,votes
Montgomery,New Hanover 1 Judge of Election,,DEM,CAROLYN BOORSE,389,321,6,716
Montgomery,New Hanover 1 Judge of Election,,REP,BARBARA FURMAN,525,131,2,658
Montgomery,New Hanover 1 Inspector of Election,,DEM,WILLIAM DALEY,396,326,6,728
Montgomery,New Hanover 1 Inspector of Election,,REP,STEPHAN ADELSBERGER,510,126,2,638
Montgomery,New Hanover 2 Judge of Election,,DEM,TERRY WALSH,292,281,0,573
Montgomery,New Hanover 2 Judge of Election,,REP,JUDITH L MOYER,592,124,0,716
Montgomery,New Hanover 2 Inspector of Election,,REP,ANITA P KRATZ,653,218,0,871
Montgomery,New Hanover 2 Inspector of Election,,WRITE-IN,TAMMY WAGNER,34,0,0,34
Montgomery,New Hanover 3 Judge of Election,,DEM,MATTHEW WICKS,547,349,5,901
Montgomery,New Hanover 3 Judge of Election,,REP,JON EMEIGH,538,90,0,628
Montgomery,New Hanover 3 Inspector of Election,,DEM,WILLIAM WASSEL,718,386,5,1109
Montgomery,New Hanover 3 Inspector of Election,,WRITE-IN,STEPHAN ADELSBERGER,2,5,0,7
Montgomery,Norristown 1-1 Judge of Election,,WRITE-IN,GAIL BEATTY,1,0,0,1
Montgomery,Norristown 1-1 Judge of Election,,WRITE-IN,KENNETH OLIN,0,1,0,1
Montgomery,Norristown 1-1 Judge of Election,,WRITE-IN,KIMBERLY A ADAMS,0,1,0,1
Montgomery,Norristown 1-1 Judge of Election,,WRITE-IN,KURT MARTIN,1,0,0,1
Montgomery,Norristown 1-1 Judge of Election,,WRITE-IN,MARCIA JACKSON,1,0,0,1
Montgomery,Norristown 1-1 Inspector of Election,,WRITE-IN,KELLI MUNDY,0,2,0,2
Montgomery,Norristown 1-1 Inspector of Election,,WRITE-IN,EARL CARTER,1,0,0,1
Montgomery,Norristown 1-1 Inspector of Election,,WRITE-IN,KURT MARTIN,1,0,0,1
Montgomery,Norristown 1-1 Inspector of Election,,WRITE-IN,MARCIA JACKSON,1,0,0,1
Montgomery,Norristown 1-1 Inspector of Election,,WRITE-IN,VINCENT B STEVENS,0,1,0,1
Montgomery,Norristown 1-2 Judge of Election,,WRITE-IN,AMANDA JONES,2,0,0,2
Montgomery,Norristown 1-2 Inspector of Election,,WRITE-IN,BARBARA O YOUNGER,0,1,0,1
Montgomery,Norristown 1-2 Inspector of Election,,WRITE-IN,BRANDON PETERS,0,1,0,1
Montgomery,Norristown 1-2 Inspector of Election,,WRITE-IN,DILLON MARGOLIS,0,1,0,1
Montgomery,Norristown 1-2 Inspector of Election,,WRITE-IN,DYLAN WILLIS,1,0,0,1
Montgomery,Norristown 1-2 Inspector of Election,,WRITE-IN,EMILY WARD,1,0,0,1
Montgomery,Norristown 1-2 Inspector of Election,,WRITE-IN,EYRAN GBEDDY,1,0,0,1
Montgomery,Norristown 1-2 Inspector of Election,,WRITE-IN,LYDIA MOSIER,1,0,0,1
Montgomery,Norristown 1-2 Inspector of Election,,WRITE-IN,MATTHEW HAMMOCK,0,1,0,1
Montgomery,Norristown 1-2 Inspector of Election,,WRITE-IN,SHANNON MCGETTIGAN,1,0,0,1
Montgomery,Norristown 1-2 Inspector of Election,,WRITE-IN,TERELL L DALE,0,1,0,1
Montgomery,Norristown 1-2 Inspector of Election,,WRITE-IN,TYRONE STALLWORTH SR,0,1,0,1
Montgomery,Norristown 1-3 Judge of Election,,WRITE-IN,LAUREN HUGHES,3,0,0,3
Montgomery,Norristown 1-3 Inspector of Election,,WRITE-IN,TIMOTHY PAUL KOZAK,2,0,0,2
Montgomery,Norristown 1-3 Inspector of Election,,WRITE-IN,COURTNEY RHONE,0,3,0,3
Montgomery,Norristown 2-1 Judge of Election,,DEM,KENNETH OLIN,185,55,2,242
Montgomery,Norristown 2-1 Inspector of Election,,DEM,KELLI MUNDY,185,54,1,240
Montgomery,Norristown 2-1 Inspector of Election,,WRITE-IN,BRETT ROSS,1,0,0,1
Montgomery,Norristown 2-1 Inspector of Election,,WRITE-IN,DANIEL WESSLEMEN,1,0,0,1
Montgomery,Norristown 2-2 Judge of Election,,WRITE-IN,ELIZABETH WEBER,12,0,0,12
Montgomery,Norristown 2-2 Inspector of Election,,WRITE-IN,ELIZABETH PARKS,3,0,0,3
Montgomery,Norristown 2-2 Inspector of Election,,WRITE-IN,DIANA N WEBER,5,0,0,5
Montgomery,Norristown 2-3 Judge of Election,,WRITE-IN,YVONNE PLATTS,0,2,0,2
Montgomery,Norristown 2-3 Judge of Election,,WRITE-IN,BRANDON NEUMAN,2,0,0,2
Montgomery,Norristown 2-3 Inspector of Election,,DEM,LITA GIBSON,179,36,0,215
Montgomery,Norristown 3-1 Judge of Election,,DEM,DEBORAH HENDLEY,467,168,6,641
Montgomery,Norristown 3-1 Inspector of Election,,REP,JANICE CUSAMANO,245,78,1,324
Montgomery,Norristown 3-1 Inspector of Election,,WRITE-IN,ANA SANTOYO,3,1,0,4
Montgomery,Norristown 3-2 Judge of Election,,DEM,KIMBERLY A ADAMS,180,56,1,237
Montgomery,Norristown 3-2 Inspector of Election,,WRITE-IN,MICHELLE ADAMS,18,0,0,18
Montgomery,Norristown 3-2 Inspector of Election,,WRITE-IN,ARIEL ROACH,1,0,0,1
Montgomery,Norristown 3-2 Inspector of Election,,WRITE-IN,BENNA ADAMS,0,1,0,1
Montgomery,Norristown 3-2 Inspector of Election,,WRITE-IN,DAVID LANAHAN,1,0,0,1
Montgomery,Norristown 3-2 Inspector of Election,,WRITE-IN,FRED HAYWARD,1,0,0,1
Montgomery,Norristown 3-2 Inspector of Election,,WRITE-IN,GAIL BEATTY,1,0,0,1
Montgomery,Norristown 3-2 Inspector of Election,,WRITE-IN,LAWRENCE SCHADE,1,0,0,1
Montgomery,Norristown 3-2 Inspector of Election,,WRITE-IN,RANDOLPH QUINTAL,1,0,0,1
Montgomery,Norristown 3-2 Inspector of Election,,WRITE-IN,SANDRA BENNET,1,0,0,1
Montgomery,Norristown 3-2 Inspector of Election,,WRITE-IN,SYNNITA GRIFFEN,1,0,0,1
Montgomery,Norristown 3-2 Inspector of Election,,WRITE-IN,THERESA WRIGHT,1,0,0,1
Montgomery,Norristown 3-2 Inspector of Election,,WRITE-IN,WM CALDWELL,1,0,0,1
Montgomery,Norristown 3-3 Judge of Election,,DEM,CHARDANAY WHITE,394,166,1,561
Montgomery,Norristown 3-3 Inspector of Election,,REP,KEVIN GILLETTE SAND,189,76,0,265
Montgomery,Norristown 3-3 Inspector of Election,,WRITE-IN,MELANIE WHEELER,0,3,0,3
Montgomery,Norristown 4-1 Judge of Election,,DEM,YVONNE PLATTS,315,85,0,400
Montgomery,Norristown 4-1 Inspector of Election,,WRITE-IN,DAVID MULLINEAUX,0,1,0,1
Montgomery,Norristown 4-1 Inspector of Election,,WRITE-IN,DICK DALE,1,0,0,1
Montgomery,Norristown 4-1 Inspector of Election,,WRITE-IN,DON HAMP,0,1,0,1
Montgomery,Norristown 4-1 Inspector of Election,,WRITE-IN,IMANI TERRY,1,0,0,1
Montgomery,Norristown 4-1 Inspector of Election,,WRITE-IN,JON AUSTIN,1,0,0,1
Montgomery,Norristown 4-1 Inspector of Election,,WRITE-IN,KAMISHA PLATTS,1,0,0,1
Montgomery,Norristown 4-1 Inspector of Election,,WRITE-IN,KELLY MUNDY,1,0,0,1
Montgomery,Norristown 4-1 Inspector of Election,,WRITE-IN,KYA SYNDNE HOUSTON,1,0,0,1
Montgomery,Norristown 4-1 Inspector of Election,,WRITE-IN,LITIO GIBSON,1,0,0,1
Montgomery,Norristown 4-1 Inspector of Election,,WRITE-IN,TERRANCE H BARNES,1,0,0,1
Montgomery,Norristown 4-1 Inspector of Election,,WRITE-IN,YASMIN HANSTEEN,1,0,0,1
Montgomery,Norristown 4-1 Inspector of Election,,WRITE-IN,YVONNE PLATTS,0,1,0,1
Montgomery,Norristown 4-2 Judge of Election,,WRITE-IN,MELISHA RICKETTS,2,0,0,2
Montgomery,Norristown 4-2 Inspector of Election,,WRITE-IN,ANDREW C RAGUSA,0,1,0,1
Montgomery,Norristown 4-2 Inspector of Election,,WRITE-IN,DARCHELLE PIERCE,1,0,0,1
Montgomery,Norristown 4-2 Inspector of Election,,WRITE-IN,DAVID G RIEGEL,1,0,0,1
Montgomery,Norristown 4-2 Inspector of Election,,WRITE-IN,E J WHITAKER,1,0,0,1
Montgomery,Norristown 4-2 Inspector of Election,,WRITE-IN,ERIC HOLLOWAY SR,1,0,0,1
Montgomery,Norristown 4-2 Inspector of Election,,WRITE-IN,FAITH CRABBE,0,1,0,1
Montgomery,Norristown 4-2 Inspector of Election,,WRITE-IN,JAMILA WINDER,0,1,0,1
Montgomery,Norristown 4-2 Inspector of Election,,WRITE-IN,JANICE CUSAMANO,0,1,0,1
Montgomery,Norristown 4-2 Inspector of Election,,WRITE-IN,JOANNE SIGNORVITCH,0,1,0,1
Montgomery,Norristown 4-2 Inspector of Election,,WRITE-IN,KIM WILLIAMSON,0,1,0,1
Montgomery,Norristown 4-2 Inspector of Election,,WRITE-IN,MICHAEL BACHI,1,0,0,1
Montgomery,Norristown 4-2 Inspector of Election,,WRITE-IN,PETER KLEE,1,0,0,1
Montgomery,Norristown 4-2 Inspector of Election,,WRITE-IN,RICHARD S MCRAY,1,0,0,1
Montgomery,Norristown 4-2 Inspector of Election,,WRITE-IN,TACHO WENHOLD,1,0,0,1
Montgomery,Norristown 4-3 Judge of Election,,WRITE-IN,MELISHA RICKETTS,104,1,0,105
Montgomery,Norristown 4-3 Inspector of Election,,REP,SCOTT STILLEY,114,63,0,177
Montgomery,Norristown 4-3 Inspector of Election,,WRITE-IN,GEEN DAWKINS,99,1,0,100
Montgomery,North Wales 1 Judge of Election,,DEM,PERRY L FRANCIS,253,84,3,340
Montgomery,North Wales 1 Inspector of Election,,DEM,KAREN CALDWELL-PIROG,249,81,3,333
Montgomery,North Wales 1 Inspector of Election,,WRITE-IN,ADAM STROBEL,1,0,0,1
Montgomery,North Wales 1 Inspector of Election,,WRITE-IN,ADELE BUTLER,0,1,0,1
Montgomery,North Wales 1 Inspector of Election,,WRITE-IN,ERICK MYERS,1,0,0,1
Montgomery,North Wales 1 Inspector of Election,,WRITE-IN,STEVE JUSKA,1,0,0,1
Montgomery,North Wales 1 Inspector of Election,,WRITE-IN,WILLIAM L CONLEY,1,0,0,1
Montgomery,North Wales 2 Judge of Election,,DEM,JILL NICKERSON,241,65,1,307
Montgomery,North Wales 2 Inspector of Election,,DEM,BARBARA MOSS BUSCHER,240,66,1,307
Montgomery,North Wales 2 Inspector of Election,,WRITE-IN,ART JEWELL,1,0,0,1
Montgomery,North Wales 2 Inspector of Election,,WRITE-IN,JOHN GREEN,1,0,0,1
Montgomery,North Wales 2 Inspector of Election,,WRITE-IN,KARLE CARMINATI,1,0,0,1
Montgomery,North Wales 2 Inspector of Election,,WRITE-IN,MARK JAVORKA,1,0,0,1
Montgomery,North Wales 3 Judge of Election,,DEM,REBECCA KAELIN,324,95,0,419
Montgomery,North Wales 3 Inspector of Election,,WRITE-IN,COLLETTE D'ANGELO,7,0,0,7
Montgomery,North Wales 3 Inspector of Election,,WRITE-IN,WILLIAM KAELIN,2,19,0,21
Montgomery,Pennsburg Judge of Election,,REP,CHRISTINE MIHALEK,529,118,2,649
Montgomery,Pennsburg Inspector of Election,,DEM,MATTHEW WEISS,334,163,4,501
Montgomery,Pennsburg Inspector of Election,,REP,LINDA C MENTZER,357,34,0,391
Montgomery,Perkiomen 1 Judge of Election,,DEM,KEVIN P SHERMAN,632,502,9,1143
Montgomery,Perkiomen 1 Inspector of Election,,DEM,DARIA HERCZEG,499,457,9,965
Montgomery,Perkiomen 1 Inspector of Election,,REP,STEPHEN FERGUSON,412,126,0,538
Montgomery,Perkiomen 2 Judge of Election,,DEM,KRISTINE HULSE,728,437,4,1169
Montgomery,Perkiomen 2 Inspector of Election,,DEM,SUSAN COBURN,586,392,3,981
Montgomery,Perkiomen 2 Inspector of Election,,REP,CHERYL FITZPATRICK,413,118,1,532
Montgomery,Plymouth 1-1 Judge of Election,,DEM,MICHAEL BROPHY,311,144,2,457
Montgomery,Plymouth 1-1 Judge of Election,,REP,JEANNINE MODICA,165,26,0,191
Montgomery,Plymouth 1-1 Inspector of Election,,DEM,JULIANNA MAGNUS,311,145,2,458
Montgomery,Plymouth 1-1 Inspector of Election,,REP,DAVID TICE,163,24,0,187
Montgomery,Plymouth 1-2 Judge of Election,,DEM,SHEILA BUEK,361,177,4,542
Montgomery,Plymouth 1-2 Judge of Election,,REP,CARA DEMPSEY,138,29,0,167
Montgomery,Plymouth 1-2 Inspector of Election,,WRITE-IN,DAVID TICE,2,0,0,2
Montgomery,Plymouth 1-2 Inspector of Election,,WRITE-IN,CARA DEMPSEY,19,0,0,19
Montgomery,Plymouth 2-1 Judge of Election,,DEM,MICHELE A RICHERT,231,66,0,297
Montgomery,Plymouth 2-1 Inspector of Election,,WRITE-IN,ARTHUR P. RICHERT,3,0,0,3
Montgomery,Plymouth 2-1 Inspector of Election,,WRITE-IN,ANTHONY GOERSS,1,0,0,1
Montgomery,Plymouth 2-1 Inspector of Election,,WRITE-IN,BETH HATFIELD,0,1,0,1
Montgomery,Plymouth 2-1 Inspector of Election,,WRITE-IN,BRIDGET GIL,1,0,0,1
Montgomery,Plymouth 2-1 Inspector of Election,,WRITE-IN,DAVID TICE,1,0,0,1
Montgomery,Plymouth 2-1 Inspector of Election,,WRITE-IN,ERIN GOERSS,1,0,0,1
Montgomery,Plymouth 2-1 Inspector of Election,,WRITE-IN,GWEN SWIFT,1,0,0,1
Montgomery,Plymouth 2-1 Inspector of Election,,WRITE-IN,JASON SALUS,1,0,0,1
Montgomery,Plymouth 2-1 Inspector of Election,,WRITE-IN,MARSHALL BELL,1,0,0,1
Montgomery,Plymouth 2-1 Inspector of Election,,WRITE-IN,STEVEN ROSCIOLI,1,0,0,1
Montgomery,Plymouth 2-2 Judge of Election,,DEM,CRAIG MARSHALL BELL,227,126,0,353
Montgomery,Plymouth 2-2 Inspector of Election,,DEM,FRANCES BLACKSTONE,225,129,0,354
Montgomery,Plymouth 2-2 Inspector of Election,,WRITE-IN,ALEXANDER AERICH,1,0,0,1
Montgomery,Plymouth 2-3 Judge of Election,,REP,CLAUDIA NG,213,73,3,289
Montgomery,Plymouth 2-3 Inspector of Election,,DEM,JOANNE SIGNOROVITCH,281,133,1,415
Montgomery,Plymouth 2-3 Inspector of Election,,WRITE-IN,CARA DEMPSEY,5,0,0,5
Montgomery,Plymouth 3-1 Judge of Election,,DEM,TIMOTHY HORWEDEL,437,146,1,584
Montgomery,Plymouth 3-1 Inspector of Election,,DEM,PHYLLIS L EHRLICH,385,131,1,517
Montgomery,Plymouth 3-1 Inspector of Election,,REP,LEONARD BRACALE,202,37,0,239
Montgomery,Plymouth 3-2 Judge of Election,,WRITE-IN,JOSEPH GALE,0,3,0,3
Montgomery,Plymouth 3-2 Judge of Election,,WRITE-IN,KELLY KEENAN,3,0,0,3
Montgomery,Plymouth 3-2 Inspector of Election,,DEM,NANCY E NYLUND,341,191,1,533
Montgomery,Plymouth 3-2 Inspector of Election,,WRITE-IN,LEONARD BRACALE,5,0,0,5
Montgomery,Plymouth 3-3 Judge of Election,,DEM,ALVARO RONDEROS,260,210,5,475
Montgomery,Plymouth 3-3 Inspector of Election,,DEM,NORMA J KIDER,254,203,5,462
Montgomery,Plymouth 3-3 Inspector of Election,,REP,KENNETH S MOSKOWITZ,60,27,0,87
Montgomery,Plymouth 4-1 Judge of Election,,DEM,LORRAINE HOWLEY,252,92,0,344
Montgomery,Plymouth 4-1 Inspector of Election,,DEM,BRIDGET GILL,251,91,0,342
Montgomery,Plymouth 4-1 Inspector of Election,,WRITE-IN,JASON MCGHIN,1,0,0,1
Montgomery,Plymouth 4-1 Inspector of Election,,WRITE-IN,KEVIN LARRY JR,1,0,0,1
Montgomery,Plymouth 4-1 Inspector of Election,,WRITE-IN,MIKE WEBER,1,0,0,1
Montgomery,Plymouth 4-1 Inspector of Election,,WRITE-IN,OLIVIA JOHNSON,1,0,0,1
Montgomery,Plymouth 4-2 Judge of Election,,DEM,DAVID KOWALSKI,404,151,4,559
Montgomery,Plymouth 4-2 Judge of Election,,REP,MARIANNE FOLEY MCGUIRE,200,33,0,233
Montgomery,Plymouth 4-2 Inspector of Election,,DEM,KIM CWIETNIEWICZ,473,163,4,640
Montgomery,Plymouth 4-2 Inspector of Election,,WRITE-IN,ALESSANDRA CIAMPI,1,0,0,1
Montgomery,Plymouth 4-2 Inspector of Election,,WRITE-IN,ALICE JOHNSON,1,0,0,1
Montgomery,Plymouth 4-2 Inspector of Election,,WRITE-IN,JAMES GILLESPIE,1,0,0,1
Montgomery,Plymouth 4-2 Inspector of Election,,WRITE-IN,JOE NGUJEN,1,0,0,1
Montgomery,Plymouth 4-2 Inspector of Election,,WRITE-IN,JOEL RAJAH,1,0,0,1
Montgomery,Plymouth 4-2 Inspector of Election,,WRITE-IN,JOHN L MCMAHON JR,0,1,0,1
Montgomery,Plymouth 4-2 Inspector of Election,,WRITE-IN,MARK SIRIANI,1,0,0,1
Montgomery,Plymouth 4-2 Inspector of Election,,WRITE-IN,SEAN QUINN,1,0,0,1
Montgomery,Pottstown 1-1 Judge of Election,,DEM,PHILIP THEES,156,36,0,192
Montgomery,Pottstown 1-1 Inspector of Election,,WRITE-IN,CORY JAMES,2,0,0,2
Montgomery,Pottstown 1-1 Inspector of Election,,WRITE-IN,REBECCA HACKEY,0,2,0,2
Montgomery,Pottstown 1-1 Inspector of Election,,WRITE-IN,DASIA WRIGHT,1,0,0,1
Montgomery,Pottstown 1-1 Inspector of Election,,WRITE-IN,DONNA BAKER,0,1,0,1
Montgomery,Pottstown 1-1 Inspector of Election,,WRITE-IN,GEORGE HOMES,1,0,0,1
Montgomery,Pottstown 1-1 Inspector of Election,,WRITE-IN,JAMIE KOHLER,1,0,0,1
Montgomery,Pottstown 1-1 Inspector of Election,,WRITE-IN,LAUREN HUGHES,1,0,0,1
Montgomery,Pottstown 1-1 Inspector of Election,,WRITE-IN,MARK KLEMMER,0,1,0,1
Montgomery,Pottstown 1-1 Inspector of Election,,WRITE-IN,RON PAUL,1,0,0,1
Montgomery,Pottstown 1-1 Inspector of Election,,WRITE-IN,STELLA TSAI,1,0,0,1
Montgomery,Pottstown 1-2 Judge of Election,,WRITE-IN,GEORGANN AIKEN,7,0,0,7
Montgomery,Pottstown 1-2 Inspector of Election,,WRITE-IN,TIVON AIKEN,1,0,0,1
Montgomery,Pottstown 1-2 Inspector of Election,,WRITE-IN,ADRIENNE AIKEN,5,0,0,5
Montgomery,Pottstown 2-1 Judge of Election,,WRITE-IN,HARIAM A WILSON,2,0,0,2
Montgomery,Pottstown 2-1 Judge of Election,,WRITE-IN,PHILIP THEES,0,2,0,2
Montgomery,Pottstown 2-1 Judge of Election,,WRITE-IN,STEPHEN BARRERAS,2,0,0,2
Montgomery,Pottstown 2-1 Inspector of Election,,WRITE-IN,HARIAM A WILSON,2,0,0,2
Montgomery,Pottstown 2-1 Inspector of Election,,WRITE-IN,DEBORAH PEIROD,0,1,0,1
Montgomery,Pottstown 2-1 Inspector of Election,,WRITE-IN,DONNA K SHANLEY,0,1,0,1
Montgomery,Pottstown 2-1 Inspector of Election,,WRITE-IN,ERIC BLAHAT,1,0,0,1
Montgomery,Pottstown 2-1 Inspector of Election,,WRITE-IN,FRANCES J EMROCK,0,1,0,1
Montgomery,Pottstown 2-1 Inspector of Election,,WRITE-IN,JARRED HARING,0,1,0,1
Montgomery,Pottstown 2-1 Inspector of Election,,WRITE-IN,KAREN FLANAGAN,0,1,0,1
Montgomery,Pottstown 2-1 Inspector of Election,,WRITE-IN,STEPHEN BARRERAS,1,0,0,1
Montgomery,Pottstown 2-1 Inspector of Election,,WRITE-IN,VANCE JAFFE,1,0,0,1
Montgomery,Pottstown 2-1 Inspector of Election,,WRITE-IN,WILLIAM TORRENS,1,0,0,1
Montgomery,Pottstown 2-2 Judge of Election,,WRITE-IN,ANDREA BAPTISTE,1,0,0,1
Montgomery,Pottstown 2-2 Judge of Election,,WRITE-IN,ANNA L TAYLOR,0,1,0,1
Montgomery,Pottstown 2-2 Judge of Election,,WRITE-IN,CHELSEA LOUGHIN,0,1,0,1
Montgomery,Pottstown 2-2 Judge of Election,,WRITE-IN,STACY WASHINGTON,1,0,0,1
Montgomery,Pottstown 2-2 Judge of Election,,WRITE-IN,NICHOLAS IMES,1,0,0,1
Montgomery,Pottstown 2-2 Judge of Election,,WRITE-IN,SHARON L REIFSNYDER,0,1,0,1
Montgomery,Pottstown 2-2 Inspector of Election,,WRITE-IN,AUGUST SMITH,1,0,0,1
Montgomery,Pottstown 2-2 Inspector of Election,,WRITE-IN,CHELSEA LOUGLHLIN,0,1,0,1
Montgomery,Pottstown 2-2 Inspector of Election,,WRITE-IN,LAMAR TONEY,1,0,0,1
Montgomery,Pottstown 2-2 Inspector of Election,,WRITE-IN,MARIA BATTISTA,1,0,0,1
Montgomery,Pottstown 2-2 Inspector of Election,,WRITE-IN,NICHOLAS IMES,1,0,0,1
Montgomery,Pottstown 2-2 Inspector of Election,,WRITE-IN,PAULA CARDONA,1,0,0,1
Montgomery,Pottstown 3 Judge of Election,,WRITE-IN,QUANZELLA BUTLER,1,2,0,3
Montgomery,Pottstown 3 Inspector of Election,,WRITE-IN,DAVID SPONTAK,0,4,0,4
Montgomery,Pottstown 3 Inspector of Election,,WRITE-IN,BRIAN D TEMPLETON,1,1,0,2
Montgomery,Pottstown 3 Inspector of Election,,WRITE-IN,JOHN SMITH,2,0,0,2
Montgomery,Pottstown 4 Judge of Election,,REP,THOMAS KABATT,355,99,1,455
Montgomery,Pottstown 4 Inspector of Election,,WRITE-IN,BRANDON NEUMAN,0,2,0,2
Montgomery,Pottstown 4 Inspector of Election,,WRITE-IN,DAVID SPONTAK,0,2,0,2
Montgomery,Pottstown 4 Inspector of Election,,WRITE-IN,FRANCES EMRICK,0,2,0,2
Montgomery,Pottstown 4 Inspector of Election,,WRITE-IN,KELLIE BARLOW,2,0,0,2
Montgomery,Pottstown 4 Inspector of Election,,WRITE-IN,RENATE KEG,0,2,0,2
Montgomery,Pottstown 4 Inspector of Election,,WRITE-IN,SHARON V THOMAS,0,2,0,2
Montgomery,Pottstown 4 Inspector of Election,,WRITE-IN,ZOE RHOADES,2,0,0,2
Montgomery,Pottstown 4 Inspector of Election,,WRITE-IN,ASHLEY CASSANO,1,0,0,1
Montgomery,Pottstown 4 Inspector of Election,,WRITE-IN,BRIAN FURMAN,1,0,0,1
Montgomery,Pottstown 4 Inspector of Election,,WRITE-IN,DANIEL WASSMER,0,1,0,1
Montgomery,Pottstown 4 Inspector of Election,,WRITE-IN,DAVID DWYER,1,0,0,1
Montgomery,Pottstown 4 Inspector of Election,,WRITE-IN,DEREK TRUCKS,1,0,0,1
Montgomery,Pottstown 4 Inspector of Election,,WRITE-IN,FRANCIS T CONVINCE,1,0,0,1
Montgomery,Pottstown 4 Inspector of Election,,WRITE-IN,FRED REMELIUS,1,0,0,1
Montgomery,Pottstown 4 Inspector of Election,,WRITE-IN,GAIL YODER,1,0,0,1
Montgomery,Pottstown 4 Inspector of Election,,WRITE-IN,JACQUELINE WILLIAMS,1,0,0,1
Montgomery,Pottstown 4 Inspector of Election,,WRITE-IN,JEFFREY CASSANO,1,0,0,1
Montgomery,Pottstown 4 Inspector of Election,,WRITE-IN,JOANN KELLEY,0,1,0,1
Montgomery,Pottstown 4 Inspector of Election,,WRITE-IN,JOHN J ARMATO,0,1,0,1
Montgomery,Pottstown 4 Inspector of Election,,WRITE-IN,JOHN T OXENFORD,1,0,0,1
Montgomery,Pottstown 4 Inspector of Election,,WRITE-IN,KATELYN KOENIG,1,0,0,1
Montgomery,Pottstown 4 Inspector of Election,,WRITE-IN,KAYLA BARRON,0,1,0,1
Montgomery,Pottstown 4 Inspector of Election,,WRITE-IN,KEN LONG,1,0,0,1
Montgomery,Pottstown 4 Inspector of Election,,WRITE-IN,KENNETH NYBERG,0,1,0,1
Montgomery,Pottstown 4 Inspector of Election,,WRITE-IN,KIM TREGO,1,0,0,1
Montgomery,Pottstown 4 Inspector of Election,,WRITE-IN,OLIVER RENNINGER,0,1,0,1
Montgomery,Pottstown 4 Inspector of Election,,WRITE-IN,OSCAR P VANCE,1,0,0,1
Montgomery,Pottstown 4 Inspector of Election,,WRITE-IN,PATRICIA KARPOWICZ,1,0,0,1
Montgomery,Pottstown 4 Inspector of Election,,WRITE-IN,REBECCA PEACH,1,0,0,1
Montgomery,Pottstown 4 Inspector of Election,,WRITE-IN,RICHARD ROHR,1,0,0,1
Montgomery,Pottstown 4 Inspector of Election,,WRITE-IN,THOMAS KABATT,1,0,0,1
Montgomery,Pottstown 5 Judge of Election,,REP,SHARON L REIFSNYDER,287,102,2,391
Montgomery,Pottstown 5 Inspector of Election,,REP,ANNA L TAYLOR,273,99,2,374
Montgomery,Pottstown 5 Inspector of Election,,WRITE-IN,JOSHUA KAGI,3,0,0,3
Montgomery,Pottstown 6 Judge of Election,,REP,DAVID R KERNS,355,86,1,442
Montgomery,Pottstown 6 Inspector of Election,,WRITE-IN,JOANE BAUER,11,0,0,11
Montgomery,Pottstown 6 Inspector of Election,,WRITE-IN,RENADA WANNER,5,0,0,5
Montgomery,Pottstown 7-1 Judge of Election,,DEM,QUANZELLA BUTLER,335,75,0,410
Montgomery,Pottstown 7-1 Inspector of Election,,WRITE-IN,DYLAN JENNINGS,1,0,0,1
Montgomery,Pottstown 7-1 Inspector of Election,,WRITE-IN,JACLYN SEVERINO,1,0,0,1
Montgomery,Pottstown 7-1 Inspector of Election,,WRITE-IN,JAMILA H WINDER,0,1,0,1
Montgomery,Pottstown 7-1 Inspector of Election,,WRITE-IN,JEFFERY WALKER,0,1,0,1
Montgomery,Pottstown 7-1 Inspector of Election,,WRITE-IN,KURT HEIDEL,1,0,0,1
Montgomery,Pottstown 7-1 Inspector of Election,,WRITE-IN,MALCOM KENYATA,1,0,0,1
Montgomery,Pottstown 7-1 Inspector of Election,,WRITE-IN,PAULA CORSON,1,0,0,1
Montgomery,Pottstown 7-1 Inspector of Election,,WRITE-IN,PAULA NEALY,1,0,0,1
Montgomery,Pottstown 7-1 Inspector of Election,,WRITE-IN,QUANZELLA BUTLER,0,1,0,1
Montgomery,Pottstown 7-1 Inspector of Election,,WRITE-IN,RYAN EVANS,1,0,0,1
Montgomery,Pottstown 7-1 Inspector of Election,,WRITE-IN,RYAN MCCLELLAN,1,0,0,1
Montgomery,Pottstown 7-2 Judge of Election,,REP,FRANK BUTTARO JR,224,54,3,281
Montgomery,Pottstown 7-2 Inspector of Election,,DEM,FRANCES J EMRICK,171,79,1,251
Montgomery,Pottstown 7-2 Inspector of Election,,REP,DONNA ECKER,151,28,2,181
Montgomery,Red Hill Judge of Election,,REP,AGNES MURANYI WALP,385,130,3,518
Montgomery,Red Hill Inspector of Election,,DEM,MARIANNE BRODLO,236,192,3,431
Montgomery,Red Hill Inspector of Election,,REP,DIANE FURLONG,289,55,3,347
Montgomery,Rockledge Judge of Election,,WRITE-IN,ELIZABETH DONAHUE,15,0,0,15
Montgomery,Rockledge Inspector of Election,,REP,TERESA CORRIGAN,533,98,1,632
Montgomery,Rockledge Inspector of Election,,WRITE-IN,DAVID FITZPATRICK,0,2,0,2
Montgomery,Royersford 1 Judge of Election,,DEM,JULIA CONROY,355,122,1,478
Montgomery,Royersford 1 Inspector of Election,,DEM,MARY A MURPHY,341,120,1,462
